"stage2/step","Group: VaDE_Simple_gauss - stage2/mcc_pearson","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX"
"63001","0.3549815448903687","0","0.6203255147456349","73803","73803","73803","0.7636340099240483","0.5617752091285824","0.9955492756706389","83804","83804","83804","0.966285215353565","0.8780658547150958","0.9950000551465751","83804","83804","83804"
"63251","0.2768793835091593","0","0.561922588681563","74056","74056","74056","0.7683749836568696","0.5698480057692185","0.9954250168634747","84057","84057","84057","0.9661566809317881","0.8686309561129065","0.9953611965415217","84057","84057","84057"
"63501","0.28769230059715367","0","0.6153808774675228","74309","74309","74309","0.7639667768735732","0.5536455709259499","0.9955723113799718","84310","84310","84310","0.9662276911439485","0.8739684444056123","0.9945827147923296","84310","84310","84310"
"63751","0.28244422739431935","0","0.6694827041880208","74562","74562","74562","0.7670077581477285","0.5719558283790162","0.9955855306397732","84563","84563","84563","0.9673037638485213","0.8826950442457572","0.9945217477941605","84563","84563","84563"
"64001","0.29454656206445207","0","0.5746371400749821","74815","74815","74815","0.7692898662843948","0.5825512131619692","0.9957366747045802","84816","84816","84816","0.9666005654188057","0.881257884295343","0.9949235462893734","84816","84816","84816"
"64251","0.3374365856141931","0","0.7368169581934603","75068","75068","75068","0.7687505364483533","0.5848695227947848","0.9951589130239417","85069","85069","85069","0.965988722490542","0.8704352405196336","0.9948574487965246","85069","85069","85069"
"64501","0.30569092925657426","0","0.6536922474927542","75321","75321","75321","0.7690908137683302","0.5917510789516223","0.9954257438657929","85322","85322","85322","0.9665749397511088","0.8744390975748653","0.9951895271620691","85322","85322","85322"
"64751","0.3022741020913927","0","0.6445906958555521","75574","75574","75574","0.7684131845666776","0.583461502235337","0.9665507817071376","85575","85575","85575","0.966731788289791","0.8761399786168521","0.9947239190265185","85575","85575","85575"
"65001","0.2997229844289862","0","0.7392259519519047","75827","75827","75827","0.7692036749761256","0.5974538801265811","0.969251369101134","85828","85828","85828","0.9664280744597843","0.876117921570863","0.9949075207262196","85828","85828","85828"
"65251","0.2703371426931689","0","0.5930561673072544","76080","76080","76080","0.7698106710885461","0.5924266832412107","0.971633743398444","86081","86081","86081","0.9664571964091317","0.8747222138397368","0.9946838094931972","86081","86081","86081"
"65501","0.2743664447600852","0","0.602116773726138","76333","76333","76333","0.7717346718463635","0.5907077353346767","0.9738149202154783","86334","86334","86334","0.9676304836900765","0.8837516281958105","0.9950205571861677","86334","86334","86334"
"65751","0.2803988763330241","0","0.6351341475549026","76586","76586","76586","0.7725360960503275","0.597473670966363","0.9791936827963784","86587","86587","86587","0.9680840652593332","0.8877319546893451","0.9950748668238775","86587","86587","86587"
"66001","0.30461383295987343","0","0.573476378223511","76839","76839","76839","0.7756749433773618","0.6142040098052138","0.9817268418316528","86840","86840","86840","0.9665219456257109","0.8682902103511344","0.9947392088219806","86840","86840","86840"
"66251","0.3090840457574912","0","0.6748050816254629","77092","77092","77092","0.7815407805474853","0.614686980828323","0.9827669643152208","87093","87093","87093","0.9666897139961399","0.8744202074381037","0.9950470354136756","87093","87093","87093"
"66501","0.2797804937740097","0","0.5591372220147326","77345","77345","77345","0.77502058142373","0.6034719614133034","0.9854795170407985","87346","87346","87346","0.966621992939179","0.8729688732635603","0.9950671016986045","87346","87346","87346"
"66751","0.28453437360160094","0","0.6302586986848697","77598","77598","77598","0.7754194499906756","0.5879912990001875","0.9867041428872229","87599","87599","87599","0.9670381996198255","0.8766019821822425","0.9949905947266743","87599","87599","87599"
"67001","0.2754799886541693","0","0.5272863514920971","77851","77851","77851","0.77559043477072","0.6105989165187082","0.9870928700152922","87852","87852","87852","0.9661961274411714","0.8735698093988785","0.9947805752016904","87852","87852","87852"
"67251","0.31006283895264597","0","0.6137250171512347","78104","78104","78104","0.7747423786054874","0.6002216385079593","0.9892178037751268","88105","88105","88105","0.9664518445006551","0.8759080863085572","0.995159736488617","88105","88105","88105"
"67501","0.3407138985022641","0","0.5964470860877026","78357","78357","78357","0.7776031446671114","0.6073552662732107","0.9899223742559551","88358","88358","88358","0.9668436819936248","0.8798580447466581","0.995176514158112","88358","88358","88358"
"67751","0.2886882665502436","0","0.536508167590754","78610","78610","78610","0.7774420688515947","0.5965330093867941","0.9911616812261226","88611","88611","88611","0.9675836998852466","0.8831041725200791","0.9951463758297566","88611","88611","88611"
"68001","0.31756090455907315","0","0.5932189595510903","78863","78863","78863","0.7762085051046557","0.5826559835262545","0.9917714781466932","88864","88864","88864","0.9662517006963647","0.8744470936052634","0.9949371854758905","88864","88864","88864"
"68251","0.2871313688928413","0","0.6023045632092888","79116","79116","79116","0.7781325456868406","0.5993702203826403","0.9928776954074228","89117","89117","89117","0.9666729456249431","0.8789459531994628","0.9943164123217327","89117","89117","89117"
"68501","0.29896586190487734","0","0.6868766714233759","79369","79369","79369","0.7811248552472156","0.598192023592648","0.9938593008640312","89370","89370","89370","0.9668090210054692","0.8731213186230371","0.9950319722339227","89370","89370","89370"
"68751","0.2757246235223878","0","0.5721522499069968","79622","79622","79622","0.7781067057696194","0.591728816179164","0.993976070511799","89623","89623","89623","0.9662180964822351","0.8657396762021895","0.9950145468628359","89623","89623","89623"
"69001","0.2974948195827965","0","0.6258756756804744","79875","79875","79875","0.7790958784541784","0.5813135596389678","0.994363745226195","89876","89876","89876","0.966260869195886","0.874284222045523","0.995057595925522","89876","89876","89876"
"69251","0.3297109331399974","0","0.5422968667187886","80128","80128","80128","0.7747778567360273","0.5673583910336063","0.991716963997967","90129","90129","90129","0.9658333979941329","0.8686866432806216","0.9951205341745849","90129","90129","90129"
"69501","0.3239550111053732","0","0.5983847652189155","80381","80381","80381","0.7768281851479288","0.5937700662923354","0.99134792555023","90382","90382","90382","0.96678195101242","0.875953274224648","0.995572936116615","90382","90382","90382"
"69751","0.2745923136577166","0","0.7082291512813806","80634","80634","80634","0.7719537082785366","0.5428123090013186","0.9920322967576868","90635","90635","90635","0.9665265943210523","0.8763962765665673","0.9951432450815653","90635","90635","90635"
"70001","0.2832513995091402","0","0.5524040638633937","80887","80887","80887","0.7726261865307446","0.549439247544404","0.992812375934911","90888","90888","90888","0.966330415349127","0.8768037153137175","0.9950315927768534","90888","90888","90888"
"70251","0.3038948294908106","0","0.5871152470401382","81140","81140","81140","0.7684581763940894","0.5575239887869302","0.9922930965922708","91141","91141","91141","0.9671986855706564","0.8800363967121884","0.9946356421041234","91141","91141","91141"
"70501","0.308437061682552","0","0.6456833801945577","81393","81393","81393","0.7692812804084694","0.5549835249186058","0.9925330449146563","91394","91394","91394","0.9668686215831552","0.8757254993092626","0.9953360838456412","91394","91394","91394"
"70751","0.32449710597460113","0","0.6660709994509857","81646","81646","81646","0.7693651289763499","0.5727233025228073","0.9940642291527518","91647","91647","91647","0.9669289171400786","0.87656693933929","0.994685510832491","91647","91647","91647"
"71001","0.30172505755366064","0","0.6235922234659045","81899","81899","81899","0.7664010916738212","0.5687268869400498","0.9920289820762432","91900","91900","91900","0.9672995993160441","0.8817679306568088","0.9949355388191004","91900","91900","91900"
"71251","0.32141169869402314","0","0.6955434686108388","82152","82152","82152","0.7668820813491937","0.5583085813060126","0.9942630857591581","92153","92153","92153","0.9647058510434909","0.8589911997371252","0.9947895952947533","92153","92153","92153"
"71501","0.3324392313790455","0","0.6803004366451813","82405","82405","82405","0.761430961388762","0.5732418843194167","0.9938054073517941","92406","92406","92406","0.966460817796522","0.8759633065450018","0.9950289431791773","92406","92406","92406"
"71751","0.29610827943254037","0","0.5718348013087878","82658","82658","82658","0.7606775210074523","0.5584349391504037","0.9946661174133306","92659","92659","92659","0.9670138411627001","0.876465896208528","0.9953027970497214","92659","92659","92659"
"72001","0.2611896387147797","0","0.5695457574757454","82911","82911","82911","0.7657775281093587","0.5580453913776838","0.9948727115978606","92912","92912","92912","0.9666158322984822","0.8757580329693345","0.9956654622697158","92912","92912","92912"
"72251","0.3284075459122572","0","0.7007743392415727","83164","83164","83164","0.7727691149450542","0.5813466923796372","0.9952363925627372","93165","93165","93165","0.9670760100881894","0.8784139274756381","0.9949933704894601","93165","93165","93165"
"72501","0.30894031724971177","0","0.6106670442746268","83417","83417","83417","0.7665218401238943","0.5209400689538057","0.9953267783936802","93418","93418","93418","0.9666591547942996","0.874906156159041","0.9946866627226791","93418","93418","93418"
"72751","0.3166919030419545","0","0.5931738159205341","83670","83670","83670","0.7632438303874547","0.5235665249455912","0.9951342441082774","93671","93671","93671","0.9664134732160441","0.8759942179808573","0.9950841085488512","93671","93671","93671"
"73001","0.3228360649318666","0","0.5555379789522751","83923","83923","83923","0.7691158260164419","0.545000880285059","0.9952641699711906","93924","93924","93924","0.9663205982168964","0.8744951041192898","0.9952340745010521","93924","93924","93924"
"73251","0.27632816590749737","0","0.6879606508741979","84176","84176","84176","0.768662780095349","0.5609518772826196","0.9912686497137848","94177","94177","94177","0.9677822937849807","0.8835932260045624","0.994839466834085","94177","94177","94177"
"73501","0.31012019570862337","0","0.568100211614808","84429","84429","84429","0.7731506016801157","0.5809739302637352","0.9916989181250461","94430","94430","94430","0.9672014887918827","0.8742844038539687","0.9952756323001054","94430","94430","94430"
"73751","0.31636614137186253","0","0.5573998754793023","84682","84682","84682","0.770786332851929","0.5624030360190194","0.991828861424124","94683","94683","94683","0.9656837437129984","0.8721570798520725","0.9950896422016772","94683","94683","94683"
"74001","0.29502503036263367","0","0.6418425969660719","84935","84935","84935","0.7764475468129624","0.599220278978274","0.9920053676746639","94936","94936","94936","0.9680426460166431","0.8871420949899745","0.994802291847198","94936","94936","94936"
"74251","0.3227538832685918","0","0.5811629729070494","85188","85188","85188","0.7737072340381879","0.5906908021460129","0.9922944496902913","95189","95189","95189","0.9673703910159691","0.8869914948067632","0.9953006482756974","95189","95189","95189"
"74501","0.2696605074802193","0","0.6491363481548712","85441","85441","85441","0.7750414563547656","0.5971111408682624","0.992006288839575","95442","95442","95442","0.9666975722972895","0.8794049367268855","0.9947493959462878","95442","95442","95442"
"74751","0.2977363075353113","0","0.6469676704941475","85694","85694","85694","0.7704590917345027","0.5789523746711834","0.9921835813677298","95695","95695","95695","0.9664550594720556","0.8710590858147981","0.9946220849593238","95695","95695","95695"
"75001","0.2994979630156649","0","0.573229810061935","85947","85947","85947","0.7725787829244212","0.597198242818676","0.9928260724992111","95948","95948","95948","0.9677232972950573","0.8798673758168624","0.9952821840409127","95948","95948","95948"
"75251","0.2722448701939343","0","0.6653227307750397","86200","86200","86200","0.7723250139571284","0.5974534613470824","0.9925954073442188","96201","96201","96201","0.9680090811580395","0.8866347340557817","0.9954239562621399","96201","96201","96201"
"75501","0.2715472270819457","0","0.6132930871408568","86453","86453","86453","0.7727926887335166","0.6080723463250434","0.9930244448346469","96454","96454","96454","0.9670941879710091","0.8833036343660824","0.9948588183473009","96454","96454","96454"
"75751","0.296330826307479","0","0.513213275149217","86706","86706","86706","0.7741152219085363","0.6156634210598863","0.9932660140573581","96707","96707","96707","0.9667973108634799","0.8755365746345061","0.9947451166939896","96707","96707","96707"
"76001","0.24492289950442198","0","0.5176820359705913","86959","86959","86959","0.7723449916524714","0.618858678452827","0.9942296330311254","96960","96960","96960","0.9666986976301473","0.8793508770673254","0.9953212894588681","96960","96960","96960"
"76251","0.28493571490470343","0","0.5288034190975351","87212","87212","87212","0.7737862991717493","0.6334547928546623","0.9941021454883869","97213","97213","97213","0.9664878274232096","0.8710021615537203","0.9945369905203627","97213","97213","97213"
"76501","0.3020622468957325","0","0.6157696607462558","87465","87465","87465","0.770854048183675","0.6082274414323615","0.9946099723130531","97466","97466","97466","0.96606369676762","0.8737723000952352","0.9950587424200715","97466","97466","97466"
"76751","0.32277982036850583","0","0.5838579808184753","87718","87718","87718","0.7718798138235762","0.598260384062553","0.9947343030673165","97719","97719","97719","0.9664702478026739","0.8748690145203462","0.9950528302691458","97719","97719","97719"
"77001","0.29718090194884417","0","0.6462629204112522","87971","87971","87971","0.7705798028201374","0.5978405414934946","0.9947470463243938","97972","97972","97972","0.9667603747156914","0.8781628638582869","0.9951920852234584","97972","97972","97972"
"77251","0.2570923310382791","0","0.5225690488671569","88224","88224","88224","0.7705076787257257","0.6027879571477571","0.9952169439849284","98225","98225","98225","0.9673837463443776","0.8835781606753711","0.9953471462504053","98225","98225","98225"
"77501","0.29442511559553275","0","0.6058398481511037","88477","88477","88477","0.7719285849135985","0.5866756109743902","0.9954449471555494","98478","98478","98478","0.9673022121212128","0.8738580644684991","0.9948929208402099","98478","98478","98478"
"77751","0.3291640057760118","0","0.6037872371304226","88730","88730","88730","0.7725895136004539","0.5866175217473545","0.9958548034700181","98731","98731","98731","0.9663241006370346","0.8704313045971316","0.9950730881543609","98731","98731","98731"
"78001","0.30472165980319155","0","0.5688485922217591","88983","88983","88983","0.7718286284534386","0.5958155780558866","0.9958170608735418","98984","98984","98984","0.9664095968173416","0.8766754760290393","0.9947180980824518","98984","98984","98984"
"78251","0.2967888027711314","0","0.6530717522534274","89236","89236","89236","0.7711646795575382","0.5885828879061689","0.9959761315440598","99237","99237","99237","0.9670847696353692","0.8776041658111243","0.9952723407579755","99237","99237","99237"
"78501","0.2924905187829053","0","0.5354621277438908","89489","89489","89489","0.7767759230713238","0.6037398989334858","0.9956437030543492","99490","99490","99490","0.9672571704146661","0.8804956519187196","0.9953272365948126","99490","99490","99490"
"78751","0.31867525913114814","0","0.629757851881738","89742","89742","89742","0.7724371618719046","0.5737702830467437","0.9957833509170889","99743","99743","99743","0.9666115132458166","0.8755241496108268","0.9947812631095297","99743","99743","99743"
"79001","0.25524028432915175","0","0.5377321979083898","89995","89995","89995","0.7742846771947881","0.5966300744295531","0.9959519076521058","99996","99996","99996","0.9659810323898738","0.875863558511443","0.9950334641127938","99996","99996","99996"
"79251","0.3231793235906241","0","0.5676736805834492","90248","90248","90248","0.7616504722056484","0.5752061422811996","0.9956325714963191","100249","100249","100249","0.9669657585166226","0.8787706976623394","0.9950681092802499","100249","100249","100249"
"79501","0.31712145554621196","0","0.5507683607801636","90501","90501","90501","0.7599625751177623","0.5855352410244926","0.9952619701581882","100502","100502","100502","0.9675190788414479","0.8801401125634803","0.9954413420211207","100502","100502","100502"
"79751","0.29631966316550395","0","0.6072304633817316","90754","90754","90754","0.7621034268131781","0.5817866228823798","0.9955613761960992","100755","100755","100755","0.9666977709924882","0.8758543046689539","0.9950244826180796","100755","100755","100755"
"80001","0.3186310196206263","0","0.6680381925860424","91007","91007","91007","0.7612606467301554","0.5754230430193451","0.9954104440021888","101008","101008","101008","0.9663372838975521","0.8758245280419045","0.9949516037948758","101008","101008","101008"
"80251","0.25805639473869313","0","0.5872307234897871","91260","91260","91260","0.758936528467473","0.5796698635989904","0.9917576294183551","101261","101261","101261","0.9668958606076178","0.8790035209264454","0.9944600324996381","101261","101261","101261"
"80501","0.2931142498489505","0","0.6253380418502806","91513","91513","91513","0.7573716766183359","0.5703233171310722","0.992793856454266","101514","101514","101514","0.9659796973063921","0.8740018409494456","0.9946060795229835","101514","101514","101514"
"80751","0.2733546625409102","0","0.5846983219331182","91766","91766","91766","0.7639715841150233","0.6087914483024481","0.993497430442496","101767","101767","101767","0.9671654566001298","0.8730005745022112","0.9950361325135008","101767","101767","101767"
"81001","0.27727505916468254","0","0.524107364122419","92019","92019","92019","0.7639884341102199","0.5866111543283231","0.9938745748624122","102020","102020","102020","0.9681442042610419","0.8877740013949591","0.9949715276706211","102020","102020","102020"
"81251","0.2806578204137069","0","0.5176991579888294","92272","92272","92272","0.7641086027038655","0.5824536727952031","0.9945594167630766","102273","102273","102273","0.9675335913165257","0.8836854189196709","0.9949666131207507","102273","102273","102273"
"81501","0.29829859786370017","0","0.5434069872819577","92525","92525","92525","0.770034230319689","0.6151098616525071","0.9949300188308235","102526","102526","102526","0.9682887105101627","0.8848092500180357","0.9952829767318195","102526","102526","102526"
"81751","0.2966785297758393","0","0.7007051089663462","92778","92778","92778","0.7677153249973794","0.5824744789936218","0.995157229930158","102779","102779","102779","0.9659735931855934","0.8747419430877811","0.9947174486230296","102779","102779","102779"
"82001","0.30844398677463813","0","0.5300323251722253","93031","93031","93031","0.7688965618611758","0.577851460079776","0.9954068750745177","103032","103032","103032","0.9665536447726506","0.8728496075328976","0.9947492373577104","103032","103032","103032"
"82251","0.27950891186475724","0","0.5187865729136196","93284","93284","93284","0.7705899642418673","0.5865542700555312","0.9952759537655798","103285","103285","103285","0.9677429100881154","0.8815334805260909","0.9949311653332549","103285","103285","103285"
"82501","0.28408942632187834","0","0.5208173135631802","93537","93537","93537","0.7697937829662732","0.5708430174066802","0.9954367609614083","103538","103538","103538","0.9671177158532359","0.8764599423607864","0.9949783866731569","103538","103538","103538"
"82751","0.2793660223607661","0","0.5835447231619223","93790","93790","93790","0.7693008294222081","0.5987023591941973","0.9746962946228431","103791","103791","103791","0.9665375680339012","0.8778344610538479","0.9948582807608908","103791","103791","103791"
"83001","0.29617299972479655","0","0.5615256655134314","94043","94043","94043","0.7723114385321426","0.5899953595328497","0.975799852515966","104044","104044","104044","0.9677513821959615","0.8807338137848642","0.9948832633345006","104044","104044","104044"
"83251","0.26913026254882216","0","0.5762942609989533","94296","94296","94296","0.7752748748849949","0.6179958391524963","0.9769150634575204","104297","104297","104297","0.9680135370861344","0.8845549248647296","0.9944889809598884","104297","104297","104297"
"83501","0.29079979922428023","0","0.6086392459684924","94549","94549","94549","0.7708671186255283","0.590925294114146","0.9800637396991299","104550","104550","104550","0.9664355806566525","0.8721442410621997","0.9948543829783097","104550","104550","104550"
"83751","0.2737394005467045","0","0.5339864665476344","94802","94802","94802","0.7709128007073234","0.6071354188624892","0.981908884976586","104803","104803","104803","0.9674142734458139","0.882502950213293","0.9950629435650805","104803","104803","104803"
"84001","0.3135683240356371","0","0.6480222727788515","95055","95055","95055","0.7764597231550826","0.6005313598670758","0.9839918961331366","105056","105056","105056","0.9664973484447748","0.8788800675571239","0.9946772370140003","105056","105056","105056"
"84251","0.28426699986978343","0","0.5831980517196991","95308","95308","95308","0.772608478280335","0.5863446017542088","0.9858843980707864","105309","105309","105309","0.9652762172976773","0.8685249138434523","0.9947341839868685","105309","105309","105309"
"84501","0.29065888272730755","0","0.6495517677929177","95561","95561","95561","0.7717280240888525","0.5988160737157285","0.9873520283583641","105562","105562","105562","0.9658801318404141","0.8708229591810578","0.9949869709465434","105562","105562","105562"
"84751","0.33192300724096124","0","0.6435878844673754","95814","95814","95814","0.7710209234678433","0.583527171618442","0.9888693408135482","105815","105815","105815","0.9674098858127481","0.8796646763085872","0.9948268165598773","105815","105815","105815"
"85001","0.2756746349817266","0","0.5235048504349237","96067","96067","96067","0.7710672208261455","0.592569378712399","0.9899920131939615","106068","106068","106068","0.9663759687659743","0.8727996785759397","0.9941201991912019","106068","106068","106068"
"85251","0.2652113004800832","0","0.49143009567918994","96320","96320","96320","0.7727222680185629","0.5926264793370212","0.9911503825206456","106321","106321","106321","0.9658309057583268","0.8711839857491969","0.9951979695678524","106321","106321","106321"
"85501","0.27401431857738795","0","0.6669993251531342","96573","96573","96573","0.7752929969121426","0.5890190423090065","0.9921670480091338","106574","106574","106574","0.9682148750791105","0.8857149440823412","0.9950002326854664","106574","106574","106574"
"85751","0.2727215054402325","0","0.5539633216773127","96826","96826","96826","0.7752354905012966","0.5910502279570617","0.9936879568816946","106827","106827","106827","0.9659864565444618","0.8697097940938233","0.9945715314856943","106827","106827","106827"
"86001","0.2601228442575002","0","0.5341242849015527","97079","97079","97079","0.7739740901016648","0.5964723336332833","0.9943370415112511","107080","107080","107080","0.9668046007038699","0.8807848332626826","0.9952686775237044","107080","107080","107080"
"86251","0.29066407988379095","0","0.598205002161511","97332","97332","97332","0.7740100045324171","0.5849852741100595","0.9945397211109385","107333","107333","107333","0.9664339398039001","0.8764112404982649","0.9945288549807696","107333","107333","107333"
"86501","0.30849075283459854","0","0.6967695107426257","97585","97585","97585","0.7765096410563694","0.6041127772072735","0.9953173880711058","107586","107586","107586","0.966945010579462","0.8796953347706599","0.9953336935899446","107586","107586","107586"
"86751","0.3173317584582243","0","0.5953433683414241","97838","97838","97838","0.7749662671658223","0.5749171149072193","0.9925901462579573","107839","107839","107839","0.9667542783599862","0.8756790610379094","0.9949955135169813","107839","107839","107839"
"87001","0.29867234240146184","0","0.6582459741886734","98091","98091","98091","0.7762984292534532","0.5813499380008146","0.9926202751187159","108092","108092","108092","0.9669967535384082","0.8792646852600621","0.9950851331572089","108092","108092","108092"
"87251","0.3017841003853575","0","0.6658894030351078","98344","98344","98344","0.769828289759945","0.580372101718047","0.992871411699838","108345","108345","108345","0.9665526152804432","0.8796209422486294","0.9948658212894834","108345","108345","108345"
"87501","0.30314144311423985","0","0.6841802422483004","98597","98597","98597","0.7794094175205795","0.6088574095086942","0.992727191273817","108598","108598","108598","0.9674504598713971","0.8847686387948183","0.995028120280196","108598","108598","108598"
"87751","0.2846630015877351","0","0.59955659572182","98850","98850","98850","0.7769422485576614","0.595768669302243","0.9932414541923246","108851","108851","108851","0.9664198215753755","0.8748012128273697","0.9949338180638853","108851","108851","108851"
"88001","0.326968469533118","0","0.608226041869576","99103","99103","99103","0.7819634550771746","0.5943638490419233","0.9931653279871946","109104","109104","109104","0.9667929509746198","0.874954871479113","0.995258605141041","109104","109104","109104"
"88251","0.30058517170936716","0","0.5213522617810411","99356","99356","99356","0.7762832896414434","0.595394876744287","0.9941101006825502","109357","109357","109357","0.9671748724764987","0.8770264729878354","0.995050163961082","109357","109357","109357"
"88501","0.2818577164286373","0","0.5717628550766357","99609","99609","99609","0.7775104151214726","0.5995155679134929","0.9943733860542031","109610","109610","109610","0.9665217019782526","0.878202243642677","0.9948224348127267","109610","109610","109610"
"88751","0.2777945467762345","0","0.5539845490228107","99862","99862","99862","0.7728949495918631","0.6114783458564783","0.994550237602149","109863","109863","109863","0.9666663309906349","0.8807486523046717","0.9950179211378279","109863","109863","109863"
"89001","0.2903209829733063","0","0.5143351969519737","100115","100115","100115","0.7751215249668678","0.6056624551596282","0.9946365934821774","110116","110116","110116","0.9669639376326213","0.8797828123202907","0.9951924237132469","110116","110116","110116"
"89251","0.2803388279748918","0","0.5671167367610718","100368","100368","100368","0.7732653936528723","0.5948530898794947","0.9947512302161775","110369","110369","110369","0.9663442180665852","0.8745321449784155","0.9949351596979387","110369","110369","110369"
"89501","0.3217169267486174","0","0.5800035739436001","100621","100621","100621","0.7757090254779976","0.6087006619703256","0.9948821067324678","110622","110622","110622","0.9681926373533599","0.8851484386401401","0.9950821886883862","110622","110622","110622"
"89751","0.27067510443576936","0","0.5393599461000593","100874","100874","100874","0.7716441842896644","0.602262459816515","0.9748198141224323","110875","110875","110875","0.9666127910514248","0.8775921193221907","0.9944776371209679","110875","110875","110875"
"90001","0.3188721916746471","0","0.5462822927539192","101127","101127","101127","0.770932772555486","0.594056042845266","0.9767395560054752","111128","111128","111128","0.9684603725198088","0.8886524098768458","0.9948427181835663","111128","111128","111128"
"90251","0.3037479795234391","0","0.622539987504738","101380","101380","101380","0.7722730000298456","0.5751139399912012","0.979613186452262","111381","111381","111381","0.9669949143515385","0.8742128163202044","0.9947482556694602","111381","111381","111381"
"90501","0.2561652366857077","0","0.5947179170215522","101633","101633","101633","0.772158672285305","0.5905275032262632","0.981992383529033","111634","111634","111634","0.9657584292241953","0.875940454507249","0.9949554868508489","111634","111634","111634"
"90751","0.2946909746579528","0","0.6274617200795669","101886","101886","101886","0.7720962861694477","0.5969991939800098","0.9838565835278325","111887","111887","111887","0.966936377188189","0.8784637825046845","0.9950931066261935","111887","111887","111887"
"91001","0.30797618637912016","0","0.6088330456212275","102139","102139","102139","0.7726361471616728","0.5861469561928018","0.98547064509444","112140","112140","112140","0.9675198165118826","0.8795233786119393","0.9950275014840448","112140","112140","112140"
"91251","0.30327352092839893","0","0.6497091939871872","102392","102392","102392","0.7729733550488856","0.6013744786655779","0.9872907575740482","112393","112393","112393","0.9668933543379998","0.8828250362246025","0.995410181253679","112393","112393","112393"
"91501","0.3199781204202931","0","0.7002810084348061","102645","102645","102645","0.7742641343629162","0.60662065716538","0.9884326982246162","112646","112646","112646","0.9673832824236369","0.8817506429383086","0.995085388988031","112646","112646","112646"
"91751","0.2737470296172266","0","0.7024096255764257","102898","102898","102898","0.7725676755465294","0.6052036924337366","0.9894706773764081","112899","112899","112899","0.9666828995762323","0.8744354130921069","0.9948405874825897","112899","112899","112899"
"92001","0.3079796974205082","0","0.5598365447407759","103151","103151","103151","0.7720609123356167","0.6040932026140003","0.9911563004975595","113152","113152","113152","0.9669525889865757","0.8801468978439453","0.9951769282842432","113152","113152","113152"
"92251","0.3144328991618403","0","0.6292785980573081","103404","103404","103404","0.7705375337029661","0.591331871820549","0.9922966866676638","113405","113405","113405","0.9671413722820417","0.8759165682988218","0.9948586381937056","113405","113405","113405"
"92501","0.3166080428777661","0","0.5579885458555314","103657","103657","103657","0.7699448235759776","0.6161678016822424","0.9927026844886608","113658","113658","113658","0.9662870221859199","0.8782920704039618","0.994794517572792","113658","113658","113658"
"92751","0.3019869541278877","0","0.6802552107656888","103910","103910","103910","0.7688106569284253","0.6011884737788596","0.9934326242682158","113911","113911","113911","0.9673937216295287","0.8864821567056214","0.9947220868454383","113911","113911","113911"
"93001","0.28588926290465505","0","0.5889864036242527","104163","104163","104163","0.7696880922581957","0.6038528569520364","0.9933296942629383","114164","114164","114164","0.9682731485825176","0.8866301208003174","0.9951260274229218","114164","114164","114164"
"93251","0.29729956526007084","0","0.6103053824493462","104416","104416","104416","0.7668318597397359","0.5776910095317258","0.9944465489063484","114417","114417","114417","0.9659583958823568","0.8708763019231535","0.9949674171584425","114417","114417","114417"
"93501","0.2924925704899107","0","0.5559056438493656","104669","104669","104669","0.7687838765438527","0.5735856196771816","0.992422974813095","114670","114670","114670","0.9663971520796784","0.8711449178735321","0.9950939134635272","114670","114670","114670"
"93751","0.2931202178592594","0","0.6456980507554464","104922","104922","104922","0.7700908752350484","0.5888043000548034","0.9924652669760815","114923","114923","114923","0.966675936376347","0.8809258964519984","0.9947773543937813","114923","114923","114923"
"94001","0.27297251600310624","0","0.5534617183184746","105175","105175","105175","0.7737971975610816","0.5953883868791044","0.9920383353556667","115176","115176","115176","0.967359133211786","0.8819006598633999","0.9950197036077109","115176","115176","115176"
"94251","0.26450423374418186","0","0.5534111713045805","105428","105428","105428","0.7692296598871547","0.5659855551184735","0.9924663921164757","115429","115429","115429","0.9667981995361773","0.8791950167145535","0.9948497678268519","115429","115429","115429"
"94501","0.2594630343745382","0","0.5239394372202834","105681","105681","105681","0.7701421401019152","0.58396696665876","0.9930238300490216","115682","115682","115682","0.9664787090865163","0.8772314415743044","0.9948197436855137","115682","115682","115682"
"94751","0.27319881324609996","0","0.5336803652524091","105934","105934","105934","0.7662549576257034","0.5363371242270458","0.9938567605971421","115935","115935","115935","0.9666765590253119","0.8727259602008965","0.9950089245922061","115935","115935","115935"
