"stage2/step","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"62001","0","0","0","72791","72791","72791","0.2449626073792913","0.16421059445004543","0.3777986010383815","82791.2","82790","82792","0.5383158230517796","0.2641688264314762","0.6878059936517825","82791.2","82790","82792"
"62251","0","0","0","73044","73044","73044","0.18887813729984596","0.12144465976137178","0.32628353570895496","83044.2","83043","83045","0.5227509225460015","0.2809288900122074","0.6696125881310125","83044.2","83043","83045"
"62501","0","0","0","73297","73297","73297","0.24657948278050731","0.12862202985984605","0.38339583074333355","83297.2","83296","83298","0.5749355173785027","0.47003184199715226","0.7481034071997096","83297.2","83296","83298"
"62751","0","0","0","73550","73550","73550","0.2606996771617508","0.14292092055745634","0.4232644985723196","83550.2","83549","83551","0.5383480566698584","0.12683862600514098","0.7892590739406607","83550.2","83549","83551"
"63001","0","0","0","73803","73803","73803","0.22677057931825254","0.1360300813117695","0.3148130152406283","83803.2","83802","83804","0.5836310977795895","0.4044269955798095","0.8054152248649388","83803.2","83802","83804"
"63251","0","0","0","74056","74056","74056","0.23885117845317483","0.10673616022478805","0.473935809421089","84056.2","84055","84057","0.616625786105668","0.5020385841247039","0.7475260518736015","84056.2","84055","84057"
"63501","0","0","0","74309","74309","74309","0.2503270359702621","0.21188805161023888","0.30256582550439337","84309.2","84308","84310","0.562228861410677","0.4068913576934444","0.7089176141586067","84309.2","84308","84310"
"63751","0","0","0","74562","74562","74562","0.26321656618305894","0.13492890858044948","0.41640977260321954","84562.2","84561","84563","0.5523505191401876","0.35996393731503656","0.7912948789114889","84562.2","84561","84563"
"64001","0","0","0","74815","74815","74815","0.21092419569849635","0.14240237376955966","0.36576804670621843","84815.2","84814","84816","0.5516673462058267","0.19265317779801575","0.7401200573328439","84815.2","84814","84816"
"64251","0","0","0","75068","75068","75068","0.274957148083967","0.21258347672187786","0.3518344947088211","85068.2","85067","85069","0.5913233832259672","0.46277137518489847","0.84370833574974","85068.2","85067","85069"
"64501","0","0","0","75321","75321","75321","0.21860888335886103","0.10457121102213118","0.2949808286935358","85321.2","85320","85322","0.5571403625817369","0.4662927657670064","0.6698854695557415","85321.2","85320","85322"
"64751","0","0","0","75574","75574","75574","0.26267437084071943","0.15101701033077305","0.3193360871330241","85574.2","85573","85575","0.607810920677097","0.4822711763794885","0.8110598448006476","85574.2","85573","85575"
"65001","0","0","0","75827","75827","75827","0.2516046784857554","0.10687430221606649","0.36215411602823516","85827.2","85826","85828","0.589501285197574","0.47725937254607304","0.7127512744458919","85827.2","85826","85828"
"65251","0","0","0","76080","76080","76080","0.2203428718781578","0.111763840483011","0.3580228366342727","86080.2","86079","86081","0.5457384944359365","0.20929300982947058","0.7570695543687622","86080.2","86079","86081"
"65501","0","0","0","76333","76333","76333","0.2530520120874482","0.0750649736834749","0.44148696312855645","86333.2","86332","86334","0.5210765294783152","0.3107144145875887","0.6884627302291182","86333.2","86332","86334"
"65751","0","0","0","76586","76586","76586","0.2343973361765504","0.13183376150837076","0.3477951498889224","86586.2","86585","86587","0.5633350910455361","0.4517116016455465","0.7262184871676548","86586.2","86585","86587"
"66001","0","0","0","76839","76839","76839","0.22941028695505716","0.14077329088861806","0.3618585079947652","86839.2","86838","86840","0.581300212311553","0.37990397340040866","0.7657036873701946","86839.2","86838","86840"
"66251","0","0","0","77092","77092","77092","0.20561125876007885","0.13474644025598545","0.31645004720620173","87092.2","87091","87093","0.5822250290414794","0.37586533059627003","0.8406878648861875","87092.2","87091","87093"
"66501","0","0","0","77345","77345","77345","0.2637550249594188","0.17006496712422653","0.3586241652119148","87345.2","87344","87346","0.5589287861459542","0.2749597907982878","0.7551750780163822","87345.2","87344","87346"
"66751","0","0","0","77598","77598","77598","0.24949033610917892","0.15046774801067384","0.31214428033430003","87598.2","87597","87599","0.4561906253259518","0.19741954067356088","0.6896831881543267","87598.2","87597","87599"
"67001","0","0","0","77851","77851","77851","0.23442630996758768","0.17762442531728126","0.33703166495032605","87851.2","87850","87852","0.608907490113299","0.2692422400543149","0.8178163675850891","87851.2","87850","87852"
"67251","0","0","0","78104","78104","78104","0.25561598929955787","0.14115912112800108","0.3553763349740726","88104.2","88103","88105","0.5147768277758036","0.13700108923344367","0.6734592101583636","88104.2","88103","88105"
"67501","0","0","0","78357","78357","78357","0.23035531007704674","0.12445385364009327","0.4046442330657277","88357.2","88356","88358","0.562922025930936","0.3958660718243243","0.7276692687901838","88357.2","88356","88358"
"67751","0","0","0","78610","78610","78610","0.22570832191212808","0.11604311548013051","0.34017883773257823","88610.2","88609","88611","0.6110000314348266","0.4040226715338527","0.7939998955330152","88610.2","88609","88611"
"68001","0","0","0","78863","78863","78863","0.24101265808342145","0.19100439536120228","0.2910338897191508","88863.2","88862","88864","0.5000835754836537","0.21603853393941677","0.677859001628017","88863.2","88862","88864"
"68251","0","0","0","79116","79116","79116","0.2148978442197973","0.10141091890554008","0.3185297570110802","89116.2","89115","89117","0.567323058722291","0.4031659873835588","0.7705437931519541","89116.2","89115","89117"
"68501","0","0","0","79369","79369","79369","0.2501012067357189","0.17822872715261254","0.38262376188778313","89369.2","89368","89370","0.595860183749359","0.30677576027102077","0.8137857354936878","89369.2","89368","89370"
"68751","0","0","0","79622","79622","79622","0.23406742620857884","0.11627870914721561","0.30338473072023764","89622.2","89621","89623","0.5215908055700038","0.3307501643038058","0.6769526550100262","89622.2","89621","89623"
"69001","0","0","0","79875","79875","79875","0.28951169569212415","0.15435904140434437","0.406146092755005","89875.2","89874","89876","0.5477708586226371","0.288764027536919","0.6996489230719044","89875.2","89874","89876"
"69251","0","0","0","80128","80128","80128","0.23233569183591118","0.12245920905142622","0.3208729283275096","90128.2","90127","90129","0.5694355263493966","0.3744434294795935","0.6326697695449746","90128.2","90127","90129"
"69501","0","0","0","80381","80381","80381","0.24932553093167073","0.13771608138456284","0.39252839161271436","90381.2","90380","90382","0.6097610424657447","0.32959515676455564","0.8530808764756579","90381.2","90380","90382"
"69751","0","0","0","80634","80634","80634","0.2540826111845126","0.13852089724564579","0.428651521359257","90634.2","90633","90635","0.5954113525547797","0.42795298408382026","0.7270287754407165","90634.2","90633","90635"
"70001","0","0","0","80887","80887","80887","0.2613375522905262","0.12304075536403898","0.373637157407437","90887.2","90886","90888","0.5819205893891018","0.16496876976245578","0.8294557592275182","90887.2","90886","90888"
"70251","0","0","0","81140","81140","81140","0.18430332587921755","0.10172184630916832","0.24931362465484513","91140.2","91139","91141","0.6005599790571807","0.3979338337645199","0.7099023500107856","91140.2","91139","91141"
"70501","0","0","0","81393","81393","81393","0.2272272402546894","0.1128980160456197","0.3893488681268014","91393.2","91392","91394","0.5627790511446621","0.4256285802862432","0.7331612755006702","91393.2","91392","91394"
"70751","0","0","0","81646","81646","81646","0.22160659647679043","0.15647785163379815","0.29662298680441107","91646.2","91645","91647","0.6369355599640346","0.39238960074165374","0.7795682292305303","91646.2","91645","91647"
"71001","0","0","0","81899","81899","81899","0.2269077946091927","0.1169165241560012","0.3677477502973777","91899.2","91898","91900","0.6051078366187312","0.46020672780429733","0.7644846167472883","91899.2","91898","91900"
"71251","0","0","0","82152","82152","82152","0.22293602525311013","0.10811686441250186","0.3351715923602982","92152.2","92151","92153","0.5224490596820439","0.37967769811325036","0.7203420058930836","92152.2","92151","92153"
"71501","0","0","0","82405","82405","82405","0.2369409942201381","0.14247853018396395","0.35485784950764343","92405.2","92404","92406","0.5806496191822312","0.3353866455284284","0.783197524458034","92405.2","92404","92406"
"71751","0","0","0","82658","82658","82658","0.2095568193336866","0.12414800415114031","0.3836125756585763","92658.2","92657","92659","0.5718096867711684","0.3939880840383635","0.7950863999712607","92658.2","92657","92659"
"72001","0","0","0","82911","82911","82911","0.2953165348319512","0.11375669206296805","0.4816057511604834","92911.2","92910","92912","0.5287588486310408","0.3830392619358912","0.7362506349799767","92911.2","92910","92912"
"72251","0","0","0","83164","83164","83164","0.26259544599424545","0.1791590546010184","0.3384136349384794","93164.2","93163","93165","0.5991211417126608","0.40637963157416135","0.734731523847792","93164.2","93163","93165"
"72501","0","0","0","83417","83417","83417","0.2538527873295317","0.12251848379781789","0.4253791399508525","93417.2","93416","93418","0.4767620123237748","0.20305549645674842","0.6603067708562744","93417.2","93416","93418"
"72751","0","0","0","83670","83670","83670","0.23437153971950045","0.17287960284288406","0.34918590005808825","93670.2","93669","93671","0.6162404728698582","0.430318988137261","0.8024070621079646","93670.2","93669","93671"
"73001","0","0","0","83923","83923","83923","0.23525350048568705","0.19721687581869993","0.3315858942215256","93923.2","93922","93924","0.6261836032101298","0.47152494686562374","0.7878967721557173","93923.2","93922","93924"
"73251","0","0","0","84176","84176","84176","0.21525970763831034","0.12446111112552564","0.3155760579788023","94176.2","94175","94177","0.6035363697264561","0.31159593085875825","0.7636352931094613","94176.2","94175","94177"
"73501","0","0","0","84429","84429","84429","0.2521164481012058","0.19079655272525056","0.3064649281215422","94429.2","94428","94430","0.5716563057563853","0.35141484602009493","0.7972959762438432","94429.2","94428","94430"
"73751","0","0","0","84682","84682","84682","0.22743663982036208","0.07776509522078065","0.3007145477651557","94682.2","94681","94683","0.6292534505668156","0.5062750815082764","0.7764905226898818","94682.2","94681","94683"
"74001","0","0","0","84935","84935","84935","0.2328893558029416","0.16749067638283935","0.31873338621495095","94935.2","94934","94936","0.5499437552692988","0.3389562767011798","0.6852885136761623","94935.2","94934","94936"
"74251","0","0","0","85188","85188","85188","0.2404912468189011","0.12664104938658624","0.34692399724035416","95188.2","95187","95189","0.571663348660881","0.39973903532722355","0.7424932541645085","95188.2","95187","95189"
"74501","0","0","0","85441","85441","85441","0.2451901932577946","0.1408837762315643","0.40594293283453287","95441.2","95440","95442","0.5914657176413425","0.3748179366263566","0.7324037501797463","95441.2","95440","95442"
"74751","0","0","0","85694","85694","85694","0.23195078338254368","0.12456025736935657","0.34618608072904433","95694.2","95693","95695","0.6462928900996363","0.4654909099378811","0.7931602936439826","95694.2","95693","95695"
"75001","0","0","0","85947","85947","85947","0.2011351944852587","0.14839998087077974","0.28634463264494603","95947.2","95946","95948","0.5617370118892766","0.2558138750207002","0.7562314710493967","95947.2","95946","95948"
"75251","0","0","0","86200","86200","86200","0.24985956003554355","0.10226735434295584","0.36616765211105584","96200.2","96199","96201","0.5409534141875093","0.3274800598160677","0.752183021028017","96200.2","96199","96201"
"75501","0","0","0","86453","86453","86453","0.23769360092654593","0.18225433717542966","0.30448892965501306","96453.2","96452","96454","0.6477583827920241","0.4155016699138324","0.7879631043731401","96453.2","96452","96454"
"75751","0","0","0","86706","86706","86706","0.28678070882283657","0.167716157605411","0.39948794898142875","96706.2","96705","96707","0.5691624320168561","0.30624214026539665","0.7064899741290475","96706.2","96705","96707"
"76001","0","0","0","86959","86959","86959","0.22788088440419463","0.15401261210061395","0.2863836897751971","96959.2","96958","96960","0.48441612500521847","0.10098383335250258","0.7359706276634742","96959.2","96958","96960"
"76251","0","0","0","87212","87212","87212","0.2445031395678007","0.12622749131698638","0.35108124340398206","97212.2","97211","97213","0.5756602403827413","0.3134703697265767","0.8103164930563596","97212.2","97211","97213"
"76501","0","0","0","87465","87465","87465","0.2101228577878763","0.11299924625325974","0.37186248411638984","97465.2","97464","97466","0.6246973743724691","0.45787330110329805","0.8077821795313073","97465.2","97464","97466"
"76751","0","0","0","87718","87718","87718","0.2244420274692874","0.10689267247610208","0.3448155056879637","97718.2","97717","97719","0.564352553102414","0.30973331243903585","0.797001463221201","97718.2","97717","97719"
"77001","0","0","0","87971","87971","87971","0.22418611328670837","0.1036460670654884","0.44954509678316035","97971.2","97970","97972","0.5663163358724044","0.33019270806873163","0.7541853871741125","97971.2","97970","97972"
"77251","0","0","0","88224","88224","88224","0.22589520140524116","0.11363800593076992","0.3689887707351473","98224.2","98223","98225","0.5153703088085544","0.15318558714676858","0.846013114576819","98224.2","98223","98225"
"77501","0","0","0","88477","88477","88477","0.21148401058327373","0.12611853207835647","0.2792976280905705","98477.2","98476","98478","0.5886793825080608","0.3928470964178533","0.6890874759376977","98477.2","98476","98478"
"77751","0","0","0","88730","88730","88730","0.22480981148990797","0.09341547430244221","0.4424372533530871","98730.2","98729","98731","0.5942543865781776","0.3197989723079774","0.7982497894804712","98730.2","98729","98731"
"78001","0","0","0","88983","88983","88983","0.24884865901478753","0.15532252921616826","0.49010947592069665","98983.2","98982","98984","0.5644319773403699","0.3594471826611946","0.7970863171777557","98983.2","98982","98984"
"78251","0","0","0","89236","89236","89236","0.20593963141558186","0.12501484855753447","0.28587762441774134","99236.2","99235","99237","0.5539062595294488","0.30319838906648533","0.7926532689562785","99236.2","99235","99237"
"78501","0","0","0","89489","89489","89489","0.2472450195322038","0.11259600494050567","0.3324113378465082","99489.2","99488","99490","0.4858289282330567","0.186694519156747","0.7148701154405078","99489.2","99488","99490"
"78751","0","0","0","89742","89742","89742","0.23528837168281452","0.12994893978654307","0.3132025354047301","99742.2","99741","99743","0.575103191855214","0.3324982127879068","0.8179197324045676","99742.2","99741","99743"
"79001","0","0","0","89995","89995","89995","0.2632126755964479","0.14202001003094503","0.44805897127924393","99995.2","99994","99996","0.5564140586830701","0.259115607660102","0.7580577320253408","99995.2","99994","99996"
"79251","0","0","0","90248","90248","90248","0.2339295156911967","0.11776538812907755","0.4040681554525471","100248.2","100247","100249","0.5416214426343664","0.31161795171431383","0.7136162490455931","100248.2","100247","100249"
"79501","0","0","0","90501","90501","90501","0.22427753882207496","0.16174927220577617","0.31286273094319406","100501.2","100500","100502","0.5609817132198665","0.34823396662820844","0.7749046889191048","100501.2","100500","100502"
"79751","0","0","0","90754","90754","90754","0.2397584599320191","0.16404576954083486","0.3212471474070645","100754.2","100753","100755","0.6124318735577973","0.4333679628168466","0.7541056732316757","100754.2","100753","100755"
"80001","0","0","0","91007","91007","91007","0.22417129098647753","0.10580499616274933","0.3169953833550346","101007.2","101006","101008","0.5642963369755385","0.4252506402916116","0.7307483801659597","101007.2","101006","101008"
"80251","0","0","0","91260","91260","91260","0.21841217296781007","0.10733269505294112","0.34769464044024323","101260.2","101259","101261","0.5910675548025507","0.4339760896117504","0.7990589811996305","101260.2","101259","101261"
"80501","0","0","0","91513","91513","91513","0.22447322582572996","0.1503743601344802","0.30360357631388196","101513.2","101512","101514","0.5846490029918612","0.41820809838399653","0.7696844212779814","101513.2","101512","101514"
"80751","0","0","0","91766","91766","91766","0.24642060960777395","0.11040273677326655","0.3919556018242048","101766.2","101765","101767","0.5426687794689162","0.4764889326505809","0.7290903078547813","101766.2","101765","101767"
"81001","0","0","0","92019","92019","92019","0.25915189657723825","0.15785044834344916","0.4200369165616712","102019.2","102018","102020","0.5674932096341616","0.2006243593881758","0.8576237902907359","102019.2","102018","102020"
"81251","0","0","0","92272","92272","92272","0.24568649778781598","0.11028240141060505","0.31780962101442556","102272.2","102271","102273","0.5287085917185949","0.213301655409487","0.7612934022639953","102272.2","102271","102273"
"81501","0","0","0","92525","92525","92525","0.26062710337848155","0.15916767305250584","0.40597721988787994","102525.2","102524","102526","0.5769681954171151","0.42219835323803945","0.7780506859428052","102525.2","102524","102526"
"81751","0","0","0","92778","92778","92778","0.2357204686904834","0.1775818334362051","0.36637493220093487","102778.2","102777","102779","0.5416601710410818","0.20529241781037327","0.748688519010008","102778.2","102777","102779"
"82001","0","0","0","93031","93031","93031","0.2737041155175487","0.13678680076343364","0.40834150826930193","103031.2","103030","103032","0.4654805739920039","0.10688071336914376","0.6692196388385157","103031.2","103030","103032"
"82251","0","0","0","93284","93284","93284","0.229781350270382","0.13150383707342342","0.33745345762381407","103284.2","103283","103285","0.49572111769705945","0.2208164193430806","0.7272634965443524","103284.2","103283","103285"
"82501","0","0","0","93537","93537","93537","0.2431918471198095","0.1839221839804257","0.3411091175141697","103537.2","103536","103538","0.5501187034915065","0.1541914935892112","0.8296423105262847","103537.2","103536","103538"
"82751","0","0","0","93790","93790","93790","0.2602956495224005","0.12899914046332683","0.4056664575887473","103790.2","103789","103791","0.5662497834547678","0.34854131994888154","0.8019671931960701","103790.2","103789","103791"
"83001","0","0","0","94043","94043","94043","0.2642901375752359","0.16577043526474772","0.429671970643206","104043.2","104042","104044","0.5419034187033887","0.3973124480362382","0.7789137130109822","104043.2","104042","104044"
"83251","0","0","0","94296","94296","94296","0.196151996232024","0.09458183437244869","0.338347499150064","104296.2","104295","104297","0.5604839595935192","0.36956649280936754","0.7802255993332063","104296.2","104295","104297"
"83501","0","0","0","94549","94549","94549","0.25476301955160874","0.1524826078432907","0.5069922693692541","104549.2","104548","104550","0.5266336385442243","0.20093692980522934","0.7816010052152491","104549.2","104548","104550"
"83751","0","0","0","94802","94802","94802","0.2319238900014205","0.20408093935163482","0.2780148506284235","104802.2","104801","104803","0.5928070636603917","0.3016327549000955","0.7622378382053545","104802.2","104801","104803"
"84001","0","0","0","95055","95055","95055","0.22843326652957496","0.06804174456668598","0.3493994835738584","105055.2","105054","105056","0.5925302521518085","0.44388762518127994","0.8347659576463359","105055.2","105054","105056"
"84251","0","0","0","95308","95308","95308","0.23317210629674207","0.11102825636427685","0.3444284904844783","105308.2","105307","105309","0.5888337380521587","0.37698952939465946","0.7465376739125061","105308.2","105307","105309"
"84501","0","0","0","95561","95561","95561","0.22910030906047107","0.14401428525341037","0.3313389906837004","105561.2","105560","105562","0.5444667780039109","0.31956607405190196","0.7350789887610782","105561.2","105560","105562"
"84751","0","0","0","95814","95814","95814","0.24583482602494472","0.11068973508148847","0.3640143804501153","105814.2","105813","105815","0.5883047199999423","0.3733442594067406","0.8020053426145417","105814.2","105813","105815"
"85001","0","0","0","96067","96067","96067","0.22648886541361338","0.11270148940292372","0.4106249992594605","106067.2","106066","106068","0.5636909648220525","0.2761064633411641","0.7619544180041627","106067.2","106066","106068"
"85251","0","0","0","96320","96320","96320","0.24198104673455342","0.1311865669443284","0.35987413922129524","106320.2","106319","106321","0.5694293415446515","0.16756481878658344","0.7234467049154676","106320.2","106319","106321"
"85501","0","0","0","96573","96573","96573","0.18889173121180644","0.1381247150750179","0.25472508281890993","106573.2","106572","106574","0.6077467503240163","0.3307968169054769","0.7723323809999186","106573.2","106572","106574"
"85751","0","0","0","96826","96826","96826","0.2886635990678767","0.21715238764242328","0.40153379673431766","106826.2","106825","106827","0.5450212066316494","0.35417481683956453","0.768094074964573","106826.2","106825","106827"
"86001","0","0","0","97079","97079","97079","0.2640244201585194","0.12992045106487068","0.39126778649695504","107079.2","107078","107080","0.5929944181691161","0.3436555024907649","0.7770782124106617","107079.2","107078","107080"
"86251","0","0","0","97332","97332","97332","0.24050926407993253","0.14481047499431665","0.4163484056636168","107332.2","107331","107333","0.5501570260944495","0.3950435229619866","0.7503974492804334","107332.2","107331","107333"
"86501","0","0","0","97585","97585","97585","0.262372255754279","0.09300806751036292","0.3482129112792302","107585.2","107584","107586","0.602216542917418","0.3889424280699478","0.7211942409305326","107585.2","107584","107586"
"86751","0","0","0","97838","97838","97838","0.18172695342934614","0.13830995698597076","0.25846324509651025","107838.2","107837","107839","0.5324107101399452","0.3256799223034695","0.7072205996882304","107838.2","107837","107839"
"87001","0","0","0","98091","98091","98091","0.21089139836416","0.12087305594658357","0.35819580527083617","108091.2","108090","108092","0.5645451326957662","0.44077570801564026","0.7029545029421124","108091.2","108090","108092"
"87251","0","0","0","98344","98344","98344","0.22632435354706376","0.14490374128728697","0.3961329002650614","108344.2","108343","108345","0.5991488228394226","0.47397469441017764","0.8156068135841984","108344.2","108343","108345"
"87501","0","0","0","98597","98597","98597","0.1990577532932935","0.04743021095690737","0.3251966510410533","108597.2","108596","108598","0.5823713920871307","0.3450867953529274","0.7278189812504735","108597.2","108596","108598"
"87751","0","0","0","98850","98850","98850","0.2231059135464959","0.11235234426807199","0.4031968908583271","108850.2","108849","108851","0.5493714822202709","0.3535583403631204","0.7157437496824485","108850.2","108849","108851"
"88001","0","0","0","99103","99103","99103","0.2593829209294065","0.10481014693675564","0.40236612088583","109103.2","109102","109104","0.5993835512168677","0.40836696939666206","0.7765219432335695","109103.2","109102","109104"
"88251","0","0","0","99356","99356","99356","0.25096410546506037","0.14242626837756306","0.3692874898362327","109356.2","109355","109357","0.5634198165674013","0.39490681102766195","0.7081312656961961","109356.2","109355","109357"
"88501","0","0","0","99609","99609","99609","0.21951904649086992","0.10293123293023088","0.4164350478385897","109609.2","109608","109610","0.6110401640956071","0.5002393763170085","0.798602282823262","109609.2","109608","109610"
"88751","0","0","0","99862","99862","99862","0.2441480235455848","0.12437471676981886","0.4315807310350374","109862.2","109861","109863","0.5999199738579126","0.41265917079937553","0.7187645983170687","109862.2","109861","109863"
"89001","0","0","0","100115","100115","100115","0.22488106672396518","0.13580640902361701","0.3866007047192142","110115.2","110114","110116","0.6131959133909701","0.46219677708836365","0.8202975221262628","110115.2","110114","110116"
"89251","0","0","0","100368","100368","100368","0.22938896574896667","0.12642137486857943","0.34271777751714316","110368.2","110367","110369","0.498484859022896","0.1740926550483823","0.6628594527793645","110368.2","110367","110369"
"89501","0","0","0","100621","100621","100621","0.2532539429220821","0.13221313858278452","0.3766167176851918","110621.2","110620","110622","0.5839983556597502","0.37046151037523434","0.824311482038949","110621.2","110620","110622"
"89751","0","0","0","100874","100874","100874","0.21530769935318622","0.1706407522087507","0.3358785485724775","110874.2","110873","110875","0.5804246702799074","0.47857092266465334","0.6474176016711131","110874.2","110873","110875"
"90001","0","0","0","101127","101127","101127","0.23379455497335","0.13465385473905775","0.34144089039213804","111127.2","111126","111128","0.5975260153612789","0.425412633322895","0.7883126494156769","111127.2","111126","111128"
"90251","0","0","0","101380","101380","101380","0.25390841520744195","0.1573346413788774","0.4055982139157946","111380.2","111379","111381","0.5522270809281628","0.4146717297100581","0.7026253085650497","111380.2","111379","111381"
"90501","0","0","0","101633","101633","101633","0.24112701890354188","0.13319895563402523","0.39145140652503035","111633.2","111632","111634","0.6582337743510118","0.5575064421542115","0.8161228738779144","111633.2","111632","111634"
"90751","0","0","0","101886","101886","101886","0.2560975574798038","0.1700281001850129","0.39224309505476035","111886.2","111885","111887","0.585209149254241","0.39590817145442275","0.7344675830053309","111886.2","111885","111887"
"91001","0","0","0","102139","102139","102139","0.2659348917691437","0.11994051844660569","0.38987267700264244","112139.2","112138","112140","0.4907314808568799","0.3955241500937781","0.6433748620375563","112139.2","112138","112140"
"91251","0","0","0","102392","102392","102392","0.2068591400538354","0.11794509658586061","0.30818330572761327","112392.2","112391","112393","0.6207048471923698","0.3963346415176078","0.8796233986945159","112392.2","112391","112393"
"91501","0","0","0","102645","102645","102645","0.2699105496992154","0.19321075609573307","0.40482577256466656","112645.2","112644","112646","0.6052483764523651","0.3873604885173535","0.8408787204296824","112645.2","112644","112646"
"91751","0","0","0","102898","102898","102898","0.22087228711453263","0.08834974583529477","0.31266801072091144","112898.2","112897","112899","0.5689443965588434","0.10347402008146944","0.7280234138895134","112898.2","112897","112899"
"92001","0","0","0","103151","103151","103151","0.2708523092255756","0.16139958785282765","0.48179401275421796","113151.2","113150","113152","0.5693766603990997","0.3166432332763743","0.8177508766010316","113151.2","113150","113152"
"92251","0","0","0","103404","103404","103404","0.2506435647768881","0.11408518471908886","0.40338222544338737","113404.2","113403","113405","0.5878882892525139","0.32249410611221174","0.8215756083224195","113404.2","113403","113405"
"92501","0","0","0","103657","103657","103657","0.2297592072217598","0.11313602701667187","0.35482676478367436","113657.2","113656","113658","0.5180411642977163","0.21797249523341633","0.7528761341092907","113657.2","113656","113658"
"92751","0","0","0","103910","103910","103910","0.20089496772383458","0.06946304980875778","0.274699963376398","113910.2","113909","113911","0.6089498157384077","0.52055147124389","0.6879013173180277","113910.2","113909","113911"
"93001","0","0","0","104163","104163","104163","0.22090963149712595","0.13847348564052636","0.376982222836748","114163.2","114162","114164","0.5712702635111758","0.511625652137854","0.7394423851996528","114163.2","114162","114164"
"93251","0","0","0","104416","104416","104416","0.24731615925346437","0.11319036656919035","0.3444284371922929","114416.2","114415","114417","0.5920179451883045","0.3292966516120964","0.8109232710906845","114416.2","114415","114417"
"93501","0","0","0","104669","104669","104669","0.2403179831206197","0.1119559039484768","0.44437608392625627","114669.2","114668","114670","0.5548126736264535","0.4846694087298923","0.695902585634745","114669.2","114668","114670"
"93751","0","0","0","104922","104922","104922","0.23942416363403934","0.14730067805124403","0.36402174862485703","114922.2","114921","114923","0.5725140009241844","0.2770638912860348","0.7696018826019209","114922.2","114921","114923"
"94001","0","0","0","105175","105175","105175","0.2243251595553756","0.13381987844394444","0.36028735871212486","115175.2","115174","115176","0.6400087719079607","0.5372913922543019","0.7497420735064051","115175.2","115174","115176"
"94251","0","0","0","105428","105428","105428","0.2365973963913711","0.14081679112556778","0.39312636944011625","115428.2","115427","115429","0.5108979437991259","0.18696555670497156","0.7111942115781826","115428.2","115427","115429"
"94501","0","0","0","105681","105681","105681","0.24584377628890253","0.11476034723525405","0.37281034579293193","115681.2","115680","115682","0.6182292832111005","0.3878022294590922","0.7482654360281542","115681.2","115680","115682"
"94751","0","0","0","105934","105934","105934","0.24546196811649362","0.13569228669449207","0.3499479160637123","115934.2","115933","115935","0.5877242977133197","0.3816914405349781","0.836242523524499","115934.2","115933","115935"
"95001","0","0","0","106187","106187","106187","0.2855503229629603","0.19709213609893877","0.38092330393296975","116187.2","116186","116188","0.5429959842768788","0.34923440216448354","0.6854705199052626","116187.2","116186","116188"
"95251","0","0","0","106440","106440","106440","0.23319680787925692","0.11264229515831112","0.3910389528982378","116440.2","116439","116441","0.5612451862520977","0.31280944825577406","0.7962340946591173","116440.2","116439","116441"
"95501","0","0","0","106693","106693","106693","0.2377463242094393","0.11134799392321118","0.3777785554653125","116693.2","116692","116694","0.5884967774488784","0.3850375232788936","0.7586707065849767","116693.2","116692","116694"
"95751","0","0","0","106946","106946","106946","0.24725863719474567","0.1368050392129221","0.33969423871393944","116946.2","116945","116947","0.6055972105294889","0.4423967882013303","0.8157954467457694","116946.2","116945","116947"
"96001","0","0","0","107199","107199","107199","0.22462246778805448","0.03623777024725014","0.3138484778162685","117199.2","117198","117200","0.5879956421177767","0.32833314700711724","0.8190292598254743","117199.2","117198","117200"
"96251","0","0","0","107452","107452","107452","0.24923274504654636","0.1728579971914725","0.34871839071033034","117452.2","117451","117453","0.5901500640193867","0.356768210652376","0.8245948243247762","117452.2","117451","117453"
"96501","0","0","0","107705","107705","107705","0.2583779416465339","0.15654966604117798","0.3905530594352727","117705.2","117704","117706","0.5581097064107899","0.3831180682787368","0.7295935182138974","117705.2","117704","117706"
"96751","0","0","0","107958","107958","107958","0.25034527537222284","0.11082442870684414","0.4354874794996002","117958.2","117957","117959","0.5052152968574106","0.2725717734403293","0.7559343371815059","117958.2","117957","117959"
"97001","0","0","0","108211","108211","108211","0.2535411959754389","0.19095912481294502","0.4033700549058408","118211.2","118210","118212","0.5440246776478179","0.3065906397199686","0.6975059006706614","118211.2","118210","118212"
