"stage2/step","Group: VaDE_Simple_gumbel - stage2/mcc_spearman","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_spearman","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"54751","0.4511337626802094","0.14202721502076374","0.6171593148085605","65454","65454","65454","0.6807534769902388","0.4937837694763895","0.7815774713976013","75455","75455","75455","0.8054519867316661","0.7865480077488121","0.816667270306509","75455","75455","75455"
"55001","0.4586508777720635","0.13826968054223585","0.6377484628822027","65707","65707","65707","0.679083665811293","0.48409784771660735","0.7801425889318186","75708","75708","75708","0.8052914067772908","0.7812916204700397","0.8162729300630062","75708","75708","75708"
"55251","0.47649161868048734","0.245459156805825","0.6224528736813638","65960","65960","65960","0.6785859125036571","0.4869328985933336","0.7807424596326901","75961","75961","75961","0.8043619751018103","0.7829513483023849","0.8149269116560752","75961","75961","75961"
"55501","0.412302899724727","0.15572048059326885","0.5564784541541937","66213","66213","66213","0.6788236599464585","0.4927106300389097","0.7786363621057651","76214","76214","76214","0.8048771978717161","0.7826066131703097","0.8156228760030325","76214","76214","76214"
"55751","0.4705870437563894","0.29000830546663275","0.6048122534297293","66466","66466","66466","0.676286066601098","0.48218713210003267","0.7727944132504531","76467","76467","76467","0.8053936258625205","0.7881168966983133","0.8177602225183369","76467","76467","76467"
"56001","0.4207737432882307","0.2194424845704337","0.6047068334595681","66719","66719","66719","0.6768545844069708","0.4849978962731181","0.7740680963775666","76720","76720","76720","0.8053175590707301","0.7855051608906676","0.8157595236784916","76720","76720","76720"
"56251","0.41975694596945534","0.19595723232562504","0.5431351009602041","66972","66972","66972","0.6767280368172083","0.48902572814978623","0.7712384366120512","76973","76973","76973","0.8056954909307483","0.7832461576081619","0.8167824494680622","76973","76973","76973"
"56501","0.49505613282977434","0.31878871524321395","0.636614024812202","67225","67225","67225","0.6744206194301368","0.4779214466581352","0.7742238301584154","77226","77226","77226","0.8056331260015078","0.7880969440092084","0.817549674485694","77226","77226","77226"
"56751","0.4419521484829564","0.23417727658165854","0.632453886287225","67478","67478","67478","0.6751748887436324","0.4916463458023694","0.7736256032111467","77479","77479","77479","0.804554924364959","0.7827125373460734","0.816767706103401","77479","77479","77479"
"57001","0.4306071750730157","0.22552264150245438","0.5554595393419187","67731","67731","67731","0.6746343985562672","0.4916649539001152","0.7759319266513911","77732","77732","77732","0.8055179479539006","0.7841929452687172","0.8159245025002333","77732","77732","77732"
"57251","0.4475277484173362","0.17166680888260044","0.5412941487444071","67984","67984","67984","0.6763255411928015","0.49799068450231543","0.7783325240134144","77985","77985","77985","0.8049495492930797","0.783848424163204","0.8168717923757538","77985","77985","77985"
"57501","0.44787856277377774","0.16985616845628895","0.5494858576453755","68237","68237","68237","0.6755473824314209","0.4956999073953212","0.7755269103022594","78238","78238","78238","0.8051839310620956","0.7842981631311554","0.8188884323950233","78238","78238","78238"
"57751","0.4581269414279922","0.228388651446642","0.5932579666026644","68490","68490","68490","0.6727354606123008","0.47703213128049243","0.7824286085681417","78491","78491","78491","0.8043330735528519","0.7836228085985594","0.8175592246942585","78491","78491","78491"
"58001","0.4683094662196254","0.17561297290642483","0.593823618479618","68743","68743","68743","0.6728141408583432","0.49129391742740164","0.7790859239631328","78744","78744","78744","0.8053407766598557","0.7820669104810078","0.8161119533254036","78744","78744","78744"
"58251","0.45631945893812453","0.24135345196550873","0.5956126418621427","68996","68996","68996","0.6742626255721882","0.49449664416242545","0.780817504990139","78997","78997","78997","0.8054048497317734","0.7831440385417313","0.8198589820487432","78997","78997","78997"
"58501","0.426498258399302","0.260618092891075","0.5851199318334528","69249","69249","69249","0.6735413989921656","0.4944393592715313","0.7818914162739296","79250","79250","79250","0.8046348278997459","0.7849406402799773","0.8180149104508049","79250","79250","79250"
"58751","0.4411837476798053","0.21381016333001338","0.5485507131896745","69502","69502","69502","0.6748045432080672","0.495147075191126","0.7803408767356955","79503","79503","79503","0.8049627287689989","0.7849664627378026","0.8153952634638627","79503","79503","79503"
"59001","0.426552808947553","0.11557783960337693","0.624229983710221","69755","69755","69755","0.672375064973917","0.482566798869063","0.7796398252859706","79756","79756","79756","0.804970933224334","0.782300166533446","0.8156803318431082","79756","79756","79756"
"59251","0.42119725365241917","0.08667910423769039","0.6139797628224436","70008","70008","70008","0.6729051482337077","0.48273720338243553","0.7830065524541086","80009","80009","80009","0.8052618159348469","0.7850958514579144","0.8171099444605612","80009","80009","80009"
"59501","0.42483828717454203","0.1638642343634957","0.5616872342363283","70261","70261","70261","0.6703791308094325","0.482603019920042","0.7759210279810667","80262","80262","80262","0.8047440513395892","0.7814914781094985","0.8154179460279245","80262","80262","80262"
"59751","0.45915580091054486","0.22880212980936143","0.573309919773026","70514","70514","70514","0.6687691900777712","0.4861983276272239","0.7756054179202027","80515","80515","80515","0.8048010373831318","0.7838094337179733","0.8160988942573616","80515","80515","80515"
"60001","0.4237396618090258","0.1932727094658375","0.6813644526632858","70767","70767","70767","0.6701708323518544","0.49219155883962556","0.7779763228246228","80768","80768","80768","0.8048835415818936","0.786328232804745","0.8169403160258771","80768","80768","80768"
"60251","0.41837962256914424","0.17405388621041273","0.6093744655421113","71020","71020","71020","0.6697008193935425","0.48736970947138164","0.7782977230552408","81021","81021","81021","0.8048979355416674","0.783454486575066","0.8186820981300776","81021","81021","81021"
"60501","0.4195750188364039","0.15002483292107702","0.5688726645377101","71273","71273","71273","0.6697617830253917","0.49190042366443637","0.7775228756012899","81274","81274","81274","0.8056291569641658","0.7847722487131841","0.8170512542259617","81274","81274","81274"
"60751","0.3895523652831986","0.21446552334435864","0.558090225606145","71526","71526","71526","0.6696701096137392","0.48798395187688426","0.7796561371724424","81527","81527","81527","0.8044930089234391","0.7842349721588066","0.817722538925341","81527","81527","81527"
"61001","0.42388868797593054","0.24484739103400197","0.6336716289682681","71779","71779","71779","0.667866589537007","0.4834928303328773","0.7753403115445888","81780","81780","81780","0.8043216411961265","0.7817193313466811","0.8146963194928959","81780","81780","81780"
"61251","0.4460888914233034","0.2885920242871696","0.5725287100070178","72032","72032","72032","0.6679281327659147","0.48195622557191536","0.7774217030606062","82033","82033","82033","0.8053189936088747","0.7877732439259489","0.8139027676377862","82033","82033","82033"
"61501","0.44724052710483886","0.330585428667967","0.5236332124577971","72285","72285","72285","0.6689116278836058","0.4883078747586856","0.7782301883240953","82286","82286","82286","0.8047069381279384","0.7820335574790617","0.8178520604991971","82286","82286","82286"
"61751","0.4463371292886878","0.19867845642333862","0.5665285511330702","72538","72538","72538","0.6689169179303404","0.4883978777448445","0.7760195029190345","82539","82539","82539","0.8058858279406913","0.7847486144079258","0.817188438403952","82539","82539","82539"
"62001","0.4122825986995341","0.13701313802997106","0.5289305706694148","72791","72791","72791","0.6691955624511918","0.4829466361134919","0.7770704746227789","82792","82792","82792","0.8058927201777701","0.7869223768454173","0.8170883330578563","82792","82792","82792"
"62251","0.40332903688757477","0.10837076390488314","0.5311618466495861","73044","73044","73044","0.6658741351702683","0.48373187408192014","0.7757172875948454","83045","83045","83045","0.8049841432821276","0.7830916288818982","0.8176462834520105","83045","83045","83045"
"62501","0.45047956806339695","0.24811130706826687","0.6027415243059457","73297","73297","73297","0.6665909129381307","0.4897231382456499","0.7780932891487247","83298","83298","83298","0.8048757251172194","0.7832098537793971","0.8145234291825908","83298","83298","83298"
"62751","0.4663029954960388","0.2960000749206572","0.6107910098515938","73550","73550","73550","0.6655050770331142","0.4870168488770079","0.7781131749461855","83551","83551","83551","0.805044289480404","0.7846637734577596","0.8160033128581535","83551","83551","83551"
"63001","0.4241953436932575","0.11107019625026128","0.5808339668175794","73803","73803","73803","0.6653290941115394","0.4829052224355725","0.773894092481847","83804","83804","83804","0.8049017155312631","0.7863750567217037","0.8160109872448507","83804","83804","83804"
"63251","0.44105394091873107","0.16870282294174307","0.5616650032746957","74056","74056","74056","0.6653211623210988","0.48270333867502585","0.77996457903219","84057","84057","84057","0.804480813462613","0.7815815020653923","0.8138233995429182","84057","84057","84057"
"63501","0.4357676201325317","0.20613989670474928","0.6345334156611964","74309","74309","74309","0.6651662801379141","0.4907774419501831","0.7783533628062465","84310","84310","84310","0.8050259540862481","0.7845853943328485","0.8173731701354585","84310","84310","84310"
"63751","0.4261147800346422","0.10277234013402436","0.655056262957172","74562","74562","74562","0.6655428214849671","0.4912748724126206","0.7781595615983314","84563","84563","84563","0.8049491209814015","0.785026408290336","0.8162628649908689","84563","84563","84563"
"64001","0.41083650016212986","0.11362374151703929","0.5836112187806424","74815","74815","74815","0.6657265793676826","0.4903487578970944","0.7790286977199404","84816","84816","84816","0.8053847091850521","0.7856690661890262","0.8162354863118066","84816","84816","84816"
"64251","0.48871389205321086","0.32495817399264504","0.621572423916113","75068","75068","75068","0.6641977088232759","0.4852606971792066","0.7771556316396481","85069","85069","85069","0.8052985943149915","0.7846733573792392","0.815382394051367","85069","85069","85069"
"64501","0.48853295401799474","0.3644778436076692","0.6099682167340531","75321","75321","75321","0.6644983772246884","0.4778901201666958","0.7778694578530326","85322","85322","85322","0.8054112461691816","0.7825678099691906","0.8177772408420364","85322","85322","85322"
"64751","0.4434802013566278","0.26081712884801855","0.5795448376657083","75574","75574","75574","0.6654778728143451","0.4842635985416504","0.780319345709385","85575","85575","85575","0.8047208371568078","0.7854618478826155","0.8172710105113751","85575","85575","85575"
"65001","0.43782614892989","0.3056224840066031","0.5887381543567499","75827","75827","75827","0.6642130870331048","0.4801308499713761","0.7787558939939788","85828","85828","85828","0.8045862965094912","0.7840598410117702","0.8169793934690418","85828","85828","85828"
"65251","0.4671100242344692","0.18901176755647875","0.6317762833164466","76080","76080","76080","0.6641526058169769","0.48190169062308685","0.782313235137943","86081","86081","86081","0.805643986237758","0.7831443573953568","0.8172385781014341","86081","86081","86081"
"65501","0.43925644566612504","0.20466503609836648","0.5859834957751312","76333","76333","76333","0.6642856466750289","0.4815525892766523","0.7789437685354832","86334","86334","86334","0.8044038582071289","0.7832941440294254","0.8142275364927514","86334","86334","86334"
"65751","0.4464240333953998","0.28403824637976","0.5871538891264311","76586","76586","76586","0.6637717002805892","0.4798636382009609","0.7789644655693664","86587","86587","86587","0.8046964065612103","0.7810452079491501","0.8153382660440397","86587","86587","86587"
"66001","0.4501234513917435","0.1334529759366576","0.6660434855778736","76839","76839","76839","0.6637549191200938","0.47734532617112885","0.7808590463050917","86840","86840","86840","0.8046244837876646","0.7815305802112342","0.8161676893906707","86840","86840","86840"
"66251","0.4642810008431361","0.2059789861722686","0.638987689557665","77092","77092","77092","0.6641149653525831","0.4738752337144243","0.7786265898297685","87093","87093","87093","0.805483722629053","0.7844387822881171","0.8167584850186537","87093","87093","87093"
"66501","0.44414932124616585","0.20201183510532003","0.6261978028843528","77345","77345","77345","0.6642192043098606","0.4688994111901672","0.7824424993012314","87346","87346","87346","0.8048972897821722","0.7835828289370954","0.8148293656554516","87346","87346","87346"
"66751","0.42011868780449646","0.16656533780368762","0.601527121939022","77598","77598","77598","0.6635527121454111","0.47761838286913494","0.7796404063281578","87599","87599","87599","0.8050375698792118","0.7822806164362505","0.8163494552374461","87599","87599","87599"
"67001","0.41916912145058777","0.12552418198980622","0.562436840720388","77851","77851","77851","0.6652122567530705","0.4793440239653501","0.7785150553359178","87852","87852","87852","0.8053379928093711","0.7893220227805994","0.8162406965876996","87852","87852","87852"
"67251","0.4267203164947461","0.13161306124814462","0.6129690817692414","78104","78104","78104","0.6641234204566769","0.4774504038843019","0.7837867525263683","88105","88105","88105","0.8048819361240834","0.7838700854443754","0.8185548052048722","88105","88105","88105"
"67501","0.46001212839016625","0.1554175151781829","0.6070746779637101","78357","78357","78357","0.663869234835896","0.4729265980441877","0.779049486511143","88358","88358","88358","0.8051598966746416","0.7862527498568426","0.8173395291973242","88358","88358","88358"
"67751","0.43433740019895534","0.11010066180281679","0.638819191861998","78610","78610","78610","0.663707777580476","0.47194911133703804","0.7803704525015948","88611","88611","88611","0.8058577769250993","0.7869854978491398","0.8166827187176979","88611","88611","88611"
"68001","0.44035099583742776","0.0897460151046476","0.5981120007019488","78863","78863","78863","0.6633034142755088","0.4776276567780808","0.782303214854683","88864","88864","88864","0.8049553956445943","0.7878245969955144","0.8176231190197356","88864","88864","88864"
"68251","0.4513943351154506","0.09265708904727872","0.5823563021538501","79116","79116","79116","0.6631699984841023","0.4754535941744014","0.769741579159185","89117","89117","89117","0.8043520169782731","0.7801463952919304","0.8179826524050539","89117","89117","89117"
"68501","0.4708422106252397","0.13227136020799996","0.6541442335134335","79369","79369","79369","0.6619997903659387","0.46937878943035116","0.7718787247544197","89370","89370","89370","0.8046508804810818","0.78267981101465","0.8170762728969129","89370","89370","89370"
"68751","0.4199310408962716","0.0956851979403227","0.6123849818994309","79622","79622","79622","0.6626728914619983","0.4833027563651687","0.7718507699631062","89623","89623","89623","0.8053752388959188","0.7819562772479833","0.8135828724648193","89623","89623","89623"
"69001","0.4291702063774248","0.15187772964783036","0.568395161926836","79875","79875","79875","0.662614661032935","0.47251396226246073","0.7729881961961765","89876","89876","89876","0.8054780360161228","0.7852533496660898","0.8164869420959177","89876","89876","89876"
"69251","0.42600067944845554","0.16374043483949663","0.5755148656588477","80128","80128","80128","0.6602238832145454","0.4641706790457198","0.7729255436853117","90129","90129","90129","0.8049019749959226","0.7823156870527158","0.8170727047609304","90129","90129","90129"
"69501","0.4473817127033821","0.27703935225647985","0.6403249204418288","80381","80381","80381","0.661996092654257","0.4673200905793166","0.7749787442370625","90382","90382","90382","0.8053844517833706","0.7838354922174178","0.817844296108734","90382","90382","90382"
"69751","0.455718975748234","0.2684560921170213","0.6517764230429689","80634","80634","80634","0.661740978001734","0.474372225322689","0.7779498409935336","90635","90635","90635","0.8048206467987835","0.7840896972804433","0.8161218698101411","90635","90635","90635"
"70001","0.4384196364073424","0.16855687973590547","0.5732995016723973","80887","80887","80887","0.6617955223604606","0.4780880384139892","0.7757923366022296","90888","90888","90888","0.8049947657192306","0.78457403285358","0.8190016617931578","90888","90888","90888"
"70251","0.43318204218554596","0.06062989797763191","0.581312569577111","81140","81140","81140","0.6605287641184892","0.467355076151422","0.7760278674713804","91141","91141","91141","0.8052580804161391","0.7837669207765171","0.8165234372349036","91141","91141","91141"
"70501","0.4107303882844019","0.22728947554595225","0.5342651000739534","81393","81393","81393","0.6617926189847533","0.4665368995153016","0.7758523702778289","91394","91394","91394","0.8053964223589725","0.7838124626820756","0.8183748885096848","91394","91394","91394"
"70751","0.45819861817002466","0.17847202365207634","0.6372998186543174","81646","81646","81646","0.6606694215609201","0.4656751945035518","0.7792377165952479","91647","91647","91647","0.8051839962867893","0.7839131545360974","0.8174727674102947","91647","91647","91647"
"71001","0.4171690937567494","0.11963022223985535","0.6478030456373026","81899","81899","81899","0.6604090267514254","0.46250592409304286","0.7791555159372514","91900","91900","91900","0.8046551343177001","0.7826672128089602","0.8164679681547562","91900","91900","91900"
"71251","0.45233688953570617","0.2192369729090704","0.5941027272482639","82152","82152","82152","0.6591471579806396","0.4616574912403207","0.7798740002667642","92153","92153","92153","0.8050988324178293","0.786493025428093","0.8170285770626361","92153","92153","92153"
"71501","0.4244984143977744","0.08592892524098265","0.6319441791731358","82405","82405","82405","0.6599082955160105","0.4669844709718765","0.7788195300737151","92406","92406","92406","0.8056333278365623","0.7851235590439787","0.8157648015347063","92406","92406","92406"
"71751","0.40239853235307105","0.09979453536548429","0.5315412189725737","82658","82658","82658","0.6598162112797872","0.47200771338227754","0.7794467060912119","92659","92659","92659","0.8053169531990803","0.7844527550233037","0.816088850446245","92659","92659","92659"
"72001","0.4206417673328257","0.13026833820363362","0.5686791795693191","82911","82911","82911","0.6582652790810954","0.4670511814782429","0.7777244220955285","92912","92912","92912","0.8047917464153892","0.7865197059012342","0.8171072757737333","92912","92912","92912"
"72251","0.43968011865706735","0.13936157575214067","0.5707281047638408","83164","83164","83164","0.6557531521055897","0.46989631751390054","0.7648552267900358","93165","93165","93165","0.8055420566764881","0.7853808881026274","0.8171915626432646","93165","93165","93165"
"72501","0.4484496056020323","0.2699853864978621","0.5866055745735358","83417","83417","83417","0.6582926188698022","0.4604872799740514","0.7714262969117277","93418","93418","93418","0.8051046967007629","0.7807103302814532","0.8175851316025713","93418","93418","93418"
"72751","0.43030816449276416","0.11683760526869152","0.5907377303651421","83670","83670","83670","0.6571266970061529","0.4589370144676402","0.7732860394749524","93671","93671","93671","0.8040262466110171","0.7824363023229425","0.8160229940448085","93671","93671","93671"
"73001","0.4263221415915594","0.201314124892491","0.597629010452056","83923","83923","83923","0.6578007741276585","0.46283431455827184","0.7766076757625701","93924","93924","93924","0.8047732408484822","0.7803296466853764","0.8185188803222724","93924","93924","93924"
"73251","0.4584154728191449","0.24926860496076034","0.6337026039223","84176","84176","84176","0.6581629713785639","0.46431080345680814","0.7779267105217053","94177","94177","94177","0.8047487595465375","0.7822912824042008","0.8148917465279607","94177","94177","94177"
"73501","0.43189213322850345","0.11956660634364148","0.5722456728200179","84429","84429","84429","0.6585889694658499","0.46218899462002144","0.7788622934888317","94430","94430","94430","0.8048540698399554","0.7834241703039032","0.8171366469035742","94430","94430","94430"
"73751","0.4421303962215027","0.1803066966690745","0.5954782725277754","84682","84682","84682","0.65878818619538","0.45779670113756366","0.7745101896437889","94683","94683","94683","0.805903845449454","0.7892883622809688","0.8172789751173051","94683","94683","94683"
"74001","0.4069188720145601","0.106685043461002","0.554026414259391","84935","84935","84935","0.6576263959423185","0.4614851586113753","0.7770908907608552","94936","94936","94936","0.8060627173145203","0.7830719611727445","0.8188368266559288","94936","94936","94936"
"74251","0.4617296045581796","0.1670204868808908","0.5969516284209516","85188","85188","85188","0.6571983011536142","0.4623875164039792","0.7760826830194176","95189","95189","95189","0.8050696424739993","0.7860472324761641","0.8165856662071446","95189","95189","95189"
"74501","0.4395560642113493","0.18445080004078704","0.6031623679814997","85441","85441","85441","0.6572515343944174","0.4541262814799906","0.7778672228938932","95442","95442","95442","0.8051753444000751","0.7875789956503979","0.8149053467131088","95442","95442","95442"
"74751","0.44634299581433","0.088733991148384","0.6094961325065525","85694","85694","85694","0.657821727485706","0.4624885016241304","0.7769732910376904","95695","95695","95695","0.8053466230239135","0.7846442088163018","0.8147651046096739","95695","95695","95695"
"75001","0.4703522217044001","0.26052323853750253","0.6288296430885892","85947","85947","85947","0.6588853058816048","0.47153333234745914","0.7799233563348872","95948","95948","95948","0.8044031413459353","0.7853123594584629","0.8123007290400485","95948","95948","95948"
"75251","0.44522106726020433","0.15620592099075248","0.5761138009532317","86200","86200","86200","0.6544679613108498","0.45547600623789997","0.778493627409189","96201","96201","96201","0.8061218394063812","0.7858875530513111","0.8157879322385045","96201","96201","96201"
"75501","0.4184289950283927","0.12700538719632717","0.5645781531841343","86453","86453","86453","0.6552609485622094","0.46947743020219485","0.7785192897608201","96454","96454","96454","0.8048408604280495","0.7828611144306202","0.8156505375544084","96454","96454","96454"
"75751","0.4555337302554811","0.13517587930802907","0.5801789048735357","86706","86706","86706","0.6534948163545621","0.45357827589426797","0.778813173416618","96707","96707","96707","0.8053382057511126","0.7854799880690061","0.8156413793439946","96707","96707","96707"
"76001","0.43997860428353164","0.18008678496499778","0.6087763823227962","86959","86959","86959","0.6552703882246573","0.45526627424184046","0.7792578848807841","96960","96960","96960","0.8056909876425008","0.7834481179099234","0.8189968523063605","96960","96960","96960"
"76251","0.446837252227896","0.1625732992842516","0.6032463329513886","87212","87212","87212","0.6532370486183686","0.4499684814258245","0.7688730372096616","97213","97213","97213","0.8060328653264064","0.7847212994396813","0.8178546485592727","97213","97213","97213"
"76501","0.4648694151949925","0.13242817499192336","0.5754371315063596","87465","87465","87465","0.6528900196316615","0.4517713283451457","0.7663084237886678","97466","97466","97466","0.8045761173855587","0.783411551429461","0.8160195016612369","97466","97466","97466"
"76751","0.47873567990331206","0.264028545172563","0.6335795066286763","87718","87718","87718","0.6533191873076103","0.4537613937422993","0.7697926941035553","97719","97719","97719","0.8046679361304682","0.7819975980592985","0.8170402635616757","97719","97719","97719"
"77001","0.4304775165463625","0.14685506277760005","0.617690690690865","87971","87971","87971","0.6536054282383899","0.4610644335739573","0.7714359499128222","97972","97972","97972","0.8043871436106265","0.7812670164360838","0.8146035600733517","97972","97972","97972"
"77251","0.47323906300839447","0.2626468478407647","0.6232988350770462","88224","88224","88224","0.655049890644637","0.45288841069608554","0.7736241337118482","98225","98225","98225","0.805044188465996","0.7825660287856735","0.8173287550034062","98225","98225","98225"
"77501","0.4283946506563778","0.2095820143382181","0.5532771443900764","88477","88477","88477","0.654832031592447","0.45288374646730034","0.774459442345588","98478","98478","98478","0.8051170452364664","0.7854470163187625","0.816643118858881","98478","98478","98478"
"77751","0.41610221704796857","0.17752449002999762","0.6269849476735604","88730","88730","88730","0.6552414163170527","0.4555407350900504","0.7789752623034373","98731","98731","98731","0.8054315526808405","0.7837535991508725","0.8144622679230927","98731","98731","98731"
"78001","0.43775440311348035","0.2192504739499268","0.6092717425547409","88983","88983","88983","0.6547514687667846","0.4556588631877092","0.7782224955385777","98984","98984","98984","0.8045822201290044","0.7847536536117318","0.8151611572506928","98984","98984","98984"
"78251","0.478020391232404","0.2309934128885159","0.6630882032848854","89236","89236","89236","0.6541798897526807","0.44950677879254486","0.7793986634634019","99237","99237","99237","0.8048350255242924","0.7867272652481162","0.8174552016206897","99237","99237","99237"
"78501","0.4306244288648407","0.18929144076858698","0.6328508177317528","89489","89489","89489","0.6546474346760178","0.45160941028419116","0.7782112693144533","99490","99490","99490","0.8054675882181584","0.7825193075008774","0.8187749454933274","99490","99490","99490"
"78751","0.45113363620784835","0.19097536682841879","0.6164706804266413","89742","89742","89742","0.6554165460336694","0.45589122392173426","0.7807341087401842","99743","99743","99743","0.8053266499949894","0.7809264750876969","0.8173026824415522","99743","99743","99743"
"79001","0.4128400563880608","0.1794694651289693","0.608948295470909","89995","89995","89995","0.6559659753750077","0.45845825910311255","0.7804115737781778","99996","99996","99996","0.8056028196047486","0.7862955042352731","0.8170970836481798","99996","99996","99996"
"79251","0.4438943958455921","0.1643637663243803","0.5755660154319496","90248","90248","90248","0.6528916788943117","0.4451923092478672","0.78061404243468","100249","100249","100249","0.8053606251454202","0.7845872905443662","0.8167017191982264","100249","100249","100249"
"79501","0.4109603362261206","0.22343542447835185","0.5221544086620155","90501","90501","90501","0.6535614668085512","0.45678721742902084","0.7792708417605724","100502","100502","100502","0.8054297964306543","0.7866356614392999","0.817598650300542","100502","100502","100502"
"79751","0.424056423047794","0.2064731300191194","0.6362004481753485","90754","90754","90754","0.653557073158067","0.45765211857022187","0.7800965688938398","100755","100755","100755","0.8054873857086411","0.7818801433650445","0.8160275338339101","100755","100755","100755"
"80001","0.43372921527211244","0.13010516212243764","0.5818188231974363","91007","91007","91007","0.6545198382966018","0.45295472628772254","0.7745806849928852","101008","101008","101008","0.804646797417562","0.7852161763683787","0.8153908576198331","101008","101008","101008"
"80251","0.4567027746916203","0.11622663896513132","0.6988104879155254","91260","91260","91260","0.6538331417375586","0.45580212773643786","0.7741150645666929","101261","101261","101261","0.8059732083612179","0.7829831002696737","0.817517199525983","101261","101261","101261"
"80501","0.4390003880461042","0.10892923427429842","0.6314642458303455","91513","91513","91513","0.6537463582083086","0.46582756880190984","0.7751691801421269","101514","101514","101514","0.8046872036545938","0.7811254041573218","0.8159200710106296","101514","101514","101514"
"80751","0.4238636764266408","0.13234326237154992","0.6042590447748207","91766","91766","91766","0.65505382657434","0.46925042237192605","0.7743239231027107","101767","101767","101767","0.805482408506119","0.7865988101778636","0.815116354294561","101767","101767","101767"
"81001","0.45610003952506945","0.17008449552230628","0.6372440775847469","92019","92019","92019","0.6528537180547126","0.44821173543013776","0.7760692682707787","102020","102020","102020","0.8059476424530272","0.7879365248806837","0.8165177988882396","102020","102020","102020"
"81251","0.4546025210348198","0.2335992350504885","0.6298662010229211","92272","92272","92272","0.6533138365862345","0.45263389641377244","0.7745033591620482","102273","102273","102273","0.8046659732663374","0.782715119364815","0.8162294915315441","102273","102273","102273"
"81501","0.44786241102940333","0.1846137766862691","0.5737393945602247","92525","92525","92525","0.6523205363265984","0.44630104464057957","0.7733517333350933","102526","102526","102526","0.8050765046984176","0.7835641276418165","0.8152151306301643","102526","102526","102526"
"81751","0.4264465618409384","0.16234697061982528","0.5577934100552823","92778","92778","92778","0.6530778308085885","0.44730080112606707","0.7765400965529873","102779","102779","102779","0.8040870226520805","0.7832961839795948","0.8173299034294909","102779","102779","102779"
"82001","0.4518218242322371","0.14524964275465502","0.6724978523573397","93031","93031","93031","0.654091240824249","0.4588999562891775","0.7759436780350627","103032","103032","103032","0.8053462005053476","0.7872331724983587","0.8153792408630952","103032","103032","103032"
"82251","0.4547016747235449","0.18056004741096335","0.6577765961205402","93284","93284","93284","0.6530382845460838","0.445935489743209","0.7770683083703059","103285","103285","103285","0.8052680298457681","0.7867069445006974","0.8159192221675208","103285","103285","103285"
"82501","0.4451969217203963","0.21219296007691926","0.5792430776709225","93537","93537","93537","0.6528777805680132","0.44503944382593613","0.7795169394835574","103538","103538","103538","0.8053859304906844","0.782175564695185","0.8149138517297868","103538","103538","103538"
"82751","0.4421114232070814","0.1932174601429152","0.6942545585721228","93790","93790","93790","0.6511912004617446","0.44759530714161083","0.777587385548219","103791","103791","103791","0.8049986314680722","0.7841341110082595","0.8172788364074584","103791","103791","103791"
"83001","0.44251670550708766","0.14418226370604406","0.5679003445327256","94043","94043","94043","0.6523392577797366","0.4460254014243552","0.7796220054704398","104044","104044","104044","0.805077890099444","0.7876714162384681","0.8155443386861639","104044","104044","104044"
"83251","0.4406085274453779","0.16651920334339043","0.6157397368099881","94296","94296","94296","0.6507656077030256","0.44242000670554865","0.7795936839225147","104297","104297","104297","0.8046747953629844","0.7815666397845044","0.8141944354195704","104297","104297","104297"
"83501","0.46423715211751954","0.1639959837304701","0.6067296247995898","94549","94549","94549","0.6505926669648378","0.4421280969003531","0.7816560934939346","104550","104550","104550","0.8047153083355537","0.7833366299374168","0.8164446842454253","104550","104550","104550"
"83751","0.4860562524924095","0.17494295645484026","0.642534946217298","94802","94802","94802","0.6525047002399952","0.46016300648742287","0.7802273725054291","104803","104803","104803","0.8054246451740706","0.7873830867081826","0.8168121621875309","104803","104803","104803"
"84001","0.45459009661249883","0.0806009222900743","0.6082984002591917","95055","95055","95055","0.6506324043420847","0.44262796310230684","0.7799479069006567","105056","105056","105056","0.8048505970347041","0.7798993101768771","0.8173382426429593","105056","105056","105056"
"84251","0.40990414078824156","0.12556328879886322","0.6634313449168966","95308","95308","95308","0.6514990337794339","0.445171414540593","0.7812471347524013","105309","105309","105309","0.8051076966170339","0.7836525843000685","0.8140569066011007","105309","105309","105309"
"84501","0.43554911404976043","0.1623938967495734","0.5535578913710015","95561","95561","95561","0.6543808195785931","0.4673996332108006","0.7811549485136956","105562","105562","105562","0.805335357085311","0.7827120295094097","0.8185279936208077","105562","105562","105562"
