"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_spearman","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: VaDE_Simple_gauss - stage2/mcc_spearman","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: VaDE_Simple_gumbel - stage2/mcc_spearman","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: VaDE_Simple_cauchy - stage2/mcc_spearman","Group: VaDE_Simple_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX"
"15251","0.2568291676805573","0.20627560936333608","0.3570254567977266","25480","25480","25480","0.231899317991542","0.1878621452530666","0.2660410425999109","25480","25480","25480","0","0","0","25480","25480","25480","0.36409294661278346","0","0.5933114341198077","25480","25480","25480","0.5012810751161222","0.38954369444854714","0.6502332433559487","25480","25480","25480","0","0","0","25480","25480","25480"
"15501","0.247024325330038","0.17143207776586084","0.28723566584467985","25733","25733","25733","0.23962097782501607","0.20537352309246776","0.2733339669692738","25733","25733","25733","0","0","0","25733","25733","25733","0.38723370219978215","0","0.6233463060065493","25733","25733","25733","0.5011833660361719","0.3575859655361624","0.6523998229235051","25733","25733","25733","0","0","0","25733","25733","25733"
"15751","0.2383746318960926","0.16881509989537619","0.28386800008556096","25986","25986","25986","0.23831082425192446","0.18970866573797623","0.27215456463203697","25986","25986","25986","0","0","0","25986","25986","25986","0.35671657842921756","0","0.5913550771606342","25986","25986","25986","0.5128792211744259","0.38562750129310736","0.6426161728364352","25986","25986","25986","0","0","0","25986","25986","25986"
"16001","0.2315027284474945","0.18099139121133825","0.26546699530556805","26239","26239","26239","0.22234373298635107","0.16692085320749037","0.2716717999344304","26239","26239","26239","0","0","0","26239","26239","26239","0.3536557420555327","0","0.547088871433523","26239","26239","26239","0.5072398500171463","0.3626630683068039","0.6177772688445854","26239","26239","26239","0","0","0","26239","26239","26239"
"16251","0.2215426546444899","0.17091918959146368","0.2716130229690806","26492","26492","26492","0.2250084428582919","0.1534871763657864","0.2634124111924111","26492","26492","26492","0","0","0","26492","26492","26492","0.36305888095796046","0","0.5487616799992817","26492","26492","26492","0.4853438878846352","0.35468518384428727","0.6053620159773428","26492","26492","26492","0","0","0","26492","26492","26492"
"16501","0.23429088913590043","0.17975101422035056","0.2679169429847159","26745","26745","26745","0.22763392231868607","0.18785067296038174","0.2746630489379435","26745","26745","26745","0","0","0","26745","26745","26745","0.36677964476614816","0","0.6208851225338275","26745","26745","26745","0.4521226225953449","0.3391639486370414","0.5941767456002888","26745","26745","26745","0","0","0","26745","26745","26745"
"16751","0.22631060259783747","0.1634480916071723","0.3242751615024676","26998","26998","26998","0.22354065399778222","0.1714735193540423","0.28034441796672255","26998","26998","26998","0","0","0","26998","26998","26998","0.38137035920406814","0","0.623085747213226","26998","26998","26998","0.5472906991461903","0.4444473288317912","0.6306993044535422","26998","26998","26998","0","0","0","26998","26998","26998"
"17001","0.2258117112344308","0.16906346380558548","0.27340684076484706","27251","27251","27251","0.22260296568144294","0.14571701081601388","0.2919137178724017","27251","27251","27251","0","0","0","27251","27251","27251","0.3544472413148611","0","0.6242596539636767","27251","27251","27251","0.4645508580746524","0.3664754919433282","0.6522441026553286","27251","27251","27251","0","0","0","27251","27251","27251"
"17251","0.22709572352004787","0.15518122730516926","0.2869951039069356","27504","27504","27504","0.21601264163646472","0.15557247940637203","0.26331416256894796","27504","27504","27504","0","0","0","27504","27504","27504","0.36799042037555735","0","0.652917044448064","27504","27504","27504","0.48898593572838334","0.3571481578369469","0.6046392286920148","27504","27504","27504","0","0","0","27504","27504","27504"
"17501","0.2240233721820258","0.178903646783578","0.27789838534525496","27757","27757","27757","0.21292858603539697","0.172523613506644","0.2588074745983532","27757","27757","27757","0","0","0","27757","27757","27757","0.35903916779574213","0","0.5186508191178189","27757","27757","27757","0.46991426109234685","0.32881541603221437","0.709403029144258","27757","27757","27757","0","0","0","27757","27757","27757"
"17751","0.208993901320257","0.1569213195046841","0.24402051674464204","28010","28010","28010","0.21645292062304705","0.15838548110434575","0.2904911749400525","28010","28010","28010","0","0","0","28010","28010","28010","0.3764315627277309","0","0.6454329905447257","28010","28010","28010","0.4945858781045277","0.3649323327542546","0.6035684921482986","28010","28010","28010","0","0","0","28010","28010","28010"
"18001","0.2003312263319723","0.14846338907572496","0.2615841923154852","28263","28263","28263","0.1991001330073599","0.14287316219653975","0.24805868193096683","28263","28263","28263","0","0","0","28263","28263","28263","0.3251655089628124","0","0.585113358850453","28263","28263","28263","0.4826097273093547","0.28137586388744723","0.5671206986598459","28263","28263","28263","0","0","0","28263","28263","28263"
"18251","0.1977027395196549","0.15485642436721767","0.23337885840762906","28516","28516","28516","0.20155159018580018","0.1400917511840674","0.2626407161218715","28516","28516","28516","0","0","0","28516","28516","28516","0.36233031724804354","0","0.6772878260110119","28516","28516","28516","0.5212675215090006","0.37150462586490046","0.7417008979185242","28516","28516","28516","0","0","0","28516","28516","28516"
"18501","0.19915045658140323","0.14794158368859717","0.2534571611534016","28769","28769","28769","0.20256765505890129","0.1566722419742556","0.25703791647191404","28769","28769","28769","0","0","0","28769","28769","28769","0.3079057496451101","0","0.5059990689069805","28769","28769","28769","0.4632000080649874","0.36014742931527577","0.664602038482265","28769","28769","28769","0","0","0","28769","28769","28769"
"18751","0.19067472283668518","0.14672524973561651","0.23131946184446991","29022","29022","29022","0.19154259992786835","0.11458763728437646","0.28183141584796656","29022","29022","29022","0","0","0","29022","29022","29022","0.2994692933456007","0","0.4827017382682636","29022","29022","29022","0.46197194456548657","0.33499637917278907","0.5655267451795734","29022","29022","29022","0","0","0","29022","29022","29022"
"19001","0.1898357106500494","0.13185045668074977","0.23586336348476317","29275","29275","29275","0.19970495055842089","0.14814261375360682","0.2654622231854429","29275","29275","29275","0","0","0","29275","29275","29275","0.3512209690760518","0","0.5673524655084126","29275","29275","29275","0.49893038411523377","0.3195131032311103","0.6138988190742959","29275","29275","29275","0","0","0","29275","29275","29275"
"19251","0.18817912874022116","0.1345648033884746","0.2380122137061206","29528","29528","29528","0.1935015461409148","0.1357685646723636","0.2710088570153767","29528","29528","29528","0","0","0","29528","29528","29528","0.3307056566720721","0","0.5628237070874462","29528","29528","29528","0.4778299495275548","0.2977345765826145","0.6381151755386009","29528","29528","29528","0","0","0","29528","29528","29528"
"19501","0.18179727877695148","0.13511135264217627","0.22888518257195187","29781","29781","29781","0.17904611551815802","0.13098588869278527","0.2448434816652468","29781","29781","29781","0","0","0","29781","29781","29781","0.28841331782947927","0","0.4337347402574103","29781","29781","29781","0.4320664737238583","0.27562417707128234","0.6057462174512532","29781","29781","29781","0","0","0","29781","29781","29781"
"19751","0.19131724440436587","0.13948106331805096","0.2533902861591999","30034","30034","30034","0.18662331256685777","0.12514911225380154","0.2465075540668757","30034","30034","30034","0","0","0","30034","30034","30034","0.31820222115422164","0","0.5745039138235828","30034","30034","30034","0.4607999226680281","0.24373418560112528","0.5883906444854613","30034","30034","30034","0","0","0","30034","30034","30034"
"20001","0.18015803171934125","0.11968715425628282","0.23250563055278106","30287","30287","30287","0.17753367213080176","0.1315412366934247","0.25497520273794716","30287","30287","30287","0","0","0","30287","30287","30287","0.28763857354301814","0","0.5155483319806033","30287","30287","30287","0.46732952880992984","0.3489343237069041","0.6143713225510443","30287","30287","30287","0","0","0","30287","30287","30287"
"20251","0.18100019565435885","0.14633888245625343","0.23045091208694152","30540","30540","30540","0.17978711137595108","0.12690092339571765","0.24707967492476976","30540","30540","30540","0","0","0","30540","30540","30540","0.3138835018257247","0","0.5374402955212442","30540","30540","30540","0.4689184779688203","0.2582604704610187","0.6629094343598078","30540","30540","30540","0","0","0","30540","30540","30540"
"20501","0.16833261462342877","0.12306185621898087","0.2142084881252428","30793","30793","30793","0.18259313218432888","0.12676500750912337","0.2502204592768915","30793","30793","30793","0","0","0","30793","30793","30793","0.28266253921939466","0","0.483246356590689","30793","30793","30793","0.48689252968873553","0.36602687060681155","0.6781904683790995","30793","30793","30793","0","0","0","30793","30793","30793"
"20751","0.17325135112895493","0.10885791209193083","0.23405993516142773","31046","31046","31046","0.18019273803923277","0.1106489498269031","0.2464805880379648","31046","31046","31046","0","0","0","31046","31046","31046","0.32024578876363147","0","0.5589499563587572","31046","31046","31046","0.48465326090466965","0.22799998834722324","0.633430541971038","31046","31046","31046","0","0","0","31046","31046","31046"
"21001","0.17709960812505965","0.12198818540174952","0.23893401483440044","31299","31299","31299","0.16394639519173163","0.11656996742201411","0.23651544326068766","31299","31299","31299","0","0","0","31299","31299","31299","0.288601738973267","0","0.5502318481976525","31299","31299","31299","0.44758721644826255","0.27050921426912494","0.6405041179895573","31299","31299","31299","0","0","0","31299","31299","31299"
"21251","0.16859751895594394","0.13273055864934738","0.23463500242651952","31552","31552","31552","0.16285400691575566","0.10550859542461213","0.22765887121649123","31552","31552","31552","0","0","0","31552","31552","31552","0.30153658415807266","0","0.5657740854075725","31552","31552","31552","0.49475222977524497","0.3396232343835676","0.6727655154752168","31552","31552","31552","0","0","0","31552","31552","31552"
"21501","0.1697486598818266","0.13211820471018873","0.21149256696552038","31805","31805","31805","0.16993502534074462","0.12974878033318346","0.2694338346055465","31805","31805","31805","0","0","0","31805","31805","31805","0.2948978524192996","0","0.5697513825143788","31805","31805","31805","0.4808982483831775","0.2637124293136088","0.659923840713891","31805","31805","31805","0","0","0","31805","31805","31805"
"21751","0.1672745844383758","0.13262702785044606","0.21069563508428324","32058","32058","32058","0.160832883411395","0.10460718066949522","0.23250620710301848","32058","32058","32058","0","0","0","32058","32058","32058","0.3076231797213612","0","0.5912994554853749","32058","32058","32058","0.4395952160330632","0.22058005935488045","0.666855626192283","32058","32058","32058","0","0","0","32058","32058","32058"
"22001","0.16994052049415936","0.12859660490940206","0.20640237267998107","32311","32311","32311","0.1636674573337263","0.1036475481331945","0.23923841699256948","32311","32311","32311","0","0","0","32311","32311","32311","0.2813957778530072","0","0.5424645817983099","32311","32311","32311","0.5012698842292701","0.31132237392260603","0.6715858163371712","32311","32311","32311","0","0","0","32311","32311","32311"
"22251","0.16074781647830091","0.11906713601065069","0.210474619619795","32564","32564","32564","0.1583749472886169","0.1148378158732378","0.23055897056176775","32564","32564","32564","0","0","0","32564","32564","32564","0.2921482029310703","0","0.5143863016954938","32564","32564","32564","0.5052545401798314","0.3124951380566814","0.667950580783048","32564","32564","32564","0","0","0","32564","32564","32564"
"22501","0.1734737228983288","0.1226270451797457","0.23660914952655082","32817","32817","32817","0.1632983022138927","0.11161099178873402","0.25861146546969166","32817","32817","32817","0","0","0","32817","32817","32817","0.28044645737671137","0","0.5098564277064342","32817","32817","32817","0.4589131037005786","0.27681373839778495","0.6805475878913706","32817","32817","32817","0","0","0","32817","32817","32817"
"22751","0.16768807349445206","0.11293032838530989","0.22363259203476904","33070","33070","33070","0.15356690244753263","0.1108377999191426","0.24267788330980658","33070","33070","33070","0","0","0","33070","33070","33070","0.31471360924933667","0","0.6630723463929463","33070","33070","33070","0.46765337718817185","0.3165434339448233","0.6436605842374578","33070","33070","33070","0","0","0","33070","33070","33070"
"23001","0.1742347797092477","0.12618542002593386","0.2654993877183832","33323","33323","33323","0.1599788657030247","0.09223950828991298","0.24703341627425174","33323","33323","33323","0","0","0","33323","33323","33323","0.2784315659562233","0","0.5568765903143175","33323","33323","33323","0.45323202887882497","0.2979000647950681","0.677782855009878","33323","33323","33323","0","0","0","33323","33323","33323"
"23251","0.1847890785446016","0.12896766543757276","0.27773052603011994","33576","33576","33576","0.1524276184198261","0.10961920539919626","0.22955094297485243","33576","33576","33576","0","0","0","33576","33576","33576","0.25818184872974487","0","0.49015647319326505","33576","33576","33576","0.46957799328883976","0.27251715971985585","0.6763895936948404","33576","33576","33576","0","0","0","33576","33576","33576"
"23501","0.15246571751962007","0.1068346270329926","0.1966534924050701","33829","33829","33829","0.15125999101899035","0.09388487039946022","0.2547985913075954","33829","33829","33829","0","0","0","33829","33829","33829","0.32675440210929624","0","0.6076801831949569","33829","33829","33829","0.44510411644015935","0.27454382860683196","0.6770252297999758","33829","33829","33829","0","0","0","33829","33829","33829"
"23751","0.16690778703761253","0.12065491492972065","0.24883005080117088","34082","34082","34082","0.15916022352956877","0.10295080233965744","0.27385106040558876","34082","34082","34082","0","0","0","34082","34082","34082","0.25331116126757325","0","0.5138241836017343","34082","34082","34082","0.5143336711836717","0.2747785426140746","0.6582734769022854","34082","34082","34082","0","0","0","34082","34082","34082"
"24001","0.15700082976649338","0.1279344682408016","0.20048631580890083","34335","34335","34335","0.1674658158726512","0.0974233722491761","0.2426314952644244","34335","34335","34335","0","0","0","34335","34335","34335","0.32442215548961356","0","0.5935677807985692","34335","34335","34335","0.4831910946754826","0.34065431378378724","0.6392163497276528","34335","34335","34335","0","0","0","34335","34335","34335"
"24251","0.16230364712925682","0.09385544217801017","0.22792184495492038","34588","34588","34588","0.1612351735490666","0.09477104988923943","0.2271741472861105","34588","34588","34588","0","0","0","34588","34588","34588","0.307942267891175","0","0.5838239333833676","34588","34588","34588","0.4881486791427525","0.39103024979678364","0.5983960558096632","34588","34588","34588","0","0","0","34588","34588","34588"
"24501","0.16426429195961406","0.11505610866366889","0.23795081181439204","34841","34841","34841","0.15369860739610477","0.10069883791333374","0.26620712998265245","34841","34841","34841","0","0","0","34841","34841","34841","0.3015369493433382","0","0.5815382153890425","34841","34841","34841","0.5091921370770954","0.3161002637829507","0.6702609572813948","34841","34841","34841","0","0","0","34841","34841","34841"
"24751","0.15732825873010062","0.09598422150536541","0.25276193857490337","35094","35094","35094","0.15202245274697657","0.09493124120352178","0.2575289434324333","35094","35094","35094","0","0","0","35094","35094","35094","0.31086946780514657","0","0.5377279016014108","35094","35094","35094","0.47643630152470645","0.3298841482154516","0.5997248755827799","35094","35094","35094","0","0","0","35094","35094","35094"
"25001","0.1601212610445151","0.10824479382186325","0.21977031314189724","35347","35347","35347","0.15193541060890312","0.08919360656004245","0.21461479200253644","35347","35347","35347","0","0","0","35347","35347","35347","0.27229495016799987","0","0.49455359541503574","35347","35347","35347","0.44610465583512704","0.2594021499409055","0.617207691567279","35347","35347","35347","0","0","0","35347","35347","35347"
"25251","0.15098819481789483","0.0969113623631807","0.19592108891554544","35600","35600","35600","0.1505344956665311","0.08466745667530187","0.22799320963258962","35600","35600","35600","0","0","0","35600","35600","35600","0.2959499433589932","0","0.5588815531239402","35600","35600","35600","0.48317143514249505","0.3689361164421774","0.6180744948883099","35600","35600","35600","0","0","0","35600","35600","35600"
"25501","0.16185285065703117","0.122651071785124","0.24079575060555553","35853","35853","35853","0.14642392589353817","0.09491250546017334","0.21386542180179138","35853","35853","35853","0","0","0","35853","35853","35853","0.2702824727149393","0","0.5122196444221566","35853","35853","35853","0.44269288662273854","0.2673199369933586","0.6323146374713732","35853","35853","35853","0","0","0","35853","35853","35853"
"25751","0.15952452415920956","0.12127356242857759","0.2546736912922829","36106","36106","36106","0.15785022957528877","0.09442591254999691","0.23991671144495313","36106","36106","36106","0","0","0","36106","36106","36106","0.2949579415005731","0","0.5888514782605293","36106","36106","36106","0.4720867743370694","0.22607439494068146","0.671851286960144","36106","36106","36106","0","0","0","36106","36106","36106"
"26001","0.15418104875783287","0.10459287989029058","0.27226192653117404","36359","36359","36359","0.15168417071590976","0.09638094040007314","0.22290284283521222","36359","36359","36359","0","0","0","36359","36359","36359","0.2783944456640932","0","0.6615194693198739","36359","36359","36359","0.5034123595629922","0.2988096457782847","0.6336732656024767","36359","36359","36359","0","0","0","36359","36359","36359"
"26251","0.15281923132230063","0.09233503284938728","0.20562514428968542","36612","36612","36612","0.15533359969467886","0.12208957420440289","0.22669953872621096","36612","36612","36612","0","0","0","36612","36612","36612","0.2699191653165765","0","0.5863390117471817","36612","36612","36612","0.4746723717216538","0.3234804020866496","0.6143535527364246","36612","36612","36612","0","0","0","36612","36612","36612"
"26501","0.1552105212967237","0.0961157197350993","0.24184247722445176","36865","36865","36865","0.1568371799039344","0.09458800572341729","0.23051844592344958","36865","36865","36865","0","0","0","36865","36865","36865","0.26759064572371943","0","0.5472788592351759","36865","36865","36865","0.4785829992923924","0.33545809322221715","0.6082065569837348","36865","36865","36865","0","0","0","36865","36865","36865"
"26751","0.17540423608235792","0.10308584476637943","0.28891872704361193","37118","37118","37118","0.15198268506337625","0.09525959506511235","0.23940873768365697","37118","37118","37118","0","0","0","37118","37118","37118","0.27380142156667825","0","0.5177116012393393","37118","37118","37118","0.4868631417155765","0.29826283545522486","0.5706068890051064","37118","37118","37118","0","0","0","37118","37118","37118"
"27001","0.17366905159218626","0.11586117673593828","0.268846778806353","37371","37371","37371","0.13415134608426554","0.09845829380859529","0.21565103464523722","37371","37371","37371","0","0","0","37371","37371","37371","0.26123663293827326","0","0.515662285958446","37371","37371","37371","0.479443468751975","0.4169806780594549","0.5631239735640761","37371","37371","37371","0","0","0","37371","37371","37371"
"27251","0.17635944532448064","0.09693325601106004","0.31341745121700754","37624","37624","37624","0.16684397296351858","0.10938620636074452","0.23036418958646424","37624","37624","37624","0","0","0","37624","37624","37624","0.29425058260035336","0","0.5482526570120287","37624","37624","37624","0.5165294725760354","0.35885101603497166","0.6752716900594137","37624","37624","37624","0","0","0","37624","37624","37624"
"27501","0.16407766229014825","0.11481674219737967","0.2678135959906882","37877","37877","37877","0.16398710966061927","0.08051822408128992","0.24382507461281375","37877","37877","37877","0","0","0","37877","37877","37877","0.2811826480736885","0","0.5516292820311286","37877","37877","37877","0.46654546743839687","0.2886043492353689","0.6335404376567109","37877","37877","37877","0","0","0","37877","37877","37877"
"27751","0.1513961121273461","0.08737191434795558","0.21582013828999994","38130","38130","38130","0.1488738655514197","0.0966436354560168","0.24100089873369207","38130","38130","38130","0","0","0","38130","38130","38130","0.29352028272943465","0","0.5815512496068177","38130","38130","38130","0.4793594944614668","0.21750955192490506","0.6206609113923695","38130","38130","38130","0","0","0","38130","38130","38130"
"28001","0.15836193419204025","0.09912784540287324","0.2438078119037485","38383","38383","38383","0.1459044017639687","0.09833887628314326","0.2378955752184937","38383","38383","38383","0","0","0","38383","38383","38383","0.2900694479118234","0","0.572906533956722","38383","38383","38383","0.5186514962476346","0.31039182108968094","0.6258078019084441","38383","38383","38383","0","0","0","38383","38383","38383"
"28251","0.16252842149655405","0.09908173061012544","0.2706236103239921","38636","38636","38636","0.14657291982813592","0.0855856168929313","0.2388846072516632","38636","38636","38636","0","0","0","38636","38636","38636","0.25669455769707633","0","0.5159534382244426","38636","38636","38636","0.5056321889217339","0.39120673067125256","0.6559867757123231","38636","38636","38636","0","0","0","38636","38636","38636"
"28501","0.14332114685083625","0.11350787167495868","0.18225077917956822","38889","38889","38889","0.15992708058132651","0.08614739556787213","0.2761603554111292","38889","38889","38889","0","0","0","38889","38889","38889","0.2972404742078903","0","0.5818555568195639","38889","38889","38889","0.4597155673440304","0.23658928151910177","0.6295485370747287","38889","38889","38889","0","0","0","38889","38889","38889"
"28751","0.15000757032997888","0.08274028310842715","0.2153658505034254","39142","39142","39142","0.14532133634325317","0.09096287987856139","0.21719606230568372","39142","39142","39142","0","0","0","39142","39142","39142","0.3093873204225531","0","0.6068046049754913","39142","39142","39142","0.47845473395041066","0.35104810938774694","0.6069380977195024","39142","39142","39142","0","0","0","39142","39142","39142"
"29001","0.17492545787848315","0.11519656662740559","0.24521594373718475","39395","39395","39395","0.16742105061064294","0.11165747030699573","0.25240698473656653","39395","39395","39395","0","0","0","39395","39395","39395","0.2918221099624729","0","0.5550918080689858","39395","39395","39395","0.46555024971255765","0.20288311318061533","0.6351552128014047","39395","39395","39395","0","0","0","39395","39395","39395"
"29251","0.15627483888899937","0.10217921293851284","0.23645619386852795","39648","39648","39648","0.13966654415267926","0.08446846420476481","0.2533197951223535","39648","39648","39648","0","0","0","39648","39648","39648","0.27196251524551684","0","0.5259783748863857","39648","39648","39648","0.4740961897582684","0.36842997859318277","0.5711251857854363","39648","39648","39648","0","0","0","39648","39648","39648"
"29501","0.18911473732827194","0.10260244141863631","0.2788408759879432","39901","39901","39901","0.1631232041793253","0.10572230964146509","0.22612522450328032","39901","39901","39901","0","0","0","39901","39901","39901","0.2805462837065165","0","0.5960891285661574","39901","39901","39901","0.4739067687152354","0.22959739989012487","0.6206647188305069","39901","39901","39901","0","0","0","39901","39901","39901"
"29751","0.1400612916177472","0.09277272788460586","0.18363406607846727","40154","40154","40154","0.15753187588307488","0.10313876335342727","0.2157255182972281","40154","40154","40154","0","0","0","40154","40154","40154","0.3406711098910742","0","0.6440091167569283","40154","40154","40154","0.46636352613012644","0.2521254474710282","0.6265612190051747","40154","40154","40154","0","0","0","40154","40154","40154"
"30001","0.14615773471777332","0.08867188431531983","0.25741318909973904","40407","40407","40407","0.16062701413602973","0.08986329186670598","0.23440176962597498","40407","40407","40407","0","0","0","40407","40407","40407","0.27705202504636905","0","0.5315020466921329","40407","40407","40407","0.4962851794943906","0.3446554241107185","0.6228060207764168","40407","40407","40407","0","0","0","40407","40407","40407"
"30251","0.16270778275553804","0.11031502343813779","0.2351485529276352","40660","40660","40660","0.16774051150032795","0.10722133546088852","0.2375203194556946","40660","40660","40660","0","0","0","40660","40660","40660","0.318748904059068","0","0.5441817748845755","40660","40660","40660","0.45796896606319004","0.2015606969542413","0.6097726932222539","40660","40660","40660","0","0","0","40660","40660","40660"
"30501","0.18575067931008363","0.09901887818886287","0.2935661993071478","40913","40913","40913","0.16554000149074782","0.09959243021168326","0.27542196718749895","40913","40913","40913","0","0","0","40913","40913","40913","0.2638035040177268","0","0.5768655163048282","40913","40913","40913","0.44865045547821686","0.2487675017518942","0.6024005530690537","40913","40913","40913","0","0","0","40913","40913","40913"
"30751","0.14891768829728563","0.10016150116488284","0.22958891737043446","41166","41166","41166","0.17072292034420206","0.08737605360728258","0.23648788439921317","41166","41166","41166","0","0","0","41166","41166","41166","0.28716585899924674","0","0.5914031068873356","41166","41166","41166","0.4804208445129505","0.2015587176738508","0.6373773630568492","41166","41166","41166","0","0","0","41166","41166","41166"
"31001","0.1513025132819983","0.1019385533864073","0.2280015404585503","41419","41419","41419","0.16873795601984573","0.09518521255414084","0.26726238036150496","41419","41419","41419","0","0","0","41419","41419","41419","0.3198081756390584","0","0.6205366289733997","41419","41419","41419","0.4863634315927115","0.1573132795222546","0.6103320660417565","41419","41419","41419","0","0","0","41419","41419","41419"
"31251","0.15452317441752858","0.10115531204619299","0.21572943305700668","41672","41672","41672","0.15535443220011178","0.07543021249053153","0.22315934189386902","41672","41672","41672","0","0","0","41672","41672","41672","0.25448812025495465","0","0.5584657524459278","41672","41672","41672","0.45431608363865017","0.19091495351200885","0.5931617160091591","41672","41672","41672","0","0","0","41672","41672","41672"
"31501","0.1527276329240012","0.09643676380451502","0.24488416205357652","41925","41925","41925","0.1637155417999896","0.10397385630284262","0.23443260294948548","41925","41925","41925","0","0","0","41925","41925","41925","0.29294941656015283","0","0.6005740302694056","41925","41925","41925","0.473548678751279","0.2526074679035722","0.6257935173038041","41925","41925","41925","0","0","0","41925","41925","41925"
"31751","0.14566103649337053","0.09838512058233084","0.2376842051240599","42178","42178","42178","0.16173741416057558","0.0935388567934984","0.27617414829852494","42178","42178","42178","0","0","0","42178","42178","42178","0.3135443043523095","0","0.5710686070462442","42178","42178","42178","0.48390739726015736","0.33856358803024444","0.5998002800362379","42178","42178","42178","0","0","0","42178","42178","42178"
"32001","0.16332040044032003","0.0989711764502301","0.24453689650460925","42431","42431","42431","0.16606427796083176","0.10896561513398398","0.24478256726567368","42431","42431","42431","0","0","0","42431","42431","42431","0.29474772666774063","0","0.608607595776338","42431","42431","42431","0.4718628524428096","0.20086724419423888","0.5876518970918246","42431","42431","42431","0","0","0","42431","42431","42431"
"32251","0.16651306875969896","0.10751614051111225","0.24828826963812395","42684","42684","42684","0.15788189995063054","0.10309151785372168","0.21437518220497362","42684","42684","42684","0","0","0","42684","42684","42684","0.33743597929265856","0","0.6147066796660517","42684","42684","42684","0.4741172711413138","0.27572881070434924","0.5737824079698327","42684","42684","42684","0","0","0","42684","42684","42684"
"32501","0.18610949489145168","0.12143848128210692","0.30032170497336275","42937","42937","42937","0.15172756042617844","0.09338262856656158","0.25710773516356267","42937","42937","42937","0","0","0","42937","42937","42937","0.28950133482597995","0","0.5750436243458689","42937","42937","42937","0.44765175921211525","0.21568415060496982","0.5977184184328089","42937","42937","42937","0","0","0","42937","42937","42937"
"32751","0.14727838920619984","0.11845969991098068","0.21307941535219518","43190","43190","43190","0.1625831513293054","0.09059392359570907","0.22605379992381164","43190","43190","43190","0","0","0","43190","43190","43190","0.2825374306933702","0","0.5756555515144727","43190","43190","43190","0.4902624036725186","0.2855362054541673","0.6051612523271919","43190","43190","43190","0","0","0","43190","43190","43190"
"33001","0.15513952782267598","0.12031116207784749","0.24840522783328303","43443","43443","43443","0.17702917149282113","0.08507138714886384","0.30697629328111836","43443","43443","43443","0","0","0","43443","43443","43443","0.29958670503025464","0","0.5611608941487237","43443","43443","43443","0.4486008215460652","0.1535538223102322","0.5527510929293082","43443","43443","43443","0","0","0","43443","43443","43443"
"33251","0.14063521381618546","0.11254660279610543","0.18057880608685348","43696","43696","43696","0.15189950269021155","0.10024614140287132","0.261681650656043","43696","43696","43696","0","0","0","43696","43696","43696","0.3112969171413177","0","0.6795632034483461","43696","43696","43696","0.4487187003700662","0.18471630273187664","0.5409143450371606","43696","43696","43696","0","0","0","43696","43696","43696"
"33501","0.16797137258556558","0.11416752680029132","0.31759812539484517","43949","43949","43949","0.17212318879323346","0.08588458573911231","0.2507572089523106","43949","43949","43949","0","0","0","43949","43949","43949","0.2810003728149096","0","0.5582788874842214","43949","43949","43949","0.48225767660538904","0.241418851102947","0.5900802666707845","43949","43949","43949","0","0","0","43949","43949","43949"
"33751","0.16775206492525419","0.11548182093121792","0.2539415037816212","44202","44202","44202","0.16143382308636461","0.10362279827027954","0.23739974002293648","44202","44202","44202","0","0","0","44202","44202","44202","0.27983160235612414","0","0.6271387375023263","44202","44202","44202","0.48498414179868315","0.3298735974757527","0.5687777257392205","44202","44202","44202","0","0","0","44202","44202","44202"
