"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_spearman","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_spearman","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_spearman","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_spearman","Group: Danru_Simple_gauss - stage2/mcc_spearman__MIN","Group: Danru_Simple_gauss - stage2/mcc_spearman__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"47751","0.24604745736051084","0.16996512963856014","0.3021395631794612","68370.2","68369","68371","0.5369712318103341","0.4302699216237597","0.7512481500327759","68370.4","68369","68371","0.6202142799030625","0.5444365677805953","0.7774335850581648","68370.4","68369","68371","0.4464908151115374","0.2378062555925741","0.5696389637396991","68371","68371","68371","0.7023075689088913","0.504870018432012","0.7743730834642412","68371","68371","68371","0.70105826353768","0.542694064266203","0.7920736952837107","68371","68371","68371"
"48001","0.24912683911352623","0.16639746663808658","0.3025530921127392","68623.2","68622","68624","0.5273582972629326","0.4308031533572537","0.6439340131857034","68623.4","68622","68624","0.6274314653351941","0.5445389260410772","0.7851224237744848","68623.4","68622","68624","0.45783575842432384","0.30059891037384934","0.5332400566556238","68624","68624","68624","0.7015806559984565","0.5033977450640506","0.7733861306711344","68624","68624","68624","0.6934097942538326","0.5019775660360185","0.7946753038640765","68624","68624","68624"
"48251","0.2436155770663723","0.1766742146012614","0.28975569670571405","68876.2","68875","68877","0.5243076209582187","0.42479487832076357","0.6486420993383109","68876.4","68875","68877","0.6277124132788144","0.5491221345571318","0.7897595211295423","68876.4","68875","68877","0.4704067085052242","0.26635850052169796","0.5766099837332962","68877","68877","68877","0.7002416573161507","0.49600407221320886","0.7792878823448618","68877","68877","68877","0.6978308796875775","0.5217970674300084","0.7963768556328583","68877","68877","68877"
"48501","0.2438489142876385","0.16748496255978812","0.28547654502487213","69129.2","69128","69130","0.5269207306688973","0.4307169278379293","0.6568056513626528","69129.4","69128","69130","0.6103825389936117","0.5496133250952818","0.683203988530263","69129.4","69128","69130","0.4267609133835446","0.23666960875638673","0.5312525924946587","69130","69130","69130","0.7006926984959769","0.5035591334457133","0.7757007348240111","69130","69130","69130","0.696602807391744","0.5137538413150124","0.8012744755311269","69130","69130","69130"
"48751","0.24259441848272978","0.1828649233209352","0.2903013213394415","69382.2","69381","69383","0.5287819316804301","0.42894348608408406","0.6640262767309804","69382.4","69381","69383","0.6121879037042012","0.5497075366541646","0.6665980889113194","69382.4","69381","69383","0.4305943997966738","0.25866568708224846","0.5284123544586983","69383","69383","69383","0.6981823765166748","0.4987016298073644","0.7797022857913184","69383","69383","69383","0.6989143054095442","0.5219347830150287","0.8009589298615761","69383","69383","69383"
"49001","0.2434519685768703","0.17845909403079413","0.2943349416893728","69635.2","69634","69636","0.5227557811644019","0.4337272105403283","0.6378019719806073","69635.4","69634","69636","0.6157292325653367","0.5532650088956609","0.6823736671806574","69635.4","69634","69636","0.4566870325991565","0.23081199447048528","0.5482676595788124","69636","69636","69636","0.6984993458765942","0.5001399666539754","0.7792326404374871","69636","69636","69636","0.6939428839142907","0.4707161240141287","0.8059201694771337","69636","69636","69636"
"49251","0.24035170369092757","0.1847377189789427","0.2866390390576348","69888.2","69887","69889","0.5222349313663368","0.42790723237814465","0.6407376150564837","69888.4","69887","69889","0.6065547080831759","0.5506280073004733","0.670171251661922","69888.4","69887","69889","0.4641027385123321","0.32352251708011176","0.5687206858103429","69889","69889","69889","0.6961844382152591","0.4923213588467153","0.7773721966382564","69889","69889","69889","0.6935160617776207","0.4695276540483178","0.8096365705547893","69889","69889","69889"
"49501","0.23440267966017797","0.11540646942040647","0.28829778565450914","70141.2","70140","70142","0.5217231543992698","0.4236114352556396","0.6467841772282902","70141.4","70140","70142","0.6013642418170054","0.525836654905472","0.6874618405624981","70141.4","70140","70142","0.4333206132031845","0.2985425530823151","0.5569258510191606","70142","70142","70142","0.6966970666414873","0.5132062553867315","0.7794679449144145","70142","70142","70142","0.6944684172232265","0.49096503575549155","0.8094287595857649","70142","70142","70142"
"49751","0.240454851083846","0.11581784664865584","0.32141868912277244","70394.2","70393","70395","0.5233473332381847","0.42727651943100337","0.6417446274156331","70394.4","70393","70395","0.6067232210618455","0.5247003818184821","0.6919550507807418","70394.4","70393","70395","0.4553381398274203","0.2986164799795003","0.541023529003441","70395","70395","70395","0.695114973695506","0.4981055867990083","0.7735569330724953","70395","70395","70395","0.6965534777532009","0.495750096622638","0.8163954240182925","70395","70395","70395"
"50001","0.2404412743328181","0.1594812689629394","0.3160396036374844","70647.2","70646","70648","0.5234124237804647","0.4211695938521046","0.6543428444189945","70647.4","70646","70648","0.6088965457368871","0.5293860528133216","0.6835337661606341","70647.4","70646","70648","0.41123022967110334","0.2887397444082298","0.5348866172127776","70648","70648","70648","0.6963451367130633","0.5044058408020913","0.7814926631215601","70648","70648","70648","0.6942169552188058","0.4840660691529981","0.817051416337247","70648","70648","70648"
"50251","0.2259051006006189","0.1221810512345157","0.31033139248927244","70900.2","70899","70901","0.5229936109939711","0.4316258994568436","0.6622801737522171","70900.4","70899","70901","0.6038639226564175","0.5378373440011457","0.6929801982927701","70900.4","70899","70901","0.4132912160523098","0.27373401665868063","0.5933002001436146","70901","70901","70901","0.6937967820050002","0.48760765626441166","0.7817957851964198","70901","70901","70901","0.7063997410547733","0.6142426576896985","0.8218050657367182","70901","70901","70901"
"50501","0.23832285576784082","0.16294986456413385","0.28187981902375836","71153.2","71152","71154","0.5244073061868025","0.42340667324811126","0.6628715307747974","71153.4","71152","71154","0.6087311611762198","0.5425551145367196","0.7003851381906707","71153.4","71152","71154","0.41921186279030004","0.26049321484269444","0.5713338182063213","71154","71154","71154","0.6930939741164996","0.4937011627042187","0.780325430548814","71154","71154","71154","0.7074084007895239","0.6145087487466293","0.8223654628128232","71154","71154","71154"
"50751","0.23822470212183924","0.13189362511877067","0.29656221720162895","71406.2","71405","71407","0.5213132377471696","0.42548076653576433","0.675829970143519","71406.4","71405","71407","0.6073585810703882","0.5459461099759995","0.7064671199473687","71406.4","71405","71407","0.4109543580488218","0.2933026444063503","0.5470154124088014","71407","71407","71407","0.69269638935557","0.49682748549950073","0.7815391197019922","71407","71407","71407","0.7057397936686278","0.6130993446806358","0.8205856902262935","71407","71407","71407"
"51001","0.24927228678029278","0.17992035606843138","0.29610685045761603","71659.2","71658","71660","0.5233494845884601","0.4235430396103156","0.6791901633820119","71659.4","71658","71660","0.6069315752293718","0.5427449384081764","0.7124415032187791","71659.4","71658","71660","0.4575846183156478","0.3333959390787992","0.5457540322319594","71660","71660","71660","0.6923506867510004","0.4973490728328271","0.7796158000904136","71660","71660","71660","0.7057768091034792","0.6101643757219123","0.8221092914031131","71660","71660","71660"
"51251","0.24440559367101583","0.17196174827696414","0.2877124378053933","71912.2","71911","71913","0.523396377897396","0.42858516993495666","0.6880936217521327","71912.4","71911","71913","0.6016005956886954","0.5503735950414635","0.6984105343073373","71912.4","71911","71913","0.46714575667069813","0.3195764763429823","0.580309171689329","71913","71913","71913","0.6916624027450768","0.4946087372489931","0.7850029607800115","71913","71913","71913","0.7001668975002546","0.5839723474747945","0.8196085221133927","71913","71913","71913"
"51501","0.22930953827880413","0.12097875478706063","0.287004451587552","72165.2","72164","72166","0.5240013407320195","0.4326763490155082","0.6871791024599817","72165.4","72164","72166","0.6032012136112542","0.5536802896732531","0.6840533338796002","72165.4","72164","72166","0.42555673752064543","0.2711684266469106","0.5588125823693608","72166","72166","72166","0.6904513700235186","0.49601759100817766","0.7803312637444405","72166","72166","72166","0.703300211077251","0.6084971984376297","0.8228453616950823","72166","72166","72166"
"51751","0.2425634944692777","0.17688816787591136","0.2889234117594591","72418.2","72417","72419","0.5147939016975981","0.4251831342180198","0.7056256040918698","72418.4","72417","72419","0.6087312223920872","0.5568965226667878","0.707672533122236","72418.4","72417","72419","0.4063562068723492","0.2738159730100205","0.5357220447806877","72419","72419","72419","0.6881234180233422","0.48423633009932754","0.7836061217050577","72419","72419","72419","0.7027832986380185","0.6066431653605805","0.8233503882756213","72419","72419","72419"
"52001","0.24967960966343977","0.17611382292360506","0.297463328684076","72671.2","72670","72672","0.5164007603087087","0.4323114754128638","0.7144365843513883","72671.4","72670","72672","0.6099429355744869","0.5579925451858945","0.7071488254171341","72671.4","72670","72672","0.4460807564021801","0.2950142193169746","0.5767547060887124","72672","72672","72672","0.6867124277140826","0.49361355971331117","0.7776546649474575","72672","72672","72672","0.7008601714754711","0.5935532526339607","0.8195557840447959","72672","72672","72672"
"52251","0.24475574364243405","0.17865336340730048","0.29114290448939834","72924.2","72923","72925","0.5149138036088151","0.42068929176959385","0.7185211875201614","72924.4","72923","72925","0.6147613003228816","0.5639726354388624","0.7160946501274146","72924.4","72923","72925","0.45932879540691574","0.3089971828941768","0.5459656884638748","72925","72925","72925","0.6859033309596512","0.4945462366852711","0.7768961589554392","72925","72925","72925","0.698384345081553","0.5666963706834679","0.8183275081048663","72925","72925","72925"
"52501","0.24315783075263098","0.17567338889812034","0.27896362822368287","73177.2","73176","73178","0.5183605864274183","0.42642232102242206","0.7328375177309903","73177.4","73176","73178","0.6222613195052753","0.5601713574096576","0.7199195106325926","73177.4","73176","73178","0.4280104212588968","0.3023053090609909","0.5557985957137164","73178","73178","73178","0.6873954998133216","0.49453388460987213","0.7776096288960925","73178","73178","73178","0.6969202450933676","0.5660057424052795","0.8164777157167934","73178","73178","73178"
"52751","0.22685113872225054","0.10756515049285167","0.2867465331130227","73430.2","73429","73431","0.518757836915214","0.431959520510925","0.7306288156654545","73430.4","73429","73431","0.6255933213678475","0.5687702366849046","0.7290257922832879","73430.4","73429","73431","0.4189626517284649","0.26562753816733015","0.5365322813041508","73431","73431","73431","0.6862611876447846","0.5001891456449402","0.7755990768725844","73431","73431","73431","0.6966798718667212","0.5472772416961944","0.8208654667574934","73431","73431","73431"
"53001","0.2404057542048507","0.18344356381514298","0.2905060346827456","73683.2","73682","73684","0.5210039483668886","0.4283940873291193","0.7449132401896131","73683.4","73682","73684","0.6265693065485176","0.549615843205957","0.735484012028202","73683.4","73682","73684","0.4393315999070763","0.2668774130563705","0.567854025285183","73684","73684","73684","0.6853431648122712","0.49739458880226767","0.7761021029145642","73684","73684","73684","0.6909102095100459","0.5486574865956085","0.8193667729168848","73684","73684","73684"
"53251","0.23543157826271793","0.12251822654820084","0.30370461657889225","73936.2","73935","73937","0.5097646422038176","0.42434459324498464","0.6683429677307705","73936.4","73935","73937","0.6327795393837501","0.5491052009797812","0.7487674576484016","73936.4","73935","73937","0.417721432158553","0.2981686157066929","0.5324499575471603","73937","73937","73937","0.6844712010019043","0.4960902450468742","0.776651883385511","73937","73937","73937","0.6933236533484076","0.5660337643248426","0.8226420197927121","73937","73937","73937"
"53501","0.23428784201210595","0.12815876092392708","0.30155691663919876","74189.2","74188","74190","0.5139307668384439","0.4222329199580471","0.674997359048158","74189.4","74188","74190","0.6393898969998443","0.5447763310558754","0.7603706763665998","74189.4","74188","74190","0.4136544716195319","0.24205746815249307","0.5355256029327625","74190","74190","74190","0.6834165685338687","0.495167842201488","0.7746002639545448","74190","74190","74190","0.6927715862788111","0.5757312755697409","0.8219304945148105","74190","74190","74190"
"53751","0.24276515510533675","0.18072871568450377","0.2915753712288944","74442.2","74441","74443","0.5164078875847757","0.4258304107442827","0.6881726175158879","74442.4","74441","74443","0.641710776490845","0.5444257806017615","0.7672148843396094","74442.4","74441","74443","0.42555560929114994","0.2883831307339146","0.5546045817977353","74443","74443","74443","0.6817164100425591","0.486789678336685","0.7747034859198699","74443","74443","74443","0.6853654859131216","0.5120571953398186","0.823266119956919","74443","74443","74443"
"54001","0.24104084030262313","0.17659789875998735","0.2908125573604802","74695.2","74694","74696","0.51253316452838","0.42562587526799966","0.6701217300963813","74695.4","74694","74696","0.6450084604701622","0.536056060484335","0.7792794109427753","74695.4","74694","74696","0.41085795711742074","0.24614198937338636","0.5457269790025601","74696","74696","74696","0.68187509537241","0.49138359612884513","0.7792958250074165","74696","74696","74696","0.6832797693199153","0.4872232296567898","0.8214186408624059","74696","74696","74696"
"54251","0.24463782255591937","0.17530864934809204","0.29476253935503266","74948.2","74947","74949","0.5113206514618771","0.4226791635222315","0.6767888490231964","74948.4","74947","74949","0.6261608782590163","0.5524122911846386","0.7193268912104799","74948.4","74947","74949","0.42195061834286013","0.31185362715765247","0.5299213009653926","74949","74949","74949","0.6831578681503373","0.502818189186882","0.7822509490769144","74949","74949","74949","0.6858820218771589","0.4927201052674964","0.8242047681575757","74949","74949","74949"
"54501","0.24467856747114497","0.15153032030241176","0.2984080126209734","75201.2","75200","75202","0.5136074924880343","0.4281570934779378","0.6761928445798546","75201.4","75200","75202","0.6311735646282517","0.5557204825018178","0.7251439162856287","75201.4","75200","75202","0.4030714779447825","0.2619732729069124","0.514818980165031","75202","75202","75202","0.6813353603443615","0.499687717978071","0.7764220009533149","75202","75202","75202","0.6805261543126457","0.4671034974290531","0.817007055210815","75202","75202","75202"
"54751","0.23697041874593303","0.15793259162961457","0.283629715729926","75454.2","75453","75455","0.512008847697843","0.4245915434380974","0.6732071965536892","75454.4","75453","75455","0.6335695232817089","0.5586880838289906","0.7393993964980388","75454.4","75453","75455","0.41517077232238575","0.34639492315200315","0.5523371079471479","75455","75455","75455","0.6807534769902388","0.4937837694763895","0.7815774713976013","75455","75455","75455","0.6825253080528877","0.47431457853206277","0.8175230806011712","75455","75455","75455"
"55001","0.2290486895827626","0.1102885349076284","0.28681751257952903","75707.2","75706","75708","0.5142985470791825","0.4248251263603957","0.6763129628362822","75707.4","75706","75708","0.6342245974870477","0.5558225853263294","0.744416747591002","75707.4","75706","75708","0.3833851956859438","0.30568024356016843","0.5249387799760284","75708","75708","75708","0.679083665811293","0.48409784771660735","0.7801425889318186","75708","75708","75708","0.6747851670878159","0.48015385850685594","0.81823070110371","75708","75708","75708"
"55251","0.2315963279914639","0.14033698583875864","0.30273947327845585","75960.2","75959","75961","0.5155737215167122","0.42354173817012286","0.6819022591050994","75960.4","75959","75961","0.6216527709453687","0.5537247229099048","0.7489478911679959","75960.4","75959","75961","0.4313698336481145","0.362771222438883","0.5086684824943453","75961","75961","75961","0.6785859125036571","0.4869328985933336","0.7807424596326901","75961","75961","75961","0.6826734652436247","0.5091928418268193","0.8204504754423606","75961","75961","75961"
"55501","0.2339852229001705","0.15957977262981543","0.29233959935141407","76213.2","76212","76214","0.5184891841925501","0.4237411698315097","0.6994831276438311","76213.4","76212","76214","0.6151142108817461","0.5589679447127234","0.7071172451110839","76213.4","76212","76214","0.417476783720404","0.34098797819627746","0.5062486720108725","76214","76214","76214","0.6788236599464585","0.4927106300389097","0.7786363621057651","76214","76214","76214","0.6815748890056286","0.5010461274233667","0.8186641646393865","76214","76214","76214"
"55751","0.2372141622335715","0.15341985614148715","0.29208106245200527","76466.2","76465","76467","0.5167154942135647","0.42885820171705885","0.6959876088256827","76466.4","76465","76467","0.614455400332803","0.5515513089690858","0.7078586444876248","76466.4","76465","76467","0.41847050070712993","0.2831041006369486","0.520200490539304","76467","76467","76467","0.676286066601098","0.48218713210003267","0.7727944132504531","76467","76467","76467","0.6862990007456646","0.5191030712923986","0.8198257251147881","76467","76467","76467"
"56001","0.23340573131486134","0.13026661985495114","0.30411917717810366","76719.2","76718","76720","0.5155092186265814","0.42540302476962194","0.6959342686321973","76719.4","76718","76720","0.6158739116703849","0.5508677955466982","0.727467996625799","76719.4","76718","76720","0.40930632290557956","0.29932021182634266","0.5146542148349468","76720","76720","76720","0.6768545844069708","0.4849978962731181","0.7740680963775666","76720","76720","76720","0.6869437353733374","0.5323448992327863","0.8215832068869383","76720","76720","76720"
"56251","0.23402136110146862","0.16007170347015107","0.29338046730675404","76972.2","76971","76973","0.48820015460970706","0.2990232373527143","0.7009313696075552","76972.4","76971","76973","0.6176816636786403","0.5472049325735389","0.725834828839759","76972.4","76971","76973","0.4263625648026291","0.2842701404437737","0.5245943999506677","76973","76973","76973","0.6767280368172083","0.48902572814978623","0.7712384366120512","76973","76973","76973","0.6843306402531149","0.523450489806721","0.821381488797616","76973","76973","76973"
"56501","0.23490055798335038","0.1453927518691407","0.29434822417092754","77225.2","77224","77226","0.5165379135935302","0.4247155753846095","0.7134722100125157","77225.4","77224","77226","0.6199702803573184","0.5521916669828968","0.7303227240745386","77225.4","77224","77226","0.42453119898008795","0.30203390627973703","0.5590989655356583","77226","77226","77226","0.6744206194301368","0.4779214466581352","0.7742238301584154","77226","77226","77226","0.6832427317594075","0.5113949525522677","0.8213607114723733","77226","77226","77226"
"56751","0.24383754760723925","0.17988741880509","0.2964792412417001","77478.2","77477","77479","0.5169818215627333","0.4202601188756449","0.7148059762057857","77478.4","77477","77479","0.6188113426288533","0.5485649683858387","0.7089890837353798","77478.4","77477","77479","0.4115123205594668","0.28923109062640834","0.5580530179846078","77479","77479","77479","0.6751748887436324","0.4916463458023694","0.7736256032111467","77479","77479","77479","0.6845367651395151","0.5136535219364614","0.8234412506564457","77479","77479","77479"
"57001","0.23389616713800548","0.17718525451330408","0.3001534954503867","77731.2","77730","77732","0.5172291448218153","0.41839545337484807","0.7219282578633183","77731.4","77730","77732","0.6196531714882677","0.5480914636471036","0.7154206599321087","77731.4","77730","77732","0.41832555811538275","0.3085557151245983","0.5251834312289305","77732","77732","77732","0.6746343985562672","0.4916649539001152","0.7759319266513911","77732","77732","77732","0.682011870658829","0.4976248375356329","0.8235905213768505","77732","77732","77732"
"57251","0.23073686116792622","0.18129333507109047","0.2785291072336308","77984.2","77983","77985","0.5178177533879856","0.4199058900007907","0.7292574376258047","77984.4","77983","77985","0.6270543872520805","0.5470997064688182","0.7377833457463506","77984.4","77983","77985","0.38371976331664626","0.30444323886930896","0.5217757203347729","77985","77985","77985","0.6763255411928015","0.49799068450231543","0.7783325240134144","77985","77985","77985","0.6838715932157745","0.48420508642047083","0.8223426751197653","77985","77985","77985"
"57501","0.2342291723545305","0.17739163025161392","0.2707028796452059","78237.2","78236","78238","0.5199609090529884","0.4191472073276283","0.734509055459578","78237.4","78236","78238","0.6291207544595313","0.5391795317604982","0.7371720696523851","78237.4","78236","78238","0.4055452362823074","0.29141203373315666","0.5449686999055533","78238","78238","78238","0.6755473824314209","0.4956999073953212","0.7755269103022594","78238","78238","78238","0.6834071899648941","0.49801806027294626","0.820471086627133","78238","78238","78238"
"57751","0.23719551833526178","0.174903812806491","0.2890676959840445","78490.2","78489","78491","0.5198173100229526","0.4172171849945644","0.740673637081207","78490.4","78489","78491","0.6346069035104989","0.5421789896972564","0.7440630062157035","78490.4","78489","78491","0.4392318971099793","0.2836782293582915","0.5514049098199041","78491","78491","78491","0.6727354606123008","0.47703213128049243","0.7824286085681417","78491","78491","78491","0.6761998275331814","0.49235860675982357","0.7995249365188726","78491","78491","78491"
"58001","0.24512956355551588","0.18396454213173608","0.2929449373312314","78743.2","78742","78744","0.5201447567128956","0.42137689872731554","0.7478683211257213","78743.4","78742","78744","0.6363606273607882","0.5405674843460752","0.7562573831746029","78743.4","78742","78744","0.41354133026035333","0.2731683308534713","0.5428194766105469","78744","78744","78744","0.6728141408583432","0.49129391742740164","0.7790859239631328","78744","78744","78744","0.6864885706955043","0.5957063291288466","0.8003416325419641","78744","78744","78744"
"58251","0.2401995741721393","0.16262289524698195","0.30684853677673307","78996.2","78995","78997","0.4867514111412361","0.42171282852057923","0.7074988182914372","78996.4","78995","78997","0.6418465525459466","0.5407509940598684","0.7652478371190397","78996.4","78995","78997","0.4223457812010837","0.28704488241843285","0.512799209220553","78997","78997","78997","0.6742626255721882","0.49449664416242545","0.780817504990139","78997","78997","78997","0.6884902006317547","0.5978787753456348","0.8037548555014746","78997","78997","78997"
"58501","0.23412372649518468","0.1219416537531945","0.2806696863078589","79249.2","79248","79250","0.5152962812531773","0.4263982427268749","0.7134255559087949","79249.4","79248","79250","0.6468619334448071","0.5379777774284128","0.7747113967173228","79249.4","79248","79250","0.4124227078782102","0.2776943687447365","0.5178089417628717","79250","79250","79250","0.6735413989921656","0.4944393592715313","0.7818914162739296","79250","79250","79250","0.6896247433944318","0.5932540627562797","0.8093483083959598","79250","79250","79250"
"58751","0.23617290221879345","0.18176497956152798","0.29510736883636285","79502.2","79501","79503","0.5161889595756043","0.424893837685772","0.7282706794344295","79502.4","79501","79503","0.6483381112540987","0.5420170730584063","0.7759882464425183","79502.4","79501","79503","0.41547484208317276","0.2984399084346217","0.5658813528151024","79503","79503","79503","0.6748045432080672","0.495147075191126","0.7803408767356955","79503","79503","79503","0.6898766580482913","0.5935522004813012","0.8089907720364016","79503","79503","79503"
"59001","0.22707342506904005","0.12948092965494967","0.27993985706751695","79755.2","79754","79756","0.5112203910052361","0.4257951369014286","0.6826935688185062","79755.4","79754","79756","0.6488743182609726","0.537089861705306","0.8024488157616343","79755.4","79754","79756","0.43691965476305505","0.2953094279934941","0.5666729088214167","79756","79756","79756","0.672375064973917","0.482566798869063","0.7796398252859706","79756","79756","79756","0.6888120351166812","0.5946114485287727","0.8134430207458866","79756","79756","79756"
"59251","0.23314878975232406","0.142171697848081","0.2996262656296588","80008.2","80007","80009","0.5103205921812977","0.4224254048114326","0.6789235788009419","80008.4","80007","80009","0.6517314670384264","0.539908940453087","0.7972510194077866","80008.4","80007","80009","0.4120672547099183","0.30769509899282826","0.5726397838265033","80009","80009","80009","0.6729051482337077","0.48273720338243553","0.7830065524541086","80009","80009","80009","0.6905255751370196","0.5938963712878648","0.8136165889434966","80009","80009","80009"
"59501","0.2306131804715124","0.14911142372531563","0.2973126572753301","80261.2","80260","80262","0.5135574094398814","0.417484519968948","0.6840937665507993","80261.4","80260","80262","0.6505655053111926","0.5361490572892028","0.8137141849139888","80261.4","80260","80262","0.40600914024192863","0.27131011161016033","0.5949136010559187","80262","80262","80262","0.6703791308094325","0.482603019920042","0.7759210279810667","80262","80262","80262","0.6890702686742195","0.5949305699420327","0.8160539456494836","80262","80262","80262"
"59751","0.23711575898424764","0.18752038235017793","0.29378320628278554","80514.2","80513","80515","0.5122228713464836","0.4201567488624486","0.6827916762492866","80514.4","80513","80515","0.6489997238965602","0.5372230755249359","0.8190402730245472","80514.4","80513","80515","0.429116386663718","0.31815590056721915","0.5664829228171344","80515","80515","80515","0.6687691900777712","0.4861983276272239","0.7756054179202027","80515","80515","80515","0.6871719998502159","0.5954826433995302","0.8149542221515449","80515","80515","80515"
"60001","0.22789507422625702","0.1389280583844469","0.2928766142863979","80767.2","80766","80768","0.5106952310509509","0.42176091588232695","0.6832799908764352","80767.4","80766","80768","0.6352796609786282","0.5320719119081825","0.7404502288264694","80767.4","80766","80768","0.37278961195133004","0.3051259042953738","0.4178864931437234","80768","80768","80768","0.6701708323518544","0.49219155883962556","0.7779763228246228","80768","80768","80768","0.6882519599407879","0.5947520891625945","0.8190887343653777","80768","80768","80768"
"60251","0.2378145028786042","0.16794957487250645","0.28788319672467255","81020.2","81019","81021","0.5128378976904477","0.42573117376811187","0.6775458386283606","81020.4","81019","81021","0.6255420166180901","0.530149512861281","0.7428920967263186","81020.4","81019","81021","0.4109779403635329","0.2340803527576324","0.5350917371655705","81021","81021","81021","0.6697008193935425","0.48736970947138164","0.7782977230552408","81021","81021","81021","0.6858380091228405","0.561130097652436","0.8188045883506091","81021","81021","81021"
"60501","0.23256753955702023","0.1648930539698204","0.2835172873059476","81273.2","81272","81274","0.5101681252686171","0.4236646178765291","0.6747536857971994","81273.4","81272","81274","0.6235916695139629","0.5232844246361706","0.7451867980245462","81273.4","81272","81274","0.39583167273138475","0.2723473134503878","0.5056376109161784","81274","81274","81274","0.6697617830253917","0.49190042366443637","0.7775228756012899","81274","81274","81274","0.6884983000533844","0.5821264728038401","0.82173005537455","81274","81274","81274"
"60751","0.23527881481748647","0.18116754617411002","0.2650224227655812","81526.2","81525","81527","0.5126115721999237","0.418609719177522","0.6852004216741403","81526.4","81525","81527","0.6230841607581817","0.5193737835050664","0.7307200827309506","81526.4","81525","81527","0.3979110092252322","0.25098376207614687","0.5591980150089058","81527","81527","81527","0.6696701096137392","0.48798395187688426","0.7796561371724424","81527","81527","81527","0.6870374451376323","0.5620538402802915","0.8200910140010574","81527","81527","81527"
"61001","0.2344715912609459","0.1671302064437395","0.2734989998942974","81779.2","81778","81780","0.5094898738028187","0.4224636173238622","0.6787438305251798","81779.4","81778","81780","0.6267159343478829","0.5231421049394587","0.7388148575363838","81779.4","81778","81780","0.4046905718322318","0.2123316192197903","0.56198562239313","81780","81780","81780","0.667866589537007","0.4834928303328773","0.7753403115445888","81780","81780","81780","0.686659471273563","0.551082560164959","0.8201418787606664","81780","81780","81780"
"61251","0.23568833093131772","0.17995598319458617","0.27927484767372335","82032.2","82031","82033","0.5122969832081633","0.41919688147342093","0.6950318229650442","82032.4","82031","82033","0.6240352397606975","0.5187929711578949","0.7433787040717155","82032.4","82031","82033","0.4361007103016963","0.27271777636275457","0.5177712040991246","82033","82033","82033","0.6679281327659147","0.48195622557191536","0.7774217030606062","82033","82033","82033","0.6849265070356955","0.541287496236542","0.821697001396343","82033","82033","82033"
"61501","0.23646059278583742","0.18103845879028332","0.2736828462896204","82285.2","82284","82286","0.5043776945579456","0.4201159421443686","0.7033797416955794","82285.4","82284","82286","0.6294862232983642","0.5190867936168282","0.744118645050732","82285.4","82284","82286","0.430309728899761","0.2943724951245757","0.5038584664129043","82286","82286","82286","0.6689116278836058","0.4883078747586856","0.7782301883240953","82286","82286","82286","0.6861867285001246","0.5689887160212083","0.8195836157300839","82286","82286","82286"
"61751","0.2336881567509168","0.17905969856418025","0.28884839628461695","82538.2","82537","82539","0.5053003120941153","0.41906082994632854","0.7131233509966661","82538.4","82537","82539","0.6292085727985148","0.5168040565880735","0.744456956481953","82538.4","82537","82539","0.434601695185282","0.2990611209339068","0.5912944516328873","82539","82539","82539","0.6689169179303404","0.4883978777448445","0.7760195029190345","82539","82539","82539","0.6910507179459298","0.5825537284184509","0.8203633132346878","82539","82539","82539"
