"stage2/step","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_BN_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_BN_Simple_cauchy - _step","Group: Ours_BN_Simple_cauchy - _step__MIN","Group: Ours_BN_Simple_cauchy - _step__MAX","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_BN_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_BN_Complicate_cauchy - _step","Group: Ours_BN_Complicate_cauchy - _step__MIN","Group: Ours_BN_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"38001","0.5803167659218034","0.4610744006384649","0.63276934541152","58504","58504","58504","0.2290652342576034","0.19826225097422273","0.3011402059524901","58503.2","58502","58504","0.7116626088484528","0.6265087273156885","0.7727525260775246","58504","58504","58504","0.5302614398553084","0.4325767917310099","0.6172889995122659","58503.2","58502","58504"
"38251","0.5742755561062236","0.4528106648605572","0.6401372574007301","58757","58757","58757","0.2270314280408467","0.1928462944003061","0.2897257349332072","58756.2","58755","58757","0.7107348792695648","0.629321355304331","0.767483626547048","58757","58757","58757","0.5311811479350006","0.44163316750236686","0.6176118937846378","58756.2","58755","58757"
"38501","0.5786870622960069","0.45967514830851924","0.6522556191532618","59010","59010","59010","0.22546748659940924","0.18030110904627994","0.27264587557046205","59009.2","59008","59010","0.7103811469032353","0.6237154733974019","0.7674204230100651","59010","59010","59010","0.5341293690054871","0.4378873759732061","0.6234988230658727","59009.2","59008","59010"
"38751","0.5745803396050003","0.46980877396911785","0.6359743810316908","59263","59263","59263","0.2281502087676443","0.19018320760984805","0.2748428591505882","59262.2","59261","59263","0.7109828895345455","0.626095132425744","0.7651782364903855","59263","59263","59263","0.5311135814936162","0.4433118026753419","0.6075488346752553","59262.2","59261","59263"
"39001","0.5809777720277112","0.45923262594430114","0.6373095586201242","59516","59516","59516","0.22688903306079194","0.17443985842118048","0.29598839106454167","59515.2","59514","59516","0.7107483972509769","0.6274398118467505","0.7672628835872182","59516","59516","59516","0.5320556159450538","0.4327609695686149","0.6141269921656403","59515.2","59514","59516"
"39251","0.5821979503215572","0.45320316710740377","0.6476143870986494","59769","59769","59769","0.22495532104861676","0.18478196136802727","0.28042836795820947","59768.2","59767","59769","0.7106725551730583","0.626702160924446","0.7690825608524325","59769","59769","59769","0.5296369012670985","0.4399779474248612","0.6098963679889606","59768.2","59767","59769"
"39501","0.5821446340621009","0.46276471119084234","0.6529724938184546","60022","60022","60022","0.2267257592127147","0.18047532652160822","0.2997092005842829","60021.2","60020","60022","0.7103895446971127","0.6249449581300244","0.7690618032998366","60022","60022","60022","0.532271864208224","0.43972956129310453","0.6166786685653206","60021.2","60020","60022"
"39751","0.5766635480383646","0.4556116747192099","0.6364525712603185","60275","60275","60275","0.22448678950060558","0.18204152709692983","0.3028347330354383","60274.2","60273","60275","0.7109074526636002","0.6245068617507602","0.7703215406533216","60275","60275","60275","0.5315808704309349","0.4363265612286621","0.6169792974342957","60274.2","60273","60275"
"40001","0.5801589747403332","0.46919022373403013","0.6370402885058563","60528","60528","60528","0.23031297493870811","0.16913301423929988","0.32267759975522414","60527.2","60526","60528","0.712490862410817","0.6275596533876987","0.7679532357695659","60528","60528","60528","0.532067992501621","0.439221180292612","0.6122194157166083","60527.2","60526","60528"
"40251","0.5796713809189837","0.4575384490513256","0.6514367324496401","60781","60781","60781","0.23195229161554773","0.1906496413389398","0.31310340352665117","60780.2","60779","60781","0.7126724052894648","0.6266632810615551","0.7717418128408896","60781","60781","60781","0.5319911326679285","0.43963686929966245","0.6194637022405718","60780.2","60779","60781"
"40501","0.5776804756151208","0.4523649497049907","0.6453137252325852","61034","61034","61034","0.23210058876020448","0.1846000231413296","0.3020202254746556","61033.2","61032","61034","0.7104528909590071","0.6276546358779757","0.7681997398415631","61034","61034","61034","0.5293658562841842","0.43763291499400986","0.6193606491214751","61033.2","61032","61034"
"40751","0.5762976701294833","0.45969766138297796","0.6409117998407412","61287","61287","61287","0.22984982079848387","0.19152959368166625","0.3076761796289877","61286.2","61285","61287","0.71092681219916","0.6241011789905663","0.7685692503993361","61287","61287","61287","0.5276370801975538","0.4372558947814567","0.6138528777167902","61286.2","61285","61287"
"41001","0.5771236106322103","0.4620274774939827","0.6312389002415276","61540","61540","61540","0.22918323717751482","0.18507006756655692","0.3015020683015866","61539.2","61538","61540","0.7088605467405878","0.624225330846219","0.7696515335843026","61540","61540","61540","0.5309328527241332","0.4328604713665959","0.6162054779275826","61539.2","61538","61540"
"41251","0.5817913774661289","0.45979962924220025","0.6462927618852264","61793","61793","61793","0.22913576138966593","0.18437024946919647","0.3074236916494572","61792.2","61791","61793","0.7101526093550854","0.6266479273410677","0.7699463158578773","61793","61793","61793","0.5320269538584699","0.4412517545124226","0.6154550995970605","61792.2","61791","61793"
"41501","0.5811226439856273","0.4655144693797684","0.6600428792048251","62046","62046","62046","0.227876350510312","0.17924789942232067","0.3026514530779595","62045.2","62044","62046","0.7107363261097158","0.6241185314229191","0.7680980461633512","62046","62046","62046","0.531420485454427","0.43300593683801314","0.6128165658137693","62045.2","62044","62046"
"41751","0.5760797747982191","0.4537097034454984","0.6319444930794078","62299","62299","62299","0.23451092150674172","0.1850718307411222","0.3245370435033255","62298.2","62297","62299","0.7107958850403729","0.6257798802941777","0.7686377593768284","62299","62299","62299","0.5346323829314598","0.44113437912427633","0.6184994654417049","62298.2","62297","62299"
"42001","0.5778091269784705","0.46572608491976264","0.6369768947071957","62552","62552","62552","0.2246589355649941","0.16478699882789016","0.31039627657860464","62551.2","62550","62552","0.7093845086646441","0.6211047838639003","0.7687232499491299","62552","62552","62552","0.5336643064428426","0.43932985798036794","0.6148433239792277","62551.2","62550","62552"
"42251","0.5734417246996344","0.4657431810914794","0.6511541607178714","62805","62805","62805","0.23257652392845857","0.18042411995578914","0.3223797300583522","62804.2","62803","62805","0.7112376668656722","0.6229694127654878","0.7703136079811029","62805","62805","62805","0.5364198490055866","0.43946797637019896","0.6125529846660378","62804.2","62803","62805"
"42501","0.5771229383217511","0.45717672292734673","0.6470489173552574","63058","63058","63058","0.23176080599344387","0.18275452857190067","0.3284343212972521","63057.2","63056","63058","0.7110372640216583","0.6266745064268461","0.7683351801534123","63058","63058","63058","0.5368070101270217","0.4453604705702678","0.6145225923188274","63057.2","63056","63058"
"42751","0.5760202968268002","0.4644291400357318","0.639791457526647","63311","63311","63311","0.23612049044042532","0.18655790768710195","0.32071450969888016","63310.2","63309","63311","0.7118298426375266","0.6280377613444744","0.7695879090063974","63311","63311","63311","0.5373454801550727","0.43971137806254745","0.6140229402811554","63310.2","63309","63311"
"43001","0.5772307597151048","0.45910973160788987","0.6477309269768576","63564","63564","63564","0.233259551768037","0.1888597273618777","0.3118593554196717","63563.2","63562","63564","0.710164318388613","0.6262001598424466","0.766509928990407","63564","63564","63564","0.5361770288377895","0.43800047910193934","0.6181700943683541","63563.2","63562","63564"
"43251","0.5837670319882824","0.45793320098175955","0.652884560128805","63817","63817","63817","0.23044154734295721","0.17945941730828546","0.3052967592911322","63816.2","63815","63817","0.7111323425035233","0.6297141038422214","0.7683632501089722","63817","63817","63817","0.5391999723418774","0.4436172281672273","0.612971098466853","63816.2","63815","63817"
"43501","0.5824455483421102","0.457059943279825","0.6430461346756037","64070","64070","64070","0.2300687690128181","0.1891872954954516","0.31841675012896836","64069.2","64068","64070","0.7101500096011037","0.6259267280138338","0.766946100414991","64070","64070","64070","0.5362703000084678","0.43892204221693654","0.617266194219777","64069.2","64068","64070"
"43751","0.584572719554457","0.4626197803063179","0.6508467818894155","64323","64323","64323","0.2314733940292438","0.18557494380372702","0.31468998761787087","64322.2","64321","64323","0.7105773044084566","0.6266906105751435","0.7663322545689356","64323","64323","64323","0.5418860706234915","0.44254862918315574","0.6209745300384122","64322.2","64321","64323"
"44001","0.580079278713358","0.4569733388974469","0.6369894714717811","64576","64576","64576","0.23603912841194025","0.19017566231290756","0.31809770449412866","64575.2","64574","64576","0.7122317292795379","0.6257436223745096","0.7723019770915512","64576","64576","64576","0.5405159097140588","0.43865324409029294","0.6239013302684401","64575.2","64574","64576"
"44251","0.5791312227434923","0.46407124737146815","0.6478925479469605","64829","64829","64829","0.22989160018243188","0.17788507045417232","0.3158929464853549","64828.2","64827","64829","0.7115278208166237","0.6306472705579202","0.7705838123512336","64829","64829","64829","0.5392825540200695","0.44394632216273333","0.6227762415232084","64828.2","64827","64829"
"44501","0.5806639922739968","0.45167812497061605","0.6575224283428787","65082","65082","65082","0.23362707565736446","0.18193980551672292","0.31711216600204517","65081.2","65080","65082","0.7111176665210672","0.6220488798681583","0.766832976995815","65082","65082","65082","0.5428192121638936","0.4387972007330491","0.629182238317765","65081.2","65080","65082"
"44751","0.5821987287031922","0.46517091258484733","0.6568049168604783","65335","65335","65335","0.2291398275956491","0.17458384983080183","0.3204973958221619","65334.2","65333","65335","0.7098081032158161","0.6274398914184499","0.7686596360634829","65335","65335","65335","0.5402234695060034","0.442948657291743","0.6269878192916248","65334.2","65333","65335"
"45001","0.5794602958983892","0.4565666322568238","0.6365321114807121","65588","65588","65588","0.23194293498029706","0.17815415293751047","0.312312812959297","65587.2","65586","65588","0.7109516677013128","0.6274916776193327","0.7690314252511747","65588","65588","65588","0.5399083222491434","0.4401597955240395","0.6325206491168679","65587.2","65586","65588"
"45251","0.5787335337221311","0.4559872210479661","0.6418822980595819","65841","65841","65841","0.23056259408964075","0.18075247477689765","0.3120631022058932","65840.2","65839","65841","0.7118166400364764","0.6277868072142746","0.7712545748955378","65841","65841","65841","0.540259738496123","0.44004865759738887","0.6235863105478086","65840.2","65839","65841"
"45501","0.5789229209540843","0.46396452093893714","0.641433673923861","66094","66094","66094","0.2305771196223437","0.1817359317331525","0.3074187464314419","66093.2","66092","66094","0.7118488221057352","0.6222828663746114","0.7685829289259677","66094","66094","66094","0.5420057129023845","0.44216563060838754","0.6256017150757929","66093.2","66092","66094"
"45751","0.5787970604913515","0.4670844927639557","0.6440453612720881","66347","66347","66347","0.2289738955566139","0.18421908425632844","0.28996679795693076","66346.2","66345","66347","0.7120180776986007","0.6260174788338987","0.7692893727304386","66347","66347","66347","0.5401852717221873","0.443917604393674","0.6341509187381129","66346.2","66345","66347"
"46001","0.5794065579631246","0.4793119709667593","0.6336476775710589","66600","66600","66600","0.22573312155039654","0.1735528845488593","0.28337641000338176","66599.2","66598","66600","0.7118442778623837","0.6270894554008212","0.769338099243504","66600","66600","66600","0.5401843481437525","0.4483745584732996","0.6201055015505467","66599.2","66598","66600"
"46251","0.582126206647521","0.47110783937138906","0.6393139891357885","66853","66853","66853","0.22893908395320767","0.18595645265197264","0.28366462449970886","66852.2","66851","66853","0.7100528928254434","0.626349719736292","0.7650583472816986","66853","66853","66853","0.540788508524403","0.44984158436651106","0.6314104590963547","66852.2","66851","66853"
"46501","0.5805926704729154","0.46673045432618615","0.6390603423158788","67106","67106","67106","0.23134418791094583","0.1815730201138619","0.29958084391088746","67105.2","67104","67106","0.7110281841632349","0.6273902972984066","0.7675790973219173","67106","67106","67106","0.541422640184912","0.4473328162829803","0.6342803422805579","67105.2","67104","67106"
"46751","0.5813641975781879","0.4668776666278644","0.6389425824379384","67359","67359","67359","0.22674218637192559","0.17692340069375392","0.28080076493313744","67358.2","67357","67359","0.710848364751007","0.6276052324766027","0.7671571556069189","67359","67359","67359","0.5415792789495784","0.44622422670571077","0.6183399941431508","67358.2","67357","67359"
"47001","0.577935616593562","0.4713023375030625","0.6395874370803062","67612","67612","67612","0.2301331618428284","0.17434452574193193","0.29760036778102583","67611.2","67610","67612","0.7108542469097057","0.6283627665043064","0.7701695731294427","67612","67612","67612","0.5418296420504506","0.4425077720202073","0.6229528514244587","67611.2","67610","67612"
"47251","0.5783302041474776","0.4690872433173095","0.6416915931746957","67865","67865","67865","0.23547181849743937","0.17730162918296247","0.31110765522471256","67864.2","67863","67865","0.7113692626357887","0.6310064790600868","0.7703690373174324","67865","67865","67865","0.542295126031434","0.4429651708123675","0.625867295501788","67864.2","67863","67865"
"47501","0.576770103957983","0.4597121638756872","0.632569023521126","68118","68118","68118","0.23633694137715974","0.18477186377657223","0.3252097640364777","68117.2","68116","68118","0.7115083098077056","0.6307564374556623","0.7649978062257915","68118","68118","68118","0.5386533490530099","0.436948696280849","0.6241734282300091","68117.2","68116","68118"
"47751","0.5812567977248524","0.47990570655372683","0.6387522756090522","68371","68371","68371","0.2348494583216123","0.18288614577406406","0.32447405856569855","68370.2","68369","68371","0.70924693277802","0.6273749363218938","0.769997417009288","68371","68371","68371","0.5393165326310001","0.44488380861904336","0.6224212972863366","68370.2","68369","68371"
"48001","0.5792962917975191","0.45849499920612335","0.6472824612256362","68624","68624","68624","0.2282419592331631","0.1797076892204839","0.3003786570229331","68623.2","68622","68624","0.7115469823031051","0.6308964902439752","0.7715209565414506","68624","68624","68624","0.5371894467892505","0.4428098911012553","0.6261334944202106","68623.2","68622","68624"
"48251","0.5753282172577615","0.4589231265338846","0.6294720587092556","68877","68877","68877","0.22744293873629765","0.1793022194994069","0.27743823565308406","68876.2","68875","68877","0.7113606574772364","0.6303163578887366","0.7691903707719393","68877","68877","68877","0.5363881287963836","0.4413687653658635","0.627148578927369","68876.2","68875","68877"
"48501","0.5777043196425062","0.4556104374474696","0.636627027146028","69130","69130","69130","0.2300304192134624","0.18506302916778677","0.3146803179054958","69129.2","69128","69130","0.7100177176662485","0.625923507159741","0.7683901528622638","69130","69130","69130","0.5398211956357628","0.44532915881243335","0.6322838674554748","69129.2","69128","69130"
"48751","0.5812717366897374","0.4613371033627178","0.6543473788710804","69383","69383","69383","0.228103488608652","0.17960211310995167","0.3048967175312531","69382.2","69381","69383","0.7112125227553527","0.6294454814714224","0.7697992913794054","69383","69383","69383","0.5388758529138251","0.44620408238690323","0.6267200516258918","69382.2","69381","69383"
"49001","0.5769212576182993","0.4271789832222785","0.6394864673475439","69636","69636","69636","0.2311077840267875","0.18309237268830691","0.3002399736074704","69635.2","69634","69636","0.7116812949691913","0.6308338112290732","0.7691259772010781","69636","69636","69636","0.540607899872824","0.4480710514395456","0.6343592222938972","69635.2","69634","69636"
"49251","0.5798014521023824","0.46113418512519405","0.6407305891315805","69889","69889","69889","0.22732042960949111","0.1829049934170059","0.29048555656485747","69888.2","69887","69889","0.711106363704259","0.6298134352115604","0.7655837951042108","69889","69889","69889","0.5369941630030124","0.4434025741579875","0.6334496409161755","69888.2","69887","69889"
"49501","0.5848989337133534","0.46491182946238513","0.6557695557179085","70142","70142","70142","0.23784885265752456","0.18473920917727954","0.2942569423024824","70141.2","70140","70142","0.7114761641082105","0.6264014622844128","0.7684948608807609","70142","70142","70142","0.5369123670193096","0.4388910156802314","0.6264470142345905","70141.2","70140","70142"
"49751","0.5829197364141966","0.46023074806166475","0.6494677174754213","70395","70395","70395","0.23565721776663526","0.1944345026630562","0.3065350849019481","70394.2","70393","70395","0.7102906125547572","0.6261270930887978","0.7664361684453559","70395","70395","70395","0.5387665796127179","0.4420473053355766","0.6276584256726159","70394.2","70393","70395"
"50001","0.5791389782220367","0.45376842894659236","0.6502391869085015","70648","70648","70648","0.23400322232798304","0.1888322757012332","0.2954323072744847","70647.2","70646","70648","0.70890181804652","0.6299267176524884","0.7673909184714836","70648","70648","70648","0.5349911490347873","0.44268722085569323","0.6279349067432132","70647.2","70646","70648"
"50251","0.5793311637883427","0.449307785470411","0.6422634259517142","70901","70901","70901","0.22775523483206409","0.18532899167769235","0.30474263574754684","70900.2","70899","70901","0.7091890466504497","0.6264256803216725","0.7683270666130984","70901","70901","70901","0.5386409348120732","0.44524509426034803","0.6342779009343799","70900.2","70899","70901"
"50501","0.5825196841082605","0.4993621875948892","0.638975092293418","71154","71154","71154","0.23210582616553666","0.17686987958032604","0.2958652130014918","71153.2","71152","71154","0.7093323612641809","0.6294687623376845","0.7652123168448913","71154","71154","71154","0.5398180253299907","0.44702963623341974","0.6315527746364277","71153.2","71152","71154"
"50751","0.5800502547319077","0.4551542345305519","0.6469880406917404","71407","71407","71407","0.23324432666458614","0.1893880708404067","0.2990443773727277","71406.2","71405","71407","0.7110372921495758","0.6238842686201181","0.7669729861712149","71407","71407","71407","0.5398734405715935","0.4471265932534935","0.6289657022087765","71406.2","71405","71407"
"51001","0.5760528053404477","0.4672670713795948","0.6314146927215364","71660","71660","71660","0.23094117809392486","0.17927032961273587","0.2996338390899867","71659.2","71658","71660","0.710033258864318","0.6274449926163644","0.7660253235101905","71660","71660","71660","0.535078910967864","0.4396602091968657","0.6204831979911185","71659.2","71658","71660"
"51251","0.5789492240160902","0.462484630368783","0.631734627366104","71913","71913","71913","0.2315230468676816","0.18624905327047622","0.2947811587469925","71912.2","71911","71913","0.7108620828766505","0.6262469685319588","0.7698508817590305","71913","71913","71913","0.5389989684791986","0.4444462720887721","0.6341077610499812","71912.2","71911","71913"
"51501","0.5786176684139368","0.46742452778324733","0.6366897435581768","72166","72166","72166","0.22953711987651557","0.18125632365260413","0.3134889082822565","72165.2","72164","72166","0.7110683049292785","0.6297058239453244","0.768625374415155","72166","72166","72166","0.5422974956498415","0.44352290544461326","0.6388180823586601","72165.2","72164","72166"
"51751","0.5809451946729387","0.46373519245205114","0.6367061522991563","72419","72419","72419","0.23293986642942208","0.17199316474267884","0.30248966099544394","72418.2","72417","72419","0.7113048451678219","0.6253779874578727","0.7701480870124168","72419","72419","72419","0.5387843899466022","0.4436525977257449","0.6314198095446788","72418.2","72417","72419"
"52001","0.5783969539701177","0.45237090904269256","0.6418124615013676","72672","72672","72672","0.233096289217925","0.1819336571275693","0.2934731346819059","72671.2","72670","72672","0.7120951595266343","0.6261702809616633","0.7701103319596427","72672","72672","72672","0.5394318587298731","0.44533094896926884","0.6298539426225446","72671.2","72670","72672"
"52251","0.5753574878421017","0.45315511846226825","0.6320739002386814","72925","72925","72925","0.2365359605904375","0.18654480011433566","0.30154996929611916","72924.2","72923","72925","0.7114229874980815","0.6278315444713171","0.765733655635008","72925","72925","72925","0.5406906361445268","0.4422679515425892","0.6310060407631956","72924.2","72923","72925"
"52501","0.5806135339341091","0.4587190320166558","0.6387381812121418","73178","73178","73178","0.2323278352765275","0.18591750357081646","0.3008148289221351","73177.2","73176","73178","0.7121509042593916","0.6290678736695144","0.7666719758556831","73178","73178","73178","0.5409605330905354","0.4496443593212467","0.6305591713314413","73177.2","73176","73178"
"52751","0.5798267452251397","0.4633770503583232","0.6369190801212802","73431","73431","73431","0.23454157892694322","0.19194207767339444","0.30244241762289564","73430.2","73429","73431","0.7116454336086541","0.626177589634072","0.7695456664734239","73431","73431","73431","0.5382003437957796","0.44875210000657584","0.639877082533472","73430.2","73429","73431"
"53001","0.576236550622966","0.4627383462993045","0.6435834615037832","73684","73684","73684","0.23641737852752615","0.19359067050826237","0.3040044216169425","73683.2","73682","73684","0.7111724369828776","0.6281095953286506","0.7685355700081886","73684","73684","73684","0.5412615267506924","0.4426719901573685","0.6333772134286445","73683.2","73682","73684"
"53251","0.5811951664722221","0.4616164631914636","0.6521047331660431","73937","73937","73937","0.23284335986997556","0.1809577090289145","0.3124963629424272","73936.2","73935","73937","0.7115306728822927","0.6318597877539888","0.7656939106103985","73937","73937","73937","0.5400475585678884","0.4501945685562817","0.6315021155639446","73936.2","73935","73937"
"53501","0.5819907419336077","0.4647079251581105","0.6407111433665033","74190","74190","74190","0.2314952180011299","0.18043948155395767","0.30177369417286976","74189.2","74188","74190","0.7126218268189775","0.62830470596609","0.7667103036810877","74190","74190","74190","0.5366105215081436","0.443344801897556","0.6308521678409638","74189.2","74188","74190"
"53751","0.5794888518135702","0.44880289027026316","0.6338097436354531","74443","74443","74443","0.23016032642950252","0.17371067791172218","0.30410731480570347","74442.2","74441","74443","0.7122181195366586","0.6355985083331138","0.7673808763517717","74443","74443","74443","0.5405463231990812","0.44481792533016173","0.6347466364577454","74442.2","74441","74443"
"54001","0.5775414691371914","0.4585344061652113","0.6294413119016274","74696","74696","74696","0.22970746596119235","0.1816997351594391","0.308166043642953","74695.2","74694","74696","0.7113845730571349","0.6324968885403586","0.7685889015770094","74696","74696","74696","0.5421270057976678","0.443187582299646","0.6382996674620466","74695.2","74694","74696"
"54251","0.5784396116913539","0.4673095391119646","0.6337806458578178","74949","74949","74949","0.23184342341327632","0.17459549179380707","0.2986498616449068","74948.2","74947","74949","0.7118226755276547","0.6319459379900972","0.7717870588843289","74949","74949","74949","0.5425759989260751","0.44610105336677996","0.6313353399180479","74948.2","74947","74949"
"54501","0.5802801738009294","0.45498501399642","0.6450618722991888","75202","75202","75202","0.2304897263684651","0.17303370340367605","0.3104861338630365","75201.2","75200","75202","0.7121837905932185","0.6322045902503369","0.7669380754826309","75202","75202","75202","0.5442763013629472","0.4501129910623984","0.6385354373245006","75201.2","75200","75202"
"54751","0.5792598643140411","0.46073239148173323","0.6416556114902716","75455","75455","75455","0.23210912390643687","0.17124263576517257","0.2965695252165276","75454.2","75453","75455","0.7136504968423033","0.6336654035701893","0.7662409373583169","75455","75455","75455","0.5415821647920951","0.4427068366616712","0.6367654339150141","75454.2","75453","75455"
"55001","0.5802309353587739","0.45395485183834045","0.6383735921189011","75708","75708","75708","0.23561961813955495","0.19200490053375655","0.3089034686994164","75707.2","75706","75708","0.7142217944838053","0.6374020799836978","0.765410897680402","75708","75708","75708","0.5437781635431711","0.4394825190887353","0.6395991199190452","75707.2","75706","75708"
"55251","0.5778837879126484","0.45756968309123547","0.6412671586893776","75961","75961","75961","0.23853694925202135","0.19194649777430295","0.3078000461063354","75960.2","75959","75961","0.7131833489118949","0.6324278830313649","0.7661881060155534","75961","75961","75961","0.5432242408450227","0.44644280229713706","0.6414773933231881","75960.2","75959","75961"
"55501","0.5747247554465831","0.4578354712618243","0.6337713743072744","76214","76214","76214","0.23462228521093395","0.18814154824023477","0.306914586785959","76213.2","76212","76214","0.7130427152370462","0.632685176530834","0.7686010434806794","76214","76214","76214","0.5433263183859591","0.4433300181727754","0.6337870369678661","76213.2","76212","76214"
"55751","0.5809180318622651","0.4623673295323667","0.6398666220661343","76467","76467","76467","0.2291633248105726","0.1781666295578521","0.30561501711421035","76466.2","76465","76467","0.7129430368535596","0.6300300358181353","0.7675193518021118","76467","76467","76467","0.5452703493089285","0.4463525935983392","0.6330109479325452","76466.2","76465","76467"
"56001","0.5772356497691404","0.4563921118492702","0.6427837478704389","76720","76720","76720","0.2331927562860911","0.18819773964923497","0.3148180932206296","76719.2","76718","76720","0.714247595378597","0.6373571274903022","0.7644483867491351","76720","76720","76720","0.5453915737744335","0.44792069188795536","0.6385038189773594","76719.2","76718","76720"
"56251","0.579851733310641","0.4575028306151541","0.6405731890166861","76973","76973","76973","0.23549741531229978","0.17948219876991253","0.3341957765276443","76972.2","76971","76973","0.7130258480692113","0.6332221474209984","0.7657751431188952","76973","76973","76973","0.5458562389773615","0.4496644867999658","0.6416333928717083","76972.2","76971","76973"
"56501","0.5832470093174759","0.4645494620014323","0.6491710079843516","77226","77226","77226","0.2351278740329687","0.18436104324800612","0.3317393563075509","77225.2","77224","77226","0.7129308158054812","0.6315286865280133","0.7661014941334647","77226","77226","77226","0.5459733244804514","0.450530094203992","0.6387414275964363","77225.2","77224","77226"
"56751","0.5829361245012602","0.4635090541925617","0.6414552376682856","77479","77479","77479","0.23464717691849318","0.18588395701022714","0.3189852688203112","77478.2","77477","77479","0.7140252572986096","0.6329562076322424","0.7688178964736153","77479","77479","77479","0.5459222460049591","0.44499822332955175","0.6285969206814527","77478.2","77477","77479"
"57001","0.5803551039914995","0.4513485276925273","0.6505207771146482","77732","77732","77732","0.23333914305375608","0.17951293540576305","0.2990015194336689","77731.2","77730","77732","0.7138744362040492","0.6320236012772202","0.7678811751082056","77732","77732","77732","0.5451447965067141","0.4447715761872245","0.6292203635600874","77731.2","77730","77732"
"57251","0.5824259532876055","0.4589793812034708","0.6481982824516762","77985","77985","77985","0.2337277333253589","0.18806641112486505","0.31167272207446245","77984.2","77983","77985","0.713323074675599","0.6349125710927085","0.7656552715955077","77985","77985","77985","0.5456578016313346","0.4528429866549284","0.6294943720894339","77984.2","77983","77985"
"57501","0.5790114692404582","0.4574144878275573","0.6434498901729834","78238","78238","78238","0.23663219486569265","0.1866919227161169","0.3232747808155061","78237.2","78236","78238","0.7138143156815491","0.6329516104964865","0.7637237152244886","78238","78238","78238","0.5425554964786119","0.4470235347720468","0.6288546084153376","78237.2","78236","78238"
"57751","0.581278107887117","0.4514809327983828","0.6488192832583247","78491","78491","78491","0.23334359869154167","0.1873052727958287","0.3215623287963647","78490.2","78489","78491","0.7148790232689315","0.6320328223868196","0.7698426153322989","78491","78491","78491","0.5456822453820429","0.44720927205544686","0.6333339908363067","78490.2","78489","78491"
"58001","0.5774076942189552","0.45624553941154566","0.6447869436752063","78744","78744","78744","0.22770215086932963","0.17116495547174695","0.31742745577890075","78743.2","78742","78744","0.7133216269485311","0.6329172454848151","0.7688166996423375","78744","78744","78744","0.5450219766460943","0.4522986078214123","0.6309935793414942","78743.2","78742","78744"
"58251","0.5799797453063193","0.4549260647071069","0.651455178177684","78997","78997","78997","0.22913395617387552","0.17888800789489048","0.31462354500678963","78996.2","78995","78997","0.7137770195140943","0.6340356184847106","0.7654584636837723","78997","78997","78997","0.5464181940936034","0.45351434995459206","0.6357212137878914","78996.2","78995","78997"
"58501","0.582432950735335","0.464449143534226","0.6543655550105759","79250","79250","79250","0.22796270180767672","0.1806711336101566","0.3004546357494762","79249.2","79248","79250","0.7137735562668441","0.6314540254442025","0.7650636438640728","79250","79250","79250","0.5458133047562157","0.4474560912240334","0.6325593487771134","79249.2","79248","79250"
"58751","0.5788092592127876","0.4542138733736986","0.6397151261005405","79503","79503","79503","0.23261737608516117","0.182632203226964","0.3083710774373409","79502.2","79501","79503","0.7130701617467208","0.6357289349863673","0.7646815769777099","79503","79503","79503","0.5463949362338377","0.44791922905639436","0.6362880241909541","79502.2","79501","79503"
"59001","0.5771362333430854","0.4549294207379373","0.6391248139628987","79756","79756","79756","0.22824206949574175","0.18069749252266637","0.29254116558331433","79755.2","79754","79756","0.714469794555442","0.6338700576747985","0.7659222371516448","79756","79756","79756","0.5462993275642913","0.45133096221558516","0.6294809109104464","79755.2","79754","79756"
"59251","0.5797821427914511","0.4639142577893341","0.6481051246237889","80009","80009","80009","0.2313471896770425","0.18442426707424303","0.3160766621070362","80008.2","80007","80009","0.712563574711288","0.6314743465553382","0.7614973958399477","80009","80009","80009","0.5455178253588598","0.44570667093278366","0.629772653220474","80008.2","80007","80009"
"59501","0.5827965677733983","0.46187240496471654","0.650592332350567","80262","80262","80262","0.23309360939813542","0.17812471740372424","0.31983259428822713","80261.2","80260","80262","0.7147641592155644","0.6318830249661972","0.7679564189739573","80262","80262","80262","0.5457831521531621","0.44989907988140193","0.6337023086078885","80261.2","80260","80262"
