"stage2/step","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_MSE_Simple_cauchy - _step","Group: Ours_MSE_Simple_cauchy - _step__MIN","Group: Ours_MSE_Simple_cauchy - _step__MAX","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_MSE_Complicate_cauchy - _step","Group: Ours_MSE_Complicate_cauchy - _step__MIN","Group: Ours_MSE_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"20501","0.5341945228752223","0.34666802905430655","0.6889303744559762","40794","40794","40794","0.247837627225547","0.11879820433351373","0.40314168712932064","40793.2","40792","40794","0.7434525090766924","0.4435669492518899","0.9106165581002598","40794","40794","40794","0.528111418759911","0.24939521226486194","0.7507963187783275","40793.2","40792","40794"
"20751","0.5656702368861001","0.3745008362814315","0.7193493167064599","41047","41047","41047","0.26790655749269165","0.16147040666092605","0.4030787629036003","41046.2","41045","41047","0.7741498305972974","0.557676411344825","0.9283193236572561","41047","41047","41047","0.5076959959242769","0.3005157766337268","0.7231319693122014","41046.2","41045","41047"
"21001","0.568839531184288","0.41014788714960476","0.7776188681826404","41300","41300","41300","0.28716175425030493","0.11582598312982806","0.4196894589713436","41299.2","41298","41300","0.7176131115490486","0.49302560147736596","0.9633201869544158","41300","41300","41300","0.5140733504937135","0.10332069336482122","0.7274920831911761","41299.2","41298","41300"
"21251","0.5310847476596661","0.4137418279014989","0.7149095170916464","41553","41553","41553","0.2428301845255009","0.10367207953880413","0.43705773891624744","41552.2","41551","41553","0.7190675518640777","0.5069990628665134","0.9831717187910365","41553","41553","41553","0.5025060247137654","0.2786242124430209","0.6969440096399057","41552.2","41551","41553"
"21501","0.5309829954594708","0.38008149259512397","0.7103104911417232","41806","41806","41806","0.2631371303717117","0.16713654693416324","0.4040660877607751","41805.2","41804","41806","0.7890197882017527","0.6318127570338069","0.9751219181721407","41806","41806","41806","0.49771881493165593","0.1290080440745941","0.6523870286078679","41805.2","41804","41806"
"21751","0.5722652034972038","0.40422728371140076","0.7913342877518801","42059","42059","42059","0.24397778242350912","0.11878759968222678","0.3232545636406269","42058.2","42057","42059","0.763407648941429","0.666358277169699","0.9915630194171885","42059","42059","42059","0.4831200110589203","0.1643076816766316","0.7030767852112967","42058.2","42057","42059"
"22001","0.4938356570720763","0.34364188859547645","0.6533381434592931","42312","42312","42312","0.293761197767685","0.2178905742944118","0.3878948985798203","42311.2","42310","42312","0.6918463178868727","0.38258898374182465","0.957355733220114","42312","42312","42312","0.5042773946908456","0.40586692424769977","0.6823956780938003","42311.2","42310","42312"
"22251","0.5276599104209497","0.34283122516868386","0.7762132095521396","42565","42565","42565","0.29741845979541826","0.2274589216484027","0.3903162828241605","42564.2","42563","42565","0.6899777827311625","0.3712505110906443","0.9317296805979378","42565","42565","42565","0.5691571486180054","0.34506885825643435","0.7551571498651171","42564.2","42563","42565"
"22501","0.5077299164657845","0.35091740949255107","0.7252900450931806","42818","42818","42818","0.30012951964331747","0.180285021098266","0.4786225100013228","42817.2","42816","42818","0.7341243598747533","0.38739089582341263","0.9641734648606252","42818","42818","42818","0.5063231660714335","0.19759542225891058","0.7065818155213145","42817.2","42816","42818"
"22751","0.5153855485744858","0.358046962240046","0.6492496649784492","43071","43071","43071","0.29683429995637367","0.18923039665134414","0.44502954402276906","43070.2","43069","43071","0.7355429716268056","0.5401641784603021","0.9265740314066386","43071","43071","43071","0.5473327551061696","0.4606237164290013","0.6347218724802287","43070.2","43069","43071"
"23001","0.5600352764819996","0.4344321308690849","0.7738824439641673","43324","43324","43324","0.2884939114151501","0.06937436070035136","0.40299543513388014","43323.2","43322","43324","0.8046745573153598","0.5422263829871984","0.9740806454607543","43324","43324","43324","0.5580014841658997","0.30247395811293176","0.6947326909246354","43323.2","43322","43324"
"23251","0.5267606711427348","0.3387165294458229","0.7860907079992794","43577","43577","43577","0.29400193067579905","0.23214814231815883","0.48605613544203125","43576.2","43575","43577","0.7548873219706838","0.49668418189179836","0.9727935694883844","43577","43577","43577","0.5611936390061446","0.4108907583209908","0.7694494765490292","43576.2","43575","43577"
"23501","0.5399792277762627","0.39751660364994135","0.681878640118939","43830","43830","43830","0.2482458282896251","0.11845569063873704","0.3480358291638557","43829.2","43828","43830","0.7761198397977215","0.5574899086313053","0.9612549806248728","43830","43830","43830","0.5011212510354179","0.2091286351014447","0.6423057281221645","43829.2","43828","43830"
"23751","0.5285056861875025","0.36000622422674095","0.6696477411419745","44083","44083","44083","0.26563698315270484","0.12007444393830047","0.4162394376485056","44082.2","44081","44083","0.6838118239004405","0.37709683147068535","0.9616907692853314","44083","44083","44083","0.47393916964588867","0.2862053785160409","0.683853176963792","44082.2","44081","44083"
"24001","0.5353638274440313","0.4067365666254646","0.6726089033797811","44336","44336","44336","0.34558426145835597","0.2452665133058733","0.44529337190454116","44335.2","44334","44336","0.7579486503724273","0.46985194851880535","0.9824209973254394","44336","44336","44336","0.606366486843896","0.45178819392717456","0.6778970875397656","44335.2","44334","44336"
"24251","0.5207676173493765","0.3390195859346716","0.7641015126650316","44589","44589","44589","0.2606758113232264","0.12946848662362517","0.34653237699937756","44588.2","44587","44589","0.7581838633404535","0.5898546608776633","0.9454564756416343","44589","44589","44589","0.5324014620372081","0.3101304090903153","0.7595269077753569","44588.2","44587","44589"
"24501","0.5160601552406888","0.3454501126891159","0.719153708010924","44842","44842","44842","0.30710906087157264","0.2275798616463364","0.4339174038030422","44841.2","44840","44842","0.7558157023471523","0.45549388052335127","0.9767281687745166","44842","44842","44842","0.4821036457315303","0.24912056531731133","0.6207263143370685","44841.2","44840","44842"
"24751","0.5227131734787303","0.3459336763582049","0.6738715321504166","45095","45095","45095","0.2893384955298145","0.1618161454805286","0.48554334281955525","45094.2","45093","45095","0.7360876629397048","0.3795597795300541","0.9803617036880571","45095","45095","45095","0.5244507790246815","0.28008916408886936","0.6675381203369886","45094.2","45093","45095"
"25001","0.5152393145262337","0.4351577024891844","0.7992309237598058","45348","45348","45348","0.26940951477644975","0.104869416120802","0.38465587066615103","45347.2","45346","45348","0.7834384662449089","0.5298347379630468","0.9787762460156456","45348","45348","45348","0.5074281323475964","0.34082774329796234","0.6567124650668635","45347.2","45346","45348"
"25251","0.5150923787895931","0.34644391056500895","0.7999175585609941","45601","45601","45601","0.255957284078545","0.16492895161740287","0.36741214654692106","45600.2","45599","45601","0.8214241296044174","0.6168447542812835","0.9761409712802752","45601","45601","45601","0.4589935563160223","0.20078825158606423","0.6575696567998554","45600.2","45599","45601"
"25501","0.5697954498296968","0.39779621388242425","0.6734188771434345","45854","45854","45854","0.2979560660865336","0.2191181137726465","0.4091489865807099","45853.2","45852","45854","0.7742355262045113","0.5511132482358372","0.9891184138228538","45854","45854","45854","0.4889914724593253","0.3498142060957879","0.6587168250737024","45853.2","45852","45854"
"25751","0.5167624352071211","0.3357160193246034","0.730912678691487","46107","46107","46107","0.2611123562536956","0.1389775695442596","0.43933337390707744","46106.2","46105","46107","0.7389150384579984","0.3399558346434401","0.9461601149926452","46107","46107","46107","0.5093158323842915","0.26726505099060893","0.7983887286552017","46106.2","46105","46107"
"26001","0.5036839116381228","0.3562133397968903","0.8090493427710684","46360","46360","46360","0.22917402692011285","0.11321396404809876","0.31402028484374334","46359.2","46358","46360","0.7273894313756336","0.3914334491689156","0.9632553839618367","46360","46360","46360","0.4768943034786967","0.22158500961346234","0.7293136672021397","46359.2","46358","46360"
"26251","0.5450458882173094","0.3530013074969512","0.6503020503873704","46613","46613","46613","0.3074345070959127","0.18940149341867002","0.41922807259453254","46612.2","46611","46613","0.7757108846847489","0.619632789810625","0.9342057384498085","46613","46613","46613","0.5583310432504369","0.30380658993674253","0.7997317519456215","46612.2","46611","46613"
"26501","0.5391693870846374","0.3445065143804534","0.7590480307682227","46866","46866","46866","0.29501767644478827","0.12919603947196273","0.432589660157727","46865.2","46864","46866","0.7410522763032494","0.3601111834800858","0.966726631298814","46866","46866","46866","0.5475016685758971","0.3971572516511922","0.6820646163517587","46865.2","46864","46866"
"26751","0.5570996553689757","0.44123595361930373","0.7253100555619564","47119","47119","47119","0.3041352588369988","0.20825903798835926","0.3863692788724026","47118.2","47117","47119","0.7640067749324981","0.4863873052541849","0.9845313927432945","47119","47119","47119","0.5425850577926526","0.30350324653890576","0.7591848851499605","47118.2","47117","47119"
"27001","0.5492896272715229","0.3489325121066011","0.7036450781551872","47372","47372","47372","0.3060910768726036","0.22459019532036945","0.3679963975838837","47371.2","47370","47372","0.7747399530220056","0.41584794495098265","0.9636864550888958","47372","47372","47372","0.5657702177082371","0.4098387045065378","0.7319233660438016","47371.2","47370","47372"
"27251","0.540196201835605","0.3738637628381","0.8118161176998072","47625","47625","47625","0.29797340734410416","0.16579449821149475","0.42189334384350535","47624.2","47623","47625","0.7939313013991643","0.48481034044853294","0.9638860151077804","47625","47625","47625","0.5369977363728767","0.3548202746263392","0.7663516833374087","47624.2","47623","47625"
"27501","0.5304130839600694","0.40310007048835317","0.7008707368010952","47878","47878","47878","0.3328694706266369","0.23524472262471913","0.4701178125245592","47877.2","47876","47878","0.774697471445816","0.6354569233939236","0.9504887966063912","47878","47878","47878","0.5464360566840529","0.14276683456549638","0.7120732967898528","47877.2","47876","47878"
"27751","0.5812992890881271","0.3650668410253625","0.7466235811408182","48131","48131","48131","0.29851027289782445","0.11108837399422747","0.45303556782133914","48130.2","48129","48131","0.7081056904724913","0.3469960790326045","0.9201165503561418","48131","48131","48131","0.497531257190061","0.2395212987999334","0.6985617132986032","48130.2","48129","48131"
"28001","0.5733386447965244","0.4026072611865951","0.7071614615625901","48384","48384","48384","0.2893799487935646","0.10784737685333298","0.43986577731180904","48383.2","48382","48384","0.7544028533990568","0.4230713869253717","0.9563439979466395","48384","48384","48384","0.5104308367180052","0.19441015495732986","0.6346053077968222","48383.2","48382","48384"
"28251","0.5448739254261349","0.3646249101524048","0.7059698995953063","48637","48637","48637","0.2628442092587434","0.11030184525922844","0.3859128830068196","48636.2","48635","48637","0.7104389071767669","0.42807406338266846","0.9746204128784003","48637","48637","48637","0.5087513473274068","0.12842428550800156","0.7584024917092042","48636.2","48635","48637"
"28501","0.511386972311736","0.4155851575856806","0.6311252455088198","48890","48890","48890","0.2733958583622875","0.16938865379588455","0.32906567642751494","48889.2","48888","48890","0.7483404892071377","0.49475695733124253","0.9525096720231246","48890","48890","48890","0.5360573860650225","0.127536060156137","0.6878221838992643","48889.2","48888","48890"
"28751","0.4935199614482378","0.34685504640624326","0.6348027117908824","49143","49143","49143","0.3575037815850304","0.24863429575059107","0.5865941035060194","49142.2","49141","49143","0.7218288733875813","0.48515777195134685","0.9822977236456958","49143","49143","49143","0.5977107077626124","0.44873049107376384","0.6568627597270156","49142.2","49141","49143"
"29001","0.47972352931694184","0.34611421393011454","0.6141029294797034","49396","49396","49396","0.2492696599800664","0.10409782744907932","0.35213440376540917","49395.2","49394","49396","0.7502437280729499","0.3874560086669117","0.9782040131982966","49396","49396","49396","0.5495947562325293","0.36125061138458914","0.7566671385203219","49395.2","49394","49396"
"29251","0.5545745202938998","0.3500301854684024","0.7716867971840707","49649","49649","49649","0.2856257069745848","0.21341726146150855","0.3519379042544169","49648.2","49647","49649","0.7536527503677147","0.44579323829734935","0.99385150657652","49649","49649","49649","0.5740096603066798","0.4901803426240332","0.6501558555504164","49648.2","49647","49649"
"29501","0.5405168092198757","0.35922469883149394","0.706996592957462","49902","49902","49902","0.2898144072990911","0.11735303070143788","0.3969821888589733","49901.2","49900","49902","0.8145648244180457","0.5898720767337524","0.9786431255068462","49902","49902","49902","0.4859678992298334","0.24295072258470624","0.6403091435038881","49901.2","49900","49902"
"29751","0.5468603000400462","0.43511205949090354","0.6431454595241474","50155","50155","50155","0.2802197732562641","0.23082711440252743","0.3552695552938185","50154.2","50153","50155","0.7981997342018528","0.5248203071921319","0.94991481106511","50155","50155","50155","0.576218922611295","0.42209315171119766","0.734689993989507","50154.2","50153","50155"
"30001","0.5136746235168561","0.40361513165996143","0.6171350082316084","50408","50408","50408","0.3182523944834177","0.1237136825042873","0.4598440698271668","50407.2","50406","50408","0.692331031664047","0.4458986496988415","0.8899039196384533","50408","50408","50408","0.5303347031945074","0.3087212351690352","0.6790528259186239","50407.2","50406","50408"
"30251","0.5717872948145972","0.4137627095273561","0.7535194620749048","50661","50661","50661","0.291796566246628","0.16781992459913758","0.3725004944268012","50660.2","50659","50661","0.8200110003308477","0.5663877089661387","0.9619094442723348","50661","50661","50661","0.556600094574302","0.42150658440368743","0.7529903661585295","50660.2","50659","50661"
"30501","0.5386405852726875","0.407298008337931","0.773277462201762","50914","50914","50914","0.31100890044883667","0.11289689899545452","0.4423258119016033","50913.2","50912","50914","0.8162874389698436","0.6433264712231728","0.9734008286567858","50914","50914","50914","0.5864105752476696","0.5056636435104154","0.7142202100110897","50913.2","50912","50914"
"30751","0.5047527567085615","0.35073305672120986","0.6783429680155111","51167","51167","51167","0.2842237744332357","0.14549083993961426","0.43365618797502714","51166.2","51165","51167","0.7886723373581597","0.5810562304049105","0.9844650994247951","51167","51167","51167","0.550885690833451","0.3039203725485269","0.7564142555692726","51166.2","51165","51167"
"31001","0.5463485493854087","0.3361158695241271","0.65456624863697","51420","51420","51420","0.27171104083829806","0.13306392156675656","0.4040190233782086","51419.2","51418","51420","0.6883434274287552","0.33632084328139267","0.9783018230306951","51420","51420","51420","0.5163685925777486","0.3665377742080465","0.6301342608983751","51419.2","51418","51420"
"31251","0.5231397546244992","0.3619659069210836","0.6619514483174066","51673","51673","51673","0.259757946832346","0.10559594396313247","0.46038012228438197","51672.2","51671","51673","0.8127588465341548","0.39346521324714717","0.9674077464450063","51673","51673","51673","0.46592459979093837","0.11054544004750384","0.6785594947021625","51672.2","51671","51673"
"31501","0.5139829232094407","0.40209506252268185","0.5979868946444048","51926","51926","51926","0.3334662734692571","0.21818498690434524","0.5029769213404127","51925.2","51924","51926","0.7377057604024235","0.35915971284839704","0.9474976883997482","51926","51926","51926","0.5896371440237016","0.2889156708403945","0.7814502942185731","51925.2","51924","51926"
"31751","0.5683281410962545","0.4150578675480266","0.6783197148622399","52179","52179","52179","0.2575104240163075","0.11811647826442229","0.5256388792483856","52178.2","52177","52179","0.7593393775875075","0.4547743496505942","0.9809545956386385","52179","52179","52179","0.47039466386310097","0.2329089646536011","0.7652488498732247","52178.2","52177","52179"
"32001","0.5226369385937598","0.3570420647434626","0.6841006469914156","52432","52432","52432","0.3055897482985516","0.16505133795238736","0.4098118404601716","52431.2","52430","52432","0.7127229611395889","0.43647146505021633","0.9296803530604274","52432","52432","52432","0.590148455897107","0.4352627394988189","0.7672063366051026","52431.2","52430","52432"
"32251","0.5489653666716254","0.43789779912965954","0.7045485534604176","52685","52685","52685","0.29371716236468465","0.14161551503241923","0.4604044378970224","52684.2","52683","52685","0.7860116605678431","0.49104377813065964","0.9256705456249069","52685","52685","52685","0.4925469756015343","0.29182981601467733","0.7010569631159508","52684.2","52683","52685"
"32501","0.5124665969823973","0.44003697815936044","0.7652784141715058","52938","52938","52938","0.2657441534625257","0.12654798037928414","0.4191821964896952","52937.2","52936","52938","0.7768849243078179","0.5633498743800879","0.9891297564012543","52938","52938","52938","0.557974698745907","0.34118781037961876","0.7619642744974787","52937.2","52936","52938"
"32751","0.5404210565217672","0.4031002889253601","0.730666377996727","53191","53191","53191","0.2696221472690207","0.17413860990077867","0.41634713842922216","53190.2","53189","53191","0.7151049883084425","0.3755617510272662","0.9564109242686971","53191","53191","53191","0.5308782115400806","0.4036978389719031","0.6915521122495468","53190.2","53189","53191"
"33001","0.556144536065523","0.43399940173328594","0.7383904544338744","53444","53444","53444","0.29010267084020175","0.15919204595564285","0.34635884926694727","53443.2","53442","53444","0.8038412590572312","0.4921415081012342","0.9799707861177311","53444","53444","53444","0.5620827506560463","0.41134032707439144","0.6755999633221139","53443.2","53442","53444"
"33251","0.5388497872291552","0.3472574106897553","0.6918652162091852","53697","53697","53697","0.29172455542753545","0.21225171896843","0.40364523402852","53696.2","53695","53697","0.7757978805980252","0.4057534681671531","0.982305723483166","53697","53697","53697","0.48604554936732897","0.2876222152961434","0.60120585732399","53696.2","53695","53697"
"33501","0.5299310917668855","0.34893757228118377","0.6490915276064736","53950","53950","53950","0.28283669682014456","0.14642837161680866","0.36642492374777036","53949.2","53948","53950","0.7751402011701966","0.44402131884607937","0.9587166607845582","53950","53950","53950","0.5619248054856238","0.4431892735754784","0.7478451650791419","53949.2","53948","53950"
"33751","0.5713061005788883","0.41350432354559935","0.7804765013559756","54203","54203","54203","0.290082771561153","0.14324557528914425","0.4107447366999149","54202.2","54201","54203","0.7787858498055483","0.6224038282546935","0.9825058714090381","54203","54203","54203","0.6219576327922833","0.49067257745007903","0.764951569064787","54202.2","54201","54203"
"34001","0.5447731507783626","0.4082115947006025","0.7188306157801527","54456","54456","54456","0.3080236510160984","0.18750834145498924","0.42502747619368436","54455.2","54454","54456","0.7147788805879626","0.39977175531962","0.9716159236433789","54456","54456","54456","0.5135945557026393","0.3163908759023374","0.7324924403867171","54455.2","54454","54456"
"34251","0.48706859548437353","0.35948628968901963","0.6513203542802023","54709","54709","54709","0.2959111479916341","0.20418201415929227","0.4068243672637335","54708.2","54707","54709","0.7254949404033109","0.4042952791672983","0.9559584884008947","54709","54709","54709","0.6220525608988627","0.5373134501085076","0.7884908960699668","54708.2","54707","54709"
"34501","0.49921207565751696","0.36053834005184776","0.6019913914069712","54962","54962","54962","0.2957099158476739","0.15983234251775408","0.37977141330822545","54961.2","54960","54962","0.7560918191875643","0.4878005932358593","0.9795418622454521","54962","54962","54962","0.4895896209949835","0.24938852902134392","0.6591340284672931","54961.2","54960","54962"
"34751","0.5466138863795049","0.370113074866492","0.8072879594563515","55215","55215","55215","0.27799202141183416","0.1347401791538682","0.4736420900888826","55214.2","55213","55215","0.7626298891365435","0.5033148269340867","0.9649594242598298","55215","55215","55215","0.5124431120049904","0.2581800532940428","0.6544291722820665","55214.2","55213","55215"
"35001","0.46263510414446074","0.3303088715908334","0.6768822044631161","55468","55468","55468","0.2846971177803589","0.11201397166022882","0.43810625431314876","55467.2","55466","55468","0.7260123892086447","0.35437495359551135","0.9351033058013568","55468","55468","55468","0.5034297166833439","0.10975352207470002","0.7233926634337532","55467.2","55466","55468"
"35251","0.5370852621211422","0.39875774476324916","0.7180184197681921","55721","55721","55721","0.29193420588017416","0.21851808818436164","0.37133031602273936","55720.2","55719","55721","0.7320020007450273","0.4357732889568861","0.9642129319208763","55721","55721","55721","0.5380215125313708","0.3935608545770793","0.7471990900147508","55720.2","55719","55721"
"35501","0.5414515974396087","0.38028282425469295","0.689203749610723","55974","55974","55974","0.2681504825784511","0.12210107477173693","0.38617377472486575","55973.2","55972","55974","0.8103917274780235","0.5620231572235999","0.9799444563514368","55974","55974","55974","0.55416535001321","0.4271710233709924","0.6693853100376305","55973.2","55972","55974"
"35751","0.5218964288699496","0.36577647213171294","0.7710704422898482","56227","56227","56227","0.2785798384363961","0.11974384917404632","0.43122242986465925","56226.2","56225","56227","0.8028039842551482","0.5507586546854712","0.9787746675091661","56227","56227","56227","0.5135956219161861","0.26262313803607695","0.626798670104957","56226.2","56225","56227"
"36001","0.526725342646621","0.36753127701978167","0.6686558443977212","56480","56480","56480","0.2969356364153726","0.25136637810235085","0.35783513742241085","56479.2","56478","56480","0.7769294127613594","0.4938545367518847","0.9690733138045559","56480","56480","56480","0.60666711781456","0.4451171233528964","0.7456874006144656","56479.2","56478","56480"
"36251","0.5751878277612732","0.447328831520613","0.7588611967007693","56733","56733","56733","0.2823789138064628","0.1388849221323211","0.3898820080242498","56732.2","56731","56733","0.8026249544056945","0.5938352397994809","0.9807736026815056","56733","56733","56733","0.5349973656542318","0.4393789088168867","0.6100102404016663","56732.2","56731","56733"
"36501","0.5040178887908471","0.3611038620832314","0.6297333929781704","56986","56986","56986","0.2900043548706527","0.2166746270044281","0.4255330782434921","56985.2","56984","56986","0.7041007300400766","0.48848998581666203","0.9666525423192353","56986","56986","56986","0.560764717117727","0.37323598018269716","0.6960761193519583","56985.2","56984","56986"
"36751","0.45144952129664595","0.33343621931645934","0.6250537263620083","57239","57239","57239","0.35173306818434036","0.11201837658239404","0.5232526328557423","57238.2","57237","57239","0.7115216406510606","0.389757525989273","0.9359205816120107","57239","57239","57239","0.542893175883753","0.12377869351481958","0.7037257275325051","57238.2","57237","57239"
"37001","0.5225337182031197","0.3923806799513893","0.741328318715811","57492","57492","57492","0.3152635385393733","0.2307796715366007","0.4063681604071692","57491.2","57490","57492","0.7300192584577972","0.4500197366554757","0.9182404416144471","57492","57492","57492","0.5159101977658573","0.35389753863001855","0.7002068470549757","57491.2","57490","57492"
"37251","0.5650856538875647","0.43567275394472554","0.7828019166275051","57745","57745","57745","0.29205925485746725","0.19302429221787074","0.5089075059088366","57744.2","57743","57745","0.7311136285077278","0.43996624453246397","0.955727434409416","57745","57745","57745","0.4992369501402704","0.24738622144162664","0.6859336247957653","57744.2","57743","57745"
"37501","0.49435654255506345","0.3623666759771534","0.6572066060250298","57998","57998","57998","0.29510555918018033","0.12401763003694337","0.5272337445938183","57997.2","57996","57998","0.7408018787463857","0.3958521603738925","0.9589231765308837","57998","57998","57998","0.5167448360911746","0.3318514848777915","0.703570844033051","57997.2","57996","57998"
"37751","0.5338320036246123","0.3450217341490905","0.7704248522037621","58251","58251","58251","0.277675036828724","0.11696821293592423","0.4294657943756971","58250.2","58249","58251","0.7417755261343676","0.43368776272173054","0.9602266243631871","58251","58251","58251","0.559550446017075","0.42002912050250407","0.6591430468280575","58250.2","58249","58251"
"38001","0.5058906976385329","0.35196854842605935","0.6468025815505329","58504","58504","58504","0.3262931973245237","0.203634753883917","0.4303982875048167","58503.2","58502","58504","0.7852823233115829","0.4790188833750273","0.9583376146261015","58504","58504","58504","0.5650372743834271","0.4202325073118275","0.7542679739190032","58503.2","58502","58504"
"38251","0.5125566205475838","0.3606464830460237","0.72220801501992","58757","58757","58757","0.2941455080360532","0.151673721169244","0.46027886087356207","58756.2","58755","58757","0.7667206604070348","0.5707652272323551","0.9859064133712906","58757","58757","58757","0.5947226653106992","0.35719188455142675","0.7413200056141317","58756.2","58755","58757"
"38501","0.48733813330573694","0.2970145705344884","0.6049554598820163","59010","59010","59010","0.30811293692335834","0.2397748057166313","0.3777801364735927","59009.2","59008","59010","0.740230670555143","0.6115119856204483","0.9842915222860159","59010","59010","59010","0.6133350421166175","0.4133998451312374","0.7593594482551953","59009.2","59008","59010"
"38751","0.4681508028021284","0.33998864422335945","0.6656694925345413","59263","59263","59263","0.3024576689936064","0.20129685014795254","0.40660032586782746","59262.2","59261","59263","0.6641318933635015","0.3569467842110358","0.9344604527729499","59263","59263","59263","0.530595134038318","0.30014297735620354","0.6453098881542463","59262.2","59261","59263"
"39001","0.4663636706523156","0.35622683866240124","0.614907206392734","59516","59516","59516","0.2810745624551748","0.19951766469043722","0.44093660067658236","59515.2","59514","59516","0.7203376217338001","0.5221601564685988","0.9646244556053395","59516","59516","59516","0.534133833078023","0.27090106523009894","0.7757709457722701","59515.2","59514","59516"
"39251","0.46888807471493665","0.3410822197270888","0.6481289480720761","59769","59769","59769","0.3041460530227223","0.10337523135085003","0.4176972525987095","59768.2","59767","59769","0.7290041748986312","0.33755557895690697","0.9707779006526733","59769","59769","59769","0.6080844846635799","0.3938653391328453","0.7012981253944544","59768.2","59767","59769"
"39501","0.5513871953053717","0.3548006779363435","0.6763081546355721","60022","60022","60022","0.30322854183142767","0.23863602951690477","0.39829623045782137","60021.2","60020","60022","0.7115515771843731","0.3883979402031574","0.9837206151632069","60022","60022","60022","0.5593373073091765","0.3953706769850043","0.7118012714057288","60021.2","60020","60022"
"39751","0.4782083912876269","0.33593274712818816","0.6235344999733826","60275","60275","60275","0.30921261871716704","0.18148594194132153","0.47834329883967436","60274.2","60273","60275","0.6734718588836468","0.33602503016059204","0.8854065076454258","60275","60275","60275","0.5958964928103302","0.13209977550086133","0.8094475190083592","60274.2","60273","60275"
"40001","0.4985973366797083","0.3433372820694615","0.7225127625047777","60528","60528","60528","0.2894997363887701","0.16422186338869602","0.5263994904399049","60527.2","60526","60528","0.6823674769084869","0.3664308090157819","0.9418679828452646","60528","60528","60528","0.5933376763989422","0.43504023103859046","0.7360398602355185","60527.2","60526","60528"
"40251","0.4880592947244343","0.3669260874693707","0.6469078391900981","60781","60781","60781","0.3045431299391359","0.22502837243939705","0.40736108797963055","60780.2","60779","60781","0.7303130038286859","0.38184768078897796","0.977185805638003","60781","60781","60781","0.601582863671385","0.5172823808114668","0.7364692739600052","60780.2","60779","60781"
"40501","0.4752622647910723","0.34002337229693635","0.6081150632957947","61034","61034","61034","0.29435183929706077","0.10490462507205715","0.44122296279387835","61033.2","61032","61034","0.6603441462167838","0.36021038827320334","0.98212874277905","61034","61034","61034","0.4693703987441761","0.1369134531282539","0.750159575598632","61033.2","61032","61034"
"40751","0.5385709669918126","0.3634397412109501","0.7857659400661672","61287","61287","61287","0.3222155170652513","0.22274229095400636","0.43447644110029254","61286.2","61285","61287","0.7628157596189478","0.4760733042722379","0.9669440681311344","61287","61287","61287","0.5334063325094274","0.39172170142783225","0.6271062218580983","61286.2","61285","61287"
"41001","0.5085634261653803","0.3570170394717811","0.7457682885108494","61540","61540","61540","0.30454035922016576","0.24232713208977028","0.3745173519382302","61539.2","61538","61540","0.7646280961926489","0.49230993407049467","0.9642602536511138","61540","61540","61540","0.5126439921244255","0.32669807267201156","0.6226293473266871","61539.2","61538","61540"
"41251","0.5396708579624361","0.37919037394701266","0.727559509833794","61793","61793","61793","0.2788051608896052","0.17104969170229847","0.3611757362468194","61792.2","61791","61793","0.7599386488470863","0.4520426684383008","0.9694861353592502","61793","61793","61793","0.5798972028532665","0.4194685618080031","0.7325375801978661","61792.2","61791","61793"
"41501","0.504552569370832","0.38652410934324694","0.6745049959288032","62046","62046","62046","0.28326921680588246","0.10545282115518843","0.4833663412252605","62045.2","62044","62046","0.7358207171353327","0.5451533101065507","0.9794381694247222","62046","62046","62046","0.547189722030723","0.10717018345433191","0.7175211782306501","62045.2","62044","62046"
"41751","0.5159629355255152","0.33863345336884193","0.6668385806053209","62299","62299","62299","0.2950610464151019","0.17185263896699757","0.44085948606022934","62298.2","62297","62299","0.6849906933705664","0.3358097797276445","0.9762336780199302","62299","62299","62299","0.5534942603925578","0.29855938637044044","0.7802301852977225","62298.2","62297","62299"
"42001","0.4884188764453296","0.3511252269999181","0.6004831041400892","62552","62552","62552","0.22382115003962316","0.10672470251516601","0.4276183639381371","62551.2","62550","62552","0.6683063395667201","0.4567306125091941","0.9596649771339191","62552","62552","62552","0.4956497857394391","0.27652908984836677","0.7319703123723741","62551.2","62550","62552"
