"stage2/step","Group: VaDE_Simple_gumbel - stage2/mcc_pearson","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"59001","0.40977561101345195","0.09909881756709","0.5689716643381573","69755","69755","69755","0.7514153271944214","0.5314939193296235","0.9399029586451372","79756","79756","79756","0.9745057591786217","0.9408752692737791","0.9891454569117654","79756","79756","79756"
"59251","0.397234987272664","0.11544338301085781","0.602829305983477","70008","70008","70008","0.7506888167656742","0.532237292544597","0.9421170549333261","80009","80009","80009","0.974687632524056","0.9427891258871511","0.9899489416768829","80009","80009","80009"
"59501","0.4375703290098791","0.12544073774589112","0.6310129663748397","70261","70261","70261","0.7496271370020329","0.5390978099709001","0.913866181764648","80262","80262","80262","0.9742684569412967","0.9388399220216158","0.9895122542199704","80262","80262","80262"
"59751","0.4395212688183497","0.15161231849180304","0.6711612581124659","70514","70514","70514","0.746939972713363","0.536401269925746","0.9121722871694442","80515","80515","80515","0.9745653670890103","0.9398034521232864","0.9901121118361701","80515","80515","80515"
"60001","0.4134251925498127","0.14887975301119252","0.6369531854756887","70767","70767","70767","0.7469198125496438","0.5390983760519967","0.9167940954874848","80768","80768","80768","0.9741594337276096","0.9408217962319657","0.9893589732051918","80768","80768","80768"
"60251","0.4175489976104264","0.16801902642999147","0.623742728313264","71020","71020","71020","0.7473370841019842","0.5274701157531884","0.9228774714798988","81021","81021","81021","0.9740729255618952","0.9391058648500318","0.9895724009621958","81021","81021","81021"
"60501","0.3967010145649631","0.11213125848392685","0.6382806320316164","71273","71273","71273","0.7451840143719274","0.5202521752612458","0.9204518944077243","81274","81274","81274","0.9748700906171439","0.9422424916588","0.9903233153256554","81274","81274","81274"
"60751","0.36939716884504376","0.09986651736740766","0.5145490708316808","71526","71526","71526","0.748331289903459","0.5234082647082455","0.9256022066126861","81527","81527","81527","0.975204000613209","0.9446904427075496","0.990456637376807","81527","81527","81527"
"61001","0.3947423029553271","0.2138800824407068","0.5477293071304555","71779","71779","71779","0.7464490842093674","0.5309272426003907","0.9261160424325025","81780","81780","81780","0.9742434194851463","0.9407801412566682","0.9892740491838432","81780","81780","81780"
"61251","0.427389439349443","0.29098169233559085","0.5476207752746","72032","72032","72032","0.7453337784973805","0.5261773636430273","0.9291671485368168","82033","82033","82033","0.9751505060786817","0.9475461240659563","0.9889545286028061","82033","82033","82033"
"61501","0.4615999953390252","0.19927734632768979","0.6252646246791472","72285","72285","72285","0.7458590221203629","0.5212018745525446","0.9344495387855396","82286","82286","82286","0.9744393961708786","0.9397571228429117","0.989891629427262","82286","82286","82286"
"61751","0.38519851819456685","0.14731376055667741","0.6063450555864659","72538","72538","72538","0.745221240886387","0.5337695077602977","0.9312301434473437","82539","82539","82539","0.9745762639120026","0.9380797638861794","0.9899607699035765","82539","82539","82539"
"62001","0.408900072266731","0.16105415604590362","0.6143052885241639","72791","72791","72791","0.7462468090267796","0.528366069186518","0.9362479721016838","82792","82792","82792","0.9747695329668739","0.9449483146607367","0.989136778730901","82792","82792","82792"
"62251","0.37420885345940186","0.12552322769167915","0.5711831261872254","73044","73044","73044","0.742033228736817","0.5273549005221024","0.93798367028015","83045","83045","83045","0.974561373711478","0.9416097101408232","0.9896053545423144","83045","83045","83045"
"62501","0.4385577692772086","0.20257757031995258","0.6099186879741799","73297","73297","73297","0.7457641240843538","0.537310406274759","0.9386763108239929","83298","83298","83298","0.9740482663975948","0.9421659115742912","0.9885372215156734","83298","83298","83298"
"62751","0.4114578427523511","0.25994796225825595","0.5727694342742156","73550","73550","73550","0.741447955054","0.5219723442420191","0.937388615430223","83551","83551","83551","0.9748971479112825","0.9407087761805544","0.9893079215274101","83551","83551","83551"
"63001","0.4090563298145956","0.0697451926449024","0.6390342763178744","73803","73803","73803","0.7437721153658174","0.5305418857957921","0.9397327903388466","83804","83804","83804","0.9744466267879084","0.939835722531312","0.9894027604992455","83804","83804","83804"
"63251","0.4265446550817044","0.15443470158040032","0.5730634933040383","74056","74056","74056","0.7438758310049502","0.519845055197247","0.9393601084405567","84057","84057","84057","0.9738159830958348","0.9361548687181328","0.9900419147443166","84057","84057","84057"
"63501","0.3738819549279528","0.10096425422474394","0.5684672984332885","74309","74309","74309","0.7431049447351791","0.528758184788423","0.9387204775091332","84310","84310","84310","0.9749320165786639","0.9422788146971199","0.9894027959750481","84310","84310","84310"
"63751","0.40188795185710335","0.10054895998314813","0.7060482919725372","74562","74562","74562","0.7443385744692738","0.5350219141387601","0.9404424051149557","84563","84563","84563","0.9746825416398288","0.9424084601169507","0.9901937351516229","84563","84563","84563"
"64001","0.390770577206127","0.1591771661355173","0.6133545791616933","74815","74815","74815","0.7418650805164632","0.5143952354656102","0.9350769701193556","84816","84816","84816","0.9750255704598265","0.9448349098415592","0.9893653878243495","84816","84816","84816"
"64251","0.43368042207924934","0.2221654641668532","0.6051857555582719","75068","75068","75068","0.7421516623101925","0.5357660188601875","0.9329754750475013","85069","85069","85069","0.9751215940200815","0.9459103016178144","0.9891494955112249","85069","85069","85069"
"64501","0.40449500538956595","0.2489648380432036","0.5530395303379768","75321","75321","75321","0.7412485767770969","0.5327798575788432","0.9344927616006564","85322","85322","85322","0.9742182871422074","0.9400575394982361","0.9897144177973297","85322","85322","85322"
"64751","0.40974882178071026","0.19804028916082886","0.5660343778021316","75574","75574","75574","0.7399649950735896","0.5183617826446927","0.9352797618552717","85575","85575","85575","0.9746074289330148","0.9420128937926758","0.9897176153215167","85575","85575","85575"
"65001","0.3923689347039843","0.20834745744433755","0.5982386611608771","75827","75827","75827","0.7394373613222295","0.5127479111358393","0.9327602977215085","85828","85828","85828","0.9743261717163687","0.9402921041385985","0.9894279844300754","85828","85828","85828"
"65251","0.4200716466283442","0.0889094554430483","0.6385367344657923","76080","76080","76080","0.740855624057984","0.523313028097956","0.9400758408424231","86081","86081","86081","0.974871220325455","0.9421262141164218","0.9902248691216551","86081","86081","86081"
"65501","0.4128408755481828","0.11524266896214837","0.5670187576628516","76333","76333","76333","0.7403052196613041","0.5173080038134604","0.9375248943618141","86334","86334","86334","0.9743904337773113","0.940154789686574","0.9898688152115692","86334","86334","86334"
"65751","0.4172682594247849","0.24137104115517252","0.6577606908477823","76586","76586","76586","0.7409804819711272","0.5305068568110004","0.9384034586664732","86587","86587","86587","0.9741080485178488","0.9392203727839298","0.9901425943990132","86587","86587","86587"
"66001","0.4355958895414105","0.12531305316337693","0.6746223485601025","76839","76839","76839","0.7414427906112836","0.5286073368001888","0.9386849150389561","86840","86840","86840","0.9745433907222146","0.9410525885105877","0.9900076312258728","86840","86840","86840"
"66251","0.4529586143076149","0.10513303575230902","0.6514843899078474","77092","77092","77092","0.7435417677536147","0.5322937460747008","0.9364898581516791","87093","87093","87093","0.9755154143998818","0.9445273378992022","0.9897074477085791","87093","87093","87093"
"66501","0.40894966787365394","0.1521720513698895","0.6165184967608112","77345","77345","77345","0.7401155788288024","0.5267832375969456","0.9407742991736887","87346","87346","87346","0.9742395943646631","0.9384069504086455","0.99000260528983","87346","87346","87346"
"66751","0.39600535512960255","0.12263574575592491","0.6046438999084115","77598","77598","77598","0.7372658929592883","0.5238225758398364","0.9404679928742317","87599","87599","87599","0.974608140840323","0.9413383141290588","0.9893663710349284","87599","87599","87599"
"67001","0.37675464060981234","0.1397252778443204","0.5779560934828805","77851","77851","77851","0.7389770254353766","0.5288569746052696","0.9386787261090688","87852","87852","87852","0.9742206736538295","0.9386901782806806","0.9897508818699481","87852","87852","87852"
"67251","0.38197319683679576","0.12487472652270276","0.620614536013484","78104","78104","78104","0.7385280782828517","0.5181073676483029","0.941189939889723","88105","88105","88105","0.9747580318000505","0.9461379807397526","0.9894361967315187","88105","88105","88105"
"67501","0.4628935888598937","0.19600727269645293","0.6189771616209313","78357","78357","78357","0.7393760932873463","0.5365652842979687","0.9407212030275076","88358","88358","88358","0.9747385218922361","0.941273369692503","0.99063037363368","88358","88358","88358"
"67751","0.41244259884732226","0.08884022290572054","0.6635872021769736","78610","78610","78610","0.7377256043471254","0.5135149222732482","0.9415979431285543","88611","88611","88611","0.9753165350582604","0.9474085758562274","0.9892244149934397","88611","88611","88611"
"68001","0.4213190658178779","0.11468668365825875","0.6190721930173326","78863","78863","78863","0.7378139835904103","0.5164552102047545","0.9428636094472133","88864","88864","88864","0.9745705062511906","0.9453086469268862","0.9901321878443401","88864","88864","88864"
"68251","0.4110056835722086","0.09723024974967404","0.5642959611117869","79116","79116","79116","0.738884737307655","0.5400702270232082","0.9270867971002673","89117","89117","89117","0.9742373745070534","0.9389989306915297","0.9904228178683147","89117","89117","89117"
"68501","0.4320153392547453","0.16090060291577626","0.6465932423808822","79369","79369","79369","0.7371172912657518","0.5194581406883507","0.9291615133959114","89370","89370","89370","0.9746813163493793","0.9424008746709003","0.9899697820405264","89370","89370","89370"
"68751","0.3841251497315996","0.09448515168574456","0.6106009480786797","79622","79622","79622","0.7356123003306683","0.5254148325577064","0.9256573294310732","89623","89623","89623","0.9746714601240141","0.9432776707515526","0.9895342144480556","89623","89623","89623"
"69001","0.39414186530031997","0.19408916504421383","0.6390358857664645","79875","79875","79875","0.736176162552398","0.5068217137610408","0.9305784810369406","89876","89876","89876","0.9745785953595091","0.941351994848005","0.9899288881196342","89876","89876","89876"
"69251","0.38770940332117115","0.13083046685941915","0.5168072210593074","80128","80128","80128","0.7336137381819821","0.5177472621515328","0.9289145335898722","90129","90129","90129","0.9744462182762936","0.9413130150604027","0.9897472696839295","90129","90129","90129"
"69501","0.41468831325727074","0.24368495565308654","0.5739714435479385","80381","80381","80381","0.7347626923734791","0.5146248283578614","0.9330215723436854","90382","90382","90382","0.9748503085009936","0.9425212747995193","0.9899981089725284","90382","90382","90382"
"69751","0.44536904075726785","0.3032210383175104","0.6144895040579205","80634","80634","80634","0.7353940302996587","0.5126300132669567","0.9325699069391736","90635","90635","90635","0.9750908684437078","0.9441421281060748","0.9900264956794436","90635","90635","90635"
"70001","0.4100869180418206","0.12456388470289172","0.553774125712197","80887","80887","80887","0.7325918970153594","0.5118812811733857","0.9320811513824939","90888","90888","90888","0.9746035922503928","0.9436141215219936","0.9902958419151564","90888","90888","90888"
"70251","0.42709672499992146","0.10296068051069118","0.563589471392993","81140","81140","81140","0.7335179544828118","0.514992058169868","0.9357930247295387","91141","91141","91141","0.9748435904724315","0.9437747398867535","0.9901270948522263","91141","91141","91141"
"70501","0.4344573231106469","0.28128673826929157","0.5706697736339557","81393","81393","81393","0.7364916033958423","0.5212801741726171","0.9387937151433445","91394","91394","91394","0.9747425284423967","0.9400449469159983","0.9899559155849559","91394","91394","91394"
"70751","0.4362908607841646","0.09009302827403491","0.6638190234465577","81646","81646","81646","0.7349859216680659","0.5173205652210985","0.9411430909693331","91647","91647","91647","0.9745820364679301","0.9420318950104409","0.9901440622733123","91647","91647","91647"
"71001","0.4140877642329538","0.16309674554237896","0.6261783899509802","81899","81899","81899","0.7358026096541531","0.5180733556073599","0.9381751450197898","91900","91900","91900","0.9752805470255941","0.9476565715026394","0.9901074853069707","91900","91900","91900"
"71251","0.4256320476091008","0.16881877772293175","0.5832806685839634","82152","82152","82152","0.7355414023624627","0.5267158782394896","0.9418935607115978","92153","92153","92153","0.9749749269950941","0.9453491472811423","0.9890459626327481","92153","92153","92153"
"71501","0.36547153052801834","0.1113727563218609","0.5714778075002848","82405","82405","82405","0.7358314801581729","0.5448972168090268","0.9418851356187331","92406","92406","92406","0.9745444862101487","0.9402387582434514","0.9892802435096337","92406","92406","92406"
"71751","0.37339635086635836","0.10421197188582909","0.4794166823654162","82658","82658","82658","0.7337100234877922","0.5178385773687498","0.9396510107636543","92659","92659","92659","0.97469007311858","0.9441918177299521","0.9895180308240025","92659","92659","92659"
"72001","0.4122504210681145","0.12058617651244219","0.670330303867114","82911","82911","82911","0.7339848856366367","0.5135427271686389","0.943124626514293","92912","92912","92912","0.9740374372678172","0.9413081680405463","0.9898860875659876","92912","92912","92912"
"72251","0.4129442844495152","0.12749658049622856","0.63717381882489","83164","83164","83164","0.7273710980489582","0.5064391367242443","0.8974470480439013","93165","93165","93165","0.974041299776822","0.9361051847156335","0.989897181978819","93165","93165","93165"
"72501","0.4404872124388787","0.2735348404775706","0.6691569222490222","83417","83417","83417","0.7335169296159536","0.5184455486818155","0.9301365143492085","93418","93418","93418","0.9748368019142111","0.9410728192743733","0.989892734572411","93418","93418","93418"
"72751","0.4309868053659425","0.10270105426315113","0.6060993261193346","83670","83670","83670","0.7316055477289651","0.5206878123422716","0.9334775462791743","93671","93671","93671","0.9735458432238797","0.9376459541427731","0.990088828817235","93671","93671","93671"
"73001","0.4280539522984685","0.22753325434045737","0.5728096616375732","83923","83923","83923","0.7321475548356196","0.5124148414777184","0.937326493549283","93924","93924","93924","0.9746101847444164","0.9438239842238142","0.9897647459651379","93924","93924","93924"
"73251","0.42069684252108797","0.19955904346868195","0.6039804592611363","84176","84176","84176","0.7329087107688154","0.5158579730014619","0.9362970561171452","94177","94177","94177","0.9743447251741119","0.9429817261165465","0.9896515992221989","94177","94177","94177"
"73501","0.39513839512679744","0.1069992362069947","0.5885958515703925","84429","84429","84429","0.7332616537311974","0.5183265595396911","0.9378237567009294","94430","94430","94430","0.9748012505894843","0.9443352660688854","0.9903112072936215","94430","94430","94430"
"73751","0.4116451390523531","0.17081401061905976","0.6541063701191812","84682","84682","84682","0.7322283716646933","0.5129875112893223","0.9358050171852533","94683","94683","94683","0.974796590127462","0.9445295860590428","0.9904903648934349","94683","94683","94683"
"74001","0.37586137728535096","0.07546289378216127","0.5709327273084056","84935","84935","84935","0.7340325608189822","0.5298322916869806","0.9394537244880469","94936","94936","94936","0.9749636599424643","0.9443306624047998","0.9902841787085293","94936","94936","94936"
"74251","0.41590156524269","0.2323834879276704","0.5618845952565601","85188","85188","85188","0.7316114257267591","0.5102301921239624","0.9365762037018536","95189","95189","95189","0.9751094774533481","0.9451311851103587","0.9900043038407601","95189","95189","95189"
"74501","0.42544632446960307","0.18809343437244175","0.5915547802919595","85441","85441","85441","0.7344419880554562","0.523165716891282","0.9390710839432582","95442","95442","95442","0.9752685354303186","0.9450209181349796","0.9901557981085171","95442","95442","95442"
"74751","0.40169828442091554","0.11902220331782909","0.5962941904034146","85694","85694","85694","0.7300178772425452","0.5089438113489179","0.9390687580692845","95695","95695","95695","0.9747869479303578","0.9404133295591715","0.9902180700343751","95695","95695","95695"
"75001","0.4381481402588192","0.24991443581626402","0.6526749133460632","85947","85947","85947","0.7337331041588496","0.5208065198916224","0.9410856780871849","95948","95948","95948","0.9739902762862434","0.9408148862852226","0.9880500777591732","95948","95948","95948"
"75251","0.4043339374671322","0.09727500170383847","0.5534557261741176","86200","86200","86200","0.7285988296545537","0.5166118883007199","0.9411039921849115","96201","96201","96201","0.9749096656838956","0.9442174543389402","0.9898726147639593","96201","96201","96201"
"75501","0.402371742121867","0.10273000569179909","0.6142700888604166","86453","86453","86453","0.727886310748177","0.5191903937328421","0.9427640267558908","96454","96454","96454","0.9744667931674407","0.9409350586670183","0.9897386826503797","96454","96454","96454"
"75751","0.43973903285379246","0.10664808177442116","0.6094598801006285","86706","86706","86706","0.7287490660372173","0.5191220608837372","0.9378010194744312","96707","96707","96707","0.9750695490432986","0.9446211831555984","0.9897947975791284","96707","96707","96707"
"76001","0.4212132638753471","0.2351719162813258","0.6190929374328987","86959","86959","86959","0.7285061359827627","0.506333582546003","0.9407316800722704","96960","96960","96960","0.9738790337251786","0.9377706216198397","0.9895386881682545","96960","96960","96960"
"76251","0.4389419461899502","0.20756468751777538","0.6268211513144822","87212","87212","87212","0.7256413051732508","0.5086837931297974","0.9232040876876502","97213","97213","97213","0.9743708927245421","0.941778868530511","0.990502535759226","97213","97213","97213"
"76501","0.43266032200784477","0.0758925323898338","0.6146730523754843","87465","87465","87465","0.7249238555165658","0.4952394730050613","0.9226734587025506","97466","97466","97466","0.9745048982375705","0.940908316635327","0.9899599307468628","97466","97466","97466"
"76751","0.405856637566532","0.21492799492768508","0.6141533277113749","87718","87718","87718","0.7247873258172658","0.5016039927184727","0.9252258468813844","97719","97719","97719","0.9743518855352933","0.9406036530022476","0.9898878012945883","97719","97719","97719"
"77001","0.41480598712458033","0.19002151173774218","0.579079628578344","87971","87971","87971","0.7285508898719185","0.5322390993611775","0.9285930636386803","97972","97972","97972","0.9745023417137855","0.9444597655742689","0.9897350764345112","97972","97972","97972"
"77251","0.40302211095224755","0.14622662646258788","0.7066328130081246","88224","88224","88224","0.7266251947152862","0.5173722475147207","0.9284153552540163","98225","98225","98225","0.9749495433851155","0.944562299481423","0.990049503298794","98225","98225","98225"
"77501","0.4301490287274382","0.20151429642008303","0.5450955033155132","88477","88477","88477","0.7275217721494351","0.5118782852243009","0.9305419039693493","98478","98478","98478","0.9746226530853411","0.9425724106147811","0.989437019171438","98478","98478","98478"
"77751","0.4046231490467802","0.15615945080985255","0.6290582804935377","88730","88730","88730","0.7288386057889735","0.5141936686284252","0.9336568714696044","98731","98731","98731","0.9748432583535015","0.9448721348629697","0.9897269956031912","98731","98731","98731"
"78001","0.42616741093755584","0.2436843798472702","0.5451333979114236","88983","88983","88983","0.727042967999779","0.5054225515715848","0.9360858335131358","98984","98984","98984","0.9742173758309232","0.9415487831013557","0.990350163354719","98984","98984","98984"
"78251","0.43272669411304177","0.13971388368027438","0.6072679391942012","89236","89236","89236","0.7254401570648843","0.5008557254364739","0.937154418884079","99237","99237","99237","0.9749849491298004","0.9456779104374404","0.9894955351485949","99237","99237","99237"
"78501","0.42754835541572617","0.18199841744804526","0.5572188728995616","89489","89489","89489","0.7267132846146142","0.4989722661898764","0.9351206719580444","99490","99490","99490","0.97439237807532","0.9400725390116458","0.9897699958037584","99490","99490","99490"
"78751","0.43288498189095714","0.14272190909119964","0.6338904814925499","89742","89742","89742","0.7276849591343658","0.49664058607650413","0.9376498209667185","99743","99743","99743","0.9741481499553531","0.9387635751340692","0.9895064043023485","99743","99743","99743"
"79001","0.3916899988771446","0.17070268419222234","0.5393113934423158","89995","89995","89995","0.7284760204775376","0.5108771196313281","0.9392072179343863","99996","99996","99996","0.9749365658159291","0.9451790722216136","0.9894752696064116","99996","99996","99996"
"79251","0.42867101184388223","0.15553688137817287","0.5696237958076749","90248","90248","90248","0.7262913613685559","0.5098183802035252","0.9418118194109889","100249","100249","100249","0.9744685720121492","0.9419884289109733","0.9901383481137124","100249","100249","100249"
"79501","0.38516448443528595","0.15443987238910067","0.5521573926621101","90501","90501","90501","0.7253063245753758","0.5103592743789228","0.9395917480001991","100502","100502","100502","0.974549772529881","0.9435961263874457","0.9901608820997493","100502","100502","100502"
"79751","0.37668628935381027","0.12932668014353363","0.6280928698219846","90754","90754","90754","0.7259386705477778","0.5171711585287931","0.9390678099075176","100755","100755","100755","0.9740844464068916","0.9389418154468471","0.990067069089387","100755","100755","100755"
"80001","0.42343418742372974","0.1065136770304494","0.5921657730474094","91007","91007","91007","0.7239082361823911","0.5043696470097245","0.9357282260976314","101008","101008","101008","0.9743011993327209","0.9431643486763663","0.9897059544431731","101008","101008","101008"
"80251","0.4434699127913825","0.1562168106545291","0.5981556208355505","91260","91260","91260","0.7218997571296354","0.48930044771544456","0.9347696484843208","101261","101261","101261","0.9755920098568136","0.9454841548917647","0.9898951443222846","101261","101261","101261"
"80501","0.4093506135870303","0.11445547045394222","0.5979029688131207","91513","91513","91513","0.7241649671133777","0.5129326115302688","0.936407737528377","101514","101514","101514","0.9746536183578394","0.9437949386962275","0.9898017207094654","101514","101514","101514"
"80751","0.41565864096299576","0.12216511068833685","0.6205230756584496","91766","91766","91766","0.7265249139934655","0.5244320737664834","0.9358020735906013","101767","101767","101767","0.9747732418879963","0.9454429127648251","0.9893374024594047","101767","101767","101767"
"81001","0.4492875745283887","0.12503273915861005","0.6557693726791967","92019","92019","92019","0.7235366025523697","0.4971416838384261","0.9364200960376584","102020","102020","102020","0.9747962681503436","0.9456025596438677","0.9895735978343169","102020","102020","102020"
"81251","0.4454168229904365","0.19911817898814577","0.6794051048368407","92272","92272","92272","0.7249804157655118","0.5035475676213567","0.9365184248845391","102273","102273","102273","0.9746699090910809","0.942660018665093","0.9902776914453675","102273","102273","102273"
"81501","0.42158104825544773","0.22875693194255775","0.5765829435701898","92525","92525","92525","0.7220294920872687","0.4941609215728273","0.9335064931263872","102526","102526","102526","0.9741297706134013","0.9392960044904014","0.9900599084905126","102526","102526","102526"
"81751","0.40925661451547557","0.1444265068406719","0.5781558038375093","92778","92778","92778","0.7231813680132204","0.4920826182264071","0.9381793080011457","102779","102779","102779","0.974648927409446","0.9429772651409096","0.9898315692222185","102779","102779","102779"
"82001","0.4481388209033078","0.1726958448880664","0.6653358933344733","93031","93031","93031","0.721474137634926","0.4999557029775163","0.9344521149586816","103032","103032","103032","0.9742023871215512","0.9384983161100048","0.9893550475405477","103032","103032","103032"
"82251","0.41390178358039115","0.1556518775995782","0.6227134369951448","93284","93284","93284","0.7241134756998704","0.4980871229503341","0.9385060185226809","103285","103285","103285","0.9743777394089872","0.9417139864452969","0.9896614446900506","103285","103285","103285"
"82501","0.4414292850150308","0.14914240342469137","0.5673114123441173","93537","93537","93537","0.7231331368730842","0.49705927269125905","0.9379268032167404","103538","103538","103538","0.9742201058243589","0.9370319668595916","0.9897411976309431","103538","103538","103538"
"82751","0.4418092142178989","0.1486050405623975","0.6868655283445723","93790","93790","93790","0.7205121272104384","0.49015262183459485","0.9421354156366494","103791","103791","103791","0.9744656522480216","0.9425850887950592","0.9899395894821428","103791","103791","103791"
"83001","0.42666671710582643","0.15095657779072827","0.607946999562766","94043","94043","94043","0.722496264925721","0.497588684690518","0.9399172541632118","104044","104044","104044","0.9749762312830802","0.9426943992700441","0.9899020244880347","104044","104044","104044"
"83251","0.4385161988219776","0.22669390990591318","0.6507726293503555","94296","94296","94296","0.7199283210455462","0.48020463352567094","0.9424619366037826","104297","104297","104297","0.9746942023625836","0.9416839460135119","0.9902304147664176","104297","104297","104297"
"83501","0.4386652379021614","0.19379480870596047","0.5588917383837714","94549","94549","94549","0.7204344537209719","0.47907962662212794","0.9429332620929012","104550","104550","104550","0.9741497123786829","0.9416843782280142","0.9890728485126283","104550","104550","104550"
"83751","0.4628772523158052","0.19236718789944254","0.6930488908405174","94802","94802","94802","0.7225305623789662","0.5045851529732355","0.9438090480652633","104803","104803","104803","0.974964631452312","0.9444940085193575","0.9899286304896622","104803","104803","104803"
"84001","0.4235973385308497","0.08299602719235767","0.5714458551325644","95055","95055","95055","0.7202855689116051","0.4998515284532816","0.9428819330110493","105056","105056","105056","0.9744147637979512","0.9403569675149086","0.990489924096031","105056","105056","105056"
"84251","0.41980021573231535","0.14571877975219275","0.5992225930321812","95308","95308","95308","0.7227012672788058","0.499970748411202","0.9433855718225529","105309","105309","105309","0.9743139633652016","0.9390010724040619","0.9898226972817069","105309","105309","105309"
"84501","0.4290532613498321","0.08396083834486993","0.5877407399985706","95561","95561","95561","0.7256905842289856","0.5211788762628898","0.9439791580424787","105562","105562","105562","0.9740008808754356","0.941302248872466","0.9896986528417279","105562","105562","105562"
"84751","0.42121192647144323","0.13543046613213292","0.5587444848088707","95814","95814","95814","0.7198896107012465","0.49267215504292866","0.9318063272313903","105815","105815","105815","0.9747932859632276","0.9456779868345384","0.989793417059675","105815","105815","105815"
"85001","0.45260029808003954","0.1467467889260855","0.6477504231543266","96067","96067","96067","0.7205928389463706","0.49966210757983626","0.9287326774463859","106068","106068","106068","0.9748804999672387","0.9414336103491001","0.9901589406917245","106068","106068","106068"
"85251","0.44356777547141774","0.21083356456590374","0.5719678662197428","96320","96320","96320","0.7187722697763967","0.4938736465102078","0.935462322991337","106321","106321","106321","0.9742989586664799","0.9409861906744403","0.9902423183573829","106321","106321","106321"
"85501","0.44440358977171596","0.15681905070813987","0.565649132003282","96573","96573","96573","0.7213914417866271","0.48997239193007197","0.9342453393897082","106574","106574","106574","0.9742554910680863","0.9406448186647877","0.9897742799737658","106574","106574","106574"
"85751","0.4673213570018405","0.18695631728903503","0.6175852335738562","96826","96826","96826","0.7174869249890191","0.4798324141957637","0.9365173548951025","106827","106827","106827","0.9746965857987959","0.9432440359704897","0.9900237980632983","106827","106827","106827"
"86001","0.4469906410673576","0.12715288713568693","0.5541147165086805","97079","97079","97079","0.7189086534794605","0.485834062096311","0.933337673830474","107080","107080","107080","0.9746867180065986","0.9473286458804789","0.9900272435853953","107080","107080","107080"
"86251","0.4326672366529681","0.15206072311708216","0.6410737208170808","97332","97332","97332","0.7216742076446586","0.5063280189707341","0.9352794637213498","107333","107333","107333","0.9745208438123122","0.9411622320151061","0.9898354712432805","107333","107333","107333"
"86501","0.43280223154422953","0.13331168488834705","0.7567166363660013","97585","97585","97585","0.719085418082184","0.49692245872730395","0.9364154683272333","107586","107586","107586","0.974824689445715","0.9411151461529369","0.9889928656070398","107586","107586","107586"
"86751","0.4333300293836059","0.16068406837623542","0.7147516886396255","97838","97838","97838","0.7198965210090507","0.5034877777143297","0.9329314029934538","107839","107839","107839","0.9748012944423998","0.9418170907556433","0.9891334086578926","107839","107839","107839"
"87001","0.41119388316045224","0.19851322193866427","0.5050146525739279","98091","98091","98091","0.7218788015552622","0.5039575122237123","0.9388159566033533","108092","108092","108092","0.9750030398053402","0.9449932149344012","0.9898727982745266","108092","108092","108092"
"87251","0.4256160584752794","0.19594489716499355","0.6162903902741927","98344","98344","98344","0.7194179992851268","0.49806816758483413","0.9366714993838049","108345","108345","108345","0.9747391423441508","0.9474462380781801","0.9898737998817064","108345","108345","108345"
"87501","0.4453981987286596","0.12092209932231178","0.6691434884653692","98597","98597","98597","0.7208445574229697","0.4885746402657177","0.9411855467468576","108598","108598","108598","0.9751346297631642","0.9450262061981979","0.9896828930243878","108598","108598","108598"
"87751","0.4633554449751672","0.19193529593759226","0.6778935362354853","98850","98850","98850","0.719163512868636","0.4931785016763741","0.9379153389297269","108851","108851","108851","0.974521538432193","0.9398728717853305","0.9900595021889899","108851","108851","108851"
"88001","0.43727393092880573","0.19200751498190463","0.631550657628552","99103","99103","99103","0.7208442671835048","0.4947954821916009","0.9426364532937045","109104","109104","109104","0.9740246245677909","0.9423726304817824","0.9892329462331894","109104","109104","109104"
"88251","0.39838991371689947","0.15059709695477586","0.5704695188288159","99356","99356","99356","0.7205345346038083","0.4971071511909761","0.9402732480145701","109357","109357","109357","0.9742844661012408","0.9406494861724134","0.9897733371782326","109357","109357","109357"
"88501","0.4574412412109128","0.1864896461050816","0.6078897862318667","99609","99609","99609","0.7173695207851827","0.4829528609309768","0.9391927473961812","109610","109610","109610","0.9751727312482033","0.9478187949425605","0.9901519924777052","109610","109610","109610"
"88751","0.4564573621645477","0.19580441702933407","0.6116292710988857","99862","99862","99862","0.7208135690481974","0.49739518616205586","0.9410568887828483","109863","109863","109863","0.9743434036644721","0.9424849081828514","0.9898259483877544","109863","109863","109863"
