"stage2/step","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_spearman","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_spearman","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX"
"53251","0.15733048525197368","0.09719871430933838","0.25532309396764424","63936","63936","63936","0.5097646422038176","0.42434459324498464","0.6683429677307705","73936.4","73935","73937","0.8365379829348143","0.7882963563380369","0.8640503639112961","73936.2","73935","73937"
"53501","0.16146177448082982","0.10364659079048646","0.2374477618445582","64189","64189","64189","0.5139307668384439","0.4222329199580471","0.674997359048158","74189.4","74188","74190","0.8367860939824172","0.7868037728788877","0.8650660399673484","74189.2","74188","74190"
"53751","0.15764415895546055","0.10846605070806765","0.25083236718868385","64442","64442","64442","0.5164078875847757","0.4258304107442827","0.6881726175158879","74442.4","74441","74443","0.8375697676496175","0.7888559120629357","0.8648031657960249","74442.2","74441","74443"
"54001","0.1606885954606057","0.09274756462516132","0.26287773611330373","64695","64695","64695","0.51253316452838","0.42562587526799966","0.6701217300963813","74695.4","74694","74696","0.8363262078278464","0.7900610411902188","0.8634671069152148","74695.2","74694","74696"
"54251","0.16988593181987094","0.11499323731774898","0.2717716859576497","64948","64948","64948","0.5113206514618771","0.4226791635222315","0.6767888490231964","74948.4","74947","74949","0.8365780082763752","0.7893861718293846","0.8634254930117775","74948.2","74947","74949"
"54501","0.161089177773426","0.11210156978603743","0.2401394427032327","65201","65201","65201","0.5136074924880343","0.4281570934779378","0.6761928445798546","75201.4","75200","75202","0.8359544783835202","0.7889228296465094","0.8645578711673959","75201.2","75200","75202"
"54751","0.15042788101699334","0.10391668535417886","0.27179501951452234","65454","65454","65454","0.512008847697843","0.4245915434380974","0.6732071965536892","75454.4","75453","75455","0.8368991669724405","0.7915332510753844","0.8659308368859253","75454.2","75453","75455"
"55001","0.16731463621118317","0.08912995681633033","0.25319366241104113","65707","65707","65707","0.5142985470791825","0.4248251263603957","0.6763129628362822","75707.4","75706","75708","0.8375501148046395","0.7914606126268503","0.8659729711651754","75707.2","75706","75708"
"55251","0.1671629300856658","0.10314991549305971","0.2761987931347753","65960","65960","65960","0.5155737215167122","0.42354173817012286","0.6819022591050994","75960.4","75959","75961","0.8357777183353905","0.7866047352051251","0.8635058497188846","75960.2","75959","75961"
"55501","0.18076767547085534","0.09225406375222078","0.2971560562987466","66213","66213","66213","0.5184891841925501","0.4237411698315097","0.6994831276438311","76213.4","76212","76214","0.8374275419052399","0.7925005209316764","0.865504872250176","76213.2","76212","76214"
"55751","0.17479426974438725","0.1022476911782603","0.25619594845470617","66466","66466","66466","0.5167154942135647","0.42885820171705885","0.6959876088256827","76466.4","76465","76467","0.8373674414663398","0.7972084398513252","0.8647362998657192","76466.2","76465","76467"
"56001","0.17808539099696336","0.11398685005381157","0.24964986837873876","66719","66719","66719","0.5155092186265814","0.42540302476962194","0.6959342686321973","76719.4","76718","76720","0.8378965925399793","0.794019428209016","0.8653723761665683","76719.2","76718","76720"
"56251","0.15523178053611486","0.10008088951403056","0.2245960129082279","66972","66972","66972","0.48820015460970706","0.2990232373527143","0.7009313696075552","76972.4","76971","76973","0.8375346319249728","0.794020562222369","0.8665211586183504","76972.2","76971","76973"
"56501","0.15865910252257126","0.10122253344238319","0.24457681213448365","67225","67225","67225","0.5165379135935302","0.4247155753846095","0.7134722100125157","77225.4","77224","77226","0.8374769691482371","0.7961459120083444","0.8628061451135164","77225.2","77224","77226"
"56751","0.17696050224285978","0.11021321582431307","0.2784868151716663","67478","67478","67478","0.5169818215627333","0.4202601188756449","0.7148059762057857","77478.4","77477","77479","0.8380467012692874","0.7973042483933653","0.8637495644153892","77478.2","77477","77479"
"57001","0.1902061125339834","0.09507193473257396","0.26850657580349113","67731","67731","67731","0.5172291448218153","0.41839545337484807","0.7219282578633183","77731.4","77730","77732","0.8366727241295008","0.7947487619085938","0.8630602665669194","77731.2","77730","77732"
"57251","0.16875908707868328","0.11592858827258685","0.24577326071257807","67984","67984","67984","0.5178177533879856","0.4199058900007907","0.7292574376258047","77984.4","77983","77985","0.8372891282625987","0.7974750703624517","0.8635721891966117","77984.2","77983","77985"
"57501","0.1866788404085762","0.1202403663607561","0.26281887031969","68237","68237","68237","0.5199609090529884","0.4191472073276283","0.734509055459578","78237.4","78236","78238","0.837805927206114","0.7966034935467404","0.8651613186249291","78237.2","78236","78238"
"57751","0.1684340587681519","0.1171021715171632","0.27003782893013467","68490","68490","68490","0.5198173100229526","0.4172171849945644","0.740673637081207","78490.4","78489","78491","0.8385928646181423","0.79743919688459","0.8661919244209073","78490.2","78489","78491"
"58001","0.16474820727762168","0.12486776888681088","0.23758389647628375","68743","68743","68743","0.5201447567128956","0.42137689872731554","0.7478683211257213","78743.4","78742","78744","0.8383746894403734","0.7986258332711078","0.864118473624712","78743.2","78742","78744"
"58251","0.17059058558330828","0.09894513182864187","0.25380017748599226","68996","68996","68996","0.4867514111412361","0.42171282852057923","0.7074988182914372","78996.4","78995","78997","0.838453996229369","0.8006625358089128","0.8635184381305671","78996.2","78995","78997"
"58501","0.16385706667621572","0.0976414803020328","0.23329178857743643","69249","69249","69249","0.5152962812531773","0.4263982427268749","0.7134255559087949","79249.4","79248","79250","0.8384096584428382","0.7980574698298372","0.864784073868764","79249.2","79248","79250"
"58751","0.17457386158120086","0.11604942154002724","0.2552349479779143","69502","69502","69502","0.5161889595756043","0.424893837685772","0.7282706794344295","79502.4","79501","79503","0.8374885800579305","0.798556570450062","0.8637720492928033","79502.2","79501","79503"
"59001","0.17360600913698276","0.12345968564873036","0.24249663297766047","69755","69755","69755","0.5112203910052361","0.4257951369014286","0.6826935688185062","79755.4","79754","79756","0.8382443093049984","0.7984079713121531","0.8642295882799467","79755.2","79754","79756"
"59251","0.1669891434893263","0.10713553939146789","0.2659663659333784","70008","70008","70008","0.5103205921812977","0.4224254048114326","0.6789235788009419","80008.4","80007","80009","0.8379268725918063","0.7962241417289216","0.8653485847537288","80008.2","80007","80009"
"59501","0.16594173264525922","0.09792978021806271","0.25806121294562684","70261","70261","70261","0.5135574094398814","0.417484519968948","0.6840937665507993","80261.4","80260","80262","0.8389385550552039","0.8007244091621268","0.8656014627973683","80261.2","80260","80262"
"59751","0.1936430042220242","0.10985078587630237","0.2665201930813318","70514","70514","70514","0.5122228713464836","0.4201567488624486","0.6827916762492866","80514.4","80513","80515","0.8381597909258893","0.8010744570885926","0.8635309114111884","80514.2","80513","80515"
"60001","0.18260250069367664","0.09385734300060997","0.2747679229054812","70767","70767","70767","0.5106952310509509","0.42176091588232695","0.6832799908764352","80767.4","80766","80768","0.8398608226220163","0.8039200605313086","0.8657591260931122","80767.2","80766","80768"
"60251","0.185930881157059","0.12128008551612221","0.25162961021925984","71020","71020","71020","0.5128378976904477","0.42573117376811187","0.6775458386283606","81020.4","81019","81021","0.8392669136543333","0.8013696339780354","0.8648214171216779","81020.2","81019","81021"
"60501","0.1679645670362886","0.08343807436022213","0.23339864101835853","71273","71273","71273","0.5101681252686171","0.4236646178765291","0.6747536857971994","81273.4","81272","81274","0.8383421435006169","0.7948499561921819","0.8639542228573278","81273.2","81272","81274"
"60751","0.17655880191296608","0.09708126681781994","0.24910131014645276","71526","71526","71526","0.5126115721999237","0.418609719177522","0.6852004216741403","81526.4","81525","81527","0.8387355465811884","0.8026330152002513","0.8639757368400944","81526.2","81525","81527"
"61001","0.1580823153929219","0.09758230605388415","0.2643495702868222","71779","71779","71779","0.5094898738028187","0.4224636173238622","0.6787438305251798","81779.4","81778","81780","0.8393123610727402","0.8007965391218889","0.864541513585918","81779.2","81778","81780"
"61251","0.17866602089267752","0.1079128334804973","0.2943995715163814","72032","72032","72032","0.5122969832081633","0.41919688147342093","0.6950318229650442","82032.4","82031","82033","0.840110359431199","0.8027491393163364","0.8648075665392033","82032.2","82031","82033"
"61501","0.18373039809113426","0.09981825803449254","0.23266489041507926","72285","72285","72285","0.5043776945579456","0.4201159421443686","0.7033797416955794","82285.4","82284","82286","0.8395630059133719","0.8038005558205544","0.8656670570701953","82285.2","82284","82286"
"61751","0.16338086832633927","0.1198192057467996","0.2547287528986426","72538","72538","72538","0.5053003120941153","0.41906082994632854","0.7131233509966661","82538.4","82537","82539","0.840681468854281","0.8056710015989514","0.8650135246297012","82538.2","82537","82539"
"62001","0.18043692961746688","0.10191290017357572","0.25722237789876623","72791","72791","72791","0.5053489524432424","0.4234576677749837","0.7181922434957817","82791.4","82790","82792","0.840500588927996","0.8031040373961751","0.8639597038746372","82791.2","82790","82792"
"62251","0.21375082628000328","0.13897936231656455","0.3349337507127734","73044","73044","73044","0.5071327005249047","0.423159950954637","0.7321860103409222","83044.4","83043","83045","0.8399984506338125","0.8024261515665602","0.86395364986238","83044.2","83043","83045"
"62501","0.18059840394786195","0.11174090999824267","0.27157141408397595","73297","73297","73297","0.5087816135146407","0.4251151676884685","0.7366955981508501","83297.4","83296","83298","0.8394990184607478","0.8027104295052879","0.8648909367402193","83297.2","83296","83298"
"62751","0.18984057184670067","0.1334191529034526","0.26677723040786494","73550","73550","73550","0.5078755340159212","0.4135182283072676","0.7442370150620448","83550.4","83549","83551","0.8402518395611394","0.806059392638686","0.8648304063473283","83550.2","83549","83551"
"63001","0.19320257783438605","0.14113678907571253","0.258104753128288","73803","73803","73803","0.5090030211912865","0.4174166472107693","0.7479859484359276","83803.4","83802","83804","0.8395862434830261","0.8021430896653887","0.863132906737518","83803.2","83802","83804"
"63251","0.16980147797971842","0.11696763301627841","0.29182197936013976","74056","74056","74056","0.5107141543980056","0.4159700882365317","0.7557884642480078","84056.4","84055","84057","0.8397120060655958","0.8063340678210349","0.8652904496650924","84056.2","84055","84057"
"63501","0.18824080529683257","0.12410374597962466","0.2723134794087361","74309","74309","74309","0.49415160869506264","0.4107077618237313","0.7130802505696913","84309.4","84308","84310","0.8398116926845379","0.8057712360925832","0.8638723108340265","84309.2","84308","84310"
"63751","0.18747623126078766","0.13011687654237264","0.2393211369392584","74562","74562","74562","0.4970778908644931","0.42075229922651347","0.7182876946538473","84562.4","84561","84563","0.838655593583044","0.8043427531384776","0.8617078831570222","84562.2","84561","84563"
"64001","0.174452216592902","0.09730853648655076","0.23744288285737697","74815","74815","74815","0.4901788007914483","0.4116683531755318","0.6500831530671196","84815.4","84814","84816","0.8404488657860387","0.8026690206021566","0.86539257902401","84815.2","84814","84816"
"64251","0.1657094042961679","0.10571923859609025","0.23584028601028956","75068","75068","75068","0.4917133872496917","0.4149547148355913","0.6477028300281704","85068.4","85067","85069","0.8405821914593133","0.8064483060067433","0.8657154228633152","85068.2","85067","85069"
"64501","0.1841757430813881","0.12237215337762812","0.25892223827981276","75321","75321","75321","0.4937750529513679","0.412582164260167","0.6490109611397624","85321.4","85320","85322","0.8403082845692126","0.8064220280450997","0.8651770943723477","85321.2","85320","85322"
"64751","0.2025501703393307","0.12369280239421658","0.31113832340004666","75574","75574","75574","0.4934651389230921","0.409494312538662","0.6561114049371926","85574.4","85573","85575","0.8400893828836085","0.8048124826094301","0.867881590259399","85574.2","85573","85575"
"65001","0.17758769842596842","0.12143743265252527","0.25279864946928104","75827","75827","75827","0.49800080568198923","0.4121032456793928","0.6641020646999676","85827.4","85826","85828","0.8395182104996675","0.8047477822151883","0.8657135733910645","85827.2","85826","85828"
"65251","0.17982912923225172","0.11352856219253246","0.275523861667793","76080","76080","76080","0.49952601554970466","0.4115774052466433","0.6831938646244321","86080.4","86079","86081","0.840007982221251","0.8075190567793038","0.8632326460184148","86080.2","86079","86081"
"65501","0.17859233445011563","0.11422675969465217","0.2557915161549441","76333","76333","76333","0.5025774971509935","0.4145679358987203","0.6946725769437264","86333.4","86332","86334","0.8399513094145169","0.8065779357959555","0.8657860708046643","86333.2","86332","86334"
"65751","0.18081558724962005","0.12291171098211193","0.2544124156054291","76586","76586","76586","0.5033269102575116","0.4119225203513549","0.7073089729300184","86586.4","86585","86587","0.8410198513652581","0.8082301379331696","0.8655207380880036","86586.2","86585","86587"
"66001","0.17233926224650126","0.10520717014981615","0.2714604346244173","76839","76839","76839","0.506276726951987","0.4146221610876967","0.71765140376393","86839.4","86838","86840","0.8410266103605363","0.8082199248686266","0.8663487533692902","86839.2","86838","86840"
"66251","0.18223843239211704","0.09332312964795877","0.2842829967335624","77092","77092","77092","0.5094722288971528","0.4148194323373128","0.7372861572217113","87092.4","87091","87093","0.840982956097819","0.8067725697165509","0.8658502882903999","87092.2","87091","87093"
"66501","0.18103637070206371","0.127789570566075","0.22845581112445204","77345","77345","77345","0.5078218526431981","0.41390088608161557","0.7477663496135005","87345.4","87344","87346","0.8403290470137073","0.8077278772468143","0.8654487818987618","87345.2","87344","87346"
"66751","0.19719805836765963","0.1315247847997866","0.2733777321771694","77598","77598","77598","0.5106474254816082","0.4081440884736153","0.7593321514077153","87598.4","87597","87599","0.8405198198292041","0.8061267960504498","0.8652058256927146","87598.2","87597","87599"
"67001","0.1659510282240863","0.10525277162135953","0.23537151157639274","77851","77851","77851","0.5123734212769164","0.40964729536899797","0.7625793493699482","87851.4","87850","87852","0.841177990392317","0.8066364034273097","0.8649274239526374","87851.2","87850","87852"
"67251","0.16964140727823118","0.09046292326025183","0.2628188514234019","78104","78104","78104","0.5124753883689579","0.4124164436487532","0.7693359450153956","88104.4","88103","88105","0.8413512456181182","0.8100130380069006","0.8668544782903271","88104.2","88103","88105"
"67501","0.18382933480652314","0.1154765774474353","0.30926905266681387","78357","78357","78357","0.5158353156621939","0.4117803396267018","0.7763141681330932","88357.4","88356","88358","0.8400966152174695","0.8069613967852354","0.8639453632077778","88357.2","88356","88358"
"67751","0.18666783719928945","0.11379890269844259","0.2528025212777166","78610","78610","78610","0.5067154146128103","0.4086013476456906","0.7204198376834198","88610.4","88609","88611","0.8407285788004369","0.8103678127621906","0.8636202745824996","88610.2","88609","88611"
"68001","0.18222398918957772","0.10105745032699734","0.2450082907372521","78863","78863","78863","0.5087048270937555","0.4097026035222786","0.72777317344818","88863.4","88862","88864","0.8405181107337579","0.8038103630013429","0.8631937868871471","88863.2","88862","88864"
"68251","0.17043668882529997","0.10878285183061351","0.24797527791502563","79116","79116","79116","0.5083242508141768","0.40992721117010894","0.7355521577127716","89116.4","89115","89117","0.8414697181084861","0.8087432498076111","0.8651703999826088","89116.2","89115","89117"
"68501","0.16461503007041656","0.11120663309294546","0.24237819510447628","79369","79369","79369","0.5039949665908416","0.40597729645177133","0.7392680615180367","89369.4","89368","89370","0.8412915685237474","0.8076574190659382","0.8653414672030454","89369.2","89368","89370"
"68751","0.1820258863032851","0.12640770214114544","0.26974117308228235","79622","79622","79622","0.49967785103798956","0.408934088050256","0.7009543196606757","89622.4","89621","89623","0.8405770663819265","0.8056119704753938","0.8647829274974235","89622.2","89621","89623"
"69001","0.1842214725026834","0.12016447287870972","0.25776372109588186","79875","79875","79875","0.49855419801692546","0.4092067819525808","0.7004463630167737","89875.4","89874","89876","0.8410134491294489","0.8084612258134627","0.8661964268273904","89875.2","89874","89876"
"69251","0.1901953121139731","0.12590402492319278","0.2516157007471814","80128","80128","80128","0.49768832466820906","0.40807089848797923","0.6965669528730423","90128.4","90127","90129","0.8409425562672377","0.8089336961114897","0.8637935519684896","90128.2","90127","90129"
"69501","0.18905478814221316","0.11026203110518155","0.28153264520052385","80381","80381","80381","0.5007292919816599","0.40779677686035615","0.7138931254248913","90381.4","90380","90382","0.8418763304407786","0.8107950959996056","0.8637921029980731","90381.2","90380","90382"
"69751","0.19360296233929025","0.12304244892659418","0.2594457372736744","80634","80634","80634","0.5000246685504187","0.4075483736118076","0.7036500385051621","90634.4","90633","90635","0.8414107363820491","0.808731752349663","0.8649640945832815","90634.2","90633","90635"
"70001","0.19170957367813404","0.14422445310372184","0.25241437698127245","80887","80887","80887","0.4995216968122465","0.41219207392487184","0.7122864245772428","90887.4","90886","90888","0.8411187299619696","0.807543854481437","0.8643361274801066","90887.2","90886","90888"
"70251","0.1929956497963923","0.1351063801351915","0.2642476482034962","81140","81140","81140","0.500663007362886","0.4105109358906523","0.7140537917734101","91140.4","91139","91141","0.8409986569421161","0.8104858990196323","0.8657092589944032","91140.2","91139","91141"
"70501","0.16091869693528293","0.10625587371001433","0.24505398877662046","81393","81393","81393","0.5007251788885747","0.41111135635973534","0.7185340800423495","91393.4","91392","91394","0.8409149416116455","0.8076746700773206","0.8645040035671773","91393.2","91392","91394"
"70751","0.20088907580578144","0.10225762650557198","0.27678388950505683","81646","81646","81646","0.5043551175295218","0.4137464945498503","0.7238219789573137","91646.4","91645","91647","0.8416253549646641","0.8094292520408833","0.8647070045278303","91646.2","91645","91647"
"71001","0.20058986542009644","0.13404512794896656","0.28813293041660015","81899","81899","81899","0.5046710554266423","0.41371203964232117","0.7305345332665578","91899.4","91898","91900","0.8413672999766545","0.8094904470185643","0.8662318050958057","91899.2","91898","91900"
"71251","0.1819594197926359","0.12831000794785793","0.26953777718462246","82152","82152","82152","0.5074476886400224","0.4091581732603494","0.7344304807917558","92152.4","92151","92153","0.8422257435002208","0.8106543256625874","0.8669767767703919","92152.2","92151","92153"
"71501","0.20865845250684845","0.12750546307858096","0.30764167576693197","82405","82405","82405","0.5053199414362209","0.4130387707383405","0.7423347444460067","92405.4","92404","92406","0.8409439471638","0.809689505608843","0.8626804233768153","92405.2","92404","92406"
"71751","0.19260339502297624","0.1479938427190895","0.2624713966551752","82658","82658","82658","0.5045297592598739","0.4077102326919662","0.7486450420573479","92658.4","92657","92659","0.8412713561905427","0.811274549814833","0.8651724791923618","92658.2","92657","92659"
"72001","0.1973011460974121","0.11626324232684164","0.2804538644123825","82911","82911","82911","0.5082026433429985","0.41383045622489734","0.7547694791431396","92911.4","92910","92912","0.8423505655353297","0.8117507335317768","0.8644111087127122","92911.2","92910","92912"
"72251","0.17013006806920478","0.11896954037380385","0.2492334838382813","83164","83164","83164","0.5075005270725025","0.4052196343418788","0.7606639854339888","93164.4","93163","93165","0.8410312773535432","0.8130380159641202","0.8649375491120951","93164.2","93163","93165"
"72501","0.17817265999666992","0.11205719640670582","0.25222089993906543","83417","83417","83417","0.5101552285498759","0.40680715938391615","0.7625399278324381","93417.4","93416","93418","0.8418084165915685","0.8121953548170217","0.8667050480956258","93417.2","93416","93418"
"72751","0.17145973669889733","0.09456224141798886","0.23459965142552192","83670","83670","83670","0.4996452998534071","0.40757759204603045","0.7409572238978643","93670.4","93669","93671","0.8416246496060269","0.8116745813142539","0.8645004347839432","93670.2","93669","93671"
"73001","0.17679988926643894","0.12232317963534914","0.24926921425340728","83923","83923","83923","0.5014879651876244","0.4097936269246348","0.7446844785373382","93923.4","93922","93924","0.8427774872175385","0.8117611947436643","0.8652574645637738","93923.2","93922","93924"
"73251","0.17873729089448318","0.12952509975848236","0.2638145287304285","84176","84176","84176","0.5023657619311666","0.412916783108846","0.7540340293703472","94176.4","94175","94177","0.8418616321222171","0.8148591989893672","0.8638422617765252","94176.2","94175","94177"
"73501","0.17822484221544263","0.11596477820638454","0.2817226743532134","84429","84429","84429","0.5026698928210969","0.409321045280559","0.7591104210270075","94429.4","94428","94430","0.8413261937822231","0.8115891044850272","0.8637403360432658","94429.2","94428","94430"
"73751","0.17531211157306284","0.12210009344810131","0.25175114211705196","84682","84682","84682","0.5044904440806809","0.404811609492634","0.7649656819558384","94682.4","94681","94683","0.8416008665976766","0.8138737869419568","0.8649359489235809","94682.2","94681","94683"
"74001","0.1813333369518371","0.12012162006361529","0.24783702676359262","84935","84935","84935","0.48424367355915726","0.40504688665855004","0.6650785223097215","94935.4","94934","94936","0.8413320078447949","0.8118871964538588","0.863084383244208","94935.2","94934","94936"
"74251","0.1895128675584177","0.13385541921905947","0.2847689278314255","85188","85188","85188","0.49296929609742063","0.4077946731239351","0.6703237375900558","95188.4","95187","95189","0.84215555152797","0.8135436061902078","0.8672046152323732","95188.2","95187","95189"
"74501","0.19837059688758354","0.12188179487731812","0.29717414887212057","85441","85441","85441","0.4924415096754776","0.40609498854363474","0.6720840674714037","95441.4","95440","95442","0.841391005484968","0.8116866270736273","0.8637407357430066","95441.2","95440","95442"
"74751","0.181906475447886","0.10779562186274191","0.2496625680524461","85694","85694","85694","0.4956619715365692","0.40734333536260203","0.6765291884633515","95694.4","95693","95695","0.8420000982801484","0.814013376703603","0.8619506843823119","95694.2","95693","95695"
"75001","0.18857402550262156","0.13060956991439104","0.2722386286746124","85947","85947","85947","0.4947690565014923","0.40662496897753286","0.663591071026203","95947.4","95946","95948","0.8424597764648485","0.8167757271036671","0.8679984995032763","95947.2","95946","95948"
"75251","0.19661842122279577","0.12903756943535444","0.2924865910212396","86200","86200","86200","0.49566001273992877","0.40556967494103446","0.675780059644923","96200.4","96199","96201","0.8419880801489033","0.8143339176309073","0.8643278458892258","96200.2","96199","96201"
"75501","0.18340360610000184","0.11339679829779878","0.2405033766549265","86453","86453","86453","0.4996102798516521","0.40687758886750325","0.6888721628530143","96453.4","96452","96454","0.8419441816729462","0.8143474504456331","0.863704910338897","96453.2","96452","96454"
"75751","0.1939413057289684","0.10979974667535768","0.26957917903767814","86706","86706","86706","0.5011532054540114","0.4038722154157875","0.6927809189820259","96706.4","96705","96707","0.8416178608321158","0.8115773335984864","0.8659569881081882","96706.2","96705","96707"
"76001","0.17759874711919682","0.11209071849072798","0.2532014386923457","86959","86959","86959","0.5025394266854377","0.4015202171481884","0.7053062270889212","96959.4","96958","96960","0.8428682956185127","0.8117913573649466","0.8652582851361472","96959.2","96958","96960"
"76251","0.20148247650500012","0.1065109953792334","0.27394324709228435","87212","87212","87212","0.5032511075670625","0.40162589318210606","0.7074472456713108","97212.4","97211","97213","0.8418800582250094","0.8148144746283524","0.8649183618464203","97212.2","97211","97213"
"76501","0.1978111239605655","0.13044533351585444","0.31332139001259185","87465","87465","87465","0.5015119972590194","0.4062712114981474","0.7182768963320256","97465.4","97464","97466","0.8426756329301514","0.8147342994237023","0.8662517316685561","97465.2","97464","97466"
"76751","0.18650559058655886","0.13979207936269922","0.24604337003973537","87718","87718","87718","0.502267629317363","0.4046633073519489","0.7318051732410196","97718.4","97717","97719","0.842638726258231","0.8127134854662545","0.8637273710223077","97718.2","97717","97719"
"77001","0.20203304026003277","0.13980690560797554","0.27925918312310677","87971","87971","87971","0.5054780894534749","0.4024384176474639","0.7451310407990464","97971.4","97970","97972","0.8422068997763168","0.8133234520935033","0.8649924260219525","97971.2","97970","97972"
"77251","0.17384426162426445","0.10744792244023445","0.2635902606319461","88224","88224","88224","0.5068639504651171","0.40382158931654866","0.7560669689713015","98224.4","98223","98225","0.8420928406909143","0.8072058953514926","0.8642101150360062","98224.2","98223","98225"
"77501","0.1935243513616285","0.11665091504742194","0.2636255459748632","88477","88477","88477","0.5068328175281664","0.4002842957245427","0.760270920523604","98477.4","98476","98478","0.8431450068323076","0.8131491484026409","0.8659528355024572","98477.2","98476","98478"
"77751","0.20146225424160616","0.13461445418168963","0.3150037443654409","88730","88730","88730","0.5086419005115569","0.4039223079108282","0.7656206632868849","98730.4","98729","98731","0.8426580901170839","0.8130346582458602","0.8645615602407863","98730.2","98729","98731"
"78001","0.1840564412866308","0.11276248345927835","0.25955162082949385","88983","88983","88983","0.5043091966816649","0.4023339642638417","0.739494202660739","98983.4","98982","98984","0.8427979646219164","0.8173731417163974","0.8676368318159948","98983.2","98982","98984"
"78251","0.1986839077682624","0.12160798214451529","0.26027841657406714","89236","89236","89236","0.5062132207321314","0.40119869324561847","0.7498743190899015","99236.4","99235","99237","0.8422393662370323","0.8164640622659707","0.8629451712461895","99236.2","99235","99237"
"78501","0.1877833439125177","0.12454751558569162","0.2797580817183737","89489","89489","89489","0.5049467343387493","0.40375061991115146","0.7539211573929251","99489.4","99488","99490","0.8433629400166238","0.8182914136862991","0.8647012439295567","99489.2","99488","99490"
"78751","0.18587021032513806","0.12567118623180754","0.2724645149296095","89742","89742","89742","0.5093306348279942","0.4074580597663595","0.7592007356024011","99742.4","99741","99743","0.842520410014534","0.816407361459482","0.8658182240693314","99742.2","99741","99743"
"79001","0.19315180087576037","0.10249094795213565","0.25951715050042823","89995","89995","89995","0.48659122729426774","0.4047449732388201","0.6680516133717332","99995.4","99994","99996","0.8430473048142282","0.8140547726727301","0.866719473953039","99995.2","99994","99996"
"79251","0.19505112838650096","0.1322865772113548","0.2526168150871505","90248","90248","90248","0.49175428573824276","0.40508624780434577","0.7049840096671329","100248.4","100247","100249","0.843593280656658","0.816138301614281","0.8641111156197987","100248.2","100247","100249"
"79501","0.196906590577468","0.10846464700615241","0.26616079891672245","90501","90501","90501","0.489896187552595","0.39930982041802976","0.6720428377282751","100501.4","100500","100502","0.8422227389178429","0.8185888557583066","0.8641511528352993","100501.2","100500","100502"
"79751","0.20074535930727017","0.1344357870494564","0.30059413325605255","90754","90754","90754","0.4927390148942356","0.4065204384789266","0.7020795846709365","100754.4","100753","100755","0.8427318321780177","0.8184328973808599","0.8650903731095596","100754.2","100753","100755"
"80001","0.18780738223715882","0.1185300339674411","0.27231015715319","91007","91007","91007","0.4938928646280658","0.40290217074190543","0.6970840977555722","101007.4","101006","101008","0.8419812801529784","0.8171218060111272","0.8650839328824048","101007.2","101006","101008"
"80251","0.2021876636083534","0.14534180750573467","0.2686406672322498","91260","91260","91260","0.4963696355212498","0.4026786006915811","0.7077327601092923","101260.4","101259","101261","0.8436037929267298","0.8187189582635158","0.8662020539127395","101260.2","101259","101261"
"80501","0.20025998512797946","0.11185413734457998","0.2677374262155344","91513","91513","91513","0.49998593164316024","0.4027373420148937","0.7239665182751989","101513.4","101512","101514","0.8439613308577025","0.8165383262473469","0.8649018369223074","101513.2","101512","101514"
"80751","0.19594154553757948","0.11761138279591396","0.2679833090811788","91766","91766","91766","0.49843860096860537","0.405290270069972","0.7097613933302602","101766.4","101765","101767","0.8430608384573078","0.8159186638421325","0.8636155449713818","101766.2","101765","101767"
"81001","0.21327604011676402","0.12286937575619808","0.2721644714906705","92019","92019","92019","0.5003716063306192","0.405616786840132","0.7164328532871698","102019.4","102018","102020","0.8431816795166881","0.8195811861761401","0.8663883817944734","102019.2","102018","102020"
"81251","0.1792783227829316","0.12828149163420052","0.2597448980138689","92272","92272","92272","0.4939331919007904","0.40242268408398","0.717448323225426","102272.4","102271","102273","0.8433681938271491","0.8162756999050369","0.8673724736510536","102272.2","102271","102273"
"81501","0.19545076095972108","0.09237402178857346","0.2714921467512366","92525","92525","92525","0.4949799177262978","0.4114061139901641","0.7050463687155405","102525.4","102524","102526","0.8429413078014962","0.817124858848544","0.8664033288379244","102525.2","102524","102526"
"81751","0.18220962607351124","0.11781694414451956","0.27103807571424005","92778","92778","92778","0.49765966618968827","0.4092351633086138","0.724472171875046","102778.4","102777","102779","0.8428653640863335","0.8188592122526341","0.8657196036597163","102778.2","102777","102779"
"82001","0.20208644637874365","0.1138962133659083","0.2806659805801464","93031","93031","93031","0.4990865500768839","0.41105897066206226","0.7294899812151886","103031.4","103030","103032","0.8430806982930565","0.819957334184714","0.8672918737050118","103031.2","103030","103032"
