"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"51751","0.23698313200638527","0.1799494768462539","0.31293500249909195","72418.2","72417","72419","0.5782487134954313","0.4657474676138672","0.8074304627008695","72418.4","72417","72419","0.6891580221309918","0.6285708845361927","0.8025908943939015","72418.4","72417","72419","0.4213621208089274","0.29492856477478063","0.6402506995140961","72419","72419","72419","0.7785729166656595","0.5351326834924106","0.94441734273904","72419","72419","72419","0.8005405546162901","0.6179023482762195","0.9949138800978026","72419","72419","72419"
"52001","0.24763069256481113","0.11670717342507637","0.4124042290335219","72671.2","72670","72672","0.5783579413435298","0.469161096559804","0.8203506642033837","72671.4","72670","72672","0.691955770556782","0.6307510423796497","0.8035329298267426","72671.4","72670","72672","0.32495435521840166","0.1329692710037839","0.5560698533048399","72672","72672","72672","0.7735531100440388","0.5260282175063686","0.9169234545269455","72672","72672","72672","0.7973272789594065","0.6240567652997064","0.9921597591283556","72672","72672","72672"
"52251","0.2325778298950624","0.15111916683122517","0.31376728212631855","72924.2","72923","72925","0.5786876024431213","0.47038014076867524","0.8258876337071215","72924.4","72923","72925","0.6969505098306072","0.6337651098960675","0.8148261959831314","72924.4","72923","72925","0.41030696209838224","0.19605041245056384","0.6324269328104557","72925","72925","72925","0.7732085164760665","0.5329252140399942","0.9162587846914075","72925","72925","72925","0.7962457976335304","0.5987354036719049","0.9921191931274497","72925","72925","72925"
"52501","0.2530592617572202","0.10915762999723466","0.3856715769149728","73177.2","73176","73178","0.5816590688549639","0.46896341322267965","0.839219780562814","73177.4","73176","73178","0.7046077808956208","0.6331577016762611","0.8192790433830588","73177.4","73176","73178","0.3762535563377586","0.18937003688968548","0.6616897160741172","73178","73178","73178","0.7745514466444605","0.5320422998299105","0.9216237911444027","73178","73178","73178","0.7942167597937237","0.5903495709937215","0.9931203255472253","73178","73178","73178"
"52751","0.18426808095613537","0.044805183833189086","0.3177145481411358","73430.2","73429","73431","0.5828626599310642","0.4757288626997916","0.8369644704204571","73430.4","73429","73431","0.7083790432467275","0.6401249594892002","0.8289035954933699","73430.4","73429","73431","0.358914762145235","0.18307951696210067","0.5709704826480224","73431","73431","73431","0.7711774975598337","0.5321474214020173","0.9133973120484334","73431","73431","73431","0.7955816222881561","0.5914852775232738","0.9939645159183782","73431","73431","73431"
"53001","0.23999871369026837","0.14676217374150238","0.4059792949919361","73683.2","73682","73684","0.5847109066583278","0.4709558682309261","0.8470172378599425","73683.4","73682","73684","0.7087864068354631","0.6099927941786051","0.8352523906674687","73683.4","73682","73684","0.3533847946773788","0.1315410881759345","0.5892312504094857","73684","73684","73684","0.7713353707089146","0.5284361212285139","0.9190633262250435","73684","73684","73684","0.7911179881118098","0.5976675070078468","0.9937836750534724","73684","73684","73684"
"53251","0.303995202009676","0.19851295342778527","0.4551527348171131","73936.2","73935","73937","0.5722433376642194","0.4677920719439962","0.7653428875408693","73936.4","73935","73937","0.7160782283480479","0.6103674639190096","0.8510217363575793","73936.4","73935","73937","0.3830775358975772","0.17348566220371275","0.5758055191944844","73937","73937","73937","0.7689588649839856","0.5257840561604886","0.9286924832930409","73937","73937","73937","0.7889302237026776","0.5931532571483374","0.9944716984073699","73937","73937","73937"
"53501","0.24579859439956248","0.17095046234368946","0.3331632684314424","74189.2","74188","74190","0.5751839524595372","0.4643607008238818","0.7764846930593252","74189.4","74188","74190","0.7243816654963944","0.6091635196726185","0.8581874434349274","74189.4","74188","74190","0.4067034832392018","0.26913228945845535","0.5991093881262343","74190","74190","74190","0.76647382092325","0.5214900751907194","0.9205745072306617","74190","74190","74190","0.7871706904047432","0.601752610849406","0.9946616179088794","74190","74190","74190"
"53751","0.22737868370476075","0.15369680676302563","0.3255918308258855","74442.2","74441","74443","0.5786981366185103","0.468898070454998","0.7917255740773431","74442.4","74441","74443","0.7266618174728088","0.6109334527943275","0.8655423480313088","74442.4","74441","74443","0.3997920233845756","0.2997481250782098","0.5808603722708167","74443","74443","74443","0.7691599142882577","0.5472211929772175","0.9256045933587888","74443","74443","74443","0.7840553056525303","0.5812665970802869","0.9951611562117281","74443","74443","74443"
"54001","0.20373621341350642","0.12644210105517478","0.32132131279515974","74695.2","74694","74696","0.574588222089727","0.4670810260326874","0.7695037107115595","74695.4","74694","74696","0.7299860051698472","0.5949578249284431","0.8787176819859182","74695.4","74694","74696","0.3931135920991737","0.22190987766773304","0.572746623497449","74696","74696","74696","0.7684622060296403","0.5418023273006596","0.9299751448126837","74696","74696","74696","0.7842303153442851","0.5815169647488819","0.9951303676785713","74696","74696","74696"
"54251","0.1966082744675585","0.11119282894667523","0.34152458908305805","74948.2","74947","74949","0.5733681796661829","0.46536712986331635","0.771926613750324","74948.4","74947","74949","0.7073562871336655","0.6171847806926807","0.8147051597851085","74948.4","74947","74949","0.39565398187480116","0.09729481707105608","0.5557862450004764","74949","74949","74949","0.7664354562050034","0.5154550675651057","0.9330416519672403","74949","74949","74949","0.7846067967113164","0.5865813880970853","0.9952268556219463","74949","74949","74949"
"54501","0.27215266779704983","0.185643645593811","0.39818299677319635","75201.2","75200","75202","0.5749780542878845","0.469404119344598","0.7731114092612896","75201.4","75200","75202","0.7140711200850568","0.6216089702478108","0.8259655314133134","75201.4","75200","75202","0.3764296859229373","0.18195945291551205","0.5589382583310577","75202","75202","75202","0.7663199325230845","0.5240500796453502","0.9337244395560704","75202","75202","75202","0.7824848597318923","0.5826445261218595","0.9906158153314966","75202","75202","75202"
"54751","0.2234866100082078","0.11908975878296994","0.3432744658826853","75454.2","75453","75455","0.574176319620604","0.46423173856985517","0.7712001160036295","75454.4","75453","75455","0.7165281953771159","0.628770763813501","0.8357924707998798","75454.4","75453","75455","0.4035677236177773","0.18595597191023852","0.6125347105172596","75455","75455","75455","0.763293845054563","0.522005951533392","0.9377032969539801","75455","75455","75455","0.7809802103842738","0.5817481582871579","0.9909462200082929","75455","75455","75455"
"55001","0.2525386049391237","0.1437226689593371","0.3326509594313552","75707.2","75706","75708","0.575956895242773","0.4677093224084506","0.7709755380407771","75707.4","75706","75708","0.7168537528143603","0.6219016200575203","0.8419042486589102","75707.4","75706","75708","0.4486067309781207","0.30171037785530963","0.6382400508502143","75708","75708","75708","0.7663676156377142","0.5495507141568252","0.9356767561791365","75708","75708","75708","0.7753298433872885","0.5887592956315926","0.9906759669718954","75708","75708","75708"
"55251","0.23602451678263248","0.1434966727421622","0.36045467427155786","75960.2","75959","75961","0.5790068234088871","0.4685868932993521","0.7752121606829212","75960.4","75959","75961","0.7025656174004445","0.6189213569593127","0.8472983525505361","75960.4","75959","75961","0.42429922995769465","0.19168571671877546","0.5730040161650881","75961","75961","75961","0.763958303927524","0.5448730011801","0.9345049057140747","75961","75961","75961","0.7786831832735446","0.5964785823968816","0.9919055416421649","75961","75961","75961"
"55501","0.24244873646108817","0.17674527305404258","0.3049030407774816","76213.2","76212","76214","0.5803095797209288","0.4668146391244014","0.7989111836557424","76213.4","76212","76214","0.6937871088350102","0.6263473291081165","0.8003329368740595","76213.4","76212","76214","0.3831115950767484","0.24704028208696785","0.6126167035178011","76214","76214","76214","0.7629108506273775","0.534212090119088","0.9370827263175574","76214","76214","76214","0.7818629178763004","0.6078015193656315","0.9925802770446239","76214","76214","76214"
"55751","0.2431632308421768","0.14407292016550916","0.34505778948282495","76466.2","76465","76467","0.5796911711041102","0.46886495838563347","0.796581860257715","76466.4","76465","76467","0.695399902828482","0.6171718091388351","0.8001170095935712","76466.4","76465","76467","0.40762725172146147","0.256562853850484","0.6355991834943052","76467","76467","76467","0.7594939429910784","0.5315361163184829","0.9299007705067112","76467","76467","76467","0.7804325136638891","0.6006060731976323","0.9930769155790481","76467","76467","76467"
"56001","0.2150030115648401","0.11092187950936508","0.28203199414728014","76719.2","76718","76720","0.5794447149793687","0.46420423949879697","0.7960503065827845","76719.4","76718","76720","0.6964464685644366","0.6199595244138447","0.8233659349878023","76719.4","76718","76720","0.33791151047674883","0.10531893346207148","0.5333965961278427","76720","76720","76720","0.7622599757546764","0.5276368410640143","0.9302959246054227","76720","76720","76720","0.7811627300633568","0.5956894564522744","0.9934705270986318","76720","76720","76720"
"56251","0.21807653035859467","0.11966388562423377","0.31117441334449725","76972.2","76971","76973","0.545491963505321","0.32012827594987175","0.8023017581435387","76972.4","76971","76973","0.6974555968283119","0.6137638778004699","0.8188492002554032","76972.4","76971","76973","0.33554188317940553","0.19124810046302898","0.45651215223997177","76973","76973","76973","0.7594501772450235","0.5256975380790503","0.932783245131379","76973","76973","76973","0.7777397503110899","0.6020692244902985","0.9938167727922235","76973","76973","76973"
"56501","0.23001434336700313","0.14530045967110086","0.3715719342938786","77225.2","77224","77226","0.5778388010402431","0.4668865092066966","0.8160936953109074","77225.4","77224","77226","0.6997955718916111","0.6171363886351842","0.824154417330148","77225.4","77224","77226","0.4242822717561638","0.32551986474157213","0.6094703925440269","77226","77226","77226","0.7598537827239845","0.5424671866480137","0.9306605508978901","77226","77226","77226","0.7767120384937671","0.5885653889280803","0.994379473677191","77226","77226","77226"
"56751","0.2158935832905164","0.14508122394072234","0.31200131140019405","77478.2","77477","77479","0.5800380236591074","0.46437657743199373","0.8166095839988504","77478.4","77477","77479","0.6982766561514226","0.6175498440985613","0.8014708227348715","77478.4","77477","77479","0.36236530068419465","0.18335672514487364","0.6569790761879073","77479","77479","77479","0.7593348478762021","0.5320724411158091","0.9350708401078899","77479","77479","77479","0.7770765206204615","0.5816904736703183","0.9948412474574728","77479","77479","77479"
"57001","0.23936238435536064","0.13064624821606802","0.32086677052803664","77731.2","77730","77732","0.5791602572409471","0.46222695391261226","0.8254253380760034","77731.4","77730","77732","0.6995495960802071","0.6113015706855711","0.8125075712311357","77731.4","77730","77732","0.38587566821723196","0.14126540804211998","0.668174207460992","77732","77732","77732","0.7566647667401838","0.5243919222025726","0.938914178303587","77732","77732","77732","0.7765066430606123","0.5888811265194724","0.9949789906008496","77732","77732","77732"
"57251","0.21933899089685643","0.14117937458134383","0.3055159399130117","77984.2","77983","77985","0.5805425062692868","0.46704687236009707","0.8301915573476224","77984.4","77983","77985","0.7081137650974317","0.6119834367858744","0.8363150897972291","77984.4","77983","77985","0.4289682370650992","0.2442062263380144","0.62162048837027","77985","77985","77985","0.7544315656836635","0.5184196808847241","0.9404785477231646","77985","77985","77985","0.7787422768186425","0.5883957834049616","0.9954453618358691","77985","77985","77985"
"57501","0.25221782607134485","0.10796567343666164","0.4007611875701412","78237.2","78236","78238","0.5815447434581127","0.4635724023531848","0.8378387135753679","78237.4","78236","78238","0.7114588526474819","0.6077672944437896","0.832949059245234","78237.4","78236","78238","0.40361140796136413","0.296991335514561","0.6001211687315892","78238","78238","78238","0.7559832728172847","0.5255237802046309","0.939204621317292","78238","78238","78238","0.7778319485034345","0.58146006254648","0.9949649671108755","78238","78238","78238"
"57751","0.2804491303130343","0.1734356238209634","0.3760087990696673","78490.2","78489","78491","0.5819791817119871","0.46207575174326926","0.8440094013816501","78490.4","78489","78491","0.7169157642060162","0.6058078623034436","0.8397786442761825","78490.4","78489","78491","0.368158592546005","0.2123873785245094","0.6296290273031104","78491","78491","78491","0.7549034594912969","0.5344447251759589","0.9421574100088987","78491","78491","78491","0.7758161142043816","0.5888459907802931","0.9828268564222461","78491","78491","78491"
"58001","0.25696607171908414","0.18117006093056534","0.31547894494298273","78743.2","78742","78744","0.5812082439635874","0.45963048169669385","0.849773368494065","78743.4","78742","78744","0.7202488153730903","0.6060979210162816","0.8515483719274026","78743.4","78742","78744","0.3439347911014102","0.11566188028366235","0.5501190096656036","78744","78744","78744","0.7523307147261125","0.521470388350542","0.9431940249783284","78744","78744","78744","0.7817720350475111","0.6308304404053567","0.9844831411226109","78744","78744","78744"
"58251","0.23656309987945892","0.16873788397085226","0.3271048369766345","78996.2","78995","78997","0.5427433332723022","0.46440105337314136","0.8049244418109611","78996.4","78995","78997","0.7255371111100127","0.6049515389764055","0.8637200466652718","78996.4","78995","78997","0.3305513576036509","0.19268245163814054","0.47477789500987927","78997","78997","78997","0.7526206552402053","0.5233555074379863","0.9414408814370695","78997","78997","78997","0.7835891683232443","0.649117705273726","0.9865445145378352","78997","78997","78997"
"58501","0.27389963174585963","0.13462348023456203","0.3579974151662332","79249.2","79248","79250","0.5748776185211092","0.46772775927892596","0.8123106071202775","79249.4","79248","79250","0.7324334356927632","0.6040978788442336","0.8733171625591843","79249.4","79248","79250","0.3891509256713195","0.20858421615183942","0.6297571600258836","79250","79250","79250","0.7505956936997664","0.5229176113717076","0.9408420511337111","79250","79250","79250","0.7807945500332515","0.6451066225947758","0.9873175816840803","79250","79250","79250"
"58751","0.24907549992420303","0.12297663224042162","0.3948690617613064","79502.2","79501","79503","0.5783997140985435","0.46314152340763126","0.8298017786855109","79502.4","79501","79503","0.733101035924421","0.6053419550708701","0.8734323325119","79502.4","79501","79503","0.37511795033445944","0.157040496868997","0.5551705628183692","79503","79503","79503","0.751039348863836","0.5219794397885815","0.9423605915953465","79503","79503","79503","0.7808825793627733","0.6455455854327088","0.9879458623302182","79503","79503","79503"
"59001","0.22096770145744374","0.139211795698955","0.3448901104606467","79755.2","79754","79756","0.5712602040789175","0.46800948681718235","0.774311283910787","79755.4","79754","79756","0.7331586527957605","0.6013854641549689","0.900826553903976","79755.4","79754","79756","0.383633213069109","0.16361104412310482","0.6182541847240307","79756","79756","79756","0.7514153271944214","0.5314939193296235","0.9399029586451372","79756","79756","79756","0.7797971416468802","0.6334133548655893","0.9898384151012745","79756","79756","79756"
"59251","0.2784665206361539","0.15957855662982268","0.41414776152527555","80008.2","80007","80009","0.5731531802254328","0.4638044342077502","0.7770898161786735","80008.4","80007","80009","0.7371270473917113","0.6039141924517106","0.8989967576034072","80008.4","80007","80009","0.3289598252211142","0.12789289706377396","0.5304336056758173","80009","80009","80009","0.7506888167656742","0.532237292544597","0.9421170549333261","80009","80009","80009","0.7808065168786856","0.6459162445245467","0.9907281906784676","80009","80009","80009"
"59501","0.23809671613893527","0.10894417568240707","0.38598441176812454","80261.2","80260","80262","0.5756567929219141","0.46335233817437993","0.7838923681597512","80261.4","80260","80262","0.7342125850754334","0.599134980641981","0.9131777227275764","80261.4","80260","80262","0.35741411978953047","0.2165882675198212","0.5994287840785119","80262","80262","80262","0.7496271370020329","0.5390978099709001","0.913866181764648","80262","80262","80262","0.7794717450279731","0.6183130668561075","0.9921334455673131","80262","80262","80262"
"59751","0.239325552887459","0.08579639831506422","0.4152054159222516","80514.2","80513","80515","0.5738348702532791","0.46689325377312674","0.7772414438238379","80514.4","80513","80515","0.7341331920975063","0.5971589362125048","0.9216405253865558","80514.4","80513","80515","0.3880650364452033","0.18955613054211454","0.632003827710416","80515","80515","80515","0.746939972713363","0.536401269925746","0.9121722871694442","80515","80515","80515","0.7772221170296072","0.6126467303176663","0.9921262721547136","80515","80515","80515"
"60001","0.22755692486533005","0.11993867654907989","0.31994830555813636","80767.2","80766","80768","0.5727001472314399","0.4650856680792965","0.7840685002082564","80767.4","80766","80768","0.7187756363146434","0.5935121728722967","0.8397301242782916","80767.4","80766","80768","0.36268767522171064","0.14743492729148347","0.4659736844163917","80768","80768","80768","0.7469198125496438","0.5390983760519967","0.9167940954874848","80768","80768","80768","0.7788882019555834","0.620654317505842","0.9932345286312341","80768","80768","80768"
"60251","0.271775241042527","0.12112465438057755","0.38983202899164027","81020.2","81019","81021","0.5737517327830906","0.4700021524357356","0.774864530046829","81020.4","81019","81021","0.7095889376910702","0.5915041272446324","0.84902647253511","81020.4","81019","81021","0.43935295365480964","0.30038017576958664","0.6848167336113294","81021","81021","81021","0.7473370841019842","0.5274701157531884","0.9228774714798988","81021","81021","81021","0.7761785698792567","0.6169522175734529","0.9938353218286705","81021","81021","81021"
"60501","0.18188257800515856","0.10880238375869251","0.3077787420336822","81273.2","81272","81274","0.572245681373751","0.46651412083937405","0.767950814721339","81273.4","81272","81274","0.705268201037652","0.5867020498856621","0.8457657899468811","81273.4","81272","81274","0.39738569486035896","0.2905777011520088","0.5582880455833282","81274","81274","81274","0.7451840143719274","0.5202521752612458","0.9204518944077243","81274","81274","81274","0.7772687620134924","0.615138744945122","0.9946633239316989","81274","81274","81274"
"60751","0.24875061247966665","0.15998979540280606","0.35896045869461213","81526.2","81525","81527","0.5738281242760944","0.46460648581746167","0.7795730859807268","81526.4","81525","81527","0.7048114432253132","0.5831275896550518","0.8288651204882365","81526.4","81525","81527","0.41886096912968424","0.18236847705737091","0.5262422536809117","81527","81527","81527","0.748331289903459","0.5234082647082455","0.9256022066126861","81527","81527","81527","0.7763744299829586","0.5907912820673081","0.9947278704397697","81527","81527","81527"
"61001","0.20793095451070148","0.10410089651763257","0.32883761028256586","81779.2","81778","81780","0.5716719464021531","0.4619164156190717","0.7797206422663718","81779.4","81778","81780","0.7088961074147577","0.5869392490641886","0.8396429983607481","81779.4","81778","81780","0.38357771867244955","0.0955195263911502","0.6582583868244332","81780","81780","81780","0.7464490842093674","0.5309272426003907","0.9261160424325025","81780","81780","81780","0.7797048579323647","0.6172737429886536","0.9950235440462704","81780","81780","81780"
"61251","0.2092190072493821","0.1438963877948541","0.28477824507576327","82032.2","82031","82033","0.5745918673514835","0.465795393340371","0.7946380427222945","82032.4","82031","82033","0.7053038274003273","0.5798405645135294","0.8449500922034291","82032.4","82031","82033","0.4053867944209418","0.22706093528814209","0.593532765844567","82033","82033","82033","0.7453337784973805","0.5261773636430273","0.9291671485368168","82033","82033","82033","0.7774404886172814","0.5987681511935512","0.9948944088639994","82033","82033","82033"
"61501","0.23879876697802677","0.15715940394295988","0.294803990562671","82285.2","82284","82286","0.5646034844495859","0.464634480940072","0.8043683396584879","82285.4","82284","82286","0.7121130697539462","0.5819709235429761","0.8439757314979015","82285.4","82284","82286","0.40351753117795647","0.27907571949317844","0.5492939054317065","82286","82286","82286","0.7458590221203629","0.5212018745525446","0.9344495387855396","82286","82286","82286","0.7776967214171642","0.6108766332965075","0.9935646401255219","82286","82286","82286"
"61751","0.22879680175866463","0.12271720844922651","0.3910735703266018","82538.2","82537","82539","0.5657076429062882","0.46706894522208725","0.8167511594467799","82538.4","82537","82539","0.7126369406651898","0.5796132356401527","0.8461717000959714","82538.4","82537","82539","0.3329027042948682","0.2030171335759263","0.5292652356236102","82539","82539","82539","0.745221240886387","0.5337695077602977","0.9312301434473437","82539","82539","82539","0.7760224961503754","0.5971301238145478","0.9930977523174711","82539","82539","82539"
"62001","0.2449626073792913","0.16421059445004543","0.3777986010383815","82791.2","82790","82792","0.5655779809940187","0.4661003678234419","0.8229909599298223","82791.4","82790","82792","0.7014350414745635","0.5817706235308426","0.8376754979184129","82791.4","82790","82792","0.35196431685795065","0.19271225218393925","0.5830067227332072","82792","82792","82792","0.7462468090267796","0.528366069186518","0.9362479721016838","82792","82792","82792","0.7665735976259318","0.5380047880505892","0.9936350399253312","82792","82792","82792"
"62251","0.18887813729984596","0.12144465976137178","0.32628353570895496","83044.2","83043","83045","0.5668393657911784","0.46548285821652957","0.8365243889549607","83044.4","83043","83045","0.7182927219284496","0.5739601656861482","0.8556813521529678","83044.4","83043","83045","0.3912054584659064","0.05742962686761468","0.6121960881391091","83045","83045","83045","0.742033228736817","0.5273549005221024","0.93798367028015","83045","83045","83045","0.7691376127971654","0.5480091377042475","0.9945072739570398","83045","83045","83045"
"62501","0.24657948278050731","0.12862202985984605","0.38339583074333355","83297.2","83296","83298","0.5693360590949481","0.4687048524964837","0.8442488916968083","83297.4","83296","83298","0.71699242083615","0.5721940557159174","0.8543476132486232","83297.4","83296","83298","0.38638963959014017","0.17820158066451966","0.5662426218060154","83298","83298","83298","0.7457641240843538","0.537310406274759","0.9386763108239929","83298","83298","83298","0.7623356701769012","0.5500152329399587","0.9949637144591614","83298","83298","83298"
"62751","0.2606996771617508","0.14292092055745634","0.4232644985723196","83550.2","83549","83551","0.568330736650889","0.4586616619651266","0.8494851764564402","83550.4","83549","83551","0.7209386353107774","0.5704791894117134","0.8577202071668097","83550.4","83549","83551","0.34262230980523467","0.11173379510643368","0.49075617583650216","83551","83551","83551","0.741447955054","0.5219723442420191","0.937388615430223","83551","83551","83551","0.7628692494359789","0.5477008031580585","0.9957861694746888","83551","83551","83551"
"63001","0.22677057931825254","0.1360300813117695","0.3148130152406283","83803.2","83802","83804","0.5688702373977051","0.4581894764325031","0.8568280194826838","83803.4","83802","83804","0.7275197936330072","0.5726374749379856","0.8617441267375563","83803.4","83802","83804","0.3747840131254605","0.09871511042958775","0.6593419552684636","83804","83804","83804","0.7437721153658174","0.5305418857957921","0.9397327903388466","83804","83804","83804","0.7636340099240483","0.5617752091285824","0.9955492756706389","83804","83804","83804"
"63251","0.23885117845317483","0.10673616022478805","0.473935809421089","84056.2","84055","84057","0.5706487516796362","0.45968243141282306","0.8616499445242882","84056.4","84055","84057","0.731605586851442","0.5732841802058002","0.8688617090608195","84056.4","84055","84057","0.3235286724952627","0.12338643578537634","0.47242629784844564","84057","84057","84057","0.7438758310049502","0.519845055197247","0.9393601084405567","84057","84057","84057","0.7683749836568696","0.5698480057692185","0.9954250168634747","84057","84057","84057"
"63501","0.2503270359702621","0.21188805161023888","0.30256582550439337","84309.2","84308","84310","0.5542413400388304","0.4563237211675887","0.8170795597499565","84309.4","84308","84310","0.7294821266684008","0.5704274876215851","0.8777347421069805","84309.4","84308","84310","0.40528608517751297","0.20600328845424268","0.5940551714425423","84310","84310","84310","0.7431049447351791","0.528758184788423","0.9387204775091332","84310","84310","84310","0.7639667768735732","0.5536455709259499","0.9955723113799718","84310","84310","84310"
"63751","0.26321656618305894","0.13492890858044948","0.41640977260321954","84562.2","84561","84563","0.5556301041039319","0.45812508759043424","0.8219240218677462","84562.4","84561","84563","0.7400525590356916","0.5676081631819265","0.8855049263959154","84562.4","84561","84563","0.36578052788458526","0.2238815334461672","0.5359217319082223","84563","84563","84563","0.7443385744692738","0.5350219141387601","0.9404424051149557","84563","84563","84563","0.7670077581477285","0.5719558283790162","0.9955855306397732","84563","84563","84563"
"64001","0.21092419569849635","0.14240237376955966","0.36576804670621843","84815.2","84814","84816","0.5487237949671632","0.45342780881896055","0.7429970972286335","84815.4","84814","84816","0.7476276744253536","0.5666200163803479","0.8897058278170394","84815.4","84814","84816","0.3991015877024151","0.04594786856723585","0.6140843878736569","84816","84816","84816","0.7418650805164632","0.5143952354656102","0.9350769701193556","84816","84816","84816","0.7692898662843948","0.5825512131619692","0.9957366747045802","84816","84816","84816"
"64251","0.274957148083967","0.21258347672187786","0.3518344947088211","85068.2","85067","85069","0.5521361706383561","0.45714928375909725","0.7422141144402048","85068.4","85067","85069","0.7525312662388601","0.5598818132451171","0.898333850524067","85068.4","85067","85069","0.3911298045187211","0.17691738653625158","0.5462797006180277","85069","85069","85069","0.7421516623101925","0.5357660188601875","0.9329754750475013","85069","85069","85069","0.7687505364483533","0.5848695227947848","0.9951589130239417","85069","85069","85069"
"64501","0.21860888335886103","0.10457121102213118","0.2949808286935358","85321.2","85320","85322","0.5535203157490819","0.4532667929345018","0.7430694886627022","85321.4","85320","85322","0.7509856775413258","0.5631401300667972","0.9072210801134437","85321.4","85320","85322","0.44718302436733737","0.2504202503413393","0.6470761184645988","85322","85322","85322","0.7412485767770969","0.5327798575788432","0.9344927616006564","85322","85322","85322","0.7690908137683302","0.5917510789516223","0.9954257438657929","85322","85322","85322"
"64751","0.26267437084071943","0.15101701033077305","0.3193360871330241","85574.2","85573","85575","0.5536321436029391","0.45357985502190024","0.7483679139008463","85574.4","85573","85575","0.740231754264314","0.5555883603346438","0.9141274455948695","85574.4","85573","85575","0.42109005603244476","0.19203034405593955","0.6474009221576341","85575","85575","85575","0.7399649950735896","0.5183617826446927","0.9352797618552717","85575","85575","85575","0.7684131845666776","0.583461502235337","0.9665507817071376","85575","85575","85575"
"65001","0.2516046784857554","0.10687430221606649","0.36215411602823516","85827.2","85826","85828","0.558298129455155","0.45307313448188075","0.7653491999489701","85827.4","85826","85828","0.7279491062909775","0.5581057261125374","0.8615845254308443","85827.4","85826","85828","0.4136718043194409","0.2697401027662155","0.5977876532512609","85828","85828","85828","0.7394373613222295","0.5127479111358393","0.9327602977215085","85828","85828","85828","0.7692036749761256","0.5974538801265811","0.969251369101134","85828","85828","85828"
"65251","0.2203428718781578","0.111763840483011","0.3580228366342727","86080.2","86079","86081","0.5592181451893495","0.4521871726407521","0.7831832010075053","86080.4","86079","86081","0.7248089900222487","0.550016291284112","0.8723296503177733","86080.4","86079","86081","0.40396992837905304","0.2429899186754073","0.6609586930099378","86081","86081","86081","0.740855624057984","0.523313028097956","0.9400758408424231","86081","86081","86081","0.7698106710885461","0.5924266832412107","0.971633743398444","86081","86081","86081"
"65501","0.2530520120874482","0.0750649736834749","0.44148696312855645","86333.2","86332","86334","0.5611976671475969","0.4559169203591301","0.796668599540906","86333.4","86332","86334","0.7272720819353171","0.5491155421147988","0.8841289224034595","86333.4","86332","86334","0.3645220841114365","0.1943581428649176","0.534807742853107","86334","86334","86334","0.7403052196613041","0.5173080038134604","0.9375248943618141","86334","86334","86334","0.7717346718463635","0.5907077353346767","0.9738149202154783","86334","86334","86334"
"65751","0.2343973361765504","0.13183376150837076","0.3477951498889224","86586.2","86585","86587","0.5639156271782484","0.45118726018336275","0.8154774733777561","86586.4","86585","86587","0.7254191518074025","0.5500341961366504","0.8307567289161938","86586.4","86585","86587","0.46233380082705555","0.2933237495513854","0.5994600317630797","86587","86587","86587","0.7409804819711272","0.5305068568110004","0.9384034586664732","86587","86587","86587","0.7725360960503275","0.597473670966363","0.9791936827963784","86587","86587","86587"
