"stage2/step","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_MSE_Simple_cauchy - _step","Group: Ours_MSE_Simple_cauchy - _step__MIN","Group: Ours_MSE_Simple_cauchy - _step__MAX","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_MSE_Complicate_cauchy - _step","Group: Ours_MSE_Complicate_cauchy - _step__MIN","Group: Ours_MSE_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"38251","0.5550385267582231","0.41645310099625465","0.634072367286789","58757","58757","58757","0.2510932205964074","0.1616723152151896","0.32771354209990655","58756.2","58755","58757","0.7107348792695648","0.629321355304331","0.767483626547048","58757","58757","58757","0.5311811479350006","0.44163316750236686","0.6176118937846378","58756.2","58755","58757"
"38501","0.5549674478562662","0.41159009693066273","0.6338193741214695","59010","59010","59010","0.2482684803274433","0.12173633127695271","0.3302989170690166","59009.2","59008","59010","0.7103811469032353","0.6237154733974019","0.7674204230100651","59010","59010","59010","0.5341293690054871","0.4378873759732061","0.6234988230658727","59009.2","59008","59010"
"38751","0.5575052009529252","0.41211873231740553","0.6359791089465338","59263","59263","59263","0.23857219077780378","0.11419803678586708","0.3263677810162484","59262.2","59261","59263","0.7109828895345455","0.626095132425744","0.7651782364903855","59263","59263","59263","0.5311135814936162","0.4433118026753419","0.6075488346752553","59262.2","59261","59263"
"39001","0.5547571657153776","0.3784661828551603","0.6347177753756063","59516","59516","59516","0.24033407713000782","0.11012650339234079","0.3261700606517657","59515.2","59514","59516","0.7107483972509769","0.6274398118467505","0.7672628835872182","59516","59516","59516","0.5320556159450538","0.4327609695686149","0.6141269921656403","59515.2","59514","59516"
"39251","0.5536919194672885","0.3716117802379886","0.6415621711304672","59769","59769","59769","0.2409382762219514","0.11392899850217486","0.3188427231463119","59768.2","59767","59769","0.7106725551730583","0.626702160924446","0.7690825608524325","59769","59769","59769","0.5296369012670985","0.4399779474248612","0.6098963679889606","59768.2","59767","59769"
"39501","0.552437370820313","0.35338365593589116","0.6389498165677977","60022","60022","60022","0.2372589797532319","0.1007963066268955","0.31936579077883764","60021.2","60020","60022","0.7103895446971127","0.6249449581300244","0.7690618032998366","60022","60022","60022","0.532271864208224","0.43972956129310453","0.6166786685653206","60021.2","60020","60022"
"39751","0.5587028443392588","0.43844194964768474","0.6389829404746357","60275","60275","60275","0.23951641466520726","0.12280870705740585","0.3125638803263392","60274.2","60273","60275","0.7109074526636002","0.6245068617507602","0.7703215406533216","60275","60275","60275","0.5315808704309349","0.4363265612286621","0.6169792974342957","60274.2","60273","60275"
"40001","0.5596533615803849","0.41252911687848837","0.6362220274758434","60528","60528","60528","0.2427791578872117","0.11559033130734686","0.3065606876925791","60527.2","60526","60528","0.712490862410817","0.6275596533876987","0.7679532357695659","60528","60528","60528","0.532067992501621","0.439221180292612","0.6122194157166083","60527.2","60526","60528"
"40251","0.5605476027821036","0.4086994442581431","0.6384470018484781","60781","60781","60781","0.24254870629998507","0.12480679501592691","0.3230204918512791","60780.2","60779","60781","0.7126724052894648","0.6266632810615551","0.7717418128408896","60781","60781","60781","0.5319911326679285","0.43963686929966245","0.6194637022405718","60780.2","60779","60781"
"40501","0.5628978733122941","0.4199890325649594","0.6369745881359741","61034","61034","61034","0.24007764671753512","0.13238987284286668","0.3297053060414558","61033.2","61032","61034","0.7104528909590071","0.6276546358779757","0.7681997398415631","61034","61034","61034","0.5293658562841842","0.43763291499400986","0.6193606491214751","61033.2","61032","61034"
"40751","0.5608540758478952","0.41246752673670134","0.6415633249709419","61287","61287","61287","0.2462873991166341","0.13352561289817538","0.3290473829866556","61286.2","61285","61287","0.71092681219916","0.6241011789905663","0.7685692503993361","61287","61287","61287","0.5276370801975538","0.4372558947814567","0.6138528777167902","61286.2","61285","61287"
"41001","0.5619628170767138","0.43282427496524006","0.636226363886561","61540","61540","61540","0.24227057612447478","0.13146270084250503","0.3357442686318901","61539.2","61538","61540","0.7088605467405878","0.624225330846219","0.7696515335843026","61540","61540","61540","0.5309328527241332","0.4328604713665959","0.6162054779275826","61539.2","61538","61540"
"41251","0.5608612367750143","0.41919009861204054","0.6402629723048817","61793","61793","61793","0.24132551711535105","0.13377662859612","0.3283307920971022","61792.2","61791","61793","0.7101526093550854","0.6266479273410677","0.7699463158578773","61793","61793","61793","0.5320269538584699","0.4412517545124226","0.6154550995970605","61792.2","61791","61793"
"41501","0.5585457401531575","0.4161788268454522","0.634198896204727","62046","62046","62046","0.24677572553146807","0.15155560405349344","0.3347348538564891","62045.2","62044","62046","0.7107363261097158","0.6241185314229191","0.7680980461633512","62046","62046","62046","0.531420485454427","0.43300593683801314","0.6128165658137693","62045.2","62044","62046"
"41751","0.5573122451094943","0.42116286600540037","0.6311530950120198","62299","62299","62299","0.2518164714366652","0.19049174743945427","0.32829178154088834","62298.2","62297","62299","0.7107958850403729","0.6257798802941777","0.7686377593768284","62299","62299","62299","0.5346323829314598","0.44113437912427633","0.6184994654417049","62298.2","62297","62299"
"42001","0.5570412250157407","0.4270508311727868","0.6310627779583556","62552","62552","62552","0.25403676039236245","0.19739456222475088","0.33452655387849956","62551.2","62550","62552","0.7093845086646441","0.6211047838639003","0.7687232499491299","62552","62552","62552","0.5336643064428426","0.43932985798036794","0.6148433239792277","62551.2","62550","62552"
"42251","0.5574753287200901","0.4247412928313203","0.638432783745747","62805","62805","62805","0.25603041317683517","0.21067871030780197","0.3256599419555915","62804.2","62803","62805","0.7112376668656722","0.6229694127654878","0.7703136079811029","62805","62805","62805","0.5364198490055866","0.43946797637019896","0.6125529846660378","62804.2","62803","62805"
"42501","0.5589455950476803","0.44085474239104055","0.6322783601261243","63058","63058","63058","0.23554052374381723","0.1342504908100274","0.31680616029036457","63057.2","63056","63058","0.7110372640216583","0.6266745064268461","0.7683351801534123","63058","63058","63058","0.5368070101270217","0.4453604705702678","0.6145225923188274","63057.2","63056","63058"
"42751","0.5618469059016189","0.43878246994574815","0.6339487090866158","63311","63311","63311","0.23727795109351463","0.13581725911885803","0.2774038114169225","63310.2","63309","63311","0.7118298426375266","0.6280377613444744","0.7695879090063974","63311","63311","63311","0.5373454801550727","0.43971137806254745","0.6140229402811554","63310.2","63309","63311"
"43001","0.5617046649837069","0.47140830297098585","0.6316606474297601","63564","63564","63564","0.24408875619846332","0.1381832152376167","0.3079154888013752","63563.2","63562","63564","0.710164318388613","0.6262001598424466","0.766509928990407","63564","63564","63564","0.5361770288377895","0.43800047910193934","0.6181700943683541","63563.2","63562","63564"
"43251","0.5622243613260893","0.4642378436423013","0.6330112138205456","63817","63817","63817","0.24580345413123475","0.1356950963734396","0.3375743829355815","63816.2","63815","63817","0.7111323425035233","0.6297141038422214","0.7683632501089722","63817","63817","63817","0.5391999723418774","0.4436172281672273","0.612971098466853","63816.2","63815","63817"
"43501","0.5659085849913789","0.46364903743960856","0.6319464946834313","64070","64070","64070","0.2449244524833089","0.12805686819013135","0.3410803033541811","64069.2","64068","64070","0.7101500096011037","0.6259267280138338","0.766946100414991","64070","64070","64070","0.5362703000084678","0.43892204221693654","0.617266194219777","64069.2","64068","64070"
"43751","0.5657309091722966","0.4659146958039986","0.6331868411541811","64323","64323","64323","0.25911889643188346","0.1888194935758902","0.34634384502434956","64322.2","64321","64323","0.7105773044084566","0.6266906105751435","0.7663322545689356","64323","64323","64323","0.5418860706234915","0.44254862918315574","0.6209745300384122","64322.2","64321","64323"
"44001","0.5649952745983293","0.46193588581100936","0.6320622843626529","64576","64576","64576","0.26044829013657134","0.19175915131965005","0.34618144457283256","64575.2","64574","64576","0.7122317292795379","0.6257436223745096","0.7723019770915512","64576","64576","64576","0.5405159097140588","0.43865324409029294","0.6239013302684401","64575.2","64574","64576"
"44251","0.5711694525093416","0.4707279278022935","0.6333137242304977","64829","64829","64829","0.2602392792666205","0.18620634107913508","0.3469031999899476","64828.2","64827","64829","0.7115278208166237","0.6306472705579202","0.7705838123512336","64829","64829","64829","0.5392825540200695","0.44394632216273333","0.6227762415232084","64828.2","64827","64829"
"44501","0.5600510123511976","0.41335967192710915","0.6335459014562652","65082","65082","65082","0.25965617007222985","0.19224156064865783","0.34773521625593995","65081.2","65080","65082","0.7111176665210672","0.6220488798681583","0.766832976995815","65082","65082","65082","0.5428192121638936","0.4387972007330491","0.629182238317765","65081.2","65080","65082"
"44751","0.5617856501556364","0.406423889439899","0.6306704692461106","65335","65335","65335","0.2542833988975935","0.1979328327063839","0.34721680740949484","65334.2","65333","65335","0.7098081032158161","0.6274398914184499","0.7686596360634829","65335","65335","65335","0.5402234695060034","0.442948657291743","0.6269878192916248","65334.2","65333","65335"
"45001","0.5630781671218161","0.4068266325772483","0.6377484314959269","65588","65588","65588","0.2560011953090201","0.1908562722403314","0.3396258875255721","65587.2","65586","65588","0.7109516677013128","0.6274916776193327","0.7690314252511747","65588","65588","65588","0.5399083222491434","0.4401597955240395","0.6325206491168679","65587.2","65586","65588"
"45251","0.5635676748264962","0.40616882445216246","0.6381097186780399","65841","65841","65841","0.26308662546753275","0.18864422424644406","0.34306090627887975","65840.2","65839","65841","0.7118166400364764","0.6277868072142746","0.7712545748955378","65841","65841","65841","0.540259738496123","0.44004865759738887","0.6235863105478086","65840.2","65839","65841"
"45501","0.5654067268572691","0.4084900664200662","0.6359671981790953","66094","66094","66094","0.25845509451685267","0.19672288904387084","0.3408540312908223","66093.2","66092","66094","0.7118488221057352","0.6222828663746114","0.7685829289259677","66094","66094","66094","0.5420057129023845","0.44216563060838754","0.6256017150757929","66093.2","66092","66094"
"45751","0.5660746166195305","0.4064636500500107","0.6352073028947612","66347","66347","66347","0.26166125245351035","0.1983422140153906","0.34112143957706437","66346.2","66345","66347","0.7120180776986007","0.6260174788338987","0.7692893727304386","66347","66347","66347","0.5401852717221873","0.443917604393674","0.6341509187381129","66346.2","66345","66347"
"46001","0.5662909766931388","0.39727479731854043","0.6399798505694735","66600","66600","66600","0.26678387399006165","0.22299910635698583","0.3492060253203261","66599.2","66598","66600","0.7118442778623837","0.6270894554008212","0.769338099243504","66600","66600","66600","0.5401843481437525","0.4483745584732996","0.6201055015505467","66599.2","66598","66600"
"46251","0.5641132771380856","0.3975495788537211","0.6364821091263001","66853","66853","66853","0.2633003797704486","0.21876687623413366","0.34292436463609205","66852.2","66851","66853","0.7100528928254434","0.626349719736292","0.7650583472816986","66853","66853","66853","0.540788508524403","0.44984158436651106","0.6314104590963547","66852.2","66851","66853"
"46501","0.5665513967605005","0.4387860104070744","0.6341327965229527","67106","67106","67106","0.26312088896287744","0.22173074937098208","0.3436696437967279","67105.2","67104","67106","0.7110281841632349","0.6273902972984066","0.7675790973219173","67106","67106","67106","0.541422640184912","0.4473328162829803","0.6342803422805579","67105.2","67104","67106"
"46751","0.5643552432438518","0.41229886159768436","0.6386706658964022","67359","67359","67359","0.2654488625266793","0.2208393376145316","0.3363515210653988","67358.2","67357","67359","0.710848364751007","0.6276052324766027","0.7671571556069189","67359","67359","67359","0.5415792789495784","0.44622422670571077","0.6183399941431508","67358.2","67357","67359"
"47001","0.5652254147216372","0.4096239243780815","0.6368808273580426","67612","67612","67612","0.25539638862205416","0.14644943450886588","0.3421060487484305","67611.2","67610","67612","0.7108542469097057","0.6283627665043064","0.7701695731294427","67612","67612","67612","0.5418296420504506","0.4425077720202073","0.6229528514244587","67611.2","67610","67612"
"47251","0.565990455961218","0.3936977774489682","0.6346923970793238","67865","67865","67865","0.24647281972977436","0.14974865450279803","0.286640397952195","67864.2","67863","67865","0.7113692626357887","0.6310064790600868","0.7703690373174324","67865","67865","67865","0.542295126031434","0.4429651708123675","0.625867295501788","67864.2","67863","67865"
"47501","0.5661866448805408","0.38674961516128753","0.6390747835260709","68118","68118","68118","0.24223887845185338","0.15287207119474217","0.2957159580061996","68117.2","68116","68118","0.7115083098077056","0.6307564374556623","0.7649978062257915","68118","68118","68118","0.5386533490530099","0.436948696280849","0.6241734282300091","68117.2","68116","68118"
"47751","0.5654367512282789","0.38580832334363474","0.6381095495223543","68371","68371","68371","0.2441095051474079","0.13566971339230582","0.28905898051194134","68370.2","68369","68371","0.70924693277802","0.6273749363218938","0.769997417009288","68371","68371","68371","0.5393165326310001","0.44488380861904336","0.6224212972863366","68370.2","68369","68371"
"48001","0.5621305701083673","0.3930505216304721","0.6350934543765893","68624","68624","68624","0.24516053889741146","0.17883765958792358","0.2866123816789554","68623.2","68622","68624","0.7115469823031051","0.6308964902439752","0.7715209565414506","68624","68624","68624","0.5371894467892505","0.4428098911012553","0.6261334944202106","68623.2","68622","68624"
"48251","0.5614273667101586","0.4033110511154976","0.6317923676143982","68877","68877","68877","0.24716991159303517","0.19215739593057146","0.289394897453935","68876.2","68875","68877","0.7113606574772364","0.6303163578887366","0.7691903707719393","68877","68877","68877","0.5363881287963836","0.4413687653658635","0.627148578927369","68876.2","68875","68877"
"48501","0.5600022654602919","0.3519240101683243","0.63313320430693","69130","69130","69130","0.2459116654195575","0.18116140819821652","0.29180579538830975","69129.2","69128","69130","0.7100177176662485","0.625923507159741","0.7683901528622638","69130","69130","69130","0.5398211956357628","0.44532915881243335","0.6322838674554748","69129.2","69128","69130"
"48751","0.5587756026326864","0.3348754505260663","0.6326614283155293","69383","69383","69383","0.24537054890453797","0.18716486305146524","0.2851234121823257","69382.2","69381","69383","0.7112125227553527","0.6294454814714224","0.7697992913794054","69383","69383","69383","0.5388758529138251","0.44620408238690323","0.6267200516258918","69382.2","69381","69383"
"49001","0.5565413478495822","0.35887334804560456","0.6316448899119655","69636","69636","69636","0.2468872471141438","0.19630446205847737","0.2874847304732306","69635.2","69634","69636","0.7116812949691913","0.6308338112290732","0.7691259772010781","69636","69636","69636","0.540607899872824","0.4480710514395456","0.6343592222938972","69635.2","69634","69636"
"49251","0.5578113033142831","0.364735610615522","0.6338046693489882","69889","69889","69889","0.2485652789737615","0.19843115754969493","0.2870094694399825","69888.2","69887","69889","0.711106363704259","0.6298134352115604","0.7655837951042108","69889","69889","69889","0.5369941630030124","0.4434025741579875","0.6334496409161755","69888.2","69887","69889"
"49501","0.5566472696659626","0.340384942185459","0.6327698622831577","70142","70142","70142","0.24183769508476477","0.13907211879708137","0.29346460965389426","70141.2","70140","70142","0.7114761641082105","0.6264014622844128","0.7684948608807609","70142","70142","70142","0.5369123670193096","0.4388910156802314","0.6264470142345905","70141.2","70140","70142"
"49751","0.5656174482343239","0.3748998712222469","0.6351261984119949","70395","70395","70395","0.24280199903394176","0.1334735506196995","0.2900101806523384","70394.2","70393","70395","0.7102906125547572","0.6261270930887978","0.7664361684453559","70395","70395","70395","0.5387665796127179","0.4420473053355766","0.6276584256726159","70394.2","70393","70395"
"50001","0.5613177253276223","0.38233778340105856","0.6365227934734224","70648","70648","70648","0.24297377843837661","0.13705597439879008","0.2956356280901327","70647.2","70646","70648","0.70890181804652","0.6299267176524884","0.7673909184714836","70648","70648","70648","0.5349911490347873","0.44268722085569323","0.6279349067432132","70647.2","70646","70648"
"50251","0.5720937510755607","0.48233577480590134","0.6361334020622578","70901","70901","70901","0.23682588106762922","0.12243935808135356","0.29044555070518174","70900.2","70899","70901","0.7091890466504497","0.6264256803216725","0.7683270666130984","70901","70901","70901","0.5386409348120732","0.44524509426034803","0.6342779009343799","70900.2","70899","70901"
"50501","0.5676299285278945","0.4280250056117934","0.6376259856396786","71154","71154","71154","0.24010296509027967","0.12267301168149843","0.30459975229053","71153.2","71152","71154","0.7093323612641809","0.6294687623376845","0.7652123168448913","71154","71154","71154","0.5398180253299907","0.44702963623341974","0.6315527746364277","71153.2","71152","71154"
"50751","0.5757778684231317","0.500480168697104","0.6346830003655916","71407","71407","71407","0.24006667053587183","0.13762378016004478","0.30855436871409636","71406.2","71405","71407","0.7110372921495758","0.6238842686201181","0.7669729861712149","71407","71407","71407","0.5398734405715935","0.4471265932534935","0.6289657022087765","71406.2","71405","71407"
"51001","0.5653829072664713","0.46621171974133224","0.6445795200278664","71660","71660","71660","0.23917483632165645","0.1382185986065489","0.3071167592585703","71659.2","71658","71660","0.710033258864318","0.6274449926163644","0.7660253235101905","71660","71660","71660","0.535078910967864","0.4396602091968657","0.6204831979911185","71659.2","71658","71660"
"51251","0.5765345025577279","0.4864363325612609","0.6432298818600665","71913","71913","71913","0.24205924100235476","0.12623610186409037","0.30617015124584074","71912.2","71911","71913","0.7108620828766505","0.6262469685319588","0.7698508817590305","71913","71913","71913","0.5389989684791986","0.4444462720887721","0.6341077610499812","71912.2","71911","71913"
"51501","0.566672133942781","0.4061771239036154","0.6433284870079897","72166","72166","72166","0.24219751490110322","0.12503212369497688","0.29278192363363825","72165.2","72164","72166","0.7110683049292785","0.6297058239453244","0.768625374415155","72166","72166","72166","0.5422974956498415","0.44352290544461326","0.6388180823586601","72165.2","72164","72166"
"51751","0.5676735727940443","0.41367644238602647","0.6418330160178704","72419","72419","72419","0.23845113462893713","0.11688697616832269","0.29229824830035916","72418.2","72417","72419","0.7113048451678219","0.6253779874578727","0.7701480870124168","72419","72419","72419","0.5387843899466022","0.4436525977257449","0.6314198095446788","72418.2","72417","72419"
"52001","0.5660480735455283","0.390857229379995","0.6387432193425958","72672","72672","72672","0.22867418612502854","0.10997764561264652","0.29369498564037183","72671.2","72670","72672","0.7120951595266343","0.6261702809616633","0.7701103319596427","72672","72672","72672","0.5394318587298731","0.44533094896926884","0.6298539426225446","72671.2","72670","72672"
"52251","0.5658206746878921","0.39018994308156607","0.6426980530262248","72925","72925","72925","0.22977529323265716","0.1108407712919138","0.29365790753274323","72924.2","72923","72925","0.7114229874980815","0.6278315444713171","0.765733655635008","72925","72925","72925","0.5406906361445268","0.4422679515425892","0.6310060407631956","72924.2","72923","72925"
"52501","0.5777220005966741","0.4492868070327412","0.6418180155972785","73178","73178","73178","0.23078696870183882","0.11066503505669308","0.2939358117339072","73177.2","73176","73178","0.7121509042593916","0.6290678736695144","0.7666719758556831","73178","73178","73178","0.5409605330905354","0.4496443593212467","0.6305591713314413","73177.2","73176","73178"
"52751","0.575912612890202","0.4459485641737296","0.6450266185898466","73431","73431","73431","0.2323798832890426","0.12819741458357767","0.28639809086121165","73430.2","73429","73431","0.7116454336086541","0.626177589634072","0.7695456664734239","73431","73431","73431","0.5382003437957796","0.44875210000657584","0.639877082533472","73430.2","73429","73431"
"53001","0.5728741158145068","0.42086081196194325","0.645390154415063","73684","73684","73684","0.2357182544517681","0.12805992211910575","0.2902577597599762","73683.2","73682","73684","0.7111724369828776","0.6281095953286506","0.7685355700081886","73684","73684","73684","0.5412615267506924","0.4426719901573685","0.6333772134286445","73683.2","73682","73684"
"53251","0.5734047678701193","0.4072210410205053","0.6445857928964072","73937","73937","73937","0.2402070995604248","0.12351420176255237","0.3156595016168447","73936.2","73935","73937","0.7115306728822927","0.6318597877539888","0.7656939106103985","73937","73937","73937","0.5400475585678884","0.4501945685562817","0.6315021155639446","73936.2","73935","73937"
"53501","0.570190808391449","0.41748551264599043","0.646144300623144","74190","74190","74190","0.2407851746193979","0.14606904124944176","0.3217936634846217","74189.2","74188","74190","0.7126218268189775","0.62830470596609","0.7667103036810877","74190","74190","74190","0.5366105215081436","0.443344801897556","0.6308521678409638","74189.2","74188","74190"
"53751","0.5688455374858659","0.4348463956243595","0.6448067820884406","74443","74443","74443","0.2435250166786919","0.1418973873726234","0.32249728937447775","74442.2","74441","74443","0.7122181195366586","0.6355985083331138","0.7673808763517717","74443","74443","74443","0.5405463231990812","0.44481792533016173","0.6347466364577454","74442.2","74441","74443"
"54001","0.5686504489297877","0.4582592171570244","0.6448486559804782","74696","74696","74696","0.242814066353617","0.13323295466695123","0.3328278947925386","74695.2","74694","74696","0.7113845730571349","0.6324968885403586","0.7685889015770094","74696","74696","74696","0.5421270057976678","0.443187582299646","0.6382996674620466","74695.2","74694","74696"
"54251","0.5672616707148352","0.46808820486238173","0.6429086581382513","74949","74949","74949","0.24861454080191642","0.17356582235355225","0.3393743733296285","74948.2","74947","74949","0.7118226755276547","0.6319459379900972","0.7717870588843289","74949","74949","74949","0.5425759989260751","0.44610105336677996","0.6313353399180479","74948.2","74947","74949"
"54501","0.5653263405453323","0.44489642158152587","0.6429045441702574","75202","75202","75202","0.2574677726757208","0.1694769375229228","0.3358331856808886","75201.2","75200","75202","0.7121837905932185","0.6322045902503369","0.7669380754826309","75202","75202","75202","0.5442763013629472","0.4501129910623984","0.6385354373245006","75201.2","75200","75202"
"54751","0.5581969535240654","0.3557156851275369","0.6417825381813608","75455","75455","75455","0.264007759257714","0.2112172127721348","0.33726461600961816","75454.2","75453","75455","0.7136504968423033","0.6336654035701893","0.7662409373583169","75455","75455","75455","0.5415821647920951","0.4427068366616712","0.6367654339150141","75454.2","75453","75455"
"55001","0.5642134457697351","0.393083461945632","0.641330027080185","75708","75708","75708","0.26278372151268364","0.22100275664903926","0.31758763875514007","75707.2","75706","75708","0.7142217944838053","0.6374020799836978","0.765410897680402","75708","75708","75708","0.5437781635431711","0.4394825190887353","0.6395991199190452","75707.2","75706","75708"
"55251","0.5600556660783778","0.36492995162138353","0.6417367863101631","75961","75961","75961","0.25942615006361985","0.21643199444715272","0.3209910009691964","75960.2","75959","75961","0.7131833489118949","0.6324278830313649","0.7661881060155534","75961","75961","75961","0.5432242408450227","0.44644280229713706","0.6414773933231881","75960.2","75959","75961"
"55501","0.5583910707797514","0.3575024057403425","0.6395270769623251","76214","76214","76214","0.24380937225956606","0.17704834870202718","0.29565517565253663","76213.2","76212","76214","0.7130427152370462","0.632685176530834","0.7686010434806794","76214","76214","76214","0.5433263183859591","0.4433300181727754","0.6337870369678661","76213.2","76212","76214"
"55751","0.5586335195037648","0.3658667763722791","0.6402518333776874","76467","76467","76467","0.2502404007948731","0.16289428031391345","0.29936502659698216","76466.2","76465","76467","0.7129430368535596","0.6300300358181353","0.7675193518021118","76467","76467","76467","0.5452703493089285","0.4463525935983392","0.6330109479325452","76466.2","76465","76467"
"56001","0.5612858817631854","0.37597290878927064","0.6463907735273458","76720","76720","76720","0.24334982134374422","0.13299807878022432","0.2864531773929193","76719.2","76718","76720","0.714247595378597","0.6373571274903022","0.7644483867491351","76720","76720","76720","0.5453915737744335","0.44792069188795536","0.6385038189773594","76719.2","76718","76720"
"56251","0.5731594559043142","0.48910023279382137","0.6453906574344127","76973","76973","76973","0.24743310263027413","0.13422977354476115","0.28793589563410793","76972.2","76971","76973","0.7130258480692113","0.6332221474209984","0.7657751431188952","76973","76973","76973","0.5458562389773615","0.4496644867999658","0.6416333928717083","76972.2","76971","76973"
"56501","0.5669611018350909","0.4063876553479407","0.6458219794667143","77226","77226","77226","0.24660562319566282","0.13877061933259144","0.30104992171035716","77225.2","77224","77226","0.7129308158054812","0.6315286865280133","0.7661014941334647","77226","77226","77226","0.5459733244804514","0.450530094203992","0.6387414275964363","77225.2","77224","77226"
"56751","0.566658853624228","0.387197302978387","0.644826348918765","77479","77479","77479","0.2478332246905855","0.10463025415457641","0.31615013928341107","77478.2","77477","77479","0.7140252572986096","0.6329562076322424","0.7688178964736153","77479","77479","77479","0.5459222460049591","0.44499822332955175","0.6285969206814527","77478.2","77477","77479"
"57001","0.5615547837476081","0.3707811231722295","0.6457543463626422","77732","77732","77732","0.251193820500927","0.09689293721793116","0.324383062073444","77731.2","77730","77732","0.7138744362040492","0.6320236012772202","0.7678811751082056","77732","77732","77732","0.5451447965067141","0.4447715761872245","0.6292203635600874","77731.2","77730","77732"
"57251","0.5636356375203817","0.39236181996716785","0.6473199995374266","77985","77985","77985","0.25174274925657186","0.11070193817979554","0.32284891277762906","77984.2","77983","77985","0.713323074675599","0.6349125710927085","0.7656552715955077","77985","77985","77985","0.5456578016313346","0.4528429866549284","0.6294943720894339","77984.2","77983","77985"
"57501","0.5709125382439162","0.445145604984007","0.645743773721224","78238","78238","78238","0.2459235103758263","0.10295170378423082","0.3262336036908479","78237.2","78236","78238","0.7138143156815491","0.6329516104964865","0.7637237152244886","78238","78238","78238","0.5425554964786119","0.4470235347720468","0.6288546084153376","78237.2","78236","78238"
"57751","0.5636457664795438","0.4386165094109329","0.6361212403908992","78491","78491","78491","0.2609633022380138","0.18651907706025453","0.33191648307791494","78490.2","78489","78491","0.7148790232689315","0.6320328223868196","0.7698426153322989","78491","78491","78491","0.5456822453820429","0.44720927205544686","0.6333339908363067","78490.2","78489","78491"
"58001","0.5650148394456231","0.4523706486235479","0.6384504600843195","78744","78744","78744","0.2556187154288387","0.17511986062710763","0.3285422800661693","78743.2","78742","78744","0.7133216269485311","0.6329172454848151","0.7688166996423375","78744","78744","78744","0.5450219766460943","0.4522986078214123","0.6309935793414942","78743.2","78742","78744"
"58251","0.5620033836364495","0.41766372952926245","0.6416815705733311","78997","78997","78997","0.2581408539793585","0.18997051920987096","0.3347003860497274","78996.2","78995","78997","0.7137770195140943","0.6340356184847106","0.7654584636837723","78997","78997","78997","0.5464181940936034","0.45351434995459206","0.6357212137878914","78996.2","78995","78997"
"58501","0.5652671311351456","0.435001224335615","0.6494220322620811","79250","79250","79250","0.2590594137376968","0.19056473487973738","0.33687832929147427","79249.2","79248","79250","0.7137735562668441","0.6314540254442025","0.7650636438640728","79250","79250","79250","0.5458133047562157","0.4474560912240334","0.6325593487771134","79249.2","79248","79250"
"58751","0.563931129126457","0.43427685510752995","0.6383014144326425","79503","79503","79503","0.2533287044420859","0.1938543598668865","0.33483640525766534","79502.2","79501","79503","0.7130701617467208","0.6357289349863673","0.7646815769777099","79503","79503","79503","0.5463949362338377","0.44791922905639436","0.6362880241909541","79502.2","79501","79503"
"59001","0.5624645032733762","0.4167790414579556","0.6408602774958064","79756","79756","79756","0.2458628413609175","0.1315086322856802","0.3355357758309034","79755.2","79754","79756","0.714469794555442","0.6338700576747985","0.7659222371516448","79756","79756","79756","0.5462993275642913","0.45133096221558516","0.6294809109104464","79755.2","79754","79756"
"59251","0.5620138122043381","0.40903705235416615","0.6401617351686085","80009","80009","80009","0.24228831794983394","0.136367230941322","0.32589337028346865","80008.2","80007","80009","0.712563574711288","0.6314743465553382","0.7614973958399477","80009","80009","80009","0.5455178253588598","0.44570667093278366","0.629772653220474","80008.2","80007","80009"
"59501","0.56205207702513","0.4084419727305198","0.6414718775913609","80262","80262","80262","0.24603692493606735","0.14559831898936992","0.31740910698916047","80261.2","80260","80262","0.7147641592155644","0.6318830249661972","0.7679564189739573","80262","80262","80262","0.5457831521531621","0.44989907988140193","0.6337023086078885","80261.2","80260","80262"
"59751","0.5610081365198997","0.40019513372469057","0.6439394235120512","80515","80515","80515","0.2344350917030778","0.14297873349205625","0.3113559667159916","80514.2","80513","80515","0.7135543589664619","0.633018801056486","0.7701475001225465","80515","80515","80515","0.5441699860065096","0.4492128162844028","0.6305663820270462","80514.2","80513","80515"
