"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_spearman","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_spearman","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX"
"51751","0.1717040367981091","0.09570120663680229","0.24202382464790978","62418","62418","62418","0.6087312223920872","0.5568965226667878","0.707672533122236","72418.4","72417","72419","0.8127167561756419","0.7561078999995787","0.8497053572395885","72418.2","72417","72419"
"52001","0.16694657999549944","0.10794284260710377","0.2673792867408197","62671","62671","62671","0.6099429355744869","0.5579925451858945","0.7071488254171341","72671.4","72670","72672","0.8122413119456022","0.7552416525432198","0.8487941260393896","72671.2","72670","72672"
"52251","0.18121627464216047","0.1310912209412601","0.2618634213580442","62924","62924","62924","0.6147613003228816","0.5639726354388624","0.7160946501274146","72924.4","72923","72925","0.811709085292293","0.7537251161813879","0.8482010344433961","72924.2","72923","72925"
"52501","0.16499118023914855","0.12829561753499769","0.22963309563870188","63177","63177","63177","0.6222613195052753","0.5601713574096576","0.7199195106325926","73177.4","73176","73178","0.810952403514205","0.7533030295766731","0.850954945167194","73177.2","73176","73178"
"52751","0.15639289532363923","0.08933754183349855","0.2331946319717113","63430","63430","63430","0.6255933213678475","0.5687702366849046","0.7290257922832879","73430.4","73429","73431","0.8115508327875889","0.7519945422484758","0.8465294241121754","73430.2","73429","73431"
"53001","0.19434308824709665","0.09488136883039186","0.28163779192732735","63683","63683","63683","0.6265693065485176","0.549615843205957","0.735484012028202","73683.4","73682","73684","0.8118132925801079","0.7557834110263739","0.8494546491932123","73683.2","73682","73684"
"53251","0.19804556194955075","0.13303056989700263","0.30848819659108334","63936","63936","63936","0.6327795393837501","0.5491052009797812","0.7487674576484016","73936.4","73935","73937","0.812405446629857","0.7559924563046976","0.8498760788618801","73936.2","73935","73937"
"53501","0.16698158330703947","0.11217847904916885","0.22566797464920385","64189","64189","64189","0.6393898969998443","0.5447763310558754","0.7603706763665998","74189.4","74188","74190","0.8116661316908047","0.7556726269362768","0.8468345244954577","74189.2","74188","74190"
"53751","0.15045950145042347","0.10314162959217536","0.19097166060690293","64442","64442","64442","0.641710776490845","0.5444257806017615","0.7672148843396094","74442.4","74441","74443","0.80954182721444","0.7520923541042024","0.8474324800704046","74442.2","74441","74443"
"54001","0.18958162924816452","0.11663756119927507","0.2930718853295391","64695","64695","64695","0.6450084604701622","0.536056060484335","0.7792794109427753","74695.4","74694","74696","0.8109705346259872","0.7562199522429358","0.8450565248944357","74695.2","74694","74696"
"54251","0.17716322762011324","0.1148239951072196","0.275137102515857","64948","64948","64948","0.6261608782590163","0.5524122911846386","0.7193268912104799","74948.4","74947","74949","0.81245689280695","0.7558885590877679","0.8508219254891694","74948.2","74947","74949"
"54501","0.19018689561694266","0.1407877911642356","0.2388357224679849","65201","65201","65201","0.6311735646282517","0.5557204825018178","0.7251439162856287","75201.4","75200","75202","0.8108781024775249","0.7550068944166635","0.8472428505675836","75201.2","75200","75202"
"54751","0.18327680242156247","0.15192574691099553","0.22632815698714706","65454","65454","65454","0.6335695232817089","0.5586880838289906","0.7393993964980388","75454.4","75453","75455","0.8123750359911869","0.755150413384642","0.8468323255933766","75454.2","75453","75455"
"55001","0.17952078467185037","0.13084278546201283","0.24281980054781935","65707","65707","65707","0.6342245974870477","0.5558225853263294","0.744416747591002","75707.4","75706","75708","0.8129353822680342","0.7567795770356368","0.847244902503372","75707.2","75706","75708"
"55251","0.17289173722215603","0.11255187797076974","0.2808125778353469","65960","65960","65960","0.6216527709453687","0.5537247229099048","0.7489478911679959","75960.4","75959","75961","0.8136301307385608","0.7568891258696357","0.8491434594292425","75960.2","75959","75961"
"55501","0.16963587178760714","0.10041035872897437","0.21342185147895995","66213","66213","66213","0.6151142108817461","0.5589679447127234","0.7071172451110839","76213.4","76212","76214","0.8141950107127792","0.7586081328355018","0.851320662025892","76213.2","76212","76214"
"55751","0.19408005122817432","0.12517771498112346","0.31408224735835855","66466","66466","66466","0.614455400332803","0.5515513089690858","0.7078586444876248","76466.4","76465","76467","0.8114007899179063","0.7561731611037602","0.8482235835436738","76466.2","76465","76467"
"56001","0.18088747930940377","0.11649196091921196","0.3027225307496825","66719","66719","66719","0.6158739116703849","0.5508677955466982","0.727467996625799","76719.4","76718","76720","0.8127603907563653","0.7561159265600502","0.8495525081696746","76719.2","76718","76720"
"56251","0.19763457779367094","0.14052246179686612","0.2708835911702273","66972","66972","66972","0.6176816636786403","0.5472049325735389","0.725834828839759","76972.4","76971","76973","0.8120742349548966","0.7538645568072211","0.8452058478384632","76972.2","76971","76973"
"56501","0.16484209948908385","0.10347627474995984","0.24778818812070474","67225","67225","67225","0.6199702803573184","0.5521916669828968","0.7303227240745386","77225.4","77224","77226","0.8126458866206544","0.7560593147158556","0.8483562344068828","77225.2","77224","77226"
"56751","0.19214578090677625","0.11061312054947932","0.32035222071496305","67478","67478","67478","0.6188113426288533","0.5485649683858387","0.7089890837353798","77478.4","77477","77479","0.8124787174966409","0.7528665882050369","0.8471678871172588","77478.2","77477","77479"
"57001","0.18081977105927707","0.13039629626594018","0.25140660140370086","67731","67731","67731","0.6196531714882677","0.5480914636471036","0.7154206599321087","77731.4","77730","77732","0.8125655609316305","0.7556596764066467","0.8496064087197632","77731.2","77730","77732"
"57251","0.16572214372072525","0.1243275765428375","0.23523178551789564","67984","67984","67984","0.6270543872520805","0.5470997064688182","0.7377833457463506","77984.4","77983","77985","0.8131675907068227","0.757608088568133","0.8487937410013828","77984.2","77983","77985"
"57501","0.1687686045373328","0.08820353003788818","0.24713304318939114","68237","68237","68237","0.6291207544595313","0.5391795317604982","0.7371720696523851","78237.4","78236","78238","0.8124477155001422","0.7562018458353795","0.8494457817217643","78237.2","78236","78238"
"57751","0.16575779256860568","0.1251004996020567","0.23797322851526106","68490","68490","68490","0.6346069035104989","0.5421789896972564","0.7440630062157035","78490.4","78489","78491","0.8124744258295203","0.7547825600467856","0.8494201480128675","78490.2","78489","78491"
"58001","0.19063120041580353","0.11308163644281359","0.33200295420321563","68743","68743","68743","0.6363606273607882","0.5405674843460752","0.7562573831746029","78743.4","78742","78744","0.8136617438019084","0.7582338080498076","0.8463392970199328","78743.2","78742","78744"
"58251","0.17405065643234402","0.10441910889110473","0.3687903616209076","68996","68996","68996","0.6418465525459466","0.5407509940598684","0.7652478371190397","78996.4","78995","78997","0.8126152242889099","0.7560404551780356","0.844305302454061","78996.2","78995","78997"
"58501","0.18343747224736548","0.13342405746082023","0.24543424744395326","69249","69249","69249","0.6468619334448071","0.5379777774284128","0.7747113967173228","79249.4","79248","79250","0.8121853848888358","0.7563786341180914","0.8457875091280023","79249.2","79248","79250"
"58751","0.16784742009964237","0.11614774468981397","0.22013943446195264","69502","69502","69502","0.6483381112540987","0.5420170730584063","0.7759882464425183","79502.4","79501","79503","0.8135829114520646","0.7578246496507184","0.8451620163879252","79502.2","79501","79503"
"59001","0.178218706645462","0.12541693555312156","0.29079811191292876","69755","69755","69755","0.6488743182609726","0.537089861705306","0.8024488157616343","79755.4","79754","79756","0.8135125477596414","0.7579186906294522","0.8465700064919816","79755.2","79754","79756"
"59251","0.17200722802332796","0.13699038886817255","0.2601988883528227","70008","70008","70008","0.6517314670384264","0.539908940453087","0.7972510194077866","80008.4","80007","80009","0.8139950070919942","0.7578777419982126","0.8480543196535548","80008.2","80007","80009"
"59501","0.18395893464839105","0.10688649966648253","0.31866653062646727","70261","70261","70261","0.6505655053111926","0.5361490572892028","0.8137141849139888","80261.4","80260","80262","0.8140305389082043","0.7627521028776252","0.8495575996835305","80261.2","80260","80262"
"59751","0.15061018532711637","0.11113057131054367","0.1840683929487859","70514","70514","70514","0.6489997238965602","0.5372230755249359","0.8190402730245472","80514.4","80513","80515","0.8124073975809871","0.7570612347000253","0.8475968867958109","80514.2","80513","80515"
"60001","0.18581143696516683","0.12106493138623382","0.24739491425708787","70767","70767","70767","0.6352796609786282","0.5320719119081825","0.7404502288264694","80767.4","80766","80768","0.8136290487720661","0.7584092217742191","0.8491223072615472","80767.2","80766","80768"
"60251","0.18086068172645683","0.09930391379718329","0.2994932164277395","71020","71020","71020","0.6255420166180901","0.530149512861281","0.7428920967263186","81020.4","81019","81021","0.814573060166057","0.7611985357874115","0.8482211381436204","81020.2","81019","81021"
"60501","0.18443498503824057","0.12303533881981912","0.2815987202909113","71273","71273","71273","0.6235916695139629","0.5232844246361706","0.7451867980245462","81273.4","81272","81274","0.8138255249563585","0.7598496748192851","0.8512406499812046","81273.2","81272","81274"
"60751","0.16281936941251962","0.08745155341800273","0.2453508950256924","71526","71526","71526","0.6230841607581817","0.5193737835050664","0.7307200827309506","81526.4","81525","81527","0.8126562265645203","0.761209038509975","0.845466505546207","81526.2","81525","81527"
"61001","0.1903467763823533","0.1237555587341439","0.2973842606161236","71779","71779","71779","0.6267159343478829","0.5231421049394587","0.7388148575363838","81779.4","81778","81780","0.8143013207390339","0.7582581964285157","0.8485164052996463","81779.2","81778","81780"
"61251","0.18705381116105863","0.11677184878957467","0.2870723891347636","72032","72032","72032","0.6240352397606975","0.5187929711578949","0.7433787040717155","82032.4","82031","82033","0.8148460543203211","0.7599244443738805","0.8476573191829381","82032.2","82031","82033"
"61501","0.18911422761892804","0.1105129293403893","0.2745978928767787","72285","72285","72285","0.6294862232983642","0.5190867936168282","0.744118645050732","82285.4","82284","82286","0.8144622767041672","0.7591449133067939","0.8491747090402313","82285.2","82284","82286"
"61751","0.17949242681042882","0.1111443804465452","0.2656141428327112","72538","72538","72538","0.6292085727985148","0.5168040565880735","0.744456956481953","82538.4","82537","82539","0.8139259270605861","0.7611225219998465","0.848966709512152","82538.2","82537","82539"
"62001","0.18405727645497352","0.13086680174027324","0.25607237908859826","72791","72791","72791","0.6195111403081273","0.5208285031677167","0.738777831624621","82791.4","82790","82792","0.8137413122935332","0.7612039326898967","0.8480040483595273","82791.2","82790","82792"
"62251","0.16558998294423452","0.11689738495297346","0.27054117748372525","73044","73044","73044","0.6344621936799143","0.5153442424573771","0.7536180102806485","83044.4","83043","83045","0.8141937616037549","0.760021061579851","0.8491798451181667","83044.2","83043","83045"
"62501","0.1903478077881335","0.11592639546233903","0.28328020326500253","73297","73297","73297","0.6330817386456471","0.5087144943667327","0.7549641829384772","83297.4","83296","83298","0.8144624901966806","0.7614183649032519","0.8487522039415338","83297.2","83296","83298"
"62751","0.20550549838239576","0.13827841680260944","0.29173009128656563","73550","73550","73550","0.6378412624604197","0.5129921758190142","0.7557866066845843","83550.4","83549","83551","0.8138589322301826","0.7614534286897727","0.8475673491100169","83550.2","83549","83551"
"63001","0.17744352341455336","0.10726526915364751","0.2780186091175637","73803","73803","73803","0.6420279850305668","0.514364235383225","0.761505070543814","83803.4","83802","83804","0.8142188297356171","0.7658291199126059","0.847702127437272","83803.2","83802","83804"
"63251","0.18612142436704562","0.1313585049739064","0.24784937633607176","74056","74056","74056","0.6464032909776579","0.5109469214291232","0.7653722245050919","84056.4","84055","84057","0.814513386417628","0.7606676651635552","0.8479508610532855","84056.2","84055","84057"
"63501","0.16825185765032175","0.10102896595259533","0.2539066953721917","74309","74309","74309","0.6441702682357072","0.5103481356678017","0.7725860812643798","84309.4","84308","84310","0.8132476279833298","0.7618787437348941","0.8518276429792258","84309.2","84308","84310"
"63751","0.17875363056540472","0.13203103892250082","0.24197819869159223","74562","74562","74562","0.6530894309983786","0.5057719755525891","0.7841848284650882","84562.4","84561","84563","0.814675580738942","0.7617659583427827","0.8493195865917441","84562.2","84561","84563"
"64001","0.1917366961884603","0.1365912015608899","0.2618954903163327","74815","74815","74815","0.659446943928361","0.5078444557764351","0.7881055948994418","84815.4","84814","84816","0.8145421578013341","0.7603198028935806","0.8517997135791185","84815.2","84814","84816"
"64251","0.18244148417943287","0.13535479489318025","0.26528606147102846","75068","75068","75068","0.664764916678465","0.5036528476317911","0.7959659541580779","85068.4","85067","85069","0.813483402286445","0.762993620826476","0.8477797403208044","85068.2","85067","85069"
"64501","0.17286000251255776","0.09881795882284101","0.26682933201118025","75321","75321","75321","0.662743441505129","0.5035315746981615","0.8044614264300233","85321.4","85320","85322","0.8140720237872185","0.7599226452495469","0.8457214519648331","85321.2","85320","85322"
"64751","0.19150747162978418","0.13166189691307967","0.26172333630597777","75574","75574","75574","0.653075999880269","0.5015499638716794","0.8106963573347367","85574.4","85573","85575","0.8139979922724934","0.7584373754536501","0.8473904478832595","85574.2","85573","85575"
"65001","0.19226160131309464","0.12802165456311831","0.3048672286945441","75827","75827","75827","0.6438240249429147","0.5008946692435113","0.7633423960563754","85827.4","85826","85828","0.8151026849112586","0.7602931417834399","0.8488318917673814","85827.2","85826","85828"
"65251","0.20305248010708335","0.134424867773081","0.2569012027836032","76080","76080","76080","0.6403544847639833","0.4953404517907867","0.7714710015409686","86080.4","86079","86081","0.814405336429559","0.7607954381402495","0.8493994343489015","86080.2","86079","86081"
"65501","0.17630360329803438","0.13262019573057443","0.2893467850208712","76333","76333","76333","0.6426349823330417","0.4946446373376781","0.7848839234746897","86333.4","86332","86334","0.8157853717546899","0.7638698938225019","0.8517788154821997","86333.2","86332","86334"
"65751","0.18645993495343952","0.11308551180173751","0.24200451280379637","76586","76586","76586","0.640081838993599","0.49450175301374594","0.7393890781039915","86586.4","86585","86587","0.8143157386484099","0.7615414036856402","0.8479574472188605","86586.2","86585","86587"
"66001","0.18755081586575734","0.1231224861052255","0.30341651985173107","76839","76839","76839","0.630502141946588","0.494187161840276","0.7103409321373401","86839.4","86838","86840","0.8145975255632534","0.7618013611813139","0.8493164312121382","86839.2","86838","86840"
"66251","0.17482039784872655","0.10912020468487844","0.24975642813562096","77092","77092","77092","0.639858477337673","0.4917113545604909","0.7362741394780616","87092.4","87091","87093","0.8149704936803406","0.763855250470425","0.8494067420195073","87092.2","87091","87093"
"66501","0.19255980802472555","0.13619256409942726","0.2713749854407392","77345","77345","77345","0.6424314589031818","0.48860856305408307","0.7332061747432179","87345.4","87344","87346","0.8144120891027045","0.7656441326493801","0.8471672659910038","87345.2","87344","87346"
"66751","0.2022439660620287","0.11303407774259819","0.3071059717493426","77598","77598","77598","0.6443925588751866","0.485019063092864","0.7279856675446829","87598.4","87597","87599","0.8160286967971946","0.7647914541784628","0.8505361734070578","87598.2","87597","87599"
"67001","0.18144703851427196","0.1212060587156869","0.29697839414263455","77851","77851","77851","0.641360832101199","0.4853420652569206","0.7338522893370587","87851.4","87850","87852","0.8145387436757549","0.7624082241281764","0.848500677317588","87851.2","87850","87852"
"67251","0.1771266401399624","0.1203506772821811","0.24531004871326254","78104","78104","78104","0.6468920884938469","0.48518698016571793","0.7496353225755064","88104.4","88103","88105","0.8151870187352438","0.7637556916800347","0.8503774609304641","88104.2","88103","88105"
"67501","0.1729358569393874","0.11188045749463664","0.2252171991141038","78357","78357","78357","0.6502219642993071","0.4820538284723249","0.7497929361547644","88357.4","88356","88358","0.8150241857499708","0.7642282279334426","0.8493418370299588","88357.2","88356","88358"
"67751","0.1979547744037869","0.10967438610574301","0.31479371496615377","78610","78610","78610","0.6539552686847172","0.48610903703246117","0.7518477368737019","88610.4","88609","88611","0.8154046980401605","0.7615824308552418","0.8462479237216565","88610.2","88609","88611"
"68001","0.17626355363672758","0.14851963816903796","0.26176425254093755","78863","78863","78863","0.6542248742125221","0.4853684681827349","0.7499351073415156","88863.4","88862","88864","0.8161078550219928","0.7655726279733888","0.8492264882627328","88863.2","88862","88864"
"68251","0.16867368215395037","0.11879843634993151","0.2251795521666522","79116","79116","79116","0.6598721183136387","0.4850226629816475","0.762198856516954","89116.4","89115","89117","0.8154478592144748","0.7661589604990746","0.8476264093587558","89116.2","89115","89117"
"68501","0.18882786383091663","0.11845522488920783","0.2390878335733388","79369","79369","79369","0.6625798995046216","0.480751847042462","0.7525811223412378","89369.4","89368","89370","0.815338551076005","0.7671602963082788","0.8472827169481804","89369.2","89368","89370"
"68751","0.20028049438326184","0.143708148626825","0.2939299115692788","79622","79622","79622","0.6659153269664062","0.47895177411177486","0.7689147634388569","89622.4","89621","89623","0.8150320462922209","0.7653286655762251","0.8501363561167598","89622.2","89621","89623"
"69001","0.19418444112593897","0.13061250962474097","0.29829626153599037","79875","79875","79875","0.6652844155875334","0.47789994931637525","0.7813192613320659","89875.4","89874","89876","0.814426611151229","0.7650623351528673","0.8474035752158796","89875.2","89874","89876"
"69251","0.20799194246213068","0.14529815351520164","0.3120993459535514","80128","80128","80128","0.6686342450338982","0.473050003296838","0.7821611124964624","90128.4","90127","90129","0.8153963321479469","0.7636858716073318","0.8501684808730545","90128.2","90127","90129"
"69501","0.17781101387787598","0.1346274877726373","0.22943908848771857","80381","80381","80381","0.6635877837832469","0.4739822733643015","0.7939506004532542","90381.4","90380","90382","0.8153326183227328","0.7667100302882249","0.8476934657785214","90381.2","90380","90382"
"69751","0.18254603042954748","0.11411169386681001","0.309056506328263","80634","80634","80634","0.6626327902206898","0.4725245687824814","0.8040553669387218","90634.4","90633","90635","0.8162142445382221","0.7669716154440387","0.8468333088788826","90634.2","90633","90635"
"70001","0.20376321174921755","0.12690185216624936","0.2779193826330174","80887","80887","80887","0.6647896175115512","0.47276932635851754","0.8128778988682596","90887.4","90886","90888","0.8144787846764425","0.7666577127342514","0.8486570019938006","90887.2","90886","90888"
"70251","0.16988252952979152","0.1107857418735925","0.3014174138710487","81140","81140","81140","0.6488790779726589","0.47590663454506527","0.8219372441924863","91140.4","91139","91141","0.8154209280216065","0.7677977346863372","0.8482399102620573","91140.2","91139","91141"
"70501","0.1723858532050568","0.10616358391058764","0.2473700384170409","81393","81393","81393","0.6493546321943923","0.47142285263133676","0.7956042416546982","91393.4","91392","91394","0.8149233134678848","0.7658770746595821","0.8481969933952079","91393.2","91392","91394"
"70751","0.21154346206359195","0.12324484538951923","0.30425376862782977","81646","81646","81646","0.6402166913785697","0.47344532262430866","0.7344680601647391","91646.4","91645","91647","0.8162656960472414","0.7703054641714685","0.8498577346997935","91646.2","91645","91647"
"71001","0.18924227493890536","0.11495209173368463","0.2817544641078204","81899","81899","81899","0.6423470274013836","0.4753902802249364","0.7394413213801297","91899.4","91898","91900","0.8169399689942773","0.7684118761316826","0.85075940540195","91899.2","91898","91900"
"71251","0.17290351003444066","0.11833159358332739","0.23580540772011846","82152","82152","82152","0.6452962070551553","0.47405734946647105","0.7437721338460872","92152.4","92151","92153","0.8156125742646927","0.7703043638574438","0.8418275939013704","92152.2","92151","92153"
"71501","0.18180451739276152","0.13557272850411317","0.2824259796648084","82405","82405","82405","0.649726240394447","0.47069510173361434","0.7398320746500054","92405.4","92404","92406","0.8158196859799853","0.7661155340230177","0.8499935327002145","92405.2","92404","92406"
"71751","0.2028846431887139","0.13036308782545955","0.27771313762872957","82658","82658","82658","0.6486999884244206","0.4704933340034638","0.7320617910250756","92658.4","92657","92659","0.8156754730228968","0.769637954268499","0.8474959360862042","92658.2","92657","92659"
"72001","0.18594142021928978","0.12409724474164685","0.2794527775039692","82911","82911","82911","0.6564889804284052","0.46860194656069754","0.7403205881676935","92911.4","92910","92912","0.8162240097369402","0.7701015560106932","0.8484309426512999","92911.2","92910","92912"
"72251","0.19934370609433744","0.12726250354695126","0.25768821835563716","83164","83164","83164","0.6556513398349134","0.46763658050957246","0.7505660117669903","93164.4","93163","93165","0.8164773402845352","0.7703977491413615","0.8494633728411085","93164.2","93163","93165"
"72501","0.17388857433016003","0.09593548340274437","0.25857305851687595","83417","83417","83417","0.6616231229990478","0.4657416315471704","0.737614301661876","93417.4","93416","93418","0.8170760784356957","0.7688352742412845","0.8501523031374913","93417.2","93416","93418"
"72751","0.17732798302180397","0.11755256536148953","0.28085905063565625","83670","83670","83670","0.6543354042697518","0.46227811477203007","0.7521702111468798","93670.4","93669","93671","0.8168088331956239","0.7702528758837652","0.8488564210738849","93670.2","93669","93671"
"73001","0.20245311855148435","0.10773204783989329","0.3146927891494492","83923","83923","83923","0.6598329149791424","0.46428163921810855","0.7637536466247337","93923.4","93922","93924","0.8157873697161714","0.7695894228441409","0.8492414552688734","93923.2","93922","93924"
"73251","0.18650076427841206","0.10652146616199962","0.2968113835140778","84176","84176","84176","0.6621609570115167","0.46026685682478713","0.7724696930564063","94176.4","94175","94177","0.8164081746562977","0.7721595390422613","0.8476590092324552","94176.2","94175","94177"
"73501","0.19039965224451763","0.1471978312043422","0.24745929391127217","84429","84429","84429","0.6652150138400651","0.46494617236559055","0.7843091807080617","94429.4","94428","94430","0.8168073528126492","0.7703489479581392","0.849173010631193","94429.2","94428","94430"
"73751","0.19689970138355956","0.10418526012917377","0.2607150894406691","84682","84682","84682","0.6719105739361516","0.46187837820224126","0.787047868793636","94682.4","94681","94683","0.8167487491340063","0.7738698568045267","0.8477435377779745","94682.2","94681","94683"
"74001","0.17626158167574074","0.103572495127181","0.266046665425514","84935","84935","84935","0.6785865438767485","0.46025708640619456","0.8002877178530742","94935.4","94934","94936","0.8162347390435525","0.7750965581816537","0.8488241574166292","94935.2","94934","94936"
"74251","0.18738403689360955","0.11095826355928559","0.35614512985682517","85188","85188","85188","0.6769616607276843","0.47010431697886534","0.8092170215554504","95188.4","95187","95189","0.8166038904740454","0.7689323292094458","0.8479498459133546","95188.2","95187","95189"
"74501","0.17413111387154973","0.11688677248389275","0.2622886670071642","85441","85441","85441","0.6696658902877715","0.46147974535187675","0.8200446472259811","95441.4","95440","95442","0.8165657917736336","0.7706644522195346","0.8495734231749503","95441.2","95440","95442"
"74751","0.19220816820045733","0.11846612842132627","0.2749235272901226","85694","85694","85694","0.6681316432720076","0.46174084756095973","0.8275128169657815","95694.4","95693","95695","0.8159135112720339","0.7740478062075502","0.8488638337379134","95694.2","95693","95695"
"75001","0.1782222589071099","0.11487787283374051","0.27538726795967716","85947","85947","85947","0.6615789327204677","0.46334016835943925","0.8357511306688126","95947.4","95946","95948","0.8160775698463508","0.7726573199583762","0.8505148775132747","95947.2","95946","95948"
"75251","0.1904943975215368","0.13014912368721163","0.2706102499266788","86200","86200","86200","0.6264132394357314","0.462050706446103","0.8137715285955347","96200.4","96199","96201","0.8164097185417309","0.7730263168138545","0.8481383421064377","96200.2","96199","96201"
"75501","0.1739874418863731","0.1266643173419164","0.2907334754655154","86453","86453","86453","0.6393446527242583","0.4604682105157689","0.7385912358379304","96453.4","96452","96454","0.8171578167589567","0.7723623118509846","0.8504511287111501","96453.2","96452","96454"
"75751","0.18216036167441424","0.1204034112023981","0.25921575867697466","86706","86706","86706","0.6425749579637712","0.45532107330391847","0.7394131691316935","96706.4","96705","96707","0.8165834508983997","0.7740977820428739","0.8486720777092206","96706.2","96705","96707"
"76001","0.2045456982196972","0.13435912618729412","0.3179747400272868","86959","86959","86959","0.6448139059847714","0.45730014396003726","0.7415343462110779","96959.4","96958","96960","0.8161045280100115","0.7759601002693954","0.8481380650763292","96959.2","96958","96960"
"76251","0.20186780999805848","0.13055418905829067","0.2938036607284119","87212","87212","87212","0.6446020217057729","0.4534205542475923","0.7113017570906128","97212.4","97211","97213","0.81702385186393","0.7777750645797414","0.8469876200410351","97212.2","97211","97213"
"76501","0.21325308057648265","0.10736596044739252","0.3540507757036135","87465","87465","87465","0.6491575124582575","0.4491599905851776","0.7434795332258889","97465.4","97464","97466","0.8181408950973321","0.7754306228823034","0.8505601466421912","97465.2","97464","97466"
"76751","0.20178618666696932","0.12022453913634548","0.27460252137536284","87718","87718","87718","0.6518177791943425","0.4536403748811817","0.7455601540718574","97718.4","97717","97719","0.8161101908272326","0.7715713157815053","0.8466711756098734","97718.2","97717","97719"
"77001","0.18458491767833735","0.10870478788384197","0.33124697138792986","87971","87971","87971","0.6598508875364986","0.4533729048781849","0.7448588786585395","97971.4","97970","97972","0.8162010199187989","0.7736368197895979","0.846047694834251","97971.2","97970","97972"
"77251","0.19313010989205567","0.14133582674305806","0.29005475794638086","88224","88224","88224","0.6615212783985848","0.4470346806912381","0.7464152208505902","98224.4","98223","98225","0.8162651788106183","0.775511498453445","0.8476878778626578","98224.2","98223","98225"
"77501","0.17125573700981755","0.1096435557243081","0.27891162647980916","88477","88477","88477","0.6651549637633116","0.4482030015273672","0.7486866139213357","98477.4","98476","98478","0.8170075510120031","0.7767559715723227","0.8498063793480626","98477.2","98476","98478"
"77751","0.18928449090367877","0.12706114271959637","0.2964129702572361","88730","88730","88730","0.6713602044294346","0.4578847750325374","0.7536630145923159","98730.4","98729","98731","0.8170117791473267","0.7773794509441345","0.8478679206129305","98730.2","98729","98731"
"78001","0.19501318075404478","0.13260215818294935","0.29631813939290996","88983","88983","88983","0.6779778975517862","0.45041071850273606","0.7662749115192051","98983.4","98982","98984","0.8169897983101801","0.7772270293489341","0.8494338415650958","98983.2","98982","98984"
"78251","0.20545464091996815","0.13697877925223947","0.2902716639211797","89236","89236","89236","0.6727485134797755","0.4482537967108796","0.7757757539044894","99236.4","99235","99237","0.8177785790571533","0.7773709102304589","0.8488074660153588","99236.2","99235","99237"
"78501","0.20778166513173252","0.11458241127853279","0.3444193445778945","89489","89489","89489","0.6755731703962063","0.45090824478055946","0.7827962824550344","99489.4","99488","99490","0.8179051302592246","0.7755528620013583","0.8479237937983758","99489.2","99488","99490"
"78751","0.19236943845322532","0.12870002654250906","0.2889627448505871","89742","89742","89742","0.6842215844763713","0.44836196982763843","0.7926640461212554","99742.4","99741","99743","0.8175348430650795","0.7775334248101722","0.8500952225766989","99742.2","99741","99743"
"79001","0.18936225453483543","0.1504032408770225","0.2883329175947489","89995","89995","89995","0.6872947033195933","0.4500410870232511","0.7958772235160939","99995.4","99994","99996","0.8170851929123598","0.7776916482324541","0.847226603430251","99995.2","99994","99996"
"79251","0.17746634739510161","0.10110050211672972","0.2557228838175096","90248","90248","90248","0.6887225495750346","0.44775797550745644","0.8040255029515979","100248.4","100247","100249","0.8177088516065671","0.7787733571559352","0.8487042620338909","100248.2","100247","100249"
"79501","0.18551495189808526","0.11840633661621744","0.3284581812523157","90501","90501","90501","0.6787438989113074","0.45228623201091456","0.8126592051312007","100501.4","100500","100502","0.8178195678101285","0.7790925142247699","0.8474235173028714","100501.2","100500","100502"
"79751","0.1968611687474131","0.15406272642979663","0.2684861292141644","90754","90754","90754","0.6835352973804389","0.4465928779969886","0.8156677613157426","100754.4","100753","100755","0.8168221218207077","0.7797064395834931","0.8488191291080117","100754.2","100753","100755"
"80001","0.19679299806573408","0.10928113424160239","0.31255386318148626","91007","91007","91007","0.6535896525353351","0.4438443448413831","0.8179327942307679","101007.4","101006","101008","0.8174986521131078","0.7798764928741012","0.8500440265259357","101007.2","101006","101008"
"80251","0.22353759192553793","0.14333322218643887","0.3169225866298656","91260","91260","91260","0.658148970309858","0.44866570333418165","0.8243401647159437","101260.4","101259","101261","0.8171866081666346","0.7810520415465201","0.8518570859335881","101260.2","101259","101261"
"80501","0.19391594897641765","0.12048273193579487","0.2787212094666446","91513","91513","91513","0.6614173288246443","0.4405017021364947","0.8302581416371133","101513.4","101512","101514","0.8176328585434991","0.7787191302924237","0.8485745373223079","101513.2","101512","101514"
