"stage2/step","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX"
"52501","0.17101578968016223","0.09612614084984761","0.2742842156892621","63177","63177","63177","0.5816590688549639","0.46896341322267965","0.839219780562814","73177.4","73176","73178","0.9430022316978277","0.88893543104214","0.9674308694113755","73177.2","73176","73178"
"52751","0.16903678834722244","0.09644986629270007","0.29592149001397405","63430","63430","63430","0.5828626599310642","0.4757288626997916","0.8369644704204571","73430.4","73429","73431","0.9419418105286896","0.8817618669003144","0.9669741843146028","73430.2","73429","73431"
"53001","0.15210444083273625","0.09094108984776753","0.25580777413349737","63683","63683","63683","0.5847109066583278","0.4709558682309261","0.8470172378599425","73683.4","73682","73684","0.9422321733347229","0.8900734991286763","0.9663326068682242","73683.2","73682","73684"
"53251","0.15358314925327943","0.10183018317261545","0.270711320354329","63936","63936","63936","0.5722433376642194","0.4677920719439962","0.7653428875408693","73936.4","73935","73937","0.9433212557997048","0.88948636413453","0.9681348901479756","73936.2","73935","73937"
"53501","0.1520762804158246","0.10229002750218089","0.2662555071380862","64189","64189","64189","0.5751839524595372","0.4643607008238818","0.7764846930593252","74189.4","74188","74190","0.9433065799341517","0.8900900346354227","0.968472233762068","74189.2","74188","74190"
"53751","0.15321819741944515","0.10092013477893787","0.27650365716181574","64442","64442","64442","0.5786981366185103","0.468898070454998","0.7917255740773431","74442.4","74441","74443","0.9439465278229584","0.8876748705129103","0.9679221090988248","74442.2","74441","74443"
"54001","0.1570594144994112","0.09255117143391202","0.3013027678367847","64695","64695","64695","0.574588222089727","0.4670810260326874","0.7695037107115595","74695.4","74694","74696","0.9426800368852268","0.891832147012048","0.9659836265516798","74695.2","74694","74696"
"54251","0.1591681641675343","0.09920975372323111","0.2949414053238927","64948","64948","64948","0.5733681796661829","0.46536712986331635","0.771926613750324","74948.4","74947","74949","0.9427992865674726","0.8932044913182853","0.9671266324783361","74948.2","74947","74949"
"54501","0.15068940096140565","0.0974902622348537","0.2415093306585121","65201","65201","65201","0.5749780542878845","0.469404119344598","0.7731114092612896","75201.4","75200","75202","0.9429570288337288","0.8915902534750341","0.9675605153629243","75201.2","75200","75202"
"54751","0.1432202859301772","0.08929324332062856","0.28117893699700625","65454","65454","65454","0.574176319620604","0.46423173856985517","0.7712001160036295","75454.4","75453","75455","0.9434345091392297","0.8948043430155271","0.9684077828054868","75454.2","75453","75455"
"55001","0.16137170910071222","0.08369067262712279","0.2625507798524336","65707","65707","65707","0.575956895242773","0.4677093224084506","0.7709755380407771","75707.4","75706","75708","0.9441803335863529","0.8937337631118604","0.9681146107647617","75707.2","75706","75708"
"55251","0.1630365734889702","0.09371986507347312","0.29082655518668254","65960","65960","65960","0.5790068234088871","0.4685868932993521","0.7752121606829212","75960.4","75959","75961","0.9434479356566691","0.89300079156563","0.9676625540317072","75960.2","75959","75961"
"55501","0.17511069567882281","0.08553427116213431","0.28577065368557564","66213","66213","66213","0.5803095797209288","0.4668146391244014","0.7989111836557424","76213.4","76212","76214","0.9438839481309007","0.8959663965879843","0.9683064242432","76213.2","76212","76214"
"55751","0.16669750153974464","0.08909613274775326","0.2647363562329518","66466","66466","66466","0.5796911711041102","0.46886495838563347","0.796581860257715","76466.4","76465","76467","0.9443206925220607","0.8999518013516633","0.9662104013757966","76466.2","76465","76467"
"56001","0.16876505914830683","0.10626469821817328","0.2628964255074804","66719","66719","66719","0.5794447149793687","0.46420423949879697","0.7960503065827845","76719.4","76718","76720","0.9446581944867163","0.8996850733991459","0.9678747655091428","76719.2","76718","76720"
"56251","0.1496341586310384","0.10714947989847083","0.2453963140525781","66972","66972","66972","0.545491963505321","0.32012827594987175","0.8023017581435387","76972.4","76971","76973","0.944596122145074","0.8988170536035612","0.967138552377128","76972.2","76971","76973"
"56501","0.1548086645712296","0.09618671347545163","0.2666248709178154","67225","67225","67225","0.5778388010402431","0.4668865092066966","0.8160936953109074","77225.4","77224","77226","0.944202544917632","0.9002740418183108","0.9671596797453532","77225.2","77224","77226"
"56751","0.16738777921251774","0.09567968668380165","0.26790361302010973","67478","67478","67478","0.5800380236591074","0.46437657743199373","0.8166095839988504","77478.4","77477","77479","0.945206190965205","0.9008124396356727","0.9669015969834627","77478.2","77477","77479"
"57001","0.18302629754997676","0.09955534970193758","0.30066679993292766","67731","67731","67731","0.5791602572409471","0.46222695391261226","0.8254253380760034","77731.4","77730","77732","0.943766356972031","0.8985289737454731","0.9679650543317256","77731.2","77730","77732"
"57251","0.16000881337922124","0.10162131607188137","0.2675628209782527","67984","67984","67984","0.5805425062692868","0.46704687236009707","0.8301915573476224","77984.4","77983","77985","0.9440482225120987","0.9016898687840195","0.9666064197377647","77984.2","77983","77985"
"57501","0.17684557387979866","0.10310594035463602","0.2844725114911296","68237","68237","68237","0.5815447434581127","0.4635724023531848","0.8378387135753679","78237.4","78236","78238","0.9448464950007862","0.90264644602574","0.9680144234358959","78237.2","78236","78238"
"57751","0.16092546372896477","0.09653538575222821","0.2799560401950382","68490","68490","68490","0.5819791817119871","0.46207575174326926","0.8440094013816501","78490.4","78489","78491","0.9445221708310004","0.903418194972115","0.96780667819158","78490.2","78489","78491"
"58001","0.15728308279911205","0.11695904635466892","0.25997557719761843","68743","68743","68743","0.5812082439635874","0.45963048169669385","0.849773368494065","78743.4","78742","78744","0.9454847037960624","0.9037198991231703","0.9674313783643737","78743.2","78742","78744"
"58251","0.16431386122365568","0.08532041168349787","0.25888825304354524","68996","68996","68996","0.5427433332723022","0.46440105337314136","0.8049244418109611","78996.4","78995","78997","0.9453511431203105","0.9065831688018285","0.9673210132983522","78996.2","78995","78997"
"58501","0.15624904824410762","0.09578447002881414","0.25071642033856634","69249","69249","69249","0.5748776185211092","0.46772775927892596","0.8123106071202775","79249.4","79248","79250","0.9446455386407626","0.9019918167610175","0.9679368329449547","79249.2","79248","79250"
"58751","0.16173084742066893","0.09593487047352452","0.2770200538720489","69502","69502","69502","0.5783997140985435","0.46314152340763126","0.8298017786855109","79502.4","79501","79503","0.9439695587379073","0.9055178769102252","0.9666633245676705","79502.2","79501","79503"
"59001","0.166496325864624","0.12146012878242625","0.24785445967028036","69755","69755","69755","0.5712602040789175","0.46800948681718235","0.774311283910787","79755.4","79754","79756","0.9448207305231924","0.901159270884138","0.9668712515156646","79755.2","79754","79756"
"59251","0.160456209440278","0.1010471296750256","0.293655162660616","70008","70008","70008","0.5731531802254328","0.4638044342077502","0.7770898161786735","80008.4","80007","80009","0.9446270755949211","0.9031389837985213","0.9669381927497204","80008.2","80007","80009"
"59501","0.15952259364418242","0.10505019702739993","0.28170507556727764","70261","70261","70261","0.5756567929219141","0.46335233817437993","0.7838923681597512","80261.4","80260","80262","0.9455620423519671","0.9056501700122602","0.9676075144675824","80261.2","80260","80262"
"59751","0.1830461781442756","0.10177555381869977","0.26767731234657577","70514","70514","70514","0.5738348702532791","0.46689325377312674","0.7772414438238379","80514.4","80513","80515","0.9449850793071348","0.9059328565835421","0.9667876691306055","80514.2","80513","80515"
"60001","0.1819456128759986","0.08048477408879594","0.2741358897271299","70767","70767","70767","0.5727001472314399","0.4650856680792965","0.7840685002082564","80767.4","80766","80768","0.9459402689202019","0.9104082748979675","0.9680668250869167","80767.2","80766","80768"
"60251","0.17481349059240503","0.09610370847622748","0.2681455465522862","71020","71020","71020","0.5737517327830906","0.4700021524357356","0.774864530046829","81020.4","81019","81021","0.9452389756361816","0.9063954016168866","0.9673281759096364","81020.2","81019","81021"
"60501","0.16053986489177313","0.08123152792530203","0.2591199836768646","71273","71273","71273","0.572245681373751","0.46651412083937405","0.767950814721339","81273.4","81272","81274","0.9448417917768156","0.9016387161550856","0.9668266339352382","81273.2","81272","81274"
"60751","0.17102293966624454","0.08564318119013692","0.2809286847214569","71526","71526","71526","0.5738281242760944","0.46460648581746167","0.7795730859807268","81526.4","81525","81527","0.9454140497210911","0.9058228546580829","0.9671460848916459","81526.2","81525","81527"
"61001","0.15194441449511004","0.09962606917210416","0.27659051794378253","71779","71779","71779","0.5716719464021531","0.4619164156190717","0.7797206422663718","81779.4","81778","81780","0.945819028443942","0.9072105536562679","0.9684657035375617","81779.2","81778","81780"
"61251","0.17373641661649777","0.10170262751529173","0.31762256984200105","72032","72032","72032","0.5745918673514835","0.465795393340371","0.7946380427222945","82032.4","82031","82033","0.946394339018789","0.9095456675209815","0.9675659097919889","82032.2","82031","82033"
"61501","0.18169116106921152","0.09628104836237703","0.2557667457618338","72285","72285","72285","0.5646034844495859","0.464634480940072","0.8043683396584879","82285.4","82284","82286","0.9460065582170696","0.9104762355408468","0.9674449575138008","82285.2","82284","82286"
"61751","0.15562658145806968","0.1074325554310217","0.27632209708170496","72538","72538","72538","0.5657076429062882","0.46706894522208725","0.8167511594467799","82538.4","82537","82539","0.946738511123647","0.910769139229086","0.9679918565886801","82538.2","82537","82539"
"62001","0.17530127568575649","0.09363685514349071","0.27452439849739596","72791","72791","72791","0.5655779809940187","0.4661003678234419","0.8229909599298223","82791.4","82790","82792","0.9467967103666639","0.9131656957409566","0.9671400267414819","82791.2","82790","82792"
"62251","0.2075974681661668","0.12942334112899445","0.3156951179629272","73044","73044","73044","0.5668393657911784","0.46548285821652957","0.8365243889549607","83044.4","83043","83045","0.9462049619648617","0.9102208375398784","0.9674040255576527","83044.2","83043","83045"
"62501","0.17102873227053988","0.09531755113943433","0.30589342519383567","73297","73297","73297","0.5693360590949481","0.4687048524964837","0.8442488916968083","83297.4","83296","83298","0.9459319284566124","0.9124540769723076","0.967691975734633","83297.2","83296","83298"
"62751","0.17047298331971072","0.10462290763734423","0.2852914192123726","73550","73550","73550","0.568330736650889","0.4586616619651266","0.8494851764564402","83550.4","83549","83551","0.9467129368254235","0.914097807462185","0.9669235630654409","83550.2","83549","83551"
"63001","0.18479062052111525","0.13161058783135318","0.2875538714202332","73803","73803","73803","0.5688702373977051","0.4581894764325031","0.8568280194826838","83803.4","83802","83804","0.9467897084941328","0.9127233892698673","0.9675295938149017","83803.2","83802","83804"
"63251","0.1628967062896513","0.10153015812822712","0.28675653396290735","74056","74056","74056","0.5706487516796362","0.45968243141282306","0.8616499445242882","84056.4","84055","84057","0.9467166371363239","0.9141307791211142","0.9680593198051781","84056.2","84055","84057"
"63501","0.18126440055741946","0.11066409657332332","0.29756677525181147","74309","74309","74309","0.5542413400388304","0.4563237211675887","0.8170795597499565","84309.4","84308","84310","0.946571940834055","0.9151854869400367","0.9665020014906072","84309.2","84308","84310"
"63751","0.17608608354788086","0.12777329341493973","0.24976851700687389","74562","74562","74562","0.5556301041039319","0.45812508759043424","0.8219240218677462","84562.4","84561","84563","0.9457144725566163","0.9131036882044856","0.9675357770499906","84562.2","84561","84563"
"64001","0.15906951533109998","0.0878746849257506","0.25465213280363536","74815","74815","74815","0.5487237949671632","0.45342780881896055","0.7429970972286335","84815.4","84814","84816","0.9469419136842319","0.9148257657231991","0.9679861291415021","84815.2","84814","84816"
"64251","0.1524408984707659","0.09948693049934292","0.24124000407252896","75068","75068","75068","0.5521361706383561","0.45714928375909725","0.7422141144402048","85068.4","85067","85069","0.9467274492590521","0.9143144979031286","0.9679965700197615","85068.2","85067","85069"
"64501","0.17505669074697033","0.11182281386853052","0.2938136125264393","75321","75321","75321","0.5535203157490819","0.4532667929345018","0.7430694886627022","85321.4","85320","85322","0.9474849182679342","0.9162784722749094","0.9692404954639813","85321.2","85320","85322"
"64751","0.19656568258023716","0.11344223916588411","0.3138887670260125","75574","75574","75574","0.5536321436029391","0.45357985502190024","0.7483679139008463","85574.4","85573","85575","0.9468462129760782","0.9149720737486225","0.9679805623005923","85574.2","85573","85575"
"65001","0.16990119304671367","0.10081946769890573","0.27772793619731984","75827","75827","75827","0.558298129455155","0.45307313448188075","0.7653491999489701","85827.4","85826","85828","0.946672572587994","0.9139764840752086","0.9676741574393024","85827.2","85826","85828"
"65251","0.1713600413475861","0.0993393559779637","0.30224735295149036","76080","76080","76080","0.5592181451893495","0.4521871726407521","0.7831832010075053","86080.4","86079","86081","0.9467211855443803","0.9141647255549511","0.9671274285712069","86080.2","86079","86081"
"65501","0.16671638328533367","0.10307304681486833","0.26190144175681523","76333","76333","76333","0.5611976671475969","0.4559169203591301","0.796668599540906","86333.4","86332","86334","0.9469611826783135","0.9159294498645428","0.9678968309738958","86333.2","86332","86334"
"65751","0.16702493017335565","0.10767262362961998","0.277603035113744","76586","76586","76586","0.5639156271782484","0.45118726018336275","0.8154774733777561","86586.4","86585","86587","0.9472073023102011","0.9185060039696136","0.9684948002482046","86586.2","86585","86587"
"66001","0.16780463845838517","0.10960271682212464","0.2907138419419178","76839","76839","76839","0.5663551577905576","0.45306883854848223","0.8251368091346283","86839.4","86838","86840","0.9474399167982899","0.9181466445376832","0.9678199880664072","86839.2","86838","86840"
"66251","0.17393363718292645","0.08877763530478036","0.29039036282300834","77092","77092","77092","0.5700126977763645","0.4556994201642907","0.8446235150239501","87092.4","87091","87093","0.9476428070258581","0.9180277040340392","0.967484605070671","87092.2","87091","87093"
"66501","0.16803877041687265","0.11375524912374817","0.24697490307880798","77345","77345","77345","0.56816248349575","0.45866382158098257","0.8557097775154607","87345.4","87344","87346","0.9476972321985553","0.9192529708067889","0.967770459999324","87345.2","87344","87346"
"66751","0.1814131035614977","0.11516291914131042","0.29228863233849345","77598","77598","77598","0.5692764727167424","0.4522906958606752","0.861845602843904","87598.4","87597","87599","0.9472482047899383","0.9182719153127982","0.9684496841011896","87598.2","87597","87599"
"67001","0.1512340369900462","0.10286783501998051","0.25302882826446815","77851","77851","77851","0.5714407280075287","0.45333327037605775","0.8684082485893031","87851.4","87850","87852","0.9476894809132421","0.9184976562743374","0.9675785509048132","87851.2","87850","87852"
"67251","0.16098141788826664","0.08504038233557136","0.2860195311700623","78104","78104","78104","0.5724351179821177","0.4554401663821273","0.8754872711489545","88104.4","88103","88105","0.9477976508929924","0.9186261887610122","0.9694675353204338","88104.2","88103","88105"
"67501","0.17271120412510915","0.11560806153814487","0.3009805232938075","78357","78357","78357","0.5744125553966895","0.4517362056014571","0.8780497512817677","88357.4","88356","88358","0.947169372229833","0.9190619243313112","0.9664928543152664","88357.2","88356","88358"
"67751","0.17090072936729134","0.0931491036512619","0.2583243895175534","78610","78610","78610","0.5656946302473431","0.4496361116678438","0.8201678323277661","88610.4","88609","88611","0.9472196646653017","0.916863410368207","0.9670108916252678","88610.2","88609","88611"
"68001","0.17683338500966903","0.10032885162487641","0.2701420917050966","78863","78863","78863","0.5676360284663163","0.4512338432716808","0.8257614172262671","88863.4","88862","88864","0.9470258577881914","0.9161878942597859","0.9670092624971935","88863.2","88862","88864"
"68251","0.16143962669358347","0.10649874803185193","0.26152650273105105","79116","79116","79116","0.5681862591985479","0.4515628197425007","0.8349719196178944","89116.4","89115","89117","0.948032184397885","0.9189094126143604","0.9676882645914965","89116.2","89115","89117"
"68501","0.15723404098056043","0.10818372412278672","0.25700023895690344","79369","79369","79369","0.5634958956591295","0.447644236843713","0.842194597480763","89369.4","89368","89370","0.9468819863913263","0.9176172966292487","0.9679490576291198","89369.2","89368","89370"
"68751","0.17019459500150805","0.09689053451014285","0.28678426785616756","79622","79622","79622","0.5571933647510952","0.4518204377611849","0.802275664147456","89622.4","89621","89623","0.9478859785682573","0.9208148829903999","0.9684077058759822","89622.2","89621","89623"
"69001","0.17849265872589246","0.1188185519869448","0.26760665369148073","79875","79875","79875","0.556912314862515","0.45316498269298827","0.8022277925967474","89875.4","89874","89876","0.9480903590468948","0.9206074734885015","0.9674305397497089","89875.2","89874","89876"
"69251","0.1762490818564471","0.12191746279483832","0.2545503161564468","80128","80128","80128","0.5560875961560882","0.4523957572462353","0.799945055207693","90128.4","90127","90129","0.9476408700936296","0.9189191179730514","0.966801164870396","90128.2","90127","90129"
"69501","0.18396908367285944","0.0918242704750059","0.28652901063935243","80381","80381","80381","0.5589775938790987","0.4489048352280647","0.8174151979445945","90381.4","90380","90382","0.9483678573432155","0.9216265669683589","0.9677047312393224","90381.2","90380","90382"
"69751","0.1756199153946557","0.0893536092922257","0.2785109511639418","80634","80634","80634","0.557952846999852","0.45180991309206","0.8050064227645948","90634.4","90633","90635","0.9481145038654881","0.921317223839085","0.9681910613220881","90634.2","90633","90635"
"70001","0.1820291594487234","0.1298507119493613","0.27218980546900695","80887","80887","80887","0.55778492670591","0.4520944398243281","0.8149247977863947","90887.4","90886","90888","0.9476543891300023","0.9202466228818379","0.9670286953197899","90887.2","90886","90888"
"70251","0.1842952434923135","0.12840848739939673","0.2750935078031158","81140","81140","81140","0.5586817814464367","0.45223038479372485","0.816988110428207","91140.4","91139","91141","0.9481050280553799","0.9212932920283519","0.9670070660959423","91140.2","91139","91141"
"70501","0.15364332132930947","0.0920968837202271","0.2678879672218734","81393","81393","81393","0.5599240569351613","0.44873448171664776","0.8223583986470251","91393.4","91392","91394","0.948041677960114","0.922521746489544","0.9677113306556148","91393.2","91392","91394"
"70751","0.18419532438239175","0.08900539516326324","0.29073754190037854","81646","81646","81646","0.5643915844227313","0.4586516556336206","0.8266864508324726","91646.4","91645","91647","0.948471381780098","0.921700404590065","0.9680211696817634","91646.2","91645","91647"
"71001","0.1835815958739368","0.1104627184737437","0.2724282351691957","81899","81899","81899","0.5634503531934528","0.4549105389364037","0.834655049216534","91899.4","91898","91900","0.9482639120988848","0.9215571952807308","0.9690970748334575","91899.2","91898","91900"
"71251","0.17012926603945464","0.12181705968123588","0.2831573922150773","82152","82152","82152","0.5663927102697217","0.4518269619835519","0.8395395453336603","92152.4","92151","92153","0.9484369490635023","0.9226423183710001","0.9682616944178133","92152.2","92151","92153"
"71501","0.19864288170050132","0.11928977841681206","0.29861539708684315","82405","82405","82405","0.5657369636603714","0.45812372808579493","0.847507206512276","92405.4","92404","92406","0.9482923417558252","0.9192671572557757","0.9671447760937447","92405.2","92404","92406"
"71751","0.17547295508053942","0.10530278248436879","0.25494634273852906","82658","82658","82658","0.5661443382064252","0.456825979116571","0.8537071446585676","92658.4","92657","92659","0.9483715078952898","0.922901346005246","0.9682033153653788","92658.2","92657","92659"
"72001","0.18415709194303886","0.11174880616957934","0.2585168581751683","82911","82911","82911","0.5688669763535005","0.45923133462864263","0.8574949192904177","92911.4","92910","92912","0.9487806462774564","0.9226109638353938","0.9676739539180101","92911.2","92910","92912"
"72251","0.1531073543804531","0.10520095437529506","0.2549694340284462","83164","83164","83164","0.5675223582127977","0.4528701166268598","0.8640555770875615","93164.4","93163","93165","0.9481637792393116","0.9228245176607832","0.96830935463183","93164.2","93163","93165"
"72501","0.1596687117632222","0.10295069142195919","0.2672676398101223","83417","83417","83417","0.5702322259173971","0.4517233184273202","0.8688503283356536","93417.4","93416","93418","0.9485427898482767","0.9223747779433336","0.9684232128135056","93417.2","93416","93418"
"72751","0.15094260697544934","0.07806158299625313","0.23933406318418166","83670","83670","83670","0.5590976229867171","0.4488620492760207","0.8447274984132974","93670.4","93669","93671","0.9479372639052291","0.920221397423485","0.9676888563814996","93670.2","93669","93671"
"73001","0.16531464433898777","0.11905328032836508","0.2717090441744988","83923","83923","83923","0.5603059151033646","0.45183815146472933","0.8443722859800588","93923.4","93922","93924","0.9484178156736073","0.92313684043311","0.9670144279323836","93923.2","93922","93924"
"73251","0.160182201234028","0.09720838788201115","0.2785479418651017","84176","84176","84176","0.5592352190526841","0.45539383560393","0.855451210271742","94176.4","94175","94177","0.9484629194717392","0.9245355170647283","0.9684932931641107","94176.2","94175","94177"
"73501","0.16192515701333474","0.09925126759314007","0.3098549019173624","84429","84429","84429","0.5627566241383002","0.4531503270154949","0.8612348963827487","94429.4","94428","94430","0.9487120767782319","0.9240636542508204","0.9671585368140487","94429.2","94428","94430"
"73751","0.15778403256011597","0.10288363444131621","0.2609598949060331","84682","84682","84682","0.5628269355069351","0.4454596069685618","0.8672661257940536","94682.4","94681","94683","0.9484374346710848","0.9208294678128695","0.9680676111516258","94682.2","94681","94683"
"74001","0.1710049373084474","0.09694993195616214","0.26793037557115407","84935","84935","84935","0.5400230015400076","0.45084963309051995","0.758844307479013","94935.4","94934","94936","0.9486836987803644","0.9246114713425067","0.9684549161324053","94935.2","94934","94936"
"74251","0.1724717302903088","0.11135975482327098","0.28548916419845","85188","85188","85188","0.5506252032602543","0.4531526694842249","0.7628869491041559","95188.4","95187","95189","0.9483643346275541","0.9245967808904918","0.9689150459092757","95188.2","95187","95189"
"74501","0.18766128724232561","0.10762628556599414","0.3227272284247005","85441","85441","85441","0.5506607521409791","0.4499326743608246","0.7698730509246816","95441.4","95440","95442","0.9482331411152256","0.9214427798901049","0.967830494278948","95441.2","95440","95442"
"74751","0.17324159551352275","0.09085804742467177","0.25636358806785386","85694","85694","85694","0.5523614430107824","0.4489479292879059","0.7673707234739144","95694.4","95693","95695","0.9489478980205028","0.9255521371478647","0.9677359776994031","95694.2","95693","95695"
"75001","0.17449315016610425","0.11549294427797503","0.300116897192483","85947","85947","85947","0.5517287241696416","0.45431490500329746","0.7611939667301435","95947.4","95946","95948","0.9488786071184399","0.9250684940548041","0.9685694375192435","95947.2","95946","95948"
"75251","0.18316133210168753","0.09721537387518864","0.3179650299159576","86200","86200","86200","0.5552242028727541","0.4504666272802867","0.7775080882787752","96200.4","96199","96201","0.9487750909846167","0.9247623076524991","0.9673064428527736","96200.2","96199","96201"
"75501","0.17028759027808588","0.0956418360273872","0.268810520475251","86453","86453","86453","0.559880338093089","0.45496989594699755","0.7923184290279401","96453.4","96452","96454","0.9483813215508781","0.922926846672931","0.9673603736957339","96453.2","96452","96454"
"75751","0.18195818417515716","0.0953477165715186","0.2793645030777602","86706","86706","86706","0.5588749584963637","0.45023518849098537","0.7871585946739887","96706.4","96705","96707","0.9480886673290592","0.9225230633997716","0.9671368951014154","96706.2","96705","96707"
"76001","0.16980670368157855","0.09900859161056685","0.27905539627169246","86959","86959","86959","0.5623335507553648","0.4457943098347812","0.8092291459039339","96959.4","96958","96960","0.9489741881710113","0.9235627342725176","0.9672104204537699","96959.2","96958","96960"
"76251","0.18367961070830283","0.09940241460844533","0.26449539015574064","87212","87212","87212","0.5631448531634452","0.4486302530089861","0.8134504120568211","97212.4","97211","97213","0.9489927686277868","0.9245465034228177","0.9679580693327035","97212.2","97211","97213"
"76501","0.1850260795413981","0.12563458145866785","0.3104849565569627","87465","87465","87465","0.5594494251683809","0.45382703815775366","0.821219284277683","97465.4","97464","97466","0.9484430516005918","0.9236224079782319","0.967391054864722","97465.2","97464","97466"
"76751","0.16768556707008292","0.11869705422721585","0.26518255550844644","87718","87718","87718","0.5603045192552667","0.44898797649610317","0.8311489461646527","97718.4","97717","97719","0.9490666920701362","0.9255401379967244","0.966994981359203","97718.2","97717","97719"
"77001","0.18772415443674734","0.12381333447552509","0.2510853607737271","87971","87971","87971","0.56367919799215","0.4487935307525552","0.8485032040241156","97971.4","97970","97972","0.9487288722266687","0.924445796493927","0.967382380217067","97971.2","97970","97972"
"77251","0.15494660204341762","0.09903500321944804","0.2765526469251595","88224","88224","88224","0.5666821903618424","0.4518406423662107","0.8583087289947688","98224.4","98223","98225","0.9486810814704558","0.9204887471235391","0.967258837710335","98224.2","98223","98225"
"77501","0.17371294284285138","0.10725630704124782","0.28600118542650244","88477","88477","88477","0.5642134291494718","0.4440644840256153","0.8600322069592392","98477.4","98476","98478","0.9492343241134856","0.9255537950583184","0.967614983716745","98477.2","98476","98478"
"77751","0.18867665303830994","0.12677134570041168","0.30217273009251233","88730","88730","88730","0.5679932693308213","0.4467223695063075","0.868493863341954","98730.4","98729","98731","0.9496701599364377","0.9266087548944901","0.968385933626237","98730.2","98729","98731"
"78001","0.17293082165695353","0.10455761662065474","0.28290586542309826","88983","88983","88983","0.561259729920893","0.44884696885509473","0.835832351914782","98983.4","98982","98984","0.9492153810392023","0.9261315197436962","0.9682260518378705","98983.2","98982","98984"
"78251","0.18315955262036357","0.10247420306922436","0.27868909976226536","89236","89236","89236","0.5628929461980483","0.4488750729441057","0.8482055239532527","99236.4","99235","99237","0.9495787304291481","0.9275495757963249","0.9667520679129608","99236.2","99235","99237"
"78501","0.17005632209817104","0.10341173551655429","0.270619887474509","89489","89489","89489","0.5637000653459037","0.4453533780939726","0.8535332845516056","99489.4","99488","99490","0.9497694475659321","0.9282982723608667","0.9676600210254762","99489.2","99488","99490"
"78751","0.16883504255353318","0.1093665688207667","0.26943764807007364","89742","89742","89742","0.5684739978274079","0.4496754865071293","0.8590123594692969","99742.4","99741","99743","0.9491313850035571","0.9255850182143719","0.9692046826499752","99742.2","99741","99743"
"79001","0.18506750298185398","0.0991607876176808","0.2752832031236999","89995","89995","89995","0.5427447612002692","0.4464984784446183","0.7587528137911077","99995.4","99994","99996","0.9495295616437461","0.9254660748054192","0.9680459129392582","99995.2","99994","99996"
"79251","0.1785302823786893","0.11333786038135193","0.2774585339816185","90248","90248","90248","0.549074296740165","0.4500199329461586","0.8010573748588804","100248.4","100247","100249","0.9496915280792931","0.9271032710784916","0.9677877322072626","100248.2","100247","100249"
"79501","0.18612617835216516","0.10466996231099834","0.27577313587962016","90501","90501","90501","0.5477053708464756","0.445304862707539","0.7608380651106217","100501.4","100500","100502","0.9488467611157692","0.923311225405324","0.9657367743094772","100501.2","100500","100502"
"79751","0.17637940393551954","0.11051429183186871","0.300303987830309","90754","90754","90754","0.5491187045553738","0.44805955952407406","0.7985129249964593","100754.4","100753","100755","0.9495016493405632","0.9258732890457569","0.9671298548350435","100754.2","100753","100755"
"80001","0.1711665137265375","0.10710956146125042","0.29226316974668265","91007","91007","91007","0.551697386139762","0.4507930961318065","0.7938369872269457","101007.4","101006","101008","0.9494111231058853","0.9264574767216773","0.9683181130115635","101007.2","101006","101008"
"80251","0.18326761433628846","0.13094192707264693","0.28592859201247894","91260","91260","91260","0.5552922981940623","0.45139450145750376","0.8056187430231319","101260.4","101259","101261","0.9500448630660208","0.9289681208934967","0.9674640407004539","101260.2","101259","101261"
"80501","0.18387818577035792","0.09488427677844359","0.2874777140595609","91513","91513","91513","0.5589619917377286","0.44821041344200296","0.8222717103195549","101513.4","101512","101514","0.9500323022018122","0.9293527595714369","0.9686689826311005","101513.2","101512","101514"
"80751","0.18004278071271634","0.10797851768587988","0.29184202837258255","91766","91766","91766","0.5558835688065205","0.45081563696204086","0.8053429357423486","101766.4","101765","101767","0.9494047114978315","0.9279496161421277","0.9672338922703411","101766.2","101765","101767"
"81001","0.19895415951461565","0.11054984151290666","0.28942555244046886","92019","92019","92019","0.5602875679376573","0.4552857840958905","0.8152980651240826","102019.4","102018","102020","0.9498220771551742","0.9249553458890414","0.968432942849106","102019.2","102018","102020"
"81251","0.17033247729433187","0.10614071250222105","0.281648575793109","92272","92272","92272","0.5510714780985929","0.44215751377648765","0.8164160936302585","102272.4","102271","102273","0.9497254863915465","0.9260535231111264","0.9681732335814758","102272.2","102271","102273"
