"stage2/step","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_cauchy - stage2/mcc_spearman","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"66001","0","0","0","76839","76839","76839","0.23874278668498272","0.1656127374509545","0.31464063008961085","86839.2","86838","86840","0.5513385710975522","0.4536613867856182","0.6427388318746016","86839.2","86838","86840"
"66251","0","0","0","77092","77092","77092","0.22833415286878417","0.14397539084564867","0.29167290246293476","87092.2","87091","87093","0.5519422389334635","0.4546689066252257","0.6409711610844055","87092.2","87091","87093"
"66501","0","0","0","77345","77345","77345","0.2363119781361534","0.17662200652811","0.2842058882846457","87345.2","87344","87346","0.5496015784531891","0.4494970097932435","0.6351655657490161","87345.2","87344","87346"
"66751","0","0","0","77598","77598","77598","0.23883363131328017","0.17450452180694773","0.29985905790390144","87598.2","87597","87599","0.5517870965572435","0.45304231461653377","0.6362435244631136","87598.2","87597","87599"
"67001","0","0","0","77851","77851","77851","0.22915523060551987","0.16803848926388612","0.2952847314933595","87851.2","87850","87852","0.5502618254074836","0.45082563492780786","0.6372686728991814","87851.2","87850","87852"
"67251","0","0","0","78104","78104","78104","0.24385697952440005","0.17986311446108755","0.2978608908357258","88104.2","88103","88105","0.5528028992681777","0.45287459154847465","0.6383307774513529","88104.2","88103","88105"
"67501","0","0","0","78357","78357","78357","0.22509141178514053","0.11903507664483755","0.3212343752974928","88357.2","88356","88358","0.5491319964739804","0.44549579626142544","0.6403079217319231","88357.2","88356","88358"
"67751","0","0","0","78610","78610","78610","0.2285962307248794","0.13098296287186934","0.28919671993410473","88610.2","88609","88611","0.5506227082753827","0.45299003685011","0.6442177325402363","88610.2","88609","88611"
"68001","0","0","0","78863","78863","78863","0.22720476707487336","0.14564669772864078","0.28709822776626553","88863.2","88862","88864","0.5507497782177798","0.45777518060403866","0.6371390491690951","88863.2","88862","88864"
"68251","0","0","0","79116","79116","79116","0.24178778366750234","0.18539160293263113","0.3081993032746188","89116.2","89115","89117","0.5536245871864547","0.45982753706060214","0.6426445138935566","89116.2","89115","89117"
"68501","0","0","0","79369","79369","79369","0.24350640032703014","0.17989824590438577","0.31163289204779565","89369.2","89368","89370","0.5539072219663174","0.4561745317308371","0.6458476411262489","89369.2","89368","89370"
"68751","0","0","0","79622","79622","79622","0.23266353612023746","0.174664316727218","0.28584537085590594","89622.2","89621","89623","0.5556176380987314","0.46067577225522055","0.6444935855981148","89622.2","89621","89623"
"69001","0","0","0","79875","79875","79875","0.2334353360810708","0.17489763436062156","0.30770639329731553","89875.2","89874","89876","0.5549772631392259","0.450211348679104","0.6417618183675391","89875.2","89874","89876"
"69251","0","0","0","80128","80128","80128","0.23080486777594147","0.15728078975594123","0.3007510169123389","90128.2","90127","90129","0.5552323264075347","0.4556354427550251","0.6462686134125408","90128.2","90127","90129"
"69501","0","0","0","80381","80381","80381","0.2383470255980546","0.15714595077975857","0.30491324142405435","90381.2","90380","90382","0.5554160085349281","0.44882497417180545","0.6447315403081391","90381.2","90380","90382"
"69751","0","0","0","80634","80634","80634","0.2376008109535659","0.1431174243461774","0.2930816487808038","90634.2","90633","90635","0.5531837112481519","0.4509300455851009","0.63612423442513","90634.2","90633","90635"
"70001","0","0","0","80887","80887","80887","0.2487229681946153","0.17391378050726877","0.3029219852779034","90887.2","90886","90888","0.5549272216321803","0.45575846886766447","0.6445528013032487","90887.2","90886","90888"
"70251","0","0","0","81140","81140","81140","0.24047848615278805","0.1759013010200788","0.2989768195897532","91140.2","91139","91141","0.5553893310281022","0.45157028344412636","0.6393506206234562","91140.2","91139","91141"
"70501","0","0","0","81393","81393","81393","0.24232154264222555","0.179245591352919","0.28829139708042545","91393.2","91392","91394","0.5553626609429118","0.4555877767086464","0.6372828299658114","91393.2","91392","91394"
"70751","0","0","0","81646","81646","81646","0.24261145689532912","0.1806642207456836","0.28218073447203923","91646.2","91645","91647","0.5548400085508025","0.45335680350516033","0.6355469802224425","91646.2","91645","91647"
"71001","0","0","0","81899","81899","81899","0.22918359800161894","0.1729312541315489","0.2750954547513167","91899.2","91898","91900","0.5543538388472808","0.4525200814351896","0.6393904178864359","91899.2","91898","91900"
"71251","0","0","0","82152","82152","82152","0.2367205229181461","0.18494143381958605","0.2636108736618838","92152.2","92151","92153","0.5564444197737576","0.45621903473007963","0.6437065801719396","92152.2","92151","92153"
"71501","0","0","0","82405","82405","82405","0.23218843542350412","0.1754137351366652","0.2824310295028549","92405.2","92404","92406","0.5569111895301658","0.4577716929632329","0.637279575782993","92405.2","92404","92406"
"71751","0","0","0","82658","82658","82658","0.23854955858436666","0.1828914956834355","0.29316049025752594","92658.2","92657","92659","0.5558608301804011","0.46008905546645906","0.6431303393067698","92658.2","92657","92659"
"72001","0","0","0","82911","82911","82911","0.23680877975931783","0.18728666323157933","0.2860420056055357","92911.2","92910","92912","0.5563279090592242","0.4561749927535863","0.6383494652095761","92911.2","92910","92912"
"72251","0","0","0","83164","83164","83164","0.2344748442962131","0.17409482883412922","0.30322277203462367","93164.2","93163","93165","0.5550870735124475","0.458597552444035","0.6441638304632136","93164.2","93163","93165"
"72501","0","0","0","83417","83417","83417","0.24480441508406292","0.18144701357722054","0.29888832317312","93417.2","93416","93418","0.5583684816341502","0.46252327873580895","0.6422762389850403","93417.2","93416","93418"
"72751","0","0","0","83670","83670","83670","0.24162715589293837","0.1819901562195722","0.32357770257338053","93670.2","93669","93671","0.5577247394559431","0.4590430717508223","0.6447892748530484","93670.2","93669","93671"
"73001","0","0","0","83923","83923","83923","0.23367664001636354","0.12215573920648821","0.30653531037706616","93923.2","93922","93924","0.5588923653930299","0.4642026781299041","0.6462139302741593","93923.2","93922","93924"
"73251","0","0","0","84176","84176","84176","0.22838879196652764","0.12012406202025094","0.2782171591370218","94176.2","94175","94177","0.5550592394259912","0.46271898181568866","0.6434165970894428","94176.2","94175","94177"
"73501","0","0","0","84429","84429","84429","0.22788078798697026","0.14838269294880763","0.2870702918870026","94429.2","94428","94430","0.5566080602317907","0.4647439230213356","0.6472135560931463","94429.2","94428","94430"
"73751","0","0","0","84682","84682","84682","0.23029478639424172","0.13904941497320686","0.2768927512510343","94682.2","94681","94683","0.5565570800224452","0.4660181609067088","0.6446679461398833","94682.2","94681","94683"
"74001","0","0","0","84935","84935","84935","0.2272864659112066","0.16358628149994714","0.2732573092515787","94935.2","94934","94936","0.5570729632862477","0.4621926218553717","0.6397474789381729","94935.2","94934","94936"
"74251","0","0","0","85188","85188","85188","0.2248161564744972","0.11572853217495213","0.2776858540680188","95188.2","95187","95189","0.5598663989752206","0.4640547173061777","0.6458499194342048","95188.2","95187","95189"
"74501","0","0","0","85441","85441","85441","0.2267387212382297","0.12532114209456294","0.27800184236081305","95441.2","95440","95442","0.5539073374400707","0.46871840393941866","0.6353396362394526","95441.2","95440","95442"
"74751","0","0","0","85694","85694","85694","0.23376559063396568","0.1743774402761138","0.2722541738400693","95694.2","95693","95695","0.5550770041087583","0.4603617115613913","0.6408860954150738","95694.2","95693","95695"
"75001","0","0","0","85947","85947","85947","0.22845796317826","0.17100894171751785","0.28221033591740124","95947.2","95946","95948","0.5559282154416261","0.45592707451774644","0.6449655517103483","95947.2","95946","95948"
"75251","0","0","0","86200","86200","86200","0.2425853120099636","0.17844078591245255","0.2826463894924713","96200.2","96199","96201","0.5541779707180989","0.46784130769895615","0.6426789750726047","96200.2","96199","96201"
"75501","0","0","0","86453","86453","86453","0.23646645314636477","0.15657153236261595","0.2869921236404188","96453.2","96452","96454","0.5526440777738623","0.4671995726373569","0.6240604630211327","96453.2","96452","96454"
"75751","0","0","0","86706","86706","86706","0.2279707100325218","0.13711494063353474","0.27617678069344115","96706.2","96705","96707","0.5514808382953162","0.4593273114364056","0.6255437504158832","96706.2","96705","96707"
"76001","0","0","0","86959","86959","86959","0.2207093224024886","0.11476327330856269","0.2768414857974071","96959.2","96958","96960","0.5539025363190909","0.467935911993156","0.6340717855410791","96959.2","96958","96960"
"76251","0","0","0","87212","87212","87212","0.2271801916649964","0.11123799388125521","0.3084812606797587","97212.2","97211","97213","0.5524057511996301","0.4612682316173772","0.6352427150335218","97212.2","97211","97213"
"76501","0","0","0","87465","87465","87465","0.2293301529351514","0.10578460263824112","0.2840959660341119","97465.2","97464","97466","0.5536056517959038","0.46346360822948773","0.6316231046507428","97465.2","97464","97466"
"76751","0","0","0","87718","87718","87718","0.22812530500847328","0.12833562945680288","0.28499203692341557","97718.2","97717","97719","0.5531846468635335","0.4589375754841578","0.637475677349302","97718.2","97717","97719"
"77001","0","0","0","87971","87971","87971","0.23234064768326199","0.1769735766557639","0.2726017257259449","97971.2","97970","97972","0.5572161402038562","0.46373275239150635","0.6373460960016996","97971.2","97970","97972"
"77251","0","0","0","88224","88224","88224","0.22996963107753027","0.12900989773864718","0.29732315027358797","98224.2","98223","98225","0.5549611482047303","0.4673024511570188","0.6365954948562085","98224.2","98223","98225"
"77501","0","0","0","88477","88477","88477","0.22698934946834082","0.17304590733997996","0.2895923208660947","98477.2","98476","98478","0.5566071843137338","0.462428076012242","0.6447979279222531","98477.2","98476","98478"
"77751","0","0","0","88730","88730","88730","0.22704769245155304","0.1379084040758972","0.27796455996872604","98730.2","98729","98731","0.5566129535841235","0.4586888770626447","0.6434629138418863","98730.2","98729","98731"
"78001","0","0","0","88983","88983","88983","0.23151159507798874","0.16199661523876197","0.2964106689026425","98983.2","98982","98984","0.5552639152908351","0.4602307011414748","0.6498242866354528","98983.2","98982","98984"
"78251","0","0","0","89236","89236","89236","0.23296833493859753","0.17805830202583123","0.28104012769818526","99236.2","99235","99237","0.5558330030453031","0.4637778954134995","0.646255248371409","99236.2","99235","99237"
"78501","0","0","0","89489","89489","89489","0.2310554446840702","0.13671591436426977","0.2977378503338422","99489.2","99488","99490","0.5567903398727614","0.4693850422632181","0.6470324417573258","99489.2","99488","99490"
"78751","0","0","0","89742","89742","89742","0.23390513873649535","0.15351295274015303","0.28651970420802575","99742.2","99741","99743","0.5577640900610132","0.46263767368949615","0.6501431687881883","99742.2","99741","99743"
"79001","0","0","0","89995","89995","89995","0.2402550599588774","0.16641884417101688","0.2931246459977539","99995.2","99994","99996","0.555055803464616","0.4674062693349824","0.6487522746140965","99995.2","99994","99996"
"79251","0","0","0","90248","90248","90248","0.23825046954186607","0.14343786732696362","0.2813005996992183","100248.2","100247","100249","0.5512692625329414","0.4675443663656698","0.6531141766033566","100248.2","100247","100249"
"79501","0","0","0","90501","90501","90501","0.23835563364319484","0.1669500218794704","0.2813128699236275","100501.2","100500","100502","0.5537852307428826","0.47263962385575387","0.6540168562315343","100501.2","100500","100502"
"79751","0","0","0","90754","90754","90754","0.23921426709626353","0.18146919964628566","0.27753630319619516","100754.2","100753","100755","0.5536178444158942","0.4696053667916372","0.6592261579335337","100754.2","100753","100755"
"80001","0","0","0","91007","91007","91007","0.244380691493182","0.18995739539436277","0.29678439123842953","101007.2","101006","101008","0.5526975133333544","0.4704161409960113","0.6568963469101889","101007.2","101006","101008"
"80251","0","0","0","91260","91260","91260","0.23479705620260516","0.17902397298606054","0.2822438116302287","101260.2","101259","101261","0.5532781133903264","0.458111318883867","0.6535178114618104","101260.2","101259","101261"
"80501","0","0","0","91513","91513","91513","0.24467325744852567","0.18440393229699809","0.2880456038332678","101513.2","101512","101514","0.5533908543243555","0.45947083902530717","0.6607927375977731","101513.2","101512","101514"
"80751","0","0","0","91766","91766","91766","0.24228625728008252","0.18200928937857527","0.30188271430344943","101766.2","101765","101767","0.556989072754997","0.4735506488139757","0.6578229107007314","101766.2","101765","101767"
"81001","0","0","0","92019","92019","92019","0.2466754499192715","0.17395945470094984","0.29775531924894716","102019.2","102018","102020","0.5560487717641075","0.46853504972636884","0.6608239739998194","102019.2","102018","102020"
"81251","0","0","0","92272","92272","92272","0.23981821127769803","0.17930631880276246","0.30145825336074406","102272.2","102271","102273","0.5559918109277258","0.46353943525578883","0.6567683268859257","102272.2","102271","102273"
"81501","0","0","0","92525","92525","92525","0.24480411738019386","0.18399301086536166","0.29588932047975813","102525.2","102524","102526","0.5570377808782069","0.46336158288045964","0.6582312568120934","102525.2","102524","102526"
"81751","0","0","0","92778","92778","92778","0.23504438110434464","0.17398424801429163","0.2843187507398603","102778.2","102777","102779","0.5570523265048031","0.46903828271017234","0.6572253932282103","102778.2","102777","102779"
"82001","0","0","0","93031","93031","93031","0.24914254803594357","0.18133219303588824","0.305864541050742","103031.2","103030","103032","0.5555386622151965","0.47103149775432485","0.6594514178803702","103031.2","103030","103032"
"82251","0","0","0","93284","93284","93284","0.23778035677845777","0.17557053546915613","0.29652824128040467","103284.2","103283","103285","0.5578676067732996","0.4710009907133375","0.6682472644211364","103284.2","103283","103285"
"82501","0","0","0","93537","93537","93537","0.2366145816263244","0.17685664515892532","0.28621006099891866","103537.2","103536","103538","0.5568741972231922","0.4679030639440248","0.657122282480955","103537.2","103536","103538"
"82751","0","0","0","93790","93790","93790","0.23967846027594347","0.1774814045274788","0.28955683367188056","103790.2","103789","103791","0.5567902656954662","0.46416549169967125","0.6637969598497457","103790.2","103789","103791"
"83001","0","0","0","94043","94043","94043","0.23205569878530424","0.1604001900467416","0.29272566718854764","104043.2","104042","104044","0.5576044837625966","0.4568996700381012","0.6649203831137505","104043.2","104042","104044"
"83251","0","0","0","94296","94296","94296","0.23192143866331882","0.18713807158997708","0.2904366816787054","104296.2","104295","104297","0.5558833472045771","0.45790836099004223","0.6587564533597181","104296.2","104295","104297"
"83501","0","0","0","94549","94549","94549","0.23074289790267294","0.14106848758292242","0.28290310250605744","104549.2","104548","104550","0.5570801682867217","0.4630456024605557","0.6566210741654978","104549.2","104548","104550"
"83751","0","0","0","94802","94802","94802","0.2441014795579295","0.19318105498058022","0.28848357499505717","104802.2","104801","104803","0.5580111554990209","0.46209161260795906","0.6617088171257389","104802.2","104801","104803"
"84001","0","0","0","95055","95055","95055","0.23662514371648932","0.15229720712820266","0.28816398698416046","105055.2","105054","105056","0.5578509172669273","0.46897633484615764","0.6554201408857272","105055.2","105054","105056"
"84251","0","0","0","95308","95308","95308","0.2435359952178037","0.18478316459493355","0.2932896000165752","105308.2","105307","105309","0.5589912690011054","0.46974422951257644","0.6640260401555642","105308.2","105307","105309"
"84501","0","0","0","95561","95561","95561","0.24631864803840237","0.18049271821948837","0.285428998017655","105561.2","105560","105562","0.559065055575949","0.46770175987051454","0.6698037806953752","105561.2","105560","105562"
"84751","0","0","0","95814","95814","95814","0.24721755444606322","0.17544510978116737","0.29710277828412074","105814.2","105813","105815","0.557627894013512","0.4722855081159052","0.6583454708817831","105814.2","105813","105815"
"85001","0","0","0","96067","96067","96067","0.24756444711882075","0.18625038608828887","0.2849185179896907","106067.2","106066","106068","0.5593919385866543","0.47070694016869224","0.6613978136103167","106067.2","106066","106068"
"85251","0","0","0","96320","96320","96320","0.23335226108459678","0.18717892068279987","0.2913476758586244","106320.2","106319","106321","0.558957792510935","0.47541816941907394","0.6631493866586924","106320.2","106319","106321"
"85501","0","0","0","96573","96573","96573","0.24080570587351127","0.1712253120513208","0.2912248466983341","106573.2","106572","106574","0.5574356331248909","0.47023376414874846","0.6632348923295084","106573.2","106572","106574"
"85751","0","0","0","96826","96826","96826","0.24042476100988228","0.18309465861191318","0.2841585794423274","106826.2","106825","106827","0.5583817859830045","0.4750671983058168","0.6608708181390266","106826.2","106825","106827"
"86001","0","0","0","97079","97079","97079","0.2518666908708611","0.18401069768947984","0.287027273763404","107079.2","107078","107080","0.557334443378189","0.46801625362156213","0.66436330816878","107079.2","107078","107080"
"86251","0","0","0","97332","97332","97332","0.246635711803735","0.18213915319406448","0.2979541441702352","107332.2","107331","107333","0.5618166644583676","0.4823881540116508","0.6635431969038055","107332.2","107331","107333"
"86501","0","0","0","97585","97585","97585","0.25014097069199026","0.18355916022978985","0.30029302745599895","107585.2","107584","107586","0.559937882374443","0.4719341055786475","0.6583973517825736","107585.2","107584","107586"
"86751","0","0","0","97838","97838","97838","0.2456354706391985","0.18185583591491256","0.30011404338821174","107838.2","107837","107839","0.5612476094245193","0.4833186746319534","0.6600570427722896","107838.2","107837","107839"
"87001","0","0","0","98091","98091","98091","0.23979384060453932","0.18256800080891583","0.2965304854714847","108091.2","108090","108092","0.5604387899152334","0.467397350807245","0.6601231363188671","108091.2","108090","108092"
"87251","0","0","0","98344","98344","98344","0.24185987997238803","0.1838173916688975","0.2900509547143962","108344.2","108343","108345","0.5599297938151736","0.46721245775479525","0.665262895441559","108344.2","108343","108345"
"87501","0","0","0","98597","98597","98597","0.24761601870402083","0.17638892100460596","0.3021184628423789","108597.2","108596","108598","0.5622077519031938","0.47888956255479975","0.6608391629982397","108597.2","108596","108598"
"87751","0","0","0","98850","98850","98850","0.25051284232852844","0.1831865259671836","0.29657438010219567","108850.2","108849","108851","0.5626482725921637","0.475750113660522","0.6591324430846315","108850.2","108849","108851"
"88001","0","0","0","99103","99103","99103","0.2434635385048694","0.17727797680808818","0.29111327221734645","109103.2","109102","109104","0.5620486647548211","0.4765738891275936","0.6645748273813513","109103.2","109102","109104"
"88251","0","0","0","99356","99356","99356","0.2415869656010176","0.17946538052284294","0.29636004234273494","109356.2","109355","109357","0.5605337150515087","0.4725898330589676","0.669291331988042","109356.2","109355","109357"
"88501","0","0","0","99609","99609","99609","0.23563726056946757","0.1773391403355194","0.2874453845692786","109609.2","109608","109610","0.559882544798999","0.4765036729432664","0.6579829700611981","109609.2","109608","109610"
"88751","0","0","0","99862","99862","99862","0.24592594246757166","0.17996404020566498","0.2980889562594032","109862.2","109861","109863","0.563624062284833","0.4765158138761043","0.6614723855280648","109862.2","109861","109863"
"89001","0","0","0","100115","100115","100115","0.2391861442670249","0.18871380937973695","0.29483886060101655","110115.2","110114","110116","0.5629244257481948","0.47440360967808637","0.6657837000445714","110115.2","110114","110116"
"89251","0","0","0","100368","100368","100368","0.23939320758158686","0.18398479692980968","0.2928787980549895","110368.2","110367","110369","0.5633249696240542","0.47172160953077347","0.6618080254840566","110368.2","110367","110369"
"89501","0","0","0","100621","100621","100621","0.235681771283179","0.18748363989283642","0.2887460814069515","110621.2","110620","110622","0.5614514296023387","0.4772278613382063","0.6421975615713917","110621.2","110620","110622"
"89751","0","0","0","100874","100874","100874","0.2421229673061897","0.18076187906564284","0.29884317172892705","110874.2","110873","110875","0.5552809812325801","0.4706197903734024","0.640105835650158","110874.2","110873","110875"
"90001","0","0","0","101127","101127","101127","0.24247634779349583","0.1849411029526523","0.28866504319433606","111127.2","111126","111128","0.561271833662523","0.47304428233705414","0.6417779488292462","111127.2","111126","111128"
"90251","0","0","0","101380","101380","101380","0.23356151844745252","0.14432350981264896","0.28330078661755204","111380.2","111379","111381","0.5600654620536443","0.47249689688696767","0.6440500025607664","111380.2","111379","111381"
"90501","0","0","0","101633","101633","101633","0.23088475908981615","0.12122219192345099","0.2864750035862965","111633.2","111632","111634","0.5592812024003343","0.469289574667698","0.6397615390890586","111633.2","111632","111634"
"90751","0","0","0","101886","101886","101886","0.2336658660723609","0.14961810550229968","0.29152020361610514","111886.2","111885","111887","0.5616871601464835","0.4718917163983794","0.6377690565490861","111886.2","111885","111887"
"91001","0","0","0","102139","102139","102139","0.2359538632276028","0.17505687401769127","0.27577816937675054","112139.2","112138","112140","0.5567408478399878","0.46434025548200797","0.6462640730160815","112139.2","112138","112140"
"91251","0","0","0","102392","102392","102392","0.2419577566185005","0.1851995526297307","0.29059255347897206","112392.2","112391","112393","0.5606052924703814","0.47208880922251284","0.6467565434488625","112392.2","112391","112393"
"91501","0","0","0","102645","102645","102645","0.2416383662862442","0.17645248486425016","0.2908038239771169","112645.2","112644","112646","0.5560689596405113","0.47055698165832255","0.6437819496980308","112645.2","112644","112646"
"91751","0","0","0","102898","102898","102898","0.2468835241911178","0.18209369465678366","0.2957935120787003","112898.2","112897","112899","0.5551779233381413","0.4751108661933053","0.6447072441690781","112898.2","112897","112899"
"92001","0","0","0","103151","103151","103151","0.24265737182499358","0.1814145488619347","0.29549262824787104","113151.2","113150","113152","0.5555448337708289","0.47129316806910204","0.646801499598094","113151.2","113150","113152"
"92251","0","0","0","103404","103404","103404","0.2517272452435058","0.1921516217561488","0.2948656193931162","113404.2","113403","113405","0.5565537886896272","0.4773794286312567","0.6552137542877321","113404.2","113403","113405"
"92501","0","0","0","103657","103657","103657","0.23901060923232223","0.11459822718700541","0.32068286394242196","113657.2","113656","113658","0.5583182765660726","0.4821110965257439","0.6509430435993038","113657.2","113656","113658"
"92751","0","0","0","103910","103910","103910","0.2526716454678833","0.18702762080406302","0.30873928736693246","113910.2","113909","113911","0.5599529855148175","0.47170120967016327","0.6458437889714348","113910.2","113909","113911"
"93001","0","0","0","104163","104163","104163","0.23943220345895586","0.16989955491155195","0.30526498739584434","114163.2","114162","114164","0.5598593467321258","0.46022110822480194","0.6564033115284674","114163.2","114162","114164"
"93251","0","0","0","104416","104416","104416","0.2510177996048152","0.18113684875345654","0.29670132694162754","114416.2","114415","114417","0.561587207605571","0.4727031446262829","0.655759428881689","114416.2","114415","114417"
"93501","0","0","0","104669","104669","104669","0.2429348537776032","0.18255754309186298","0.3165983839275673","114669.2","114668","114670","0.5607775290883916","0.4720634761104338","0.6537127383455235","114669.2","114668","114670"
"93751","0","0","0","104922","104922","104922","0.23976217566568275","0.14175792964532125","0.2970335280347191","114922.2","114921","114923","0.5625758998022927","0.47499860482169354","0.6642717879897024","114922.2","114921","114923"
"94001","0","0","0","105175","105175","105175","0.2520401478099835","0.17049190020199723","0.3321629950624656","115175.2","115174","115176","0.5612855322294698","0.4721448568599076","0.6658673869920673","115175.2","115174","115176"
"94251","0","0","0","105428","105428","105428","0.24532302659913433","0.1821137697807459","0.29126907478644937","115428.2","115427","115429","0.563936278288566","0.4813465955557647","0.6669242446821707","115428.2","115427","115429"
"94501","0","0","0","105681","105681","105681","0.24252262666315136","0.1803666667726803","0.2940375683852596","115681.2","115680","115682","0.562906260727505","0.4759117586247677","0.6665379446547341","115681.2","115680","115682"
"94751","0","0","0","105934","105934","105934","0.24528087483772437","0.17921004187093334","0.29438560911031","115934.2","115933","115935","0.5624182786613622","0.4783653341482852","0.6640961175713667","115934.2","115933","115935"
"95001","0","0","0","106187","106187","106187","0.2510301529218769","0.1829125228552368","0.29559540369422094","116187.2","116186","116188","0.5639335296962205","0.479357790961338","0.6615873529427725","116187.2","116186","116188"
"95251","0","0","0","106440","106440","106440","0.2479453112012706","0.17650681013204006","0.29655528331072717","116440.2","116439","116441","0.5624383929518266","0.4802315487980177","0.6687215431582849","116440.2","116439","116441"
"95501","0","0","0","106693","106693","106693","0.24619608672482013","0.17597186495740527","0.293724111184407","116693.2","116692","116694","0.5624771846265295","0.4777536010636436","0.6731133883179719","116693.2","116692","116694"
"95751","0","0","0","106946","106946","106946","0.24643520034425753","0.18514063584451163","0.295921843911056","116946.2","116945","116947","0.5635059124435393","0.4789575393399736","0.6664568279773009","116946.2","116945","116947"
"96001","0","0","0","107199","107199","107199","0.24406433696814372","0.18145242595747485","0.29717064143056926","117199.2","117198","117200","0.563143060269542","0.48559360093576365","0.6756358044869744","117199.2","117198","117200"
"96251","0","0","0","107452","107452","107452","0.25020466802718083","0.19752288818120944","0.2933620663434518","117452.2","117451","117453","0.5644452185137071","0.4823042988226046","0.6716381289866226","117452.2","117451","117453"
"96501","0","0","0","107705","107705","107705","0.2398058195071056","0.13420790381803938","0.2972695054671631","117705.2","117704","117706","0.5638118401446246","0.4801235494169598","0.671925994051481","117705.2","117704","117706"
"96751","0","0","0","107958","107958","107958","0.2392446222653717","0.18726654589116815","0.30691018548659793","117958.2","117957","117959","0.5640517480270383","0.4799909217322072","0.6698505659301441","117958.2","117957","117959"
"97001","0","0","0","108211","108211","108211","0.23408429785325785","0.181009925193219","0.2875678189751801","118211.2","118210","118212","0.5627653423208862","0.4829486669667663","0.6655170235509124","118211.2","118210","118212"
"97251","0","0","0","108464","108464","108464","0.24600210804157605","0.17864700711580409","0.2900580802012832","118464.2","118463","118465","0.5623845728964503","0.4836926613321112","0.6680542358572594","118464.2","118463","118465"
"97501","0","0","0","108717","108717","108717","0.24154815076547204","0.17786313050894068","0.3098291202733333","118717.2","118716","118718","0.5580526789752343","0.4793864811231411","0.6679156058728992","118717.2","118716","118718"
"97751","0","0","0","108970","108970","108970","0.24232030600868937","0.18276060828260624","0.28876396506014246","118970.2","118969","118971","0.5589812228532715","0.47253834242684184","0.6746369692649525","118970.2","118969","118971"
"98001","0","0","0","109223","109223","109223","0.24663093471089467","0.17704925861046175","0.28945043402086995","119223.2","119222","119224","0.5593447021511324","0.4762459896570147","0.6689150879728761","119223.2","119222","119224"
"98251","0","0","0","109476","109476","109476","0.25167181886327084","0.1732712090663926","0.29573510968802047","119476.2","119475","119477","0.5583746488259285","0.48605925154919716","0.6760464710988179","119476.2","119475","119477"
"98501","0","0","0","109729","109729","109729","0.24861065650785483","0.1724600148693693","0.30587025942506435","119729.2","119728","119730","0.5592531864449601","0.48166801990019364","0.6738867150173901","119729.2","119728","119730"
"98751","0","0","0","109982","109982","109982","0.2571425577867936","0.18557853022798332","0.31370327623148875","119982.2","119981","119983","0.5604495440788818","0.4804380218211093","0.6683232073727599","119982.2","119981","119983"
"99001","0","0","0","110235","110235","110235","0.23877956615671567","0.1788873163681358","0.28526633736526513","120235.2","120234","120236","0.5576323093054019","0.4749054014388522","0.6688120933272843","120235.2","120234","120236"
"99251","0","0","0","110488","110488","110488","0.2470582374910575","0.18344447210181625","0.2929977153072891","120488.2","120487","120489","0.5619608485044836","0.482304904217756","0.669255087295087","120488.2","120487","120489"
"99501","0","0","0","110741","110741","110741","0.25178617366688516","0.18630425791451477","0.2965978361418137","120741.2","120740","120742","0.5618565848314052","0.4796248204090746","0.6672071639443458","120741.2","120740","120742"
"99751","0","0","0","110994","110994","110994","0.2621540855922211","0.18016038686526506","0.33668822932406534","120994.2","120993","120995","0.5632387937949558","0.47885533388735624","0.6724010556632579","120994.2","120993","120995"
"100001","0","0","0","111247","111247","111247","0.258593711456663","0.1788660309288807","0.32623754795215476","121247.2","121246","121248","0.5627029535970115","0.48609774897709135","0.6736967314400586","121247.2","121246","121248"
