"stage2/step","Group: VaDE_Simple_gauss - stage2/mcc_spearman","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_spearman","Group: Danru_Simple_gauss - stage2/mcc_spearman__MIN","Group: Danru_Simple_gauss - stage2/mcc_spearman__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_spearman","Group: Ours_Simple_gauss - stage2/mcc_spearman__MIN","Group: Ours_Simple_gauss - stage2/mcc_spearman__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX"
"63001","0.3522755324785944","0","0.5965736650592482","73803","73803","73803","0.660112722853304","0.412021600106945","0.8240263906312991","83804","83804","83804","0.799235702104122","0.7641207355496927","0.8212326284291095","83804","83804","83804"
"63251","0.30323523068027797","0","0.5638911537868848","74056","74056","74056","0.6618170454564616","0.429883743469891","0.8233940611250284","84057","84057","84057","0.7996855396520448","0.7630112090576137","0.8244015965124453","84057","84057","84057"
"63501","0.29920028740977445","0","0.6275246544712912","74309","74309","74309","0.6599828835073002","0.418784473403482","0.8212656119773319","84310","84310","84310","0.7994422425913126","0.7635963123331019","0.821424366220152","84310","84310","84310"
"63751","0.3157318073273024","0","0.6205202985045951","74562","74562","74562","0.6642670807181739","0.4392584992019452","0.8225233518300206","84563","84563","84563","0.7997200184740159","0.7652823909983778","0.8221174005790436","84563","84563","84563"
"64001","0.3052444035514569","0","0.5745535242585248","74815","74815","74815","0.6699107074128006","0.488308542661364","0.8221080414023888","84816","84816","84816","0.7991866164166372","0.7633747193032149","0.8212830513810939","84816","84816","84816"
"64251","0.34367565392426946","0","0.6944037468210783","75068","75068","75068","0.6686124214508694","0.4720146463780377","0.8210634778155034","85069","85069","85069","0.798732610925067","0.7626859757505873","0.8211033612608795","85069","85069","85069"
"64501","0.3590518346897668","0","0.6623704842106793","75321","75321","75321","0.6717006458717858","0.48371033648356127","0.8214563570994123","85322","85322","85322","0.7994233936437147","0.7648706416305989","0.8234905860376208","85322","85322","85322"
"64751","0.31934332681410615","0","0.5809504565476894","75574","75574","75574","0.673487537468586","0.499235130169319","0.791649728560325","85575","85575","85575","0.8001735980344341","0.7675106873441532","0.8228280813856331","85575","85575","85575"
"65001","0.30272282976313913","0","0.6552791441132627","75827","75827","75827","0.6741640066076965","0.49652921724217586","0.7918706056727899","85828","85828","85828","0.7995693448242028","0.7665850466540617","0.8221999260293077","85828","85828","85828"
"65251","0.309114663324661","0","0.5825864674812962","76080","76080","76080","0.6797416754380539","0.5388718671319443","0.7951641040973122","86081","86081","86081","0.7998203665615238","0.7671134369592142","0.8224999424040794","86081","86081","86081"
"65501","0.29793483786554276","0","0.5802307105384735","76333","76333","76333","0.6771334449357048","0.49841234582463073","0.7950172540431848","86334","86334","86334","0.799927062502445","0.766771605723536","0.8219154933494037","86334","86334","86334"
"65751","0.31276794699042426","0","0.6446862934773713","76586","76586","76586","0.6780782653533255","0.5042728453734603","0.8027905999722632","86587","86587","86587","0.8002424328470251","0.7676442680666993","0.8223773240848026","86587","86587","86587"
"66001","0.3161290156211623","0","0.5836132018662831","76839","76839","76839","0.6882722594532547","0.5840450331426635","0.805612940054083","86840","86840","86840","0.8005950706110173","0.7655082576938219","0.8219961377361947","86840","86840","86840"
"66251","0.32228747118452916","0","0.6411226561553266","77092","77092","77092","0.6884798341508345","0.580067013967913","0.8071741473938717","87093","87093","87093","0.7991310930233959","0.7637049833408557","0.8215549959689871","87093","87093","87093"
"66501","0.33221923527785613","0","0.5931384257946258","77345","77345","77345","0.6860076813148466","0.5717582490741561","0.8105357237140941","87346","87346","87346","0.7994251227765823","0.76722026642428","0.8234002213935137","87346","87346","87346"
"66751","0.317028714519387","0","0.6198973070927392","77598","77598","77598","0.6866260121369375","0.5626311974977508","0.8114367949668795","87599","87599","87599","0.7998662865168711","0.7638378741199642","0.8213236685359746","87599","87599","87599"
"67001","0.291036084043245","0","0.5854776653991268","77851","77851","77851","0.6852804506733483","0.5536294495039084","0.8131008406454142","87852","87852","87852","0.7999732079757161","0.7656464389819336","0.823266738983115","87852","87852","87852"
"67251","0.33037421269903955","0","0.620107309720821","78104","78104","78104","0.6845566890118432","0.5416962874094691","0.8140766046620787","88105","88105","88105","0.8004279866516308","0.7637832731722584","0.8224885887531689","88105","88105","88105"
"67501","0.35113256717288477","0","0.6522540882491579","78357","78357","78357","0.6816274104504135","0.5219280232936311","0.8148582991559313","88358","88358","88358","0.7991130002989029","0.7648797843318919","0.8215145971428294","88358","88358","88358"
"67751","0.3297615149349701","0","0.6243531796124722","78610","78610","78610","0.6835478787556813","0.5184279638870235","0.8164004194786371","88611","88611","88611","0.8001973833239742","0.7647010441644017","0.822199288989804","88611","88611","88611"
"68001","0.3128640291032535","0","0.6031624938259892","78863","78863","78863","0.6833349375702954","0.5250211300732374","0.8166540593406558","88864","88864","88864","0.7985287615836133","0.7607926799566981","0.8220998160013698","88864","88864","88864"
"68251","0.3081739430274758","0","0.5886864426815358","79116","79116","79116","0.685039499274768","0.526534275394884","0.8185873304542874","89117","89117","89117","0.7992541471666198","0.7662706500087428","0.8193823984746306","89117","89117","89117"
"68501","0.3116616710007567","0","0.5613682405443238","79369","79369","79369","0.6840114490979005","0.5111638531692785","0.8198368845576139","89370","89370","89370","0.7999855725816545","0.7649595771464915","0.8218253799258496","89370","89370","89370"
"68751","0.2780691688869921","0","0.5506981881872265","79622","79622","79622","0.6825825718680536","0.5010448898728946","0.8192620077162358","89623","89623","89623","0.8001766252779416","0.76838267341118","0.8218572168152122","89623","89623","89623"
"69001","0.33946856352700727","0","0.6227962762819721","79875","79875","79875","0.6826289597750126","0.4928079100151251","0.8208511805787402","89876","89876","89876","0.7996048582935215","0.7631430716778281","0.8214143855189412","89876","89876","89876"
"69251","0.34060445369927156","0","0.6217187816911974","80128","80128","80128","0.6821382265138802","0.5010598192745053","0.8179605652655004","90129","90129","90129","0.7992343866909096","0.7646392550835802","0.8218055342073778","90129","90129","90129"
"69501","0.32863151593036816","0","0.6035674276371551","80381","80381","80381","0.6863936194383339","0.5558720222251817","0.8183288954559828","90382","90382","90382","0.7995513805944817","0.7626467288034737","0.8236509682606091","90382","90382","90382"
"69751","0.28308341969620765","0","0.6303034214773953","80634","80634","80634","0.6770413029195803","0.4397190067936371","0.8185071599549886","90635","90635","90635","0.799445481482749","0.7651523988715342","0.8213277520825394","90635","90635","90635"
"70001","0.2805669700102106","0","0.5548709837998759","80887","80887","80887","0.6755588757102322","0.4304554014612141","0.8179446303027431","90888","90888","90888","0.7988804571890362","0.7637082716585781","0.8204682526216324","90888","90888","90888"
"70251","0.31389139327614457","0","0.606004533772449","81140","81140","81140","0.669471246378291","0.44029140848746273","0.8177480431452144","91141","91141","91141","0.79976339260949","0.7656653743681505","0.8218465166023111","91141","91141","91141"
"70501","0.3057443492414159","0","0.5968869601434866","81393","81393","81393","0.671051966998802","0.4353424501945027","0.8190233523644469","91394","91394","91394","0.7996299607436994","0.7652832655583411","0.8227575275476154","91394","91394","91394"
"70751","0.33518870290421426","0","0.6306638268714506","81646","81646","81646","0.6718325787603237","0.4604658499699532","0.821330022755962","91647","91647","91647","0.7996888344718445","0.7615434211756295","0.8208283860253066","91647","91647","91647"
"71001","0.3097718479978925","0","0.5948218223549927","81899","81899","81899","0.6700530833337188","0.46979797153031994","0.8175238228453788","91900","91900","91900","0.7998917665908362","0.7670217701922892","0.8218950396391861","91900","91900","91900"
"71251","0.3366908149842784","0","0.6051035400402247","82152","82152","82152","0.6724883699244188","0.467814974705772","0.8219312808561406","92153","92153","92153","0.7990398947189034","0.7631529459240457","0.8220571887087152","92153","92153","92153"
"71501","0.33077778358894316","0","0.6440058293861951","82405","82405","82405","0.6708725179548978","0.48748635555247183","0.8212730358698846","92406","92406","92406","0.7992133596331652","0.7623014182295483","0.8212106394302928","92406","92406","92406"
"71751","0.3231676928420576","0","0.6125329362472429","82658","82658","82658","0.6705408826649187","0.48515722974792874","0.8205947989758348","92659","92659","92659","0.7995449958765131","0.7658741059054662","0.8199784852033942","92659","92659","92659"
"72001","0.2742116258070084","0","0.5759478422972896","82911","82911","82911","0.6724403317766516","0.48751025421081473","0.82322968229433","92912","92912","92912","0.7995902492715861","0.7638325759242952","0.8233770622960283","92912","92912","92912"
"72251","0.33198593336309934","0","0.6297734416951739","83164","83164","83164","0.6764927655181493","0.5074367134719869","0.8210956877563985","93165","93165","93165","0.8000918895907573","0.7681613289854194","0.8220243699413358","93165","93165","93165"
"72501","0.31970600611580124","0","0.6113743990841926","83417","83417","83417","0.6682847336847646","0.4152232460052841","0.8201623157127941","93418","93418","93418","0.7996124012463091","0.763574219823225","0.821426281701818","93418","93418","93418"
"72751","0.3281669838575604","0","0.5848936729328255","83670","83670","83670","0.6682300465675713","0.41762076249683305","0.8243803046728596","93671","93671","93671","0.799103852546821","0.7648155044564827","0.8225292901902072","93671","93671","93671"
"73001","0.3217050979093515","0","0.578002558637632","83923","83923","83923","0.6718763044313242","0.4388572537690427","0.8213622037049172","93924","93924","93924","0.7986922041287134","0.760706317276083","0.8222079003985298","93924","93924","93924"
"73251","0.2805440883922932","0","0.6119001733636891","84176","84176","84176","0.6705396606159486","0.44342419149870377","0.8152218378890067","94177","94177","94177","0.7992377514075427","0.7644256778638695","0.8205095678795195","94177","94177","94177"
"73501","0.318425636548892","0","0.5524842396091768","84429","84429","84429","0.6742813529082716","0.45280521027071474","0.8163432812015943","94430","94430","94430","0.7996757081347886","0.7669284072783036","0.8233332527221573","94430","94430","94430"
"73751","0.3235653942605061","0","0.5079531233333524","84682","84682","84682","0.6749980280830269","0.45817692803544147","0.8150596206201844","94683","94683","94683","0.798946315042444","0.7636897255629455","0.8202730738611616","94683","94683","94683"
"74001","0.30382846865578345","0","0.6393265412882334","84935","84935","84935","0.676575499675723","0.47037578014423315","0.8158524174046482","94936","94936","94936","0.7986859397420164","0.7620753314423824","0.8218951882675231","94936","94936","94936"
"74251","0.3313996347658087","0","0.5856357178650252","85188","85188","85188","0.6775053340839233","0.46914208731258117","0.8176635074473558","95189","95189","95189","0.7991472739372438","0.7632958004367946","0.8227198048063012","95189","95189","95189"
"74501","0.29825400974824057","0","0.616948603854856","85441","85441","85441","0.680808773541198","0.5032213358031675","0.8164325430843687","95442","95442","95442","0.7994604573142451","0.7625986186236586","0.8222241755066929","95442","95442","95442"
"74751","0.3150086991096821","0","0.6167870896291597","85694","85694","85694","0.6732015080191573","0.4971655689270585","0.8164886323269694","95695","95695","95695","0.7993509708786515","0.7648974916465975","0.8211509471503278","95695","95695","95695"
"75001","0.3155119424237911","0","0.5746622229127838","85947","85947","85947","0.6764763378689815","0.5191199466349808","0.8175974055794679","95948","95948","95948","0.8000071426773815","0.7652078383822305","0.8243107467817709","95948","95948","95948"
"75251","0.29799975279032953","0","0.6441788186940072","86200","86200","86200","0.6769571365962748","0.5175516871662257","0.8161841879144015","96201","96201","96201","0.7994198414224469","0.7661967630379128","0.820348090617486","96201","96201","96201"
"75501","0.27676549857055666","0","0.5547683431432616","86453","86453","86453","0.6776120065259622","0.5192640493971572","0.8186004388033631","96454","96454","96454","0.7993319836153211","0.7642562454300554","0.8214591069638303","96454","96454","96454"
"75751","0.2941679607594059","0","0.5076791946563054","86706","86706","86706","0.6858461039535497","0.5969622186928","0.819060619630605","96707","96707","96707","0.7994427296561181","0.7668540788068686","0.8229045123528951","96707","96707","96707"
"76001","0.2734943421379942","0","0.5235650080202009","86959","86959","86959","0.684712055041764","0.5974308210861481","0.8201156886258382","96960","96960","96960","0.799208766429379","0.763387017401309","0.822618662940855","96960","96960","96960"
"76251","0.2938325951520291","0","0.553778173461306","87212","87212","87212","0.6868785936435641","0.5948920024139887","0.8199483699237571","97213","97213","97213","0.8002551847925096","0.7664187687732417","0.8205475667555827","97213","97213","97213"
"76501","0.31868250478185106","0","0.5676044364638321","87465","87465","87465","0.6863822653204629","0.5951215569877712","0.818846471707296","97466","97466","97466","0.7991642158405249","0.7631149921655943","0.8186438197910565","97466","97466","97466"
"76751","0.31120108280247055","0","0.6016537739866985","87718","87718","87718","0.6857237625625376","0.596948840927476","0.81974519432319","97719","97719","97719","0.7994906242400213","0.76507907862026","0.8227555843313943","97719","97719","97719"
"77001","0.28700199320773573","0","0.5831105596507058","87971","87971","87971","0.6856773212960874","0.5967059025198863","0.8210844354805428","97972","97972","97972","0.7992826168268432","0.7634945306823392","0.8229568422744041","97972","97972","97972"
"77251","0.28765691066058013","0","0.5172319437356838","88224","88224","88224","0.6840718581442469","0.592855824345068","0.8215957678359475","98225","98225","98225","0.8006797441657104","0.7688186642677031","0.8210998520086776","98225","98225","98225"
"77501","0.3283467388892939","0","0.6069378588734008","88477","88477","88477","0.6841097293544742","0.5714839125959997","0.824396106037688","98478","98478","98478","0.8000274597484172","0.7644076643498995","0.8218581169485389","98478","98478","98478"
"77751","0.33953538919405213","0","0.6081011462274587","88730","88730","88730","0.6857547086743124","0.5461426507603088","0.8258400674878138","98731","98731","98731","0.7999942568973278","0.7663669648887622","0.8222459393960461","98731","98731","98731"
"78001","0.3046819150937139","0","0.5816022742220985","88983","88983","88983","0.6803802859932171","0.5160974511953426","0.8245199908936778","98984","98984","98984","0.799705887059373","0.7653751484671316","0.8216421019729946","98984","98984","98984"
"78251","0.3142608373665115","0","0.6376707166666679","89236","89236","89236","0.6828872540783278","0.5183711813742268","0.8262580900697521","99237","99237","99237","0.8003262744499675","0.7669646694344724","0.8239498904267774","99237","99237","99237"
"78501","0.32491826002905677","0","0.5682180996914575","89489","89489","89489","0.6843712760736193","0.5301733824691507","0.8249696992486796","99490","99490","99490","0.7986972719377115","0.767358690092422","0.821023346469192","99490","99490","99490"
"78751","0.33918720410741454","0","0.5847864505287045","89742","89742","89742","0.6815315442903749","0.49322919647504077","0.8235454291948162","99743","99743","99743","0.8001071019403291","0.7661525189643729","0.8225947995642989","99743","99743","99743"
"79001","0.2633994457481521","0","0.545288751774552","89995","89995","89995","0.6829458432283356","0.5127689263487537","0.8248553864877642","99996","99996","99996","0.7997407664813954","0.7657462514876526","0.8227670051129662","99996","99996","99996"
"79251","0.33519465927808145","0","0.5947772650209535","90248","90248","90248","0.6717712182832352","0.4931292644875476","0.8252832763030699","100249","100249","100249","0.8000656207022546","0.7678148187185081","0.8214094404251616","100249","100249","100249"
"79501","0.3237830963780334","0","0.5755651972244893","90501","90501","90501","0.6717993273489455","0.4940144420303434","0.8243501960407911","100502","100502","100502","0.7999668790690921","0.7672528929046619","0.8227976366325205","100502","100502","100502"
"79751","0.32958475513863095","0","0.5935871069427436","90754","90754","90754","0.6693375234451481","0.4712605733462482","0.8221874613024914","100755","100755","100755","0.7984105733282787","0.7615903251192364","0.8210244809135759","100755","100755","100755"
"80001","0.31843656637632795","0","0.5556019791619283","91007","91007","91007","0.6726305119410585","0.4956075331661142","0.8225159389484958","101008","101008","101008","0.799509002839072","0.7626993822691642","0.8224174405025259","101008","101008","101008"
"80251","0.29317789282483675","0","0.6503501848622659","91260","91260","91260","0.6687845932758141","0.4879168736784125","0.8185180361226356","101261","101261","101261","0.7985405876833045","0.7629833258446709","0.8215858387398965","101261","101261","101261"
"80501","0.32022547309087945","0","0.586464419444361","91513","91513","91513","0.6687471248345098","0.479787348249173","0.8208951082177284","101514","101514","101514","0.7996000350985762","0.7632299017818839","0.8221344458547301","101514","101514","101514"
"80751","0.29306364728228407","0","0.5782919171402813","91766","91766","91766","0.6738808324027473","0.5169543512436922","0.8206530976903297","101767","101767","101767","0.7994060621115151","0.7640058672603263","0.8228197981924389","101767","101767","101767"
"81001","0.2935050090755396","0","0.5701585299690769","92019","92019","92019","0.6760173129716184","0.5306497009869364","0.81988260997468","102020","102020","102020","0.8004552461137449","0.7649193615868541","0.8200568358685764","102020","102020","102020"
"81251","0.30792399670069115","0","0.5297279555407506","92272","92272","92272","0.6716666850109456","0.4763839337232448","0.8230813363956294","102273","102273","102273","0.7996136614452771","0.7665595169563811","0.8223491887080181","102273","102273","102273"
"81501","0.32603551413791887","0","0.5917128651772322","92525","92525","92525","0.6790631539193177","0.5354563466037815","0.8228239586411988","102526","102526","102526","0.8007212618092554","0.7660483420154899","0.8232061738866271","102526","102526","102526"
"81751","0.3039165511369216","0","0.6225942055700128","92778","92778","92778","0.6747469470876991","0.4824552378646545","0.824426298941609","102779","102779","102779","0.7993925012418688","0.7659240197933735","0.8218494503096054","102779","102779","102779"
"82001","0.32122056397877213","0","0.5882805168301491","93031","93031","93031","0.6791195471127562","0.5057709354028455","0.8237151880579177","103032","103032","103032","0.7997270832158787","0.7648240682168979","0.8212678725766015","103032","103032","103032"
"82251","0.32432554971806166","0","0.5290273772275793","93284","93284","93284","0.6762241824813795","0.471856287972833","0.8236435872179468","103285","103285","103285","0.7990874698294405","0.7636450236541547","0.8212745329030633","103285","103285","103285"
"82501","0.32241724474522515","0","0.6272027340637409","93537","93537","93537","0.6759364107104224","0.4685034461007498","0.8241346371427739","103538","103538","103538","0.7992826681945817","0.7652226942516176","0.8243489209040131","103538","103538","103538"
"82751","0.31447230884685184","0","0.5713851719281889","93790","93790","93790","0.679032228315206","0.5324206759865212","0.7897972248598256","103791","103791","103791","0.7997829376975297","0.7632928293992686","0.8218206518755111","103791","103791","103791"
"83001","0.3169323324421443","0","0.5334028194460047","94043","94043","94043","0.6782841159534749","0.4997859079827487","0.7904254628656315","104044","104044","104044","0.7997625978762909","0.7656687130979108","0.8203940010159584","104044","104044","104044"
"83251","0.3002112867700425","0","0.5819405100697134","94296","94296","94296","0.6914506553188613","0.595735865871213","0.7970842060889951","104297","104297","104297","0.8002896904361074","0.7671431487840813","0.8218262170633297","104297","104297","104297"
"83501","0.30919858829918656","0","0.5836126393222654","94549","94549","94549","0.690320626210683","0.5945464509956379","0.7961942854475993","104550","104550","104550","0.7996170698443772","0.7636595318279357","0.8223599243637446","104550","104550","104550"
"83751","0.29233546768921637","0","0.4974025363162647","94802","94802","94802","0.6895520218988601","0.5933131261264722","0.8011397090253992","104803","104803","104803","0.7994460650874813","0.7651827648041748","0.8229411078244081","104803","104803","104803"
"84001","0.33256179633591454","0","0.5899013853085995","95055","95055","95055","0.688423798954512","0.5939710597577464","0.8028854218145062","105056","105056","105056","0.7987906346384527","0.7637567765012346","0.8214998782632613","105056","105056","105056"
"84251","0.28388813010573377","0","0.5439731269655591","95308","95308","95308","0.687340697200898","0.5928419242553319","0.8062144952492902","105309","105309","105309","0.7990825458375477","0.7631650221967222","0.8235661842425813","105309","105309","105309"
"84501","0.30935722519192366","0","0.6108482672488779","95561","95561","95561","0.686880736126456","0.5926923373852102","0.8068887789497962","105562","105562","105562","0.7991264268541596","0.7638604316686429","0.822719521114705","105562","105562","105562"
"84751","0.3393468814330736","0","0.604505223120812","95814","95814","95814","0.6866104228577932","0.5948944982655865","0.8083981396598704","105815","105815","105815","0.7992732829572662","0.7634528456154056","0.8207698457573586","105815","105815","105815"
"85001","0.3083698718269876","0","0.5408903196379823","96067","96067","96067","0.6871161534483903","0.594528997498399","0.8114756382802232","106068","106068","106068","0.7987378387220965","0.7616393754871943","0.8211345641574109","106068","106068","106068"
"85251","0.28778469261962086","0","0.5711717999043949","96320","96320","96320","0.685877030337557","0.5816885733802785","0.8143521650821786","106321","106321","106321","0.7983212950192803","0.7586074815133014","0.8222128516941586","106321","106321","106321"
"85501","0.30741309102454395","0","0.5986429237588123","96573","96573","96573","0.6862656921748753","0.5645346797294412","0.8163849707778904","106574","106574","106574","0.7999908436561145","0.7666003817237477","0.8223014167126047","106574","106574","106574"
"85751","0.27828884409781623","0","0.5488489366719128","96826","96826","96826","0.688664078303828","0.5916073814210784","0.8171017432495121","106827","106827","106827","0.7990639909382364","0.7665374198725786","0.8191743965205269","106827","106827","106827"
"86001","0.27717403906596505","0","0.5501737175078395","97079","97079","97079","0.6883465312681578","0.578943907110794","0.8175500336236414","107080","107080","107080","0.7991418667673711","0.7635815096457413","0.8202075168107225","107080","107080","107080"
"86251","0.32728010090506665","0","0.6233960949539066","97332","97332","97332","0.6879381478926188","0.5638031553472898","0.8183441661190236","107333","107333","107333","0.8004261771127246","0.7655534086624916","0.8218337990043908","107333","107333","107333"
"86501","0.32584205165633645","0","0.6562821577998182","97585","97585","97585","0.6869362666209416","0.5596037163500921","0.8196828515024115","107586","107586","107586","0.7995134487693484","0.7639391108010707","0.8226534292540569","107586","107586","107586"
"86751","0.31683362847021646","0","0.544657948273609","97838","97838","97838","0.6841506387119475","0.5258988216401151","0.8191729484940723","107839","107839","107839","0.7989956999070204","0.7653675931674543","0.8223982362620773","107839","107839","107839"
"87001","0.3216234467155673","0","0.6258343527532101","98091","98091","98091","0.6811753074607985","0.4981915430828349","0.8194327122506122","108092","108092","108092","0.79946206928562","0.7648565298319676","0.8227316416318343","108092","108092","108092"
"87251","0.3277220588486228","0","0.6224849295378753","98344","98344","98344","0.6771133030770444","0.503896145027106","0.8174188050490634","108345","108345","108345","0.7985995260647225","0.7637792829007867","0.8208493152585382","108345","108345","108345"
"87501","0.3337659677304851","0","0.5777929872110646","98597","98597","98597","0.686086085124318","0.5438792361706168","0.8172046126089662","108598","108598","108598","0.8003300899438017","0.7655224085423892","0.8211429626687984","108598","108598","108598"
"87751","0.3267403563307896","0","0.6066536056664616","98850","98850","98850","0.6851701084032367","0.5327609294399565","0.8195280961496566","108851","108851","108851","0.7998473738662316","0.7648834863885355","0.8211491519397787","108851","108851","108851"
"88001","0.31454798816336055","0","0.5635554242033427","99103","99103","99103","0.6855101724831361","0.5240262140610691","0.8204005558057273","109104","109104","109104","0.8008788310460743","0.7658924746934113","0.822488430324903","109104","109104","109104"
"88251","0.3125109728333141","0","0.5178054057706922","99356","99356","99356","0.6831828083032842","0.5281160648592745","0.8189415880725729","109357","109357","109357","0.7996338615631567","0.7683133954089626","0.8207167001473731","109357","109357","109357"
"88501","0.3041654390128346","0","0.5053546347366841","99609","99609","99609","0.6835885577284062","0.5296744677868919","0.8205799913775295","109610","109610","109610","0.7989579896615645","0.7625341481399346","0.8215129508982705","109610","109610","109610"
"88751","0.3172880237875057","0","0.5797007956141712","99862","99862","99862","0.683565936221381","0.5530552544390778","0.8199174021067478","109863","109863","109863","0.7995253354418868","0.7629076193176547","0.8236395882747082","109863","109863","109863"
"89001","0.31767142888427957","0","0.5121861262781343","100115","100115","100115","0.6815735566377623","0.5294137703175356","0.8225029967342575","110116","110116","110116","0.7992030435803821","0.7646863684908936","0.8233945580849221","110116","110116","110116"
"89251","0.30557093065974944","0","0.52589303174415","100368","100368","100368","0.6822527966960481","0.526263519195875","0.8218072817111247","110369","110369","110369","0.7992757984106783","0.7664009083048265","0.8208216576632575","110369","110369","110369"
"89501","0.3354012397665214","0","0.5795880165232684","100621","100621","100621","0.6836658564250522","0.5401801927030608","0.8225935579039386","110622","110622","110622","0.7999971788941995","0.7646726022379012","0.8215998731674669","110622","110622","110622"
"89751","0.31578201169060033","0","0.5170983951715602","100874","100874","100874","0.6813096826505713","0.5440748038931339","0.7957386477956637","110875","110875","110875","0.7998405865493439","0.7642343081557387","0.821675692535912","110875","110875","110875"
"90001","0.3330577894607095","0","0.5644487957328481","101127","101127","101127","0.6783057318635495","0.5187989461065178","0.7972944506591052","111128","111128","111128","0.7991923627107904","0.7566666193476715","0.8227801037198699","111128","111128","111128"
"90251","0.34064055201931115","0","0.5873529851844776","101380","101380","101380","0.6785381511050416","0.512652491200317","0.7969169080386438","111381","111381","111381","0.7993285531371671","0.765637747164592","0.8212724687580758","111381","111381","111381"
"90501","0.30342439093127693","0","0.5921922470096774","101633","101633","101633","0.678908426007877","0.5116865003775829","0.8022906303916123","111634","111634","111634","0.7986503437552029","0.7643494072891538","0.8209786402739231","111634","111634","111634"
"90751","0.32008484253444325","0","0.6188827289046124","101886","101886","101886","0.6796043379871521","0.5124179824455548","0.8031554770283105","111887","111887","111887","0.7996737432591698","0.7634100230870571","0.821343678880693","111887","111887","111887"
"91001","0.325730958178349","0","0.5307671826630015","102139","102139","102139","0.6775941356468042","0.4856056879424031","0.8049933535918634","112140","112140","112140","0.7996369411344875","0.7664661927868116","0.8210181994185488","112140","112140","112140"
"91251","0.3268534513521987","0","0.6456493088031005","102392","102392","102392","0.6790497878456159","0.4953222403787392","0.8105987478640065","112393","112393","112393","0.7999575403811559","0.7671636389091185","0.8226889573042501","112393","112393","112393"
"91501","0.3403952308430516","0","0.5894394988055357","102645","102645","102645","0.6789444714632873","0.48958108426310293","0.8105615840616781","112646","112646","112646","0.7997468417994085","0.7668928146158227","0.8227943656572734","112646","112646","112646"
"91751","0.3010250370504378","0","0.6163320638392723","102898","102898","102898","0.6900779940771059","0.5955531466397069","0.8138460032005245","112899","112899","112899","0.7998128231219335","0.767764891035461","0.822724178552102","112899","112899","112899"
"92001","0.3115983981094318","0","0.5549235138439963","103151","103151","103151","0.6878968080315737","0.5949824027045469","0.8156379478945609","113152","113152","113152","0.7993165860437305","0.7679251293979306","0.822249292607974","113152","113152","113152"
"92251","0.33846207743090756","0","0.6070638470404995","103404","103404","103404","0.6877613581211717","0.5945078913045315","0.8166061736220257","113405","113405","113405","0.799595543979079","0.7659326500776263","0.8211883298110099","113405","113405","113405"
"92501","0.33403813018049433","0","0.5512707663195355","103657","103657","103657","0.6891905126864387","0.5944543610308926","0.819152073201372","113658","113658","113658","0.7990207005919973","0.7654093841600353","0.822661092612032","113658","113658","113658"
"92751","0.32535837313419336","0","0.6529746565337666","103910","103910","103910","0.6866493523281196","0.5921695724579973","0.8206308681186725","113911","113911","113911","0.8005982324554617","0.767149150002961","0.8240462867261694","113911","113911","113911"
"93001","0.30845980574931015","0","0.5821066226295467","104163","104163","104163","0.6839031630638166","0.5697835271992138","0.8207146153551902","114164","114164","114164","0.7989039766824593","0.7645953259239312","0.8228345458557108","114164","114164","114164"
"93251","0.30043082527699566","0","0.5142930338050481","104416","104416","104416","0.6822539708977484","0.548546513542092","0.8219632336706665","114417","114417","114417","0.7986957309528202","0.7622312009361566","0.8214886488862008","114417","114417","114417"
"93501","0.3157144603919448","0","0.5681970724553334","104669","104669","104669","0.679338873440847","0.5349758934109335","0.8168580972075006","114670","114670","114670","0.800366284133023","0.7652459282879308","0.8206733829295741","114670","114670","114670"
"93751","0.30866977125070905","0","0.604980329921628","104922","104922","104922","0.6796760063823889","0.5287243761714404","0.8197284956535239","114923","114923","114923","0.7992793344084339","0.7646535220700607","0.8235935229618531","114923","114923","114923"
"94001","0.2817097760742788","0","0.5414313853606627","105175","105175","105175","0.6793546526113237","0.5268581322735496","0.818018213505645","115176","115176","115176","0.7981764806433178","0.7604370661869071","0.8210540196307464","115176","115176","115176"
"94251","0.295741178630904","0","0.6097420573476794","105428","105428","105428","0.6775080756788523","0.5078044030303636","0.8192212312083024","115429","115429","115429","0.8003186974481178","0.7633835663903277","0.8221812199506274","115429","115429","115429"
"94501","0.30151910898443346","0","0.5351927527933699","105681","105681","105681","0.6772968660693991","0.5128975041679943","0.8186388780087043","115682","115682","115682","0.7992410927244574","0.7591887911503913","0.8199841384694735","115682","115682","115682"
"94751","0.29854721400994727","0","0.5401207661840544","105934","105934","105934","0.6709657232607102","0.4324677298562194","0.8198608073378444","115935","115935","115935","0.7993503645411577","0.7648860616992249","0.821538289902357","115935","115935","115935"
