"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"46751","0.5751072871783438","0.48998662511963564","0.6471215370030982","67358.2","67357","67359","0.7560526158185075","0.6419117972632233","0.8353407292105723","67359","67359","67359","0.9077699963177459","0.8408406398358574","0.9530327316350764","67358.2","67357","67359","0.7029482272996661","0.5004980133896698","0.9788359779283575","67359","67359","67359","0.9404280007019741","0.8693966276611412","0.9672675377963816","67358.2","67357","67359","0.5506680853662489","0.32931315549754114","0.6566141396212114","67358.2","67357","67359","0.967149351880462","0.8803590859205267","0.9950221308273594","67359","67359","67359","0.9751216309177841","0.9428836618978064","0.9899583259805004","67359","67359","67359"
"47001","0.5764534403191485","0.4974535728896116","0.645251420392976","67611.2","67610","67612","0.7569069063185896","0.6466135415411675","0.835066631197988","67612","67612","67612","0.907332854292169","0.8390235526182594","0.9522040674145755","67611.2","67610","67612","0.803664491685592","0.5963665528352243","0.9565657168586292","67612","67612","67612","0.940437016426884","0.8681760089056247","0.9664454456918641","67611.2","67610","67612","0.5593331069972233","0.4282729308396288","0.7210605524269244","67611.2","67610","67612","0.9666358487048081","0.876482379423086","0.9941218920436333","67612","67612","67612","0.9741088212198775","0.9390673605410624","0.9891107015232942","67612","67612","67612"
"47251","0.5768848958619472","0.5024714600150488","0.6489508601832765","67864.2","67863","67865","0.7532042024359666","0.6417320418315932","0.8400357398811485","67865","67865","67865","0.9076907681233954","0.8381289826481989","0.9529624957184865","67864.2","67863","67865","0.7225908991584917","0.3352597756933085","0.9580476241145606","67865","67865","67865","0.9402144235164209","0.86778525928659","0.9672655883892372","67864.2","67863","67865","0.5340840622143512","0.18623673145935177","0.7035529903545975","67864.2","67863","67865","0.9665882922250052","0.8743571600633401","0.9951671613012779","67865","67865","67865","0.974511022953469","0.9413627933637714","0.9896387453601722","67865","67865","67865"
"47501","0.5767422690291167","0.4967225492601265","0.6453796512165624","68117.2","68116","68118","0.7533864825290858","0.6464539805379542","0.8351279798447253","68118","68118","68118","0.9075470847409199","0.8424277816139906","0.9511413522232811","68117.2","68116","68118","0.7321034355348754","0.3374065822744659","0.9697190544374377","68118","68118","68118","0.9399129327586578","0.8671910411767005","0.9669012174045832","68117.2","68116","68118","0.5519968886339504","0.23291353174542828","0.6554502718106914","68117.2","68116","68118","0.9670008388451846","0.876371215459648","0.994942635070628","68118","68118","68118","0.9747046954958163","0.9434091019791829","0.989792665343692","68118","68118","68118"
"47751","0.5785202702459139","0.5031175068393778","0.6533407660089141","68370.2","68369","68371","0.7505233489583285","0.6401647448312442","0.8348558642340963","68371","68371","68371","0.9085425968532164","0.8411615756393893","0.9507014313462318","68370.2","68369","68371","0.7857104947775099","0.5646898927191745","0.964528738492819","68371","68371","68371","0.940801618974068","0.8743957949869984","0.9670152603129587","68370.2","68369","68371","0.5795078331354899","0.25084966984217705","0.7913252271764866","68370.2","68369","68371","0.9671461954133174","0.8788403653756655","0.9950328169696969","68371","68371","68371","0.9747468218366011","0.9437052080663321","0.9901096113527501","68371","68371","68371"
"48001","0.5777342738982307","0.4995885066839173","0.6473556840708418","68623.2","68622","68624","0.7538802782713779","0.6389247929806331","0.8377705088641937","68624","68624","68624","0.9080287385604449","0.8450653456731712","0.951776874678453","68623.2","68622","68624","0.6969714256862127","0.37054717249919533","0.9242910019787538","68624","68624","68624","0.9404809425776787","0.8734037250006665","0.9669864524037923","68623.2","68622","68624","0.5239792831036744","0.3856056233271065","0.6335314381354351","68623.2","68622","68624","0.9664635255567674","0.8782334755335349","0.9948130764198863","68624","68624","68624","0.9738201560290545","0.9370479052144666","0.9903755996078645","68624","68624","68624"
"48251","0.5782999195996185","0.5029229517631896","0.6439803561428405","68876.2","68875","68877","0.7528915594529471","0.6516794915297596","0.836386652185634","68877","68877","68877","0.9081779449567862","0.8391852041490683","0.9511508929865758","68876.2","68875","68877","0.7765651475359331","0.5712652387319529","0.9449003477135003","68877","68877","68877","0.940412519231985","0.8754732978168599","0.9658372733147115","68876.2","68875","68877","0.540115692998179","0.30996637916307446","0.7654902537629488","68876.2","68875","68877","0.9663612262655882","0.8802704355904382","0.9948821299711851","68877","68877","68877","0.9742913761325938","0.9409518062171779","0.9887228191936644","68877","68877","68877"
"48501","0.5765202863937284","0.49765604931115553","0.6460405150678654","69129.2","69128","69130","0.7545233202918414","0.6421401984869758","0.8337512910062678","69130","69130","69130","0.9084211188526062","0.8393001685491035","0.9507388048949924","69129.2","69128","69130","0.780164451713784","0.5393785204116904","0.972834237097632","69130","69130","69130","0.94080661206456","0.8750953809127262","0.9676861846286821","69129.2","69128","69130","0.5675552660241381","0.3174988155548895","0.737835397777902","69129.2","69128","69130","0.9664133745630377","0.8798962108537847","0.9948338618736868","69130","69130","69130","0.9747037935344107","0.9423381597459976","0.9892858932211223","69130","69130","69130"
"48751","0.5764468700908114","0.5007691876649082","0.6436670165514102","69382.2","69381","69383","0.7541263870056115","0.6370090865930259","0.8329351804242703","69383","69383","69383","0.9079903432119986","0.8385141079848889","0.951197995721625","69382.2","69381","69383","0.790621814812446","0.6433728970037866","0.9719160945737126","69383","69383","69383","0.9406604980879333","0.8742086341351856","0.9676497251773724","69382.2","69381","69383","0.5243652995763095","0.3490259793326434","0.617073536136614","69382.2","69381","69383","0.9668675684540574","0.875976437967224","0.9946134469002951","69383","69383","69383","0.974361319102856","0.9379454377030441","0.9910588993793447","69383","69383","69383"
"49001","0.5754185494268718","0.49473207213704756","0.6482586773318917","69635.2","69634","69636","0.7532628006489556","0.6467020863946633","0.8362842822625343","69636","69636","69636","0.9088822474323811","0.8417265959121047","0.9529539063332256","69635.2","69634","69636","0.7321871737804392","0.452448285240764","0.9886691622373095","69636","69636","69636","0.941189745367659","0.8746339469390161","0.9673902060065556","69635.2","69634","69636","0.5592649487634928","0.32135465938446384","0.6750366914921728","69635.2","69634","69636","0.9666939089794842","0.8786228052415241","0.9947800418174017","69636","69636","69636","0.9747612510706803","0.9444265458964102","0.989688170372084","69636","69636","69636"
"49251","0.5767927907275953","0.49751093657783335","0.6452529389391635","69888.2","69887","69889","0.7524351987836047","0.6441173523194507","0.8241411027631781","69889","69889","69889","0.907403949501626","0.8423539940281854","0.9529487762377027","69888.2","69887","69889","0.75655045778428","0.36645066861146436","0.9709102185499779","69889","69889","69889","0.9405203897246526","0.8729400281721326","0.9680598423451379","69888.2","69887","69889","0.5545333357949639","0.2599780021495955","0.7454747122564631","69888.2","69887","69889","0.9659070714952218","0.8732657674259628","0.9941915878640867","69889","69889","69889","0.9743093296604984","0.9423864558685734","0.9897365899834861","69889","69889","69889"
"49501","0.5761614815121539","0.49544273541197487","0.6494197345122298","70141.2","70140","70142","0.7536624994556157","0.6446580249070681","0.8310575114461404","70142","70142","70142","0.9079697470673181","0.8419581776194326","0.951278580156432","70141.2","70140","70142","0.7950327735863021","0.6732697398166506","0.9866415160282046","70142","70142","70142","0.9414828787457765","0.8798224737631559","0.9664320903456552","70141.2","70140","70142","0.5940334445007939","0.49200587951122515","0.7235224588156145","70141.2","70140","70142","0.9665177585814236","0.8756151487677205","0.9950273084793483","70142","70142","70142","0.9745139971398562","0.9390835907580799","0.9896429132937204","70142","70142","70142"
"49751","0.5775769926711631","0.49152280345463273","0.6460517983273911","70394.2","70393","70395","0.7534966849287028","0.653356412066418","0.8386671049355002","70395","70395","70395","0.9080664144207411","0.8403818227465084","0.9509073707280853","70394.2","70393","70395","0.7895752889418983","0.4732179387959709","0.9781416888693445","70395","70395","70395","0.9413879365314045","0.8817881979089084","0.9672153769594228","70394.2","70393","70395","0.5989735085310477","0.5568679377874638","0.6980004968951519","70394.2","70393","70395","0.9664697204807723","0.8738678236126614","0.9949833029207401","70395","70395","70395","0.9738940141814171","0.9379429435148129","0.9895788680211016","70395","70395","70395"
"50001","0.5753581436946442","0.4965154524715428","0.6436919685244213","70647.2","70646","70648","0.7533889137532256","0.6516796418121394","0.8288228330011282","70648","70648","70648","0.9078906844416851","0.8397087467379134","0.9524344997295675","70647.2","70646","70648","0.7540209826682089","0.5957830471911506","0.9422547231710361","70648","70648","70648","0.9413024321863539","0.8759362473996772","0.967262436584152","70647.2","70646","70648","0.5168557433971791","0.30508341054877103","0.7458412108408208","70647.2","70646","70648","0.9669458754634688","0.8740529329866104","0.9953599004482365","70648","70648","70648","0.9751621435688136","0.9444204406714141","0.9901971808634159","70648","70648","70648"
"50251","0.577824783296286","0.49559300085007046","0.6439942345601765","70900.2","70899","70901","0.7550630639701577","0.6527405493116941","0.8317014457589926","70901","70901","70901","0.9093890600073887","0.8415194594752877","0.9520298148222519","70900.2","70899","70901","0.7632873993335452","0.49279769179402555","0.9435144266565288","70901","70901","70901","0.942157328253218","0.8826389422637198","0.9669536263821096","70900.2","70899","70901","0.5705031622439388","0.2577183631454697","0.7189655585903991","70900.2","70899","70901","0.9665971752573952","0.8728231324424499","0.9950878884447455","70901","70901","70901","0.9736920515592367","0.9408505404281148","0.9904216592016359","70901","70901","70901"
"50501","0.5770540944546443","0.5001027466830035","0.6445581031627771","71153.2","71152","71154","0.7538040500028859","0.6412244885773924","0.8322110041990497","71154","71154","71154","0.9085159299170306","0.8422040828296706","0.9518742727036781","71153.2","71152","71154","0.7645287251788313","0.5515886791703247","0.9716553481385697","71154","71154","71154","0.9412906292493941","0.8824560057732782","0.9670512161389798","71153.2","71152","71154","0.5770631871932681","0.3404779731153995","0.7073657397226324","71153.2","71152","71154","0.9658821107575571","0.8691426111126712","0.9948305630476112","71154","71154","71154","0.9738114740864349","0.933491469206143","0.9892173517149025","71154","71154","71154"
"50751","0.5768968143223375","0.4964498651323236","0.647987209181492","71406.2","71405","71407","0.7539973701500863","0.643906299870559","0.8306630210864965","71407","71407","71407","0.9086918720297739","0.8400144667763467","0.9519214055653974","71406.2","71405","71407","0.7162479267737341","0.4205741360371594","0.9361027344041473","71407","71407","71407","0.9420492138584299","0.8810382024442138","0.966909114295837","71406.2","71405","71407","0.546977823525381","0.32583520775186986","0.7719290031131705","71406.2","71405","71407","0.9665118062678877","0.8687822941718878","0.9949927862056217","71407","71407","71407","0.9747569310715856","0.9419490723906029","0.9896804374387607","71407","71407","71407"
"51001","0.5781384525541776","0.5018896411413777","0.6461734117621247","71659.2","71658","71660","0.7527128271480843","0.6438683393279708","0.8290782917542509","71660","71660","71660","0.9074178966827355","0.8419120107291311","0.9527038153182381","71659.2","71658","71660","0.80912722561477","0.634583921232634","0.9875854934073227","71660","71660","71660","0.9423962936045276","0.8848385087273979","0.9678514665413729","71659.2","71658","71660","0.49475790491828275","0.20327634430689448","0.7528393609958155","71659.2","71658","71660","0.9665628029657721","0.8767862364870553","0.9942002075017898","71660","71660","71660","0.9746627437828751","0.9411516186395114","0.989798290128363","71660","71660","71660"
"51251","0.5768816555401349","0.5000433105756372","0.6429804679130839","71912.2","71911","71913","0.7535421912088025","0.6440704628209618","0.8298584587103246","71913","71913","71913","0.9092811088989713","0.8430932544022713","0.9518025210687149","71912.2","71911","71913","0.7623457387336703","0.4577758620213026","0.9821457835026889","71913","71913","71913","0.941806979560757","0.8852654069563567","0.9672861110272561","71912.2","71911","71913","0.5169982104026075","0.20961196997233528","0.6998486246945366","71912.2","71911","71913","0.9660148421171229","0.87437824806459","0.9953196894332555","71913","71913","71913","0.975027368783419","0.943302634679373","0.9899677972866642","71913","71913","71913"
"51501","0.5776481900982452","0.5005653105085841","0.647380196665903","72165.2","72164","72166","0.7540468557890841","0.6490648512393355","0.8372860788799183","72166","72166","72166","0.909710128901659","0.8449520596981035","0.9518377163810714","72165.2","72164","72166","0.7645082566521382","0.5696957649503988","0.9710850252736201","72166","72166","72166","0.9413744846781528","0.8827721233487379","0.9656505226656928","72165.2","72164","72166","0.5591718193993207","0.3764129161343043","0.69940304056825","72165.2","72164","72166","0.9666312728235639","0.8758535902036719","0.9948028418368707","72166","72166","72166","0.9753090146203618","0.9442506033211785","0.9896526897750729","72166","72166","72166"
"51751","0.5779079995961499","0.49581705769224793","0.6506993651426798","72418.2","72417","72419","0.7546554552523869","0.6424328597108819","0.8393545775636947","72419","72419","72419","0.9096474254588383","0.8444832896413423","0.9523181819230053","72418.2","72417","72419","0.7390189212960346","0.4546027815836093","0.9287066923709434","72419","72419","72419","0.9418574037853726","0.8869016148175985","0.968611701245473","72418.2","72417","72419","0.5722432033311791","0.2376684521053969","0.7537290607050158","72418.2","72417","72419","0.9669301259813906","0.8807780414154586","0.9948448636874762","72419","72419","72419","0.9746046832081895","0.943586772250514","0.9908503848091977","72419","72419","72419"
"52001","0.575663466288374","0.500190020898534","0.6423630075579018","72671.2","72670","72672","0.7559681959025657","0.6535539878829367","0.8420610813676701","72672","72672","72672","0.9090312495273654","0.8430612484234474","0.9507146399176575","72671.2","72670","72672","0.7865070175581729","0.6287409983821806","0.9757965678666757","72672","72672","72672","0.9425255942640762","0.8851346195010785","0.9667000618502728","72671.2","72670","72672","0.5578953698186099","0.3684139871956308","0.7446601392569636","72671.2","72670","72672","0.9676999592625494","0.8844416220594121","0.995204320649942","72672","72672","72672","0.9742621942847665","0.9435612566228867","0.9887142227133922","72672","72672","72672"
"52251","0.5766949402972067","0.5029915692376395","0.6463784282164959","72924.2","72923","72925","0.7526322258992505","0.6420466874182451","0.8364677170413971","72925","72925","72925","0.9088301767622264","0.8436101978727203","0.9522665073782969","72924.2","72923","72925","0.7739465933845673","0.6176188745208661","0.9742109537458213","72925","72925","72925","0.9425852454664227","0.8873828249559906","0.9678011241028301","72924.2","72923","72925","0.5461586468312036","0.2856413760406582","0.7686147144746629","72924.2","72923","72925","0.9667369693743074","0.8741093728651105","0.9949754250414343","72925","72925","72925","0.9745733189668029","0.9444920381942724","0.9895361323011017","72925","72925","72925"
"52501","0.5768365964349088","0.4968585625303071","0.6463580697328667","73177.2","73176","73178","0.752984213292653","0.6420688741517933","0.8369445807343384","73178","73178","73178","0.9083326760535035","0.8417689615943141","0.9539305088792018","73177.2","73176","73178","0.7510871519183931","0.4712959518996002","0.9697192653398957","73178","73178","73178","0.9430022316978277","0.88893543104214","0.9674308694113755","73177.2","73176","73178","0.587958380105545","0.41052690052024865","0.820124697512355","73177.2","73176","73178","0.9658108778576521","0.8716012990812079","0.9950934466252832","73178","73178","73178","0.9744851325306818","0.9414933408914097","0.9895403349421344","73178","73178","73178"
"52751","0.5760461908486982","0.49663008128488395","0.645429327020293","73430.2","73429","73431","0.7524006707595801","0.6405543676233197","0.8321126432686833","73431","73431","73431","0.9085392047178751","0.8423588426952563","0.9513981423713636","73430.2","73429","73431","0.7317712618800176","0.349401635909466","0.9573372736027462","73431","73431","73431","0.9419418105286896","0.8817618669003144","0.9669741843146028","73430.2","73429","73431","0.5467065167683047","0.3336057896362555","0.6927666343584917","73430.2","73429","73431","0.966430756826915","0.872524444912831","0.9953334520814554","73431","73431","73431","0.9747568027502936","0.9388143402519176","0.9893483633864767","73431","73431","73431"
"53001","0.5754741814298814","0.5002282693169415","0.6487880031074814","73683.2","73682","73684","0.7526443474806246","0.6496028010690637","0.8263046976979376","73684","73684","73684","0.9086935092907682","0.8413039099770913","0.9528800833558243","73683.2","73682","73684","0.7703511043577759","0.4343772359166412","0.9795449808344013","73684","73684","73684","0.9422321733347229","0.8900734991286763","0.9663326068682242","73683.2","73682","73684","0.5173114444053988","0.21549715578475676","0.7639305684755922","73683.2","73682","73684","0.9682216662624041","0.8879665657861159","0.9951624170158678","73684","73684","73684","0.9749276762823978","0.9430309828784199","0.9890945143079062","73684","73684","73684"
"53251","0.5759009148981552","0.49103000070050024","0.6434747887107675","73936.2","73935","73937","0.7531786541069455","0.6460929864526891","0.8386517023518744","73937","73937","73937","0.9092705868221145","0.8423801950265755","0.9519124202634914","73936.2","73935","73937","0.7595778931871762","0.4544508187455654","0.976350791279443","73937","73937","73937","0.9433212557997048","0.88948636413453","0.9681348901479756","73936.2","73935","73937","0.5978866314533255","0.37225592855243683","0.7295057928947425","73936.2","73935","73937","0.9668385215376677","0.8763739328579141","0.9950964319355974","73937","73937","73937","0.9750248410527418","0.9410272603813871","0.9896187278107846","73937","73937","73937"
"53501","0.5755402716049138","0.49293915065991295","0.6430594104295648","74189.2","74188","74190","0.7536590111951426","0.6448139291969345","0.8309173635498514","74190","74190","74190","0.9091582720175626","0.8459595509310404","0.9509782382758797","74189.2","74188","74190","0.7370462744031042","0.4320522926686569","0.9698727417083367","74190","74190","74190","0.9433065799341517","0.8900900346354227","0.968472233762068","74189.2","74188","74190","0.5874596188237315","0.4435911152078912","0.7650205959703568","74189.2","74188","74190","0.9668969439542268","0.8764411566899817","0.9952788421429487","74190","74190","74190","0.974623064746789","0.9380034105022078","0.9895763598768036","74190","74190","74190"
"53751","0.5775342968261288","0.50574324607195","0.646382909484415","74442.2","74441","74443","0.7522751193109875","0.6492987274618063","0.8310177884577415","74443","74443","74443","0.9085098836583165","0.8436965870837397","0.9520188373642137","74442.2","74441","74443","0.7764307445770084","0.39552703864195554","0.9756872549066523","74443","74443","74443","0.9439465278229584","0.8876748705129103","0.9679221090988248","74442.2","74441","74443","0.5402204161387323","0.23858427483971276","0.698547388205822","74442.2","74441","74443","0.966975411920389","0.8779054904281525","0.9947362337766467","74443","74443","74443","0.9747308748937638","0.9420665231521346","0.9902242274897995","74443","74443","74443"
"54001","0.577458386014904","0.4983973987814849","0.6467378695360742","74695.2","74694","74696","0.7546461104086346","0.6471707780282188","0.8355741960264519","74696","74696","74696","0.9089599078404745","0.8441268215790577","0.9502927870132044","74695.2","74694","74696","0.7760518105931437","0.4551842768120122","0.9729641757750157","74696","74696","74696","0.9426800368852268","0.891832147012048","0.9659836265516798","74695.2","74694","74696","0.5685045610009428","0.5130603411763849","0.6066596955599108","74695.2","74694","74696","0.9662000758467435","0.8713168724924137","0.9953648794377541","74696","74696","74696","0.9745023037020426","0.9404253867137925","0.9904354180012716","74696","74696","74696"
"54251","0.5773085565882383","0.5006421817076301","0.6457640363415219","74948.2","74947","74949","0.754302586230663","0.6510249079014119","0.8362712436077895","74949","74949","74949","0.9098797534316757","0.846985690967009","0.9524318826708512","74948.2","74947","74949","0.7600617806928839","0.5741231250729492","0.9691795915462601","74949","74949","74949","0.9427992865674726","0.8932044913182853","0.9671266324783361","74948.2","74947","74949","0.4988822723891368","0.2655286502717992","0.7138116311529135","74948.2","74947","74949","0.9668458815816443","0.8765564289901063","0.9944734497564324","74949","74949","74949","0.9745339850337089","0.942451393978787","0.989160383766334","74949","74949","74949"
"54501","0.5767439156133879","0.49846322298084067","0.6441270700055854","75201.2","75200","75202","0.7552312441680222","0.6471288317360435","0.8319602882356837","75202","75202","75202","0.9086439854411275","0.8445017426972197","0.9512571467553279","75201.2","75200","75202","0.7681137088933269","0.3813050670007136","0.9670937323545562","75202","75202","75202","0.9429570288337288","0.8915902534750341","0.9675605153629243","75201.2","75200","75202","0.5539833771415104","0.28514027351171467","0.7881549991465799","75201.2","75200","75202","0.9665033064440622","0.875299162550089","0.9949457428924179","75202","75202","75202","0.9746196719803827","0.9402881989818949","0.9892244796001792","75202","75202","75202"
"54751","0.5762852036627663","0.49461224875576476","0.6464475390717841","75454.2","75453","75455","0.7520240031464933","0.6464528772559986","0.8287713592383222","75455","75455","75455","0.9099461913200264","0.842797033288919","0.9515700943839283","75454.2","75453","75455","0.7958845473930902","0.59085637144873","0.9732184640396486","75455","75455","75455","0.9434345091392297","0.8948043430155271","0.9684077828054868","75454.2","75453","75455","0.5926463973505133","0.3952242433698159","0.7479077494800581","75454.2","75453","75455","0.9668827316973738","0.877830518881253","0.9949281558506003","75455","75455","75455","0.9748722668436522","0.9434193295813426","0.9896594552658411","75455","75455","75455"
"55001","0.5775250904363587","0.499618138542136","0.64693872419916","75707.2","75706","75708","0.754925656484747","0.6509192426991155","0.8343173353298856","75708","75708","75708","0.9105466832791471","0.848172314754658","0.9521105113834508","75707.2","75706","75708","0.7076173954268423","0.4492547637121627","0.9824081095530497","75708","75708","75708","0.9441803335863529","0.8937337631118604","0.9681146107647617","75707.2","75706","75708","0.592690062191205","0.30094511817171465","0.7644521971608074","75707.2","75706","75708","0.9675554752089084","0.8808951254550214","0.9951349182595476","75708","75708","75708","0.9751593884594565","0.9451608764109136","0.9902075508442553","75708","75708","75708"
"55251","0.5759684045967818","0.49489179923635584","0.645070356626576","75960.2","75959","75961","0.753309517391872","0.6463375306325517","0.8301567181046009","75961","75961","75961","0.9108686668301939","0.8466146633673995","0.9541951939366893","75960.2","75959","75961","0.8241922596063309","0.6133264187246206","0.9834286866710737","75961","75961","75961","0.9434479356566691","0.89300079156563","0.9676625540317072","75960.2","75959","75961","0.5418088657602256","0.24702718585851113","0.7639275453376235","75960.2","75959","75961","0.9665236059098895","0.8753323888498606","0.995316525272966","75961","75961","75961","0.9744488268131978","0.9430249164300585","0.989673638581413","75961","75961","75961"
"55501","0.5759671818307252","0.49696335638387457","0.641289553884249","76213.2","76212","76214","0.7553999321546007","0.6459851185694813","0.8308190170760642","76214","76214","76214","0.910328359940735","0.8461405072405401","0.9517034345049762","76213.2","76212","76214","0.7642532550629696","0.5160028714456716","0.9368793213722442","76214","76214","76214","0.9438839481309007","0.8959663965879843","0.9683064242432","76213.2","76212","76214","0.5673132766187838","0.40162862534467364","0.6802232528557564","76213.2","76212","76214","0.9684217163405769","0.887554881523481","0.9951467630442429","76214","76214","76214","0.9738255182866341","0.9370522397805542","0.989546496259981","76214","76214","76214"
"55751","0.5745599224651882","0.4971979815041417","0.6476104743025448","76466.2","76465","76467","0.7512963924852272","0.6491522642425172","0.8322863975487484","76467","76467","76467","0.9093699795319166","0.8440270794744891","0.9511848607365672","76466.2","76465","76467","0.6989479504028993","0.4385913748525119","0.9290257693582267","76467","76467","76467","0.9443206925220607","0.8999518013516633","0.9662104013757966","76466.2","76465","76467","0.5128059296684505","0.27399596006196414","0.7833542599837588","76466.2","76465","76467","0.9673559933733491","0.878054130180678","0.9947247766900332","76467","76467","76467","0.9747936329913379","0.9440770110885386","0.9895293144844336","76467","76467","76467"
"56001","0.5767963436463083","0.4998188495727578","0.6421998717232752","76719.2","76718","76720","0.7529894050912203","0.6400069831609024","0.8270860549061506","76720","76720","76720","0.9110010697599475","0.8470588010923128","0.9534393581619163","76719.2","76718","76720","0.6737371107639898","0.34472186143977956","0.8726288767623287","76720","76720","76720","0.9446581944867163","0.8996850733991459","0.9678747655091428","76719.2","76718","76720","0.574391185031089","0.3802651837326624","0.8102367057413632","76719.2","76718","76720","0.9667696352292989","0.8755231725389593","0.9951045041575504","76720","76720","76720","0.9751102159994686","0.9465559036588621","0.9900438751005541","76720","76720","76720"
"56251","0.5781855847858817","0.5029544354101724","0.6468688850422925","76972.2","76971","76973","0.7543781879585881","0.6419556056677204","0.8379173248630521","76973","76973","76973","0.9099152183706865","0.8459169149341955","0.9499817441079017","76972.2","76971","76973","0.7589364001263608","0.597637796030666","0.9679940177314322","76973","76973","76973","0.944596122145074","0.8988170536035612","0.967138552377128","76972.2","76971","76973","0.5462137530834041","0.23173801408105832","0.6977491311814431","76972.2","76971","76973","0.9666432275652583","0.874758924207862","0.995198617844456","76973","76973","76973","0.9745393876327565","0.9412295998072704","0.9895298716271125","76973","76973","76973"
"56501","0.5764793914245642","0.4940645621161056","0.6455682123382178","77225.2","77224","77226","0.7532231513820966","0.6457080185826354","0.8237462260981635","77226","77226","77226","0.9103726414629436","0.8479987305803339","0.9508347792671715","77225.2","77224","77226","0.7177371488616345","0.4476606356667552","0.9314188266426413","77226","77226","77226","0.944202544917632","0.9002740418183108","0.9671596797453532","77225.2","77224","77226","0.5640352080426255","0.33116561156445745","0.8036497294739393","77225.2","77224","77226","0.9684257767809299","0.8865704173267582","0.9950357092758435","77226","77226","77226","0.9746909644997599","0.9421042385725222","0.9898471700838454","77226","77226","77226"
"56751","0.5774958394578072","0.49475962630070314","0.6432888217413153","77478.2","77477","77479","0.7532883204731822","0.6464780123118082","0.8288019796605571","77479","77479","77479","0.9097629347452252","0.8450148518351212","0.9508557558064432","77478.2","77477","77479","0.843591446292578","0.6731125680242025","0.9552896236974496","77479","77479","77479","0.945206190965205","0.9008124396356727","0.9669015969834627","77478.2","77477","77479","0.5488753393643954","0.3892236205850675","0.6545763432242427","77478.2","77477","77479","0.9663693630380168","0.8773062282074756","0.9948596680893919","77479","77479","77479","0.9742154826000038","0.9403735321978001","0.990249799787593","77479","77479","77479"
"57001","0.5761283925462571","0.49370909197153257","0.6468247476713871","77731.2","77730","77732","0.7518290432613689","0.641234170557676","0.8288685919990275","77732","77732","77732","0.9097576513766213","0.845038210510797","0.9524892129862904","77731.2","77730","77732","0.7527184893079284","0.36418640428229293","0.982306867178575","77732","77732","77732","0.943766356972031","0.8985289737454731","0.9679650543317256","77731.2","77730","77732","0.5802976020604292","0.4875038129144474","0.6808343000797985","77731.2","77730","77732","0.9665047512337976","0.8719584798053136","0.9951627647197888","77732","77732","77732","0.9751793570067855","0.944744469482616","0.9895997978208424","77732","77732","77732"
