"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_spearman","Group: Ours_trunc_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_spearman","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_spearman","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_spearman","Group: Ours_Simple_gauss - stage2/mcc_spearman__MIN","Group: Ours_Simple_gauss - stage2/mcc_spearman__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_spearman","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Ours_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"55251","0.45452663261725945","0.4049345329847628","0.5100815752204908","75960.2","75959","75961","0.6525024923296343","0.5871762001285094","0.6983710964527666","75961","75961","75961","0.8136301307385608","0.7568891258696357","0.8491434594292425","75960.2","75959","75961","0.7131833489118949","0.6324278830313649","0.7661881060155534","75961","75961","75961","0.8357777183353905","0.7866047352051251","0.8635058497188846","75960.2","75959","75961","0.5432242408450227","0.44644280229713706","0.6414773933231881","75960.2","75959","75961","0.7985550733312663","0.7652380910655486","0.8226494814130505","75961","75961","75961","0.8043619751018103","0.7829513483023849","0.8149269116560752","75961","75961","75961"
"55501","0.4544885448452809","0.4028990435634632","0.5104706231766434","76213.2","76212","76214","0.6517489489027489","0.5905905790518836","0.6913589179089398","76214","76214","76214","0.8141950107127792","0.7586081328355018","0.851320662025892","76213.2","76212","76214","0.7130427152370462","0.632685176530834","0.7686010434806794","76214","76214","76214","0.8374275419052399","0.7925005209316764","0.865504872250176","76213.2","76212","76214","0.5433263183859591","0.4433300181727754","0.6337870369678661","76213.2","76212","76214","0.7995238327424274","0.764618870053539","0.8215637012435731","76214","76214","76214","0.8048771978717161","0.7826066131703097","0.8156228760030325","76214","76214","76214"
"55751","0.45372750555992275","0.40337736556949066","0.5150897887056511","76466.2","76465","76467","0.6523246971315059","0.5869752315823172","0.6950318198741785","76467","76467","76467","0.8114007899179063","0.7561731611037602","0.8482235835436738","76466.2","76465","76467","0.7129430368535596","0.6300300358181353","0.7675193518021118","76467","76467","76467","0.8373674414663398","0.7972084398513252","0.8647362998657192","76466.2","76465","76467","0.5452703493089285","0.4463525935983392","0.6330109479325452","76466.2","76465","76467","0.7992263487849982","0.7682029631811412","0.8201663299531766","76467","76467","76467","0.8053936258625205","0.7881168966983133","0.8177602225183369","76467","76467","76467"
"56001","0.4570593570923502","0.4168449288099674","0.5085884001779121","76719.2","76718","76720","0.6531624538780199","0.5905731349386808","0.6946481619516005","76720","76720","76720","0.8127603907563653","0.7561159265600502","0.8495525081696746","76719.2","76718","76720","0.714247595378597","0.6373571274903022","0.7644483867491351","76720","76720","76720","0.8378965925399793","0.794019428209016","0.8653723761665683","76719.2","76718","76720","0.5453915737744335","0.44792069188795536","0.6385038189773594","76719.2","76718","76720","0.7987923930552755","0.7627800255994398","0.8212465402617056","76720","76720","76720","0.8053175590707301","0.7855051608906676","0.8157595236784916","76720","76720","76720"
"56251","0.45439754814735067","0.4011021537913254","0.5110069420617072","76972.2","76971","76973","0.6536312289196884","0.5904007832812886","0.6992586129660251","76973","76973","76973","0.8120742349548966","0.7538645568072211","0.8452058478384632","76972.2","76971","76973","0.7130258480692113","0.6332221474209984","0.7657751431188952","76973","76973","76973","0.8375346319249728","0.794020562222369","0.8665211586183504","76972.2","76971","76973","0.5458562389773615","0.4496644867999658","0.6416333928717083","76972.2","76971","76973","0.799812565427604","0.7629510366564016","0.8218165150522846","76973","76973","76973","0.8056954909307483","0.7832461576081619","0.8167824494680622","76973","76973","76973"
"56501","0.4540101783799904","0.4088741884703856","0.5072337185955254","77225.2","77224","77226","0.6524326506911031","0.5895224605029415","0.6965048526417651","77226","77226","77226","0.8126458866206544","0.7560593147158556","0.8483562344068828","77225.2","77224","77226","0.7129308158054812","0.6315286865280133","0.7661014941334647","77226","77226","77226","0.8374769691482371","0.7961459120083444","0.8628061451135164","77225.2","77224","77226","0.5459733244804514","0.450530094203992","0.6387414275964363","77225.2","77224","77226","0.7999661384899899","0.7654128401549757","0.8223559786120207","77226","77226","77226","0.8056331260015078","0.7880969440092084","0.817549674485694","77226","77226","77226"
"56751","0.4568641041571497","0.40600651305059116","0.5135379930047387","77478.2","77477","77479","0.6534110764599321","0.589828961410309","0.6983597174983315","77479","77479","77479","0.8124787174966409","0.7528665882050369","0.8471678871172588","77478.2","77477","77479","0.7140252572986096","0.6329562076322424","0.7688178964736153","77479","77479","77479","0.8380467012692874","0.7973042483933653","0.8637495644153892","77478.2","77477","77479","0.5459222460049591","0.44499822332955175","0.6285969206814527","77478.2","77477","77479","0.7998616268322065","0.7653725702413693","0.8237445031399687","77479","77479","77479","0.804554924364959","0.7827125373460734","0.816767706103401","77479","77479","77479"
"57001","0.45526323766000215","0.4048936597232863","0.5141098640063227","77731.2","77730","77732","0.6519122375327286","0.5883006051400025","0.6951929097653874","77732","77732","77732","0.8125655609316305","0.7556596764066467","0.8496064087197632","77731.2","77730","77732","0.7138744362040492","0.6320236012772202","0.7678811751082056","77732","77732","77732","0.8366727241295008","0.7947487619085938","0.8630602665669194","77731.2","77730","77732","0.5451447965067141","0.4447715761872245","0.6292203635600874","77731.2","77730","77732","0.7992594028017411","0.7628686508117627","0.8221604773836458","77732","77732","77732","0.8055179479539006","0.7841929452687172","0.8159245025002333","77732","77732","77732"
"57251","0.45653250283468366","0.4020951056094767","0.5134818178420354","77984.2","77983","77985","0.6522564888838689","0.5883084669233395","0.6946511795447875","77985","77985","77985","0.8131675907068227","0.757608088568133","0.8487937410013828","77984.2","77983","77985","0.713323074675599","0.6349125710927085","0.7656552715955077","77985","77985","77985","0.8372891282625987","0.7974750703624517","0.8635721891966117","77984.2","77983","77985","0.5456578016313346","0.4528429866549284","0.6294943720894339","77984.2","77983","77985","0.8001156841590882","0.7646709144408795","0.8207187769080838","77985","77985","77985","0.8049495492930797","0.783848424163204","0.8168717923757538","77985","77985","77985"
"57501","0.45451321245512794","0.40946252066063665","0.5132350214631954","78237.2","78236","78238","0.652774578489167","0.5934263450536932","0.6953488828836948","78238","78238","78238","0.8124477155001422","0.7562018458353795","0.8494457817217643","78237.2","78236","78238","0.7138143156815491","0.6329516104964865","0.7637237152244886","78238","78238","78238","0.837805927206114","0.7966034935467404","0.8651613186249291","78237.2","78236","78238","0.5425554964786119","0.4470235347720468","0.6288546084153376","78237.2","78236","78238","0.7993583729133906","0.7653019418589717","0.8210133379888571","78238","78238","78238","0.8051839310620956","0.7842981631311554","0.8188884323950233","78238","78238","78238"
"57751","0.45558042684219613","0.4100745046779134","0.5119855459710589","78490.2","78489","78491","0.6536507655913372","0.5877559331769192","0.6977149296801958","78491","78491","78491","0.8124744258295203","0.7547825600467856","0.8494201480128675","78490.2","78489","78491","0.7148790232689315","0.6320328223868196","0.7698426153322989","78491","78491","78491","0.8385928646181423","0.79743919688459","0.8661919244209073","78490.2","78489","78491","0.5456822453820429","0.44720927205544686","0.6333339908363067","78490.2","78489","78491","0.8001424172201592","0.7639141514650838","0.8215741523806265","78491","78491","78491","0.8043330735528519","0.7836228085985594","0.8175592246942585","78491","78491","78491"
"58001","0.45491705869481364","0.4139669762015762","0.5086512748098175","78743.2","78742","78744","0.6529035827463667","0.5882417405076373","0.6953411629675196","78744","78744","78744","0.8136617438019084","0.7582338080498076","0.8463392970199328","78743.2","78742","78744","0.7133216269485311","0.6329172454848151","0.7688166996423375","78744","78744","78744","0.8383746894403734","0.7986258332711078","0.864118473624712","78743.2","78742","78744","0.5450219766460943","0.4522986078214123","0.6309935793414942","78743.2","78742","78744","0.799852608552615","0.7654415742940364","0.82181631892749","78744","78744","78744","0.8053407766598557","0.7820669104810078","0.8161119533254036","78744","78744","78744"
"58251","0.4565273572416115","0.4095841913725641","0.5084397734029581","78996.2","78995","78997","0.652098658549476","0.5898935191297696","0.6931645207059932","78997","78997","78997","0.8126152242889099","0.7560404551780356","0.844305302454061","78996.2","78995","78997","0.7137770195140943","0.6340356184847106","0.7654584636837723","78997","78997","78997","0.838453996229369","0.8006625358089128","0.8635184381305671","78996.2","78995","78997","0.5464181940936034","0.45351434995459206","0.6357212137878914","78996.2","78995","78997","0.7990761657378418","0.7641147634793155","0.8199540517918625","78997","78997","78997","0.8054048497317734","0.7831440385417313","0.8198589820487432","78997","78997","78997"
"58501","0.4548258531193288","0.4054506472762768","0.5128245900839428","79249.2","79248","79250","0.6545005178139042","0.5931001483683064","0.70038443049268","79250","79250","79250","0.8121853848888358","0.7563786341180914","0.8457875091280023","79249.2","79248","79250","0.7137735562668441","0.6314540254442025","0.7650636438640728","79250","79250","79250","0.8384096584428382","0.7980574698298372","0.864784073868764","79249.2","79248","79250","0.5458133047562157","0.4474560912240334","0.6325593487771134","79249.2","79248","79250","0.8001312470729027","0.763673806108638","0.8238912594349714","79250","79250","79250","0.8046348278997459","0.7849406402799773","0.8180149104508049","79250","79250","79250"
"58751","0.45627778780475114","0.4078748584162379","0.5167439814097847","79502.2","79501","79503","0.6530420990843411","0.5910508529047419","0.6975389116392033","79503","79503","79503","0.8135829114520646","0.7578246496507184","0.8451620163879252","79502.2","79501","79503","0.7130701617467208","0.6357289349863673","0.7646815769777099","79503","79503","79503","0.8374885800579305","0.798556570450062","0.8637720492928033","79502.2","79501","79503","0.5463949362338377","0.44791922905639436","0.6362880241909541","79502.2","79501","79503","0.7989576319458909","0.7652631158346049","0.8219232474743845","79503","79503","79503","0.8049627287689989","0.7849664627378026","0.8153952634638627","79503","79503","79503"
"59001","0.4537433065192428","0.397675907317291","0.5123216507701923","79755.2","79754","79756","0.6540166349394674","0.590925112790202","0.6973074879851352","79756","79756","79756","0.8135125477596414","0.7579186906294522","0.8465700064919816","79755.2","79754","79756","0.714469794555442","0.6338700576747985","0.7659222371516448","79756","79756","79756","0.8382443093049984","0.7984079713121531","0.8642295882799467","79755.2","79754","79756","0.5462993275642913","0.45133096221558516","0.6294809109104464","79755.2","79754","79756","0.7989126660558991","0.7617130354397927","0.8216654091276321","79756","79756","79756","0.804970933224334","0.782300166533446","0.8156803318431082","79756","79756","79756"
"59251","0.4560669055934854","0.40515095657909683","0.5094884246213411","80008.2","80007","80009","0.6524026752899795","0.5898910420093388","0.6960949585112738","80009","80009","80009","0.8139950070919942","0.7578777419982126","0.8480543196535548","80008.2","80007","80009","0.712563574711288","0.6314743465553382","0.7614973958399477","80009","80009","80009","0.8379268725918063","0.7962241417289216","0.8653485847537288","80008.2","80007","80009","0.5455178253588598","0.44570667093278366","0.629772653220474","80008.2","80007","80009","0.7999216053881573","0.7669852703266239","0.8212181949331852","80009","80009","80009","0.8052618159348469","0.7850958514579144","0.8171099444605612","80009","80009","80009"
"59501","0.45444943440559016","0.40630440963520514","0.5054109584368708","80261.2","80260","80262","0.65275228603956","0.5891367024903366","0.6985712549308692","80262","80262","80262","0.8140305389082043","0.7627521028776252","0.8495575996835305","80261.2","80260","80262","0.7147641592155644","0.6318830249661972","0.7679564189739573","80262","80262","80262","0.8389385550552039","0.8007244091621268","0.8656014627973683","80261.2","80260","80262","0.5457831521531621","0.44989907988140193","0.6337023086078885","80261.2","80260","80262","0.799019985569591","0.7631385783761787","0.8217219053952358","80262","80262","80262","0.8047440513395892","0.7814914781094985","0.8154179460279245","80262","80262","80262"
"59751","0.456626500184825","0.40221674406729147","0.5127568433629136","80514.2","80513","80515","0.6530500066050533","0.588660373971612","0.6994104278777064","80515","80515","80515","0.8124073975809871","0.7570612347000253","0.8475968867958109","80514.2","80513","80515","0.7135543589664619","0.633018801056486","0.7701475001225465","80515","80515","80515","0.8381597909258893","0.8010744570885926","0.8635309114111884","80514.2","80513","80515","0.5441699860065096","0.4492128162844028","0.6305663820270462","80514.2","80513","80515","0.7987784904621229","0.7637824503478713","0.8213790310641187","80515","80515","80515","0.8048010373831318","0.7838094337179733","0.8160988942573616","80515","80515","80515"
"60001","0.4541440230032469","0.40108043631364554","0.5076280479362432","80767.2","80766","80768","0.6521698340253075","0.5888792672058959","0.6948886462392614","80768","80768","80768","0.8136290487720661","0.7584092217742191","0.8491223072615472","80767.2","80766","80768","0.7128507520261517","0.6299414011842136","0.771755454687295","80768","80768","80768","0.8398608226220163","0.8039200605313086","0.8657591260931122","80767.2","80766","80768","0.5439120456434422","0.4523800555082101","0.6298553546858807","80767.2","80766","80768","0.7991235684028327","0.7642490556772862","0.8235937356167802","80768","80768","80768","0.8048835415818936","0.786328232804745","0.8169403160258771","80768","80768","80768"
"60251","0.455513682391185","0.40463538029724555","0.5115806392662632","81020.2","81019","81021","0.6528959393926144","0.5895404210877889","0.6999524470225653","81021","81021","81021","0.814573060166057","0.7611985357874115","0.8482211381436204","81020.2","81019","81021","0.7137445251345131","0.6311194913309298","0.7685292265075151","81021","81021","81021","0.8392669136543333","0.8013696339780354","0.8648214171216779","81020.2","81019","81021","0.5448809930908126","0.45085600461102376","0.6341831425820007","81020.2","81019","81021","0.7988736375595756","0.7599248160335752","0.8220253613990348","81021","81021","81021","0.8048979355416674","0.783454486575066","0.8186820981300776","81021","81021","81021"
"60501","0.4551512380381778","0.403547360054943","0.5163688861086437","81273.2","81272","81274","0.6532616345523403","0.5910413711423496","0.6967902444486181","81274","81274","81274","0.8138255249563585","0.7598496748192851","0.8512406499812046","81273.2","81272","81274","0.71346434204349","0.6281664307043012","0.7651791237409569","81274","81274","81274","0.8383421435006169","0.7948499561921819","0.8639542228573278","81273.2","81272","81274","0.5420604998314518","0.45727753211827926","0.6310166847377479","81273.2","81272","81274","0.7994801309830502","0.7641162240432472","0.8229019528843625","81274","81274","81274","0.8056291569641658","0.7847722487131841","0.8170512542259617","81274","81274","81274"
"60751","0.45443428470193503","0.4034740100393351","0.5137992908536877","81526.2","81525","81527","0.652214507742092","0.5891443065219647","0.6952355247493095","81527","81527","81527","0.8126562265645203","0.761209038509975","0.845466505546207","81526.2","81525","81527","0.7126264281231748","0.6343190100016985","0.7686903085919331","81527","81527","81527","0.8387355465811884","0.8026330152002513","0.8639757368400944","81526.2","81525","81527","0.5437784131828762","0.45426764020065036","0.6341503958543717","81526.2","81525","81527","0.7997434801243438","0.7638972977700473","0.8211084387885491","81527","81527","81527","0.8044930089234391","0.7842349721588066","0.817722538925341","81527","81527","81527"
"61001","0.45530433602140546","0.4065007715855968","0.5091323337771266","81779.2","81778","81780","0.6525184074337105","0.5879738335471769","0.7000351288262366","81780","81780","81780","0.8143013207390339","0.7582581964285157","0.8485164052996463","81779.2","81778","81780","0.7129298927521136","0.6291310012064607","0.7688131464429245","81780","81780","81780","0.8393123610727402","0.8007965391218889","0.864541513585918","81779.2","81778","81780","0.5433113755063513","0.4487362818357494","0.6330883670219578","81779.2","81778","81780","0.7990511768938371","0.7630235440005281","0.8200420383661746","81780","81780","81780","0.8043216411961265","0.7817193313466811","0.8146963194928959","81780","81780","81780"
"61251","0.45599505722198713","0.40529935333790323","0.5119171633291283","82032.2","82031","82033","0.6525159904362091","0.590003685623017","0.694290202788363","82033","82033","82033","0.8148460543203211","0.7599244443738805","0.8476573191829381","82032.2","82031","82033","0.7128418820068851","0.6294481821430553","0.767562121072021","82033","82033","82033","0.840110359431199","0.8027491393163364","0.8648075665392033","82032.2","82031","82033","0.5433962162988762","0.4487593011585835","0.63397624414901","82032.2","82031","82033","0.7992129597197314","0.7617766836000665","0.8216212421488572","82033","82033","82033","0.8053189936088747","0.7877732439259489","0.8139027676377862","82033","82033","82033"
"61501","0.4556572412518024","0.41259561665066186","0.510473851333167","82285.2","82284","82286","0.6517775214541294","0.5900019054369584","0.6949528433330346","82286","82286","82286","0.8144622767041672","0.7591449133067939","0.8491747090402313","82285.2","82284","82286","0.7120132763823793","0.6276224684138648","0.7665973675977146","82286","82286","82286","0.8395630059133719","0.8038005558205544","0.8656670570701953","82285.2","82284","82286","0.5437134191466596","0.45176304435713527","0.6370530964805103","82285.2","82284","82286","0.8000504525361765","0.7673672559579998","0.8221402879858872","82286","82286","82286","0.8047069381279384","0.7820335574790617","0.8178520604991971","82286","82286","82286"
"61751","0.45538973096349744","0.4060423944207418","0.5109020478986599","82538.2","82537","82539","0.6524000201826167","0.5883200665721864","0.6994316230273071","82539","82539","82539","0.8139259270605861","0.7611225219998465","0.848966709512152","82538.2","82537","82539","0.7121951504026351","0.6332756570777026","0.7673968575700449","82539","82539","82539","0.840681468854281","0.8056710015989514","0.8650135246297012","82538.2","82537","82539","0.5402044027804911","0.44521193270501663","0.6375280068556349","82538.2","82537","82539","0.7990361342700192","0.7641180832104398","0.8215046464996848","82539","82539","82539","0.8058858279406913","0.7847486144079258","0.817188438403952","82539","82539","82539"
"62001","0.4546615833069375","0.40509962039633696","0.5088637889632477","82791.2","82790","82792","0.6517389570255282","0.5891662661450203","0.6961667826851737","82792","82792","82792","0.8137413122935332","0.7612039326898967","0.8480040483595273","82791.2","82790","82792","0.7115827888481306","0.6336470321989661","0.7690802703732523","82792","82792","82792","0.840500588927996","0.8031040373961751","0.8639597038746372","82791.2","82790","82792","0.5444584792632796","0.4546810783334819","0.633943207204102","82791.2","82790","82792","0.8001674929603155","0.7689069005616386","0.822046881110265","82792","82792","82792","0.8058927201777701","0.7869223768454173","0.8170883330578563","82792","82792","82792"
"62251","0.45411139467091327","0.40153789825608566","0.5139041096495279","83044.2","83043","83045","0.6536059900070214","0.590066099468591","0.7008061480576363","83045","83045","83045","0.8141937616037549","0.760021061579851","0.8491798451181667","83044.2","83043","83045","0.7143154800557098","0.629318061281355","0.7682577635056754","83045","83045","83045","0.8399984506338125","0.8024261515665602","0.86395364986238","83044.2","83043","83045","0.5429923268979098","0.44717607516839575","0.6279720004039315","83044.2","83043","83045","0.799361533568492","0.7634197086026603","0.8223112261533556","83045","83045","83045","0.8049841432821276","0.7830916288818982","0.8176462834520105","83045","83045","83045"
"62501","0.45398300804387465","0.40445727164842527","0.5083908850149976","83297.2","83296","83298","0.6519288472499493","0.5906562823633706","0.6938527898612974","83298","83298","83298","0.8144624901966806","0.7614183649032519","0.8487522039415338","83297.2","83296","83298","0.7126999212872802","0.6276364300096021","0.7667809646104266","83298","83298","83298","0.8394990184607478","0.8027104295052879","0.8648909367402193","83297.2","83296","83298","0.5458878137401962","0.44658280060986566","0.6374507385609737","83297.2","83296","83298","0.7999136685056719","0.7677118679857599","0.8237666309763471","83298","83298","83298","0.8048757251172194","0.7832098537793971","0.8145234291825908","83298","83298","83298"
"62751","0.45482365692648646","0.4024890575308776","0.5073826965617619","83550.2","83549","83551","0.6532616877816078","0.58778828447872","0.6986182558986099","83551","83551","83551","0.8138589322301826","0.7614534286897727","0.8475673491100169","83550.2","83549","83551","0.7141077300686405","0.6311762383538353","0.7670759008794604","83551","83551","83551","0.8402518395611394","0.806059392638686","0.8648304063473283","83550.2","83549","83551","0.5444528964339092","0.4516893077233971","0.633621145015069","83550.2","83549","83551","0.7997100961693737","0.7641700712441756","0.8225570976285145","83551","83551","83551","0.805044289480404","0.7846637734577596","0.8160033128581535","83551","83551","83551"
"63001","0.4556173918192882","0.412568443090668","0.5136335154864702","83803.2","83802","83804","0.6521923999359388","0.5901613882722331","0.6979177851140447","83804","83804","83804","0.8142188297356171","0.7658291199126059","0.847702127437272","83803.2","83802","83804","0.7137959710247241","0.6301514577567812","0.7704408373101174","83804","83804","83804","0.8395862434830261","0.8021430896653887","0.863132906737518","83803.2","83802","83804","0.5459401852446114","0.4532966823291189","0.6368845472866915","83803.2","83802","83804","0.799235702104122","0.7641207355496927","0.8212326284291095","83804","83804","83804","0.8049017155312631","0.7863750567217037","0.8160109872448507","83804","83804","83804"
"63251","0.45542376795366846","0.40739998033354274","0.5153012311425104","84056.2","84055","84057","0.6517259994416484","0.5890305278870432","0.6969724098671904","84057","84057","84057","0.814513386417628","0.7606676651635552","0.8479508610532855","84056.2","84055","84057","0.7128769883573933","0.6266260916090781","0.769977981519599","84057","84057","84057","0.8397120060655958","0.8063340678210349","0.8652904496650924","84056.2","84055","84057","0.5460983245158688","0.4416545254603504","0.6369850963079824","84056.2","84055","84057","0.7996855396520448","0.7630112090576137","0.8244015965124453","84057","84057","84057","0.804480813462613","0.7815815020653923","0.8138233995429182","84057","84057","84057"
"63501","0.4565194695873984","0.4104138221548156","0.5122393087400698","84309.2","84308","84310","0.6535762317709637","0.5898075206171521","0.6968329966009414","84310","84310","84310","0.8132476279833298","0.7618787437348941","0.8518276429792258","84309.2","84308","84310","0.7133555194681611","0.62987871291319","0.7660514534235947","84310","84310","84310","0.8398116926845379","0.8057712360925832","0.8638723108340265","84309.2","84308","84310","0.5485552328858887","0.45437402473186717","0.6347078936892872","84309.2","84308","84310","0.7994422425913126","0.7635963123331019","0.821424366220152","84310","84310","84310","0.8050259540862481","0.7845853943328485","0.8173731701354585","84310","84310","84310"
"63751","0.4563346919347867","0.4028852392471549","0.5139537994997431","84562.2","84561","84563","0.6533337734928797","0.5891171741361074","0.7022574532755926","84563","84563","84563","0.814675580738942","0.7617659583427827","0.8493195865917441","84562.2","84561","84563","0.712884736316892","0.6295463409518162","0.7664908412973048","84563","84563","84563","0.838655593583044","0.8043427531384776","0.8617078831570222","84562.2","84561","84563","0.5481578108174501","0.4489554640631006","0.6401979423435149","84562.2","84561","84563","0.7997200184740159","0.7652823909983778","0.8221174005790436","84563","84563","84563","0.8049491209814015","0.785026408290336","0.8162628649908689","84563","84563","84563"
"64001","0.45554835426814677","0.4040810798259858","0.5142435575664119","84815.2","84814","84816","0.6525946306486006","0.5898061410749712","0.697107730091797","84816","84816","84816","0.8145421578013341","0.7603198028935806","0.8517997135791185","84815.2","84814","84816","0.7140988517691826","0.6352184991841948","0.7707201846525468","84816","84816","84816","0.8404488657860387","0.8026690206021566","0.86539257902401","84815.2","84814","84816","0.5465262971078902","0.45033218383809004","0.6405340096549446","84815.2","84814","84816","0.7991866164166372","0.7633747193032149","0.8212830513810939","84816","84816","84816","0.8053847091850521","0.7856690661890262","0.8162354863118066","84816","84816","84816"
"64251","0.4555545576678277","0.4089565132388448","0.5077256215046047","85068.2","85067","85069","0.6528231395198428","0.5894964634709456","0.6988843466131448","85069","85069","85069","0.813483402286445","0.762993620826476","0.8477797403208044","85068.2","85067","85069","0.712869437499614","0.6283623522629015","0.7667360624397824","85069","85069","85069","0.8405821914593133","0.8064483060067433","0.8657154228633152","85068.2","85067","85069","0.5464951717234772","0.4520533364634227","0.6340531054873036","85068.2","85067","85069","0.798732610925067","0.7626859757505873","0.8211033612608795","85069","85069","85069","0.8052985943149915","0.7846733573792392","0.815382394051367","85069","85069","85069"
"64501","0.45427640030433913","0.4040556271771337","0.5120506864000146","85321.2","85320","85322","0.6535851655429108","0.5879900794893294","0.698437688924738","85322","85322","85322","0.8140720237872185","0.7599226452495469","0.8457214519648331","85321.2","85320","85322","0.7126763833818593","0.632372281805099","0.7662515309416555","85322","85322","85322","0.8403082845692126","0.8064220280450997","0.8651770943723477","85321.2","85320","85322","0.5486160019417539","0.4545988378301959","0.6446603375104958","85321.2","85320","85322","0.7994233936437147","0.7648706416305989","0.8234905860376208","85322","85322","85322","0.8054112461691816","0.7825678099691906","0.8177772408420364","85322","85322","85322"
"64751","0.4547104212389789","0.4059055875288763","0.5144158513551379","85574.2","85573","85575","0.6521411578678891","0.5884342201494188","0.6989681543318881","85575","85575","85575","0.8139979922724934","0.7584373754536501","0.8473904478832595","85574.2","85573","85575","0.7130010752130534","0.6313313920699358","0.7687969986027987","85575","85575","85575","0.8400893828836085","0.8048124826094301","0.867881590259399","85574.2","85573","85575","0.5499792498385281","0.4520063915664432","0.6351897136865631","85574.2","85573","85575","0.8001735980344341","0.7675106873441532","0.8228280813856331","85575","85575","85575","0.8047208371568078","0.7854618478826155","0.8172710105113751","85575","85575","85575"
"65001","0.4564601694337336","0.4119796387546037","0.5109596414627122","85827.2","85826","85828","0.6518997241539688","0.5879945156547591","0.6969275348665348","85828","85828","85828","0.8151026849112586","0.7602931417834399","0.8488318917673814","85827.2","85826","85828","0.7126699459040076","0.6308512257479945","0.7703025415895445","85828","85828","85828","0.8395182104996675","0.8047477822151883","0.8657135733910645","85827.2","85826","85828","0.5501561825699288","0.4539677815973843","0.6366854535412159","85827.2","85826","85828","0.7995693448242028","0.7665850466540617","0.8221999260293077","85828","85828","85828","0.8045862965094912","0.7840598410117702","0.8169793934690418","85828","85828","85828"
"65251","0.45695577480223426","0.40372061748669025","0.5122190370140005","86080.2","86079","86081","0.6528207542597332","0.5896741873865866","0.6989265120304246","86081","86081","86081","0.814405336429559","0.7607954381402495","0.8493994343489015","86080.2","86079","86081","0.7130591359079752","0.6328242776995533","0.7716031259961739","86081","86081","86081","0.840007982221251","0.8075190567793038","0.8632326460184148","86080.2","86079","86081","0.5495870039979305","0.45332011830668895","0.6381644837948567","86080.2","86079","86081","0.7998203665615238","0.7671134369592142","0.8224999424040794","86081","86081","86081","0.805643986237758","0.7831443573953568","0.8172385781014341","86081","86081","86081"
"65501","0.45460596512575985","0.40927344841586244","0.5148272194442838","86333.2","86332","86334","0.6535110439008747","0.5889730954133348","0.7005267330850068","86334","86334","86334","0.8157853717546899","0.7638698938225019","0.8517788154821997","86333.2","86332","86334","0.7129344828991409","0.6297939125542737","0.7687703587686544","86334","86334","86334","0.8399513094145169","0.8065779357959555","0.8657860708046643","86333.2","86332","86334","0.5474879035125856","0.46042637215804083","0.6416799150061124","86333.2","86332","86334","0.799927062502445","0.766771605723536","0.8219154933494037","86334","86334","86334","0.8044038582071289","0.7832941440294254","0.8142275364927514","86334","86334","86334"
