"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_pearson","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX"
"52251","0.16569553428496503","0.11687302815900598","0.28278448784562127","62924","62924","62924","0.6969505098306072","0.6337651098960675","0.8148261959831314","72924.4","72923","72925","0.9088301767622264","0.8436101978727203","0.9522665073782969","72924.2","72923","72925"
"52501","0.14308533443788843","0.10750855941701894","0.2342250767817886","63177","63177","63177","0.7046077808956208","0.6331577016762611","0.8192790433830588","73177.4","73176","73178","0.9083326760535035","0.8417689615943141","0.9539305088792018","73177.2","73176","73178"
"52751","0.14014988988454088","0.08615030520911289","0.2282254952346702","63430","63430","63430","0.7083790432467275","0.6401249594892002","0.8289035954933699","73430.4","73429","73431","0.9085392047178751","0.8423588426952563","0.9513981423713636","73430.2","73429","73431"
"53001","0.17422135001614428","0.08035039158838679","0.2705819369940495","63683","63683","63683","0.7087864068354631","0.6099927941786051","0.8352523906674687","73683.4","73682","73684","0.9086935092907682","0.8413039099770913","0.9528800833558243","73683.2","73682","73684"
"53251","0.18599787794173622","0.10577750349743183","0.3210631266214656","63936","63936","63936","0.7160782283480479","0.6103674639190096","0.8510217363575793","73936.4","73935","73937","0.9092705868221145","0.8423801950265755","0.9519124202634914","73936.2","73935","73937"
"53501","0.14910996916858876","0.09569281359114158","0.2317648627204238","64189","64189","64189","0.7243816654963944","0.6091635196726185","0.8581874434349274","74189.4","74188","74190","0.9091582720175626","0.8459595509310404","0.9509782382758797","74189.2","74188","74190"
"53751","0.13388855291097185","0.08678323352431044","0.17996339407710682","64442","64442","64442","0.7266618174728088","0.6109334527943275","0.8655423480313088","74442.4","74441","74443","0.9085098836583165","0.8436965870837397","0.9520188373642137","74442.2","74441","74443"
"54001","0.17568187951117453","0.10291871726618082","0.2934688565301095","64695","64695","64695","0.7299860051698472","0.5949578249284431","0.8787176819859182","74695.4","74694","74696","0.9089599078404745","0.8441268215790577","0.9502927870132044","74695.2","74694","74696"
"54251","0.16708214653400005","0.10238451844131749","0.27817226324030864","64948","64948","64948","0.7073562871336655","0.6171847806926807","0.8147051597851085","74948.4","74947","74949","0.9098797534316757","0.846985690967009","0.9524318826708512","74948.2","74947","74949"
"54501","0.16893233125762064","0.13037323735573864","0.23775510956509954","65201","65201","65201","0.7140711200850568","0.6216089702478108","0.8259655314133134","75201.4","75200","75202","0.9086439854411275","0.8445017426972197","0.9512571467553279","75201.2","75200","75202"
"54751","0.15828754640267403","0.12857829679995764","0.22458295952666027","65454","65454","65454","0.7165281953771159","0.628770763813501","0.8357924707998798","75454.4","75453","75455","0.9099461913200264","0.842797033288919","0.9515700943839283","75454.2","75453","75455"
"55001","0.16001409625425891","0.10053914381516338","0.2180380332714904","65707","65707","65707","0.7168537528143603","0.6219016200575203","0.8419042486589102","75707.4","75706","75708","0.9105466832791471","0.848172314754658","0.9521105113834508","75707.2","75706","75708"
"55251","0.15372109038456155","0.10024903785761408","0.2771780044072455","65960","65960","65960","0.7025656174004445","0.6189213569593127","0.8472983525505361","75960.4","75959","75961","0.9108686668301939","0.8466146633673995","0.9541951939366893","75960.2","75959","75961"
"55501","0.15301718879782414","0.09425228209321228","0.2240404116556868","66213","66213","66213","0.6937871088350102","0.6263473291081165","0.8003329368740595","76213.4","76212","76214","0.910328359940735","0.8461405072405401","0.9517034345049762","76213.2","76212","76214"
"55751","0.18165554418132118","0.10236353938528034","0.33202058031086207","66466","66466","66466","0.695399902828482","0.6171718091388351","0.8001170095935712","76466.4","76465","76467","0.9093699795319166","0.8440270794744891","0.9511848607365672","76466.2","76465","76467"
"56001","0.15960608916074445","0.09243785626234316","0.3061458732058001","66719","66719","66719","0.6964464685644366","0.6199595244138447","0.8233659349878023","76719.4","76718","76720","0.9110010697599475","0.8470588010923128","0.9534393581619163","76719.2","76718","76720"
"56251","0.18379223185795698","0.13032497494436673","0.25774662757604444","66972","66972","66972","0.6974555968283119","0.6137638778004699","0.8188492002554032","76972.4","76971","76973","0.9099152183706865","0.8459169149341955","0.9499817441079017","76972.2","76971","76973"
"56501","0.14972009071147402","0.09096654902334574","0.24916119180934504","67225","67225","67225","0.6997955718916111","0.6171363886351842","0.824154417330148","77225.4","77224","77226","0.9103726414629436","0.8479987305803339","0.9508347792671715","77225.2","77224","77226"
"56751","0.17926645770632027","0.08509689041295634","0.340479170528898","67478","67478","67478","0.6982766561514226","0.6175498440985613","0.8014708227348715","77478.4","77477","77479","0.9097629347452252","0.8450148518351212","0.9508557558064432","77478.2","77477","77479"
"57001","0.16553625225347954","0.10601385256383791","0.2555820378890685","67731","67731","67731","0.6995495960802071","0.6113015706855711","0.8125075712311357","77731.4","77730","77732","0.9097576513766213","0.845038210510797","0.9524892129862904","77731.2","77730","77732"
"57251","0.14506189816285603","0.09694377732247832","0.21275934648177702","67984","67984","67984","0.7081137650974317","0.6119834367858744","0.8363150897972291","77984.4","77983","77985","0.9110551965140384","0.8480562738678638","0.9523330358578452","77984.2","77983","77985"
"57501","0.15351053917389837","0.07723591515913317","0.27535139028688244","68237","68237","68237","0.7114588526474819","0.6077672944437896","0.832949059245234","78237.4","78236","78238","0.9106659478730638","0.8454102250507116","0.9526655123289283","78237.2","78236","78238"
"57751","0.1473338984215355","0.10741039435660475","0.22034105089714978","68490","68490","68490","0.7169157642060162","0.6058078623034436","0.8397786442761825","78490.4","78489","78491","0.9101895371812013","0.8455495124291511","0.953259469301835","78490.2","78489","78491"
"58001","0.16717946149173077","0.07800013269676412","0.33579471231512453","68743","68743","68743","0.7202488153730903","0.6060979210162816","0.8515483719274026","78743.4","78742","78744","0.9111824229172761","0.8463978858815764","0.952412261056433","78743.2","78742","78744"
"58251","0.1576314302389727","0.08543337780098278","0.3846858669220289","68996","68996","68996","0.7255371111100127","0.6049515389764055","0.8637200466652718","78996.4","78995","78997","0.9101419128531255","0.8468999533878356","0.949774775347936","78996.2","78995","78997"
"58501","0.1623921075680093","0.0899222358357697","0.23142874924492798","69249","69249","69249","0.7324334356927632","0.6040978788442336","0.8733171625591843","79249.4","79248","79250","0.9108547240262792","0.8473634706433415","0.9527592697133679","79249.2","79248","79250"
"58751","0.15155442437332695","0.09418848207802","0.20913810207340183","69502","69502","69502","0.733101035924421","0.6053419550708701","0.8734323325119","79502.4","79501","79503","0.9108461859074286","0.8501370694141531","0.9509238792496999","79502.2","79501","79503"
"59001","0.16720840785852475","0.09645811083686874","0.28704926328297153","69755","69755","69755","0.7331586527957605","0.6013854641549689","0.900826553903976","79755.4","79754","79756","0.9108490846409738","0.8452918978721676","0.9510922633255368","79755.2","79754","79756"
"59251","0.15119031169702624","0.10152651499443961","0.25752788436582635","70008","70008","70008","0.7371270473917113","0.6039141924517106","0.8989967576034072","80008.4","80007","80009","0.9113053253131206","0.8471140428202558","0.9525693730122441","80008.2","80007","80009"
"59501","0.17442482228695727","0.0792263080407805","0.33543396986475965","70261","70261","70261","0.7342125850754334","0.599134980641981","0.9131777227275764","80261.4","80260","80262","0.9110700620402445","0.849757182401698","0.952521590167658","80261.2","80260","80262"
"59751","0.1269262247182908","0.08380338130404005","0.15322162477365214","70514","70514","70514","0.7341331920975063","0.5971589362125048","0.9216405253865558","80514.4","80513","80515","0.9106050179899606","0.8464598939282965","0.9517460075083646","80514.2","80513","80515"
"60001","0.17183872974762393","0.12118130192890572","0.22854685849414763","70767","70767","70767","0.7187756363146434","0.5935121728722967","0.8397301242782916","80767.4","80766","80768","0.9112695796013675","0.8489617950428638","0.9514081155453973","80767.2","80766","80768"
"60251","0.16564833515022565","0.09648684102961765","0.30786139862213563","71020","71020","71020","0.7095889376910702","0.5915041272446324","0.84902647253511","81020.4","81019","81021","0.9122958310985437","0.8493903700190047","0.9525170287448195","81020.2","81019","81021"
"60501","0.16360431987770754","0.10415317461488945","0.2614827252202206","71273","71273","71273","0.705268201037652","0.5867020498856621","0.8457657899468811","81273.4","81272","81274","0.9119064500141849","0.8498775131962099","0.9540508453322089","81273.2","81272","81274"
"60751","0.14426094895415903","0.0770082749498308","0.2549157171999098","71526","71526","71526","0.7048114432253132","0.5831275896550518","0.8288651204882365","81526.4","81525","81527","0.9110883580069725","0.8507308559468403","0.9507096540747563","81526.2","81525","81527"
"61001","0.17391323411241638","0.09854829730512017","0.30872696423841417","71779","71779","71779","0.7088961074147577","0.5869392490641886","0.8396429983607481","81779.4","81778","81780","0.9119606901836207","0.8484971708326678","0.9517615512186381","81779.2","81778","81780"
"61251","0.17548611274298218","0.10561563696820073","0.27665488398986227","72032","72032","72032","0.7053038274003273","0.5798405645135294","0.8449500922034291","82032.4","82031","82033","0.9121201965020174","0.8513240701187759","0.9517619025869415","82032.2","82031","82033"
"61501","0.1720956602604816","0.09915020725780943","0.27535214896614063","72285","72285","72285","0.7121130697539462","0.5819709235429761","0.8439757314979015","82285.4","82284","82286","0.912298119042832","0.8507495443146246","0.9512570741702483","82285.2","82284","82286"
"61751","0.16803817817927383","0.10184595163720049","0.25052590900834687","72538","72538","72538","0.7126369406651898","0.5796132356401527","0.8461717000959714","82538.4","82537","82539","0.9115886759234243","0.8511830226605474","0.9530286023869354","82538.2","82537","82539"
"62001","0.17289863961824942","0.10989086426516455","0.25550413133292926","72791","72791","72791","0.7014350414745635","0.5817706235308426","0.8376754979184129","82791.4","82790","82792","0.9113724932108493","0.8500012597362735","0.9520014308111427","82791.2","82790","82792"
"62251","0.14429864095234463","0.09678050518373718","0.2713095126282107","73044","73044","73044","0.7182927219284496","0.5739601656861482","0.8556813521529678","83044.4","83043","83045","0.912241017350387","0.8516425091229849","0.9529803632795257","83044.2","83043","83045"
"62501","0.1696175171830471","0.08814196844385927","0.28599692960840495","73297","73297","73297","0.71699242083615","0.5721940557159174","0.8543476132486232","83297.4","83296","83298","0.9115975185020971","0.8514309282994736","0.9526255977034032","83297.2","83296","83298"
"62751","0.18883782870634278","0.13112274495093823","0.2838248872193272","73550","73550","73550","0.7209386353107774","0.5704791894117134","0.8577202071668097","83550.4","83549","83551","0.9114669908839435","0.8508787579784769","0.9521491830400504","83550.2","83549","83551"
"63001","0.158058055874414","0.08857503737337832","0.2736634139583416","73803","73803","73803","0.7275197936330072","0.5726374749379856","0.8617441267375563","83803.4","83802","83804","0.9122905942266151","0.8551407994531726","0.9511869795990331","83803.2","83802","83804"
"63251","0.17012555585145192","0.11943116027599696","0.23440856102043517","74056","74056","74056","0.731605586851442","0.5732841802058002","0.8688617090608195","84056.4","84055","84057","0.9123059947056141","0.8514457467854395","0.9520311292408813","84056.2","84055","84057"
"63501","0.15390725401010566","0.08969122747961691","0.24210614110917894","74309","74309","74309","0.7294821266684008","0.5704274876215851","0.8777347421069805","84309.4","84308","84310","0.9104413572461112","0.8521579536791289","0.9532087466391539","84309.2","84308","84310"
"63751","0.15691128562390164","0.11060806609033733","0.2249934758490703","74562","74562","74562","0.7400525590356916","0.5676081631819265","0.8855049263959154","84562.4","84561","84563","0.9118242613540481","0.850591494445189","0.9536488529540842","84562.2","84561","84563"
"64001","0.17629879498087472","0.1155707892432946","0.2514626058668226","74815","74815","74815","0.7476276744253536","0.5666200163803479","0.8897058278170394","84815.4","84814","84816","0.9121219084396787","0.8511530064967247","0.9535999508351163","84815.2","84814","84816"
"64251","0.1697842489049622","0.10924095440926322","0.2815900690259202","75068","75068","75068","0.7525312662388601","0.5598818132451171","0.898333850524067","85068.4","85067","85069","0.9113249249959144","0.8530468921961134","0.9498993636093769","85068.2","85067","85069"
"64501","0.1625178713046445","0.0961388077092056","0.25045222924693716","75321","75321","75321","0.7509856775413258","0.5631401300667972","0.9072210801134437","85321.4","85320","85322","0.912418291768685","0.8522928593549051","0.9522817051298592","85321.2","85320","85322"
"64751","0.17241184596897352","0.11047566715247525","0.2613741536640187","75574","75574","75574","0.740231754264314","0.5555883603346438","0.9141274455948695","85574.4","85573","85575","0.9120928749306207","0.8505248394453322","0.9510882291779179","85574.2","85573","85575"
"65001","0.17909377342148838","0.10531468028777105","0.303367482318979","75827","75827","75827","0.7279491062909775","0.5581057261125374","0.8615845254308443","85827.4","85826","85828","0.9131629945561734","0.8528402575834007","0.9517402621345727","85827.2","85826","85828"
"65251","0.18276411565430373","0.12043527350633113","0.2463619780223872","76080","76080","76080","0.7248089900222487","0.550016291284112","0.8723296503177733","86080.4","86079","86081","0.9121306445074877","0.8524739467612182","0.9525173848520296","86080.2","86079","86081"
"65501","0.164909621023206","0.10461983142229965","0.30209763680662793","76333","76333","76333","0.7272720819353171","0.5491155421147988","0.8841289224034595","86333.4","86332","86334","0.9125766209320021","0.8541587789427046","0.9535790914066802","86333.2","86332","86334"
"65751","0.16295621408160274","0.09774715414028987","0.24081300454783108","76586","76586","76586","0.7254191518074025","0.5500341961366504","0.8307567289161938","86586.4","86585","86587","0.9122129700597832","0.855229579781728","0.952275998336726","86586.2","86585","86587"
"66001","0.1666758847411095","0.10857531780234583","0.29497248001030874","76839","76839","76839","0.7146185242980388","0.5491384539215922","0.8017402583420348","86839.4","86838","86840","0.9126833109324307","0.8523186944898727","0.9527170642699792","86839.2","86838","86840"
"66251","0.15202117627421066","0.0843818287642167","0.2311453011597145","77092","77092","77092","0.7235098274813856","0.5487853323940103","0.8238879545189732","87092.4","87091","87093","0.9127593812002448","0.8534467600006519","0.9525451343203459","87092.2","87091","87093"
"66501","0.17024227070702222","0.11929274814821347","0.2535048257351237","77345","77345","77345","0.728804357480859","0.5477524624257077","0.825063067889689","87345.4","87344","87346","0.9123930568664994","0.8545810150952728","0.9512641285792336","87345.2","87344","87346"
"66751","0.18928019063344986","0.09947561626483824","0.292529190301432","77598","77598","77598","0.7301326268722839","0.5400700897585862","0.8281937167198696","87598.4","87597","87599","0.9131348682719003","0.8531848151899165","0.9526676843970925","87598.2","87597","87599"
"67001","0.16244987307431352","0.1004713202327056","0.2726507815595901","77851","77851","77851","0.7266187437167023","0.5409948091351433","0.8286682112627851","87851.4","87850","87852","0.9129812920637528","0.854670210796167","0.9518062121759077","87851.2","87850","87852"
"67251","0.1531355030592238","0.0862643066731972","0.23960479943718332","78104","78104","78104","0.7317570766120345","0.5379193494798523","0.8423110293333957","88104.4","88103","88105","0.9131965995718119","0.8550622647241655","0.9530761356008639","88104.2","88103","88105"
"67501","0.15263036309083006","0.10406982711122179","0.2064867946384529","78357","78357","78357","0.7365946928174562","0.5391455106771337","0.8410355494459262","88357.4","88356","88358","0.9131558462207755","0.8552206168853145","0.952407186356447","88357.2","88356","88358"
"67751","0.17298737119109914","0.08511314135295679","0.29702941964816554","78610","78610","78610","0.740164622004494","0.5421242087208277","0.8437501240316976","88610.4","88609","88611","0.9134022320009768","0.854303194377796","0.9509662940077567","88610.2","88609","88611"
"68001","0.15849851787976274","0.11287172966796047","0.2633016435679522","78863","78863","78863","0.7400417040301894","0.5381456057827188","0.8423358759593566","88863.4","88862","88864","0.9135687380359692","0.8552765547138899","0.9511638431611373","88863.2","88862","88864"
"68251","0.14650096555805936","0.09473045389709962","0.19901635167947881","79116","79116","79116","0.7462055820608553","0.538327624396875","0.8578628733243514","89116.4","89115","89117","0.9134142822760328","0.8559283287141248","0.9516396029238618","89116.2","89115","89117"
"68501","0.17147853055707732","0.1177786451387776","0.21954946970326294","79369","79369","79369","0.7516676837255625","0.5407086669476981","0.850443608920647","89369.4","89368","89370","0.9132965126109323","0.8575798722206255","0.9529434398112138","89369.2","89368","89370"
"68751","0.18268522485494815","0.12128355496522802","0.2862098797774105","79622","79622","79622","0.7539111188849483","0.5309772739193332","0.8613587681470538","89622.4","89621","89623","0.9126410076934448","0.8548400233294823","0.9518733949055995","89622.2","89621","89623"
"69001","0.17536798484220772","0.09837985312060818","0.2844218898641141","79875","79875","79875","0.7531801171012764","0.5318385655498767","0.8756043622166061","89875.4","89874","89876","0.9130787526729798","0.8576616039746325","0.95092632575485","89875.2","89874","89876"
"69251","0.1906165495701948","0.10670885254651157","0.30905995464937386","80128","80128","80128","0.7570777876667473","0.5300716357714654","0.8789540436276398","90128.4","90127","90129","0.9135205377698513","0.8571846375616021","0.951911575357584","90128.2","90127","90129"
"69501","0.15549039304302542","0.13045106484618801","0.19903171393614966","80381","80381","80381","0.749447322383932","0.5274528828142468","0.8859567475353399","90381.4","90380","90382","0.9132010679346203","0.8574132179507823","0.9515756969840687","90381.2","90380","90382"
"69751","0.16358114065686774","0.10139710086727924","0.3031682731035965","80634","80634","80634","0.7481965355444292","0.5258783317180405","0.8979498030938903","90634.4","90633","90635","0.9140840725712305","0.8575795419824628","0.9509864416611691","90634.2","90633","90635"
"70001","0.1973209483247313","0.10998295773740072","0.2629298956796905","80887","80887","80887","0.7514569586825002","0.5242985483270397","0.9109626631367794","90887.4","90886","90888","0.9129263942574829","0.8565094392500454","0.952244357820051","90887.2","90886","90888"
"70251","0.14805158224418388","0.09752942688652654","0.27829228861143157","81140","81140","81140","0.7323353023070798","0.5272536864501216","0.9183338919159993","91140.4","91139","91141","0.91321605812417","0.8578765796529891","0.9522635965102948","91140.2","91139","91141"
"70501","0.1560331660524133","0.09360312349521455","0.2417837799599462","81393","81393","81393","0.7336395026348393","0.5231006840390575","0.9015412887065712","91393.4","91392","91394","0.9133947089950982","0.8568801908745056","0.9524315556760824","91393.2","91392","91394"
"70751","0.19462113339565096","0.11495965019180703","0.3010298124849288","81646","81646","81646","0.7241304988198479","0.526629656407361","0.8302827204449953","91646.4","91645","91647","0.9134074265334208","0.8605121110228768","0.9527728250795967","91646.2","91645","91647"
"71001","0.17342443132852417","0.10623800728272073","0.2637761917016777","81899","81899","81899","0.7267050124235672","0.5244097730477054","0.835591224372709","91899.4","91898","91900","0.9147196783479229","0.8619305468746059","0.953568697603823","91899.2","91898","91900"
"71251","0.1543785108140449","0.09089367625920289","0.2303031433557004","82152","82152","82152","0.7312907990957637","0.5239673727479828","0.8406429915672365","92152.4","92151","92153","0.9137340452687436","0.8583374953734471","0.9461109082140233","92152.2","92151","92153"
"71501","0.16704858633895578","0.12616994869327675","0.26554074287634477","82405","82405","82405","0.7353581443664435","0.5253631518335264","0.8392315904039123","92405.4","92404","92406","0.9141788643555776","0.8575946158722088","0.9523886905879498","92405.2","92404","92406"
"71751","0.1845707967161064","0.10222967640400338","0.2783106757016264","82658","82658","82658","0.7339170618471157","0.5196999429746704","0.8295239936870613","92658.4","92657","92659","0.9135059031376382","0.8596321644094249","0.9504685701400988","92658.2","92657","92659"
"72001","0.17208399834835458","0.09602556646804655","0.27182286791599936","82911","82911","82911","0.7420745691980735","0.5215710974538091","0.8393866276093584","92911.4","92910","92912","0.9143466561817565","0.8602672457318775","0.9511811563919773","92911.2","92910","92912"
"72251","0.18489447643501328","0.1268040993460333","0.23839159765126522","83164","83164","83164","0.7423879663325005","0.5171580371035954","0.8510004386259752","93164.4","93163","93165","0.9139310837563773","0.8619323809240944","0.9530522948192569","93164.2","93163","93165"
"72501","0.16162970305541255","0.08606412148111148","0.23639084188541765","83417","83417","83417","0.7482783661386105","0.5157023417404086","0.836759579865444","93417.4","93416","93418","0.9146193169822563","0.8606803108852589","0.9528474384519063","93417.2","93416","93418"
"72751","0.15815269427689496","0.10312843189459867","0.26531002819826355","83670","83670","83670","0.7421490358942001","0.5156498418205431","0.8544333665177575","93670.4","93669","93671","0.9144113360839657","0.8618356156971073","0.9510851401928827","93670.2","93669","93671"
"73001","0.1861498325368702","0.09297606781107705","0.28723683470353917","83923","83923","83923","0.7465685073955972","0.5145878855275625","0.8677435726418125","93923.4","93922","93924","0.9136277247663095","0.8617970145300241","0.9516971683439154","93923.2","93922","93924"
"73251","0.16801546770255132","0.09334380892849474","0.29434508006382626","84176","84176","84176","0.7499455453790853","0.5114799653847776","0.8746423233612868","94176.4","94175","94177","0.9144424131228611","0.8627209781834528","0.9531222898051744","94176.2","94175","94177"
"73501","0.1702481918080175","0.12646617571380162","0.22998919675721602","84429","84429","84429","0.7533045264391894","0.5191980640652128","0.8850623298979802","94429.4","94428","94430","0.9141648388794978","0.8616987177961237","0.95333259582924","94429.2","94428","94430"
"73751","0.1828416963240735","0.10050995816157564","0.2572247795700775","84682","84682","84682","0.761324596154929","0.5159760864626456","0.8917440996008532","94682.4","94681","94683","0.9147597118057382","0.8639204285257438","0.9520319239122295","94682.2","94681","94683"
"74001","0.15901242041594638","0.08712352146840385","0.26485035255589695","84935","84935","84935","0.7680486392442573","0.5082524375736737","0.9063678662571573","94935.4","94934","94936","0.9149614194723584","0.8656877149037264","0.952848657687954","94935.2","94934","94936"
"74251","0.1782750180339436","0.10275787897050999","0.35899258564396114","85188","85188","85188","0.7650238812471117","0.5216611800841403","0.9143674663996733","95188.4","95187","95189","0.9143992461607444","0.8628827693928942","0.9514091685281578","95188.2","95187","95189"
"74501","0.14888466849689824","0.09614395040880933","0.21641346858255175","85441","85441","85441","0.7577375007489545","0.5136933792650297","0.9231662679858958","95441.4","95440","95442","0.9144970468874751","0.8626183100173443","0.9524745641298434","95441.2","95440","95442"
"74751","0.179089913429974","0.10447598063368016","0.27115126366055786","85694","85694","85694","0.7554731235612844","0.5157984922889155","0.9331226137652198","95694.4","95693","95695","0.9147378647614615","0.8655697138995355","0.9521810080373172","95694.2","95693","95695"
"75001","0.15691746001332696","0.09679160725043241","0.2710041037926274","85947","85947","85947","0.7474871382530509","0.5110410863478407","0.940523015264487","95947.4","95946","95948","0.9145805041207128","0.8642396750193004","0.9521773222473844","95947.2","95946","95948"
"75251","0.1736645523491692","0.1078769531302585","0.2555170979756228","86200","86200","86200","0.7081809451125081","0.5102915079359703","0.9158769470583291","96200.4","96199","96201","0.9146092119614695","0.8644860826644951","0.9519134108772251","96200.2","96199","96201"
"75501","0.16060639762719714","0.1088966938620299","0.2781963075971215","86453","86453","86453","0.723107689993493","0.5107856768193948","0.8391103256553191","96453.4","96452","96454","0.9155264788304216","0.8657808339592057","0.9521337410874541","96453.2","96452","96454"
"75751","0.1586907502375868","0.09705012574153625","0.23397046114076994","86706","86706","86706","0.7267859985696865","0.5054528699627341","0.8404626998662982","96706.4","96705","96707","0.9146897698315695","0.8650228678799264","0.9523027018888625","96706.2","96705","96707"
"76001","0.18896862338734627","0.12438450750733165","0.31030290371716307","86959","86959","86959","0.728961763192235","0.5045561174304722","0.842097022648068","96959.4","96958","96960","0.9137175052684009","0.866141296400279","0.9524603266230948","96959.2","96958","96960"
"76251","0.18054951633313165","0.12106915885749596","0.2328095887612704","87212","87212","87212","0.7298883665595188","0.504148862279844","0.8088816354191971","97212.4","97211","97213","0.9150275400981297","0.8643056688041","0.9498552916744807","97212.2","97211","97213"
"76501","0.1923878409219178","0.1109645208979015","0.3537325971803841","87465","87465","87465","0.7349239887806847","0.49990564330144915","0.8459455275699849","97465.4","97464","97466","0.9156349157807224","0.8666337834162146","0.9535897910202035","97465.2","97464","97466"
"76751","0.1855385559093851","0.10457813462978786","0.24972021690749205","87718","87718","87718","0.7388935026095754","0.49712444182080595","0.8498502833510306","97718.4","97717","97719","0.9151703151032459","0.8665990045931157","0.9519448790672806","97718.2","97717","97719"
"77001","0.16014496366904774","0.09534498559617273","0.32869787017923413","87971","87971","87971","0.7469898019293163","0.4981346862750973","0.8518078989848593","97971.4","97970","97972","0.9151102054833677","0.866670106511557","0.9505331602224075","97971.2","97970","97972"
"77251","0.16976447745672396","0.12124817032263432","0.2324349695661307","88224","88224","88224","0.749038302971902","0.49760756239567516","0.8511935774013644","98224.4","98223","98225","0.9144962966588794","0.8664434974961747","0.9510409486343218","98224.2","98223","98225"
"77501","0.15472783425489706","0.10220721198748654","0.2594445360318146","88477","88477","88477","0.7542149047018705","0.4967150018559254","0.8556003424850559","98477.4","98476","98478","0.9153520092913106","0.8681687605645658","0.9527053060757101","98477.2","98476","98478"
"77751","0.1704716749090365","0.11255232321350364","0.29961230142740086","88730","88730","88730","0.7602420835456207","0.5042246654638027","0.8543947277944268","98730.4","98729","98731","0.9152791689465227","0.8701535146542481","0.9524913898095984","98730.2","98729","98731"
"78001","0.1776545891910013","0.1051894192878341","0.29311024035220024","88983","88983","88983","0.7671550752927531","0.4950592169974941","0.8677452458868578","98983.4","98982","98984","0.9153227583812115","0.8692273959314243","0.9518687410169184","98983.2","98982","98984"
"78251","0.19008636924712502","0.13348204630449345","0.28770090320110975","89236","89236","89236","0.761865356428546","0.4977209538962981","0.8775727590381848","99236.4","99235","99237","0.9154521365932293","0.8702130262959168","0.9517604970443644","99236.2","99235","99237"
"78501","0.19072059779078543","0.10842716229429077","0.33528733794312693","89489","89489","89489","0.7645900920505945","0.4981796694643278","0.8823538307518008","99489.4","99488","99490","0.915559996130313","0.8685678337941436","0.9511892231116343","99489.2","99488","99490"
"78751","0.17735347974188204","0.1242581640348154","0.25029667457855176","89742","89742","89742","0.7745628437604293","0.5007125697936841","0.8925666526686671","99742.4","99741","99743","0.9152279589469516","0.8707336542321935","0.9510309435800771","99742.2","99741","99743"
"79001","0.17191307548978324","0.12739571571300268","0.26862449909392744","89995","89995","89995","0.7779707946294552","0.49749583827044147","0.9017707083647493","99995.4","99994","99996","0.9149254221199487","0.8693247489425128","0.9519778517230826","99995.2","99994","99996"
"79251","0.15216302292552158","0.09226798239118893","0.23158342801569667","90248","90248","90248","0.7790408604791553","0.49554145608553357","0.9098289438070868","100248.4","100247","100249","0.9154800403151164","0.8730122013730492","0.9516870879324856","100248.2","100247","100249"
"79501","0.16728773849153172","0.10621407265553781","0.32895686112281985","90501","90501","90501","0.7671655470043135","0.49929522241316004","0.9148038075718936","100501.4","100500","100502","0.915400507754574","0.8720987414810267","0.9519345049846505","100501.2","100500","100502"
"79751","0.1764219152744281","0.14263562613369168","0.23205961713979542","90754","90754","90754","0.7736557928604182","0.4958835154833114","0.920886830390937","100754.4","100753","100755","0.9156575433389552","0.8728377865798883","0.9524898462319425","100754.2","100753","100755"
"80001","0.17637388472023846","0.09279645864045158","0.3081398685573887","91007","91007","91007","0.7393576073175638","0.4913547702930764","0.9237173014446848","101007.4","101006","101008","0.9153540100055373","0.8715610815087338","0.9526197284417661","101007.2","101006","101008"
"80251","0.20929545509711156","0.1270226052009999","0.3165349987453809","91260","91260","91260","0.7456608312277393","0.4936835351871001","0.9323019700477637","101260.4","101259","101261","0.9154994763669893","0.8738331217032946","0.953348097543603","101260.2","101259","101261"
"80501","0.17658444844107285","0.10383451265267345","0.2505447587651647","91513","91513","91513","0.7484648640813802","0.4890194480746531","0.9375807415895915","101513.4","101512","101514","0.9157925859998703","0.8733333520357821","0.9516619055342053","101513.2","101512","101514"
"80751","0.17007111269962916","0.09266348885752836","0.274932363304588","91766","91766","91766","0.7186596841042243","0.4916326022845765","0.7955771391025811","101766.4","101765","101767","0.9159419933165921","0.8726707489854597","0.9528345229804099","101766.2","101765","101767"
"81001","0.18558707715369122","0.11759464636714563","0.3286628973733179","92019","92019","92019","0.7280000946866231","0.49036017299265877","0.7987347854583589","102019.4","102018","102020","0.9155099041283588","0.8745684535038638","0.9531802696596653","102019.2","102018","102020"
