"stage2/step","Group: VaDE_Simple_cauchy - stage2/mcc_pearson","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX"
"33501","0","0","0","43949","43949","43949","0.32371548851351656","0.12696920875764747","0.5345302702194908","53950","53950","53950","0.7751402011701966","0.44402131884607937","0.9587166607845582","53950","53950","53950"
"33751","0","0","0","44202","44202","44202","0.33753434190702175","0.10851953769258138","0.504460986744169","54203","54203","54203","0.7787858498055483","0.6224038282546935","0.9825058714090381","54203","54203","54203"
"34001","0","0","0","44455","44455","44455","0.35416239181473297","0.16447613565816702","0.5620777687989201","54456","54456","54456","0.7147788805879626","0.39977175531962","0.9716159236433789","54456","54456","54456"
"34251","0","0","0","44708","44708","44708","0.39377860724144303","0.22731183533248725","0.5028087107395256","54709","54709","54709","0.7254949404033109","0.4042952791672983","0.9559584884008947","54709","54709","54709"
"34501","0","0","0","44961","44961","44961","0.33790902984089455","0.12911806615122368","0.5434592169071718","54962","54962","54962","0.7560918191875643","0.4878005932358593","0.9795418622454521","54962","54962","54962"
"34751","0","0","0","45214","45214","45214","0.3717495532218224","0.25733258741978954","0.48741476970939995","55215","55215","55215","0.7626298891365435","0.5033148269340867","0.9649594242598298","55215","55215","55215"
"35001","0","0","0","45467","45467","45467","0.4189389756229982","0.17294559118827205","0.5793105023620622","55468","55468","55468","0.7260123892086447","0.35437495359551135","0.9351033058013568","55468","55468","55468"
"35251","0","0","0","45720","45720","45720","0.35636298467236804","0.09367984471295106","0.6259589578466477","55721","55721","55721","0.7320020007450273","0.4357732889568861","0.9642129319208763","55721","55721","55721"
"35501","0","0","0","45973","45973","45973","0.3556075887193073","0.08309422608848975","0.4496906710699258","55974","55974","55974","0.8103917274780235","0.5620231572235999","0.9799444563514368","55974","55974","55974"
"35751","0","0","0","46226","46226","46226","0.39151371051535855","0.12736130788912498","0.6212508132533671","56227","56227","56227","0.8028039842551482","0.5507586546854712","0.9787746675091661","56227","56227","56227"
"36001","0","0","0","46479","46479","46479","0.39116111893511113","0.17870006648379053","0.6497436386974385","56480","56480","56480","0.7769294127613594","0.4938545367518847","0.9690733138045559","56480","56480","56480"
"36251","0","0","0","46732","46732","46732","0.39121581524964516","0.1898309885162844","0.5340540716664375","56733","56733","56733","0.8026249544056945","0.5938352397994809","0.9807736026815056","56733","56733","56733"
"36501","0","0","0","46985","46985","46985","0.3674507017963135","0.1341597320304404","0.5184617967026757","56986","56986","56986","0.7041007300400766","0.48848998581666203","0.9666525423192353","56986","56986","56986"
"36751","0","0","0","47238","47238","47238","0.36110002772730143","0.14461505834020547","0.5362300381857149","57239","57239","57239","0.7115216406510606","0.389757525989273","0.9359205816120107","57239","57239","57239"
"37001","0","0","0","47491","47491","47491","0.37582562687646137","0.14507294928287295","0.48647215733168364","57492","57492","57492","0.7300192584577972","0.4500197366554757","0.9182404416144471","57492","57492","57492"
"37251","0","0","0","47744","47744","47744","0.32159058903818977","0.10878585336741875","0.37692103300350066","57745","57745","57745","0.7311136285077278","0.43996624453246397","0.955727434409416","57745","57745","57745"
"37501","0","0","0","47997","47997","47997","0.3263972881637308","0.1232925621975534","0.47003670998107233","57998","57998","57998","0.7408018787463857","0.3958521603738925","0.9589231765308837","57998","57998","57998"
"37751","0","0","0","48250","48250","48250","0.3588100983071335","0.11363857314578713","0.4958029958779275","58251","58251","58251","0.7417755261343676","0.43368776272173054","0.9602266243631871","58251","58251","58251"
"38001","0","0","0","48503","48503","48503","0.38847882775566617","0.25014825504077265","0.5088096191891686","58504","58504","58504","0.7852823233115829","0.4790188833750273","0.9583376146261015","58504","58504","58504"
"38251","0","0","0","48756","48756","48756","0.41217288780349975","0.19596705942055648","0.603723428397363","58757","58757","58757","0.7667206604070348","0.5707652272323551","0.9859064133712906","58757","58757","58757"
"38501","0","0","0","49009","49009","49009","0.3866797025776868","0.1747283948656018","0.5714631782652151","59010","59010","59010","0.740230670555143","0.6115119856204483","0.9842915222860159","59010","59010","59010"
"38751","0","0","0","49262","49262","49262","0.32811736509630773","0.15021428908067083","0.4021526979324969","59263","59263","59263","0.6641318933635015","0.3569467842110358","0.9344604527729499","59263","59263","59263"
"39001","0","0","0","49515","49515","49515","0.40469000735890975","0.2795781660123169","0.5961869653375782","59516","59516","59516","0.7203376217338001","0.5221601564685988","0.9646244556053395","59516","59516","59516"
"39251","0","0","0","49768","49768","49768","0.3364824027001896","0.25687893351008434","0.4571444114618881","59769","59769","59769","0.7290041748986312","0.33755557895690697","0.9707779006526733","59769","59769","59769"
"39501","0","0","0","50021","50021","50021","0.39446159662008273","0.10458526787351258","0.5369248060721369","60022","60022","60022","0.7115515771843731","0.3883979402031574","0.9837206151632069","60022","60022","60022"
"39751","0","0","0","50274","50274","50274","0.4053991775967252","0.20596626540311017","0.6557967061479124","60275","60275","60275","0.6734718588836468","0.33602503016059204","0.8854065076454258","60275","60275","60275"
"40001","0","0","0","50527","50527","50527","0.3588998033477826","0.22937367552037813","0.5210749186004184","60528","60528","60528","0.6823674769084869","0.3664308090157819","0.9418679828452646","60528","60528","60528"
"40251","0","0","0","50780","50780","50780","0.34687054768477193","0.16788351757342393","0.5164303010910539","60781","60781","60781","0.7303130038286859","0.38184768078897796","0.977185805638003","60781","60781","60781"
"40501","0","0","0","51033","51033","51033","0.3689705500926957","0.07443134906767733","0.5770641450492343","61034","61034","61034","0.6603441462167838","0.36021038827320334","0.98212874277905","61034","61034","61034"
"40751","0","0","0","51286","51286","51286","0.41498896878130964","0.18275389991736346","0.5842218431248853","61287","61287","61287","0.7628157596189478","0.4760733042722379","0.9669440681311344","61287","61287","61287"
"41001","0","0","0","51539","51539","51539","0.4320972775411409","0.02782906324092597","0.6498414499039582","61540","61540","61540","0.7646280961926489","0.49230993407049467","0.9642602536511138","61540","61540","61540"
"41251","0","0","0","51792","51792","51792","0.4376463196734385","0.3367095694554252","0.5866258004678356","61793","61793","61793","0.7599386488470863","0.4520426684383008","0.9694861353592502","61793","61793","61793"
"41501","0","0","0","52045","52045","52045","0.3364579426121393","0.18815032117607985","0.5335446031628813","62046","62046","62046","0.7358207171353327","0.5451533101065507","0.9794381694247222","62046","62046","62046"
"41751","0","0","0","52298","52298","52298","0.37172209595453315","0.1905840571105469","0.5297876585537764","62299","62299","62299","0.6849906933705664","0.3358097797276445","0.9762336780199302","62299","62299","62299"
"42001","0","0","0","52551","52551","52551","0.3909091499073398","0.1532399732623367","0.5847260408553583","62552","62552","62552","0.6683063395667201","0.4567306125091941","0.9596649771339191","62552","62552","62552"
"42251","0","0","0","52804","52804","52804","0.349700829425555","0.16608849450639626","0.524127855652624","62805","62805","62805","0.7141710460556887","0.4783107896523504","0.8684172412346912","62805","62805","62805"
"42501","0","0","0","53057","53057","53057","0.3934722445402711","0.06441075940174788","0.5409850318864244","63058","63058","63058","0.7712486769717476","0.5116175164954277","0.9582382779037114","63058","63058","63058"
"42751","0","0","0","53310","53310","53310","0.4257037099003612","0.24332718266979078","0.6506181484073518","63311","63311","63311","0.7707338191137352","0.6233357257223185","0.9778099324697359","63311","63311","63311"
"43001","0","0","0","53563","53563","53563","0.36057749589210386","0.1075328040639676","0.5779218648709811","63564","63564","63564","0.7636934462353767","0.5709993789617435","0.9821952219160228","63564","63564","63564"
"43251","0","0","0","53816","53816","53816","0.3650977916336614","0.15629221304843027","0.5492147307941205","63817","63817","63817","0.746860581444291","0.511772752757234","0.9510384268502735","63817","63817","63817"
"43501","0","0","0","54069","54069","54069","0.4114396723260116","0.2735596770157637","0.6459233317510739","64070","64070","64070","0.8383643693828768","0.6732262152568079","0.9838922612522328","64070","64070","64070"
"43751","0","0","0","54322","54322","54322","0.41820054217621727","0.14347235791401208","0.5462080950091883","64323","64323","64323","0.7823624733157913","0.4042629539213944","0.9805971411394528","64323","64323","64323"
"44001","0","0","0","54575","54575","54575","0.32481865154888884","0.14485506868891215","0.5062165159305799","64576","64576","64576","0.7879952501813373","0.4324944565782491","0.9833903092721071","64576","64576","64576"
"44251","0","0","0","54828","54828","54828","0.3690375273139114","0.21391824873935072","0.5045094126746205","64829","64829","64829","0.7756890021557489","0.43037281518676224","0.9841829680389614","64829","64829","64829"
"44501","0","0","0","55081","55081","55081","0.371560753362584","0.24758927716532916","0.6406298677218049","65082","65082","65082","0.7528616613997461","0.5572950859789896","0.9470336267450673","65082","65082","65082"
"44751","0","0","0","55334","55334","55334","0.41476831646022383","0.2484057171064816","0.5887467209415088","65335","65335","65335","0.5870710000808272","0.35638107439463157","0.9484830506354466","65335","65335","65335"
"45001","0","0","0","55587","55587","55587","0.3884969876481048","0.09900062361632224","0.6774974042669134","65588","65588","65588","0.767744517369421","0.5616674065030216","0.90259287607945","65588","65588","65588"
"45251","0","0","0","55840","55840","55840","0.3607777052795863","0.1639963426226009","0.639276945655025","65841","65841","65841","0.827271275968738","0.6319379661355594","0.9887709776923025","65841","65841","65841"
"45501","0","0","0","56093","56093","56093","0.42890160464898275","0.3127729751161306","0.709443851434303","66094","66094","66094","0.7923905867296631","0.6165945053678222","0.9557651646401103","66094","66094","66094"
"45751","0","0","0","56346","56346","56346","0.40322123334202625","0.2419615661142681","0.5772890384196058","66347","66347","66347","0.7226723850235518","0.3459473069063368","0.9797723548047818","66347","66347","66347"
"46001","0","0","0","56599","56599","56599","0.34139880199558154","0.12936462406874277","0.5245653913020009","66600","66600","66600","0.7372603274072149","0.4963258301681013","0.977066619009508","66600","66600","66600"
"46251","0","0","0","56852","56852","56852","0.4589907543532192","0.21485591049909444","0.6020190870751896","66853","66853","66853","0.7642408539960668","0.555881731747074","0.9438003417206252","66853","66853","66853"
"46501","0","0","0","57105","57105","57105","0.4122016393168975","0.29765805901403014","0.6182039827003183","67106","67106","67106","0.8081478983896101","0.4254005331654533","0.9528036772575906","67106","67106","67106"
"46751","0","0","0","57358","57358","57358","0.327398869306111","0.07927247510898064","0.6322547711189365","67359","67359","67359","0.7029482272996661","0.5004980133896698","0.9788359779283575","67359","67359","67359"
"47001","0","0","0","57611","57611","57611","0.43577477310202745","0.22783944155885352","0.552208589450494","67612","67612","67612","0.803664491685592","0.5963665528352243","0.9565657168586292","67612","67612","67612"
"47251","0","0","0","57864","57864","57864","0.362814758540919","0.18648407215239515","0.5921432222939403","67865","67865","67865","0.7225908991584917","0.3352597756933085","0.9580476241145606","67865","67865","67865"
"47501","0","0","0","58117","58117","58117","0.37279883316949664","0.18497583461202724","0.5348358855252265","68118","68118","68118","0.7321034355348754","0.3374065822744659","0.9697190544374377","68118","68118","68118"
"47751","0","0","0","58370","58370","58370","0.38378582169844216","0.20541364595933767","0.5863665548618496","68371","68371","68371","0.7857104947775099","0.5646898927191745","0.964528738492819","68371","68371","68371"
"48001","0","0","0","58623","58623","58623","0.37874599613550314","0.1455182921468037","0.5967088960788957","68624","68624","68624","0.6969714256862127","0.37054717249919533","0.9242910019787538","68624","68624","68624"
"48251","0","0","0","58876","58876","58876","0.39090608390634796","0.2241457045901937","0.6530866966303086","68877","68877","68877","0.7765651475359331","0.5712652387319529","0.9449003477135003","68877","68877","68877"
"48501","0","0","0","59129","59129","59129","0.4055961083062041","0.19558339298624672","0.533193374948695","69130","69130","69130","0.780164451713784","0.5393785204116904","0.972834237097632","69130","69130","69130"
"48751","0","0","0","59382","59382","59382","0.39293994350531436","0.16506200104181978","0.653480502812415","69383","69383","69383","0.790621814812446","0.6433728970037866","0.9719160945737126","69383","69383","69383"
"49001","0","0","0","59635","59635","59635","0.4068456632220915","0.2986818433608845","0.6495781292959206","69636","69636","69636","0.7321871737804392","0.452448285240764","0.9886691622373095","69636","69636","69636"
"49251","0","0","0","59888","59888","59888","0.40076626505301166","0.23748985750622906","0.5927869250310086","69889","69889","69889","0.75655045778428","0.36645066861146436","0.9709102185499779","69889","69889","69889"
"49501","0","0","0","60141","60141","60141","0.39694012431782943","0.18636324237741222","0.5569530769179801","70142","70142","70142","0.7950327735863021","0.6732697398166506","0.9866415160282046","70142","70142","70142"
"49751","0","0","0","60394","60394","60394","0.3958724687614664","0.24550960324005325","0.4572161781184531","70395","70395","70395","0.7895752889418983","0.4732179387959709","0.9781416888693445","70395","70395","70395"
"50001","0","0","0","60647","60647","60647","0.4011727089193332","0.1502890623518188","0.5687253547867287","70648","70648","70648","0.7540209826682089","0.5957830471911506","0.9422547231710361","70648","70648","70648"
"50251","0","0","0","60900","60900","60900","0.32103148328868275","0.05278964389846363","0.4921337617257022","70901","70901","70901","0.7632873993335452","0.49279769179402555","0.9435144266565288","70901","70901","70901"
"50501","0","0","0","61153","61153","61153","0.41270661874335257","0.15076580733260722","0.6798277088215258","71154","71154","71154","0.7645287251788313","0.5515886791703247","0.9716553481385697","71154","71154","71154"
"50751","0","0","0","61406","61406","61406","0.3608075628404502","0.09846988563424991","0.47298797676958265","71407","71407","71407","0.7162479267737341","0.4205741360371594","0.9361027344041473","71407","71407","71407"
"51001","0","0","0","61659","61659","61659","0.37367676282421325","0.1069717252281077","0.5329700932578597","71660","71660","71660","0.80912722561477","0.634583921232634","0.9875854934073227","71660","71660","71660"
"51251","0","0","0","61912","61912","61912","0.37704648153869563","0.2805155185427563","0.46559280732144986","71913","71913","71913","0.7623457387336703","0.4577758620213026","0.9821457835026889","71913","71913","71913"
"51501","0","0","0","62165","62165","62165","0.4271056580735187","0.06242325307288867","0.6850488037219215","72166","72166","72166","0.7645082566521382","0.5696957649503988","0.9710850252736201","72166","72166","72166"
"51751","0","0","0","62418","62418","62418","0.4213621208089274","0.29492856477478063","0.6402506995140961","72419","72419","72419","0.7390189212960346","0.4546027815836093","0.9287066923709434","72419","72419","72419"
"52001","0","0","0","62671","62671","62671","0.32495435521840166","0.1329692710037839","0.5560698533048399","72672","72672","72672","0.7865070175581729","0.6287409983821806","0.9757965678666757","72672","72672","72672"
"52251","0","0","0","62924","62924","62924","0.41030696209838224","0.19605041245056384","0.6324269328104557","72925","72925","72925","0.7739465933845673","0.6176188745208661","0.9742109537458213","72925","72925","72925"
"52501","0","0","0","63177","63177","63177","0.3762535563377586","0.18937003688968548","0.6616897160741172","73178","73178","73178","0.7510871519183931","0.4712959518996002","0.9697192653398957","73178","73178","73178"
"52751","0","0","0","63430","63430","63430","0.358914762145235","0.18307951696210067","0.5709704826480224","73431","73431","73431","0.7317712618800176","0.349401635909466","0.9573372736027462","73431","73431","73431"
"53001","0","0","0","63683","63683","63683","0.3533847946773788","0.1315410881759345","0.5892312504094857","73684","73684","73684","0.7703511043577759","0.4343772359166412","0.9795449808344013","73684","73684","73684"
"53251","0","0","0","63936","63936","63936","0.3830775358975772","0.17348566220371275","0.5758055191944844","73937","73937","73937","0.7595778931871762","0.4544508187455654","0.976350791279443","73937","73937","73937"
"53501","0","0","0","64189","64189","64189","0.4067034832392018","0.26913228945845535","0.5991093881262343","74190","74190","74190","0.7370462744031042","0.4320522926686569","0.9698727417083367","74190","74190","74190"
"53751","0","0","0","64442","64442","64442","0.3997920233845756","0.2997481250782098","0.5808603722708167","74443","74443","74443","0.7764307445770084","0.39552703864195554","0.9756872549066523","74443","74443","74443"
"54001","0","0","0","64695","64695","64695","0.3931135920991737","0.22190987766773304","0.572746623497449","74696","74696","74696","0.7760518105931437","0.4551842768120122","0.9729641757750157","74696","74696","74696"
"54251","0","0","0","64948","64948","64948","0.39565398187480116","0.09729481707105608","0.5557862450004764","74949","74949","74949","0.7600617806928839","0.5741231250729492","0.9691795915462601","74949","74949","74949"
"54501","0","0","0","65201","65201","65201","0.3764296859229373","0.18195945291551205","0.5589382583310577","75202","75202","75202","0.7681137088933269","0.3813050670007136","0.9670937323545562","75202","75202","75202"
"54751","0","0","0","65454","65454","65454","0.4035677236177773","0.18595597191023852","0.6125347105172596","75455","75455","75455","0.7958845473930902","0.59085637144873","0.9732184640396486","75455","75455","75455"
"55001","0","0","0","65707","65707","65707","0.4486067309781207","0.30171037785530963","0.6382400508502143","75708","75708","75708","0.7076173954268423","0.4492547637121627","0.9824081095530497","75708","75708","75708"
"55251","0","0","0","65960","65960","65960","0.42429922995769465","0.19168571671877546","0.5730040161650881","75961","75961","75961","0.8241922596063309","0.6133264187246206","0.9834286866710737","75961","75961","75961"
"55501","0","0","0","66213","66213","66213","0.3831115950767484","0.24704028208696785","0.6126167035178011","76214","76214","76214","0.7642532550629696","0.5160028714456716","0.9368793213722442","76214","76214","76214"
"55751","0","0","0","66466","66466","66466","0.40762725172146147","0.256562853850484","0.6355991834943052","76467","76467","76467","0.6989479504028993","0.4385913748525119","0.9290257693582267","76467","76467","76467"
"56001","0","0","0","66719","66719","66719","0.33791151047674883","0.10531893346207148","0.5333965961278427","76720","76720","76720","0.6737371107639898","0.34472186143977956","0.8726288767623287","76720","76720","76720"
"56251","0","0","0","66972","66972","66972","0.33554188317940553","0.19124810046302898","0.45651215223997177","76973","76973","76973","0.7589364001263608","0.597637796030666","0.9679940177314322","76973","76973","76973"
"56501","0","0","0","67225","67225","67225","0.4242822717561638","0.32551986474157213","0.6094703925440269","77226","77226","77226","0.7177371488616345","0.4476606356667552","0.9314188266426413","77226","77226","77226"
"56751","0","0","0","67478","67478","67478","0.36236530068419465","0.18335672514487364","0.6569790761879073","77479","77479","77479","0.843591446292578","0.6731125680242025","0.9552896236974496","77479","77479","77479"
"57001","0","0","0","67731","67731","67731","0.38587566821723196","0.14126540804211998","0.668174207460992","77732","77732","77732","0.7527184893079284","0.36418640428229293","0.982306867178575","77732","77732","77732"
"57251","0","0","0","67984","67984","67984","0.4289682370650992","0.2442062263380144","0.62162048837027","77985","77985","77985","0.8020268169391617","0.5689052045792541","0.9624712509731733","77985","77985","77985"
"57501","0","0","0","68237","68237","68237","0.40361140796136413","0.296991335514561","0.6001211687315892","78238","78238","78238","0.7188531820855528","0.3787137447095543","0.9810346170950529","78238","78238","78238"
"57751","0","0","0","68490","68490","68490","0.368158592546005","0.2123873785245094","0.6296290273031104","78491","78491","78491","0.76359605013713","0.5753336615068629","0.9664843864128296","78491","78491","78491"
"58001","0","0","0","68743","68743","68743","0.3439347911014102","0.11566188028366235","0.5501190096656036","78744","78744","78744","0.7512690478309056","0.4872619439063646","0.9530259131556789","78744","78744","78744"
"58251","0","0","0","68996","68996","68996","0.3305513576036509","0.19268245163814054","0.47477789500987927","78997","78997","78997","0.7951228085685399","0.4178371201168623","0.9812851414690108","78997","78997","78997"
"58501","0","0","0","69249","69249","69249","0.3891509256713195","0.20858421615183942","0.6297571600258836","79250","79250","79250","0.7286698655609933","0.3733782376744286","0.9005126916579611","79250","79250","79250"
"58751","0","0","0","69502","69502","69502","0.37511795033445944","0.157040496868997","0.5551705628183692","79503","79503","79503","0.7447276821484087","0.5346754836030828","0.9757207288949493","79503","79503","79503"
"59001","0","0","0","69755","69755","69755","0.383633213069109","0.16361104412310482","0.6182541847240307","79756","79756","79756","0.7174463800302906","0.43861909909860763","0.9572001633147421","79756","79756","79756"
"59251","0","0","0","70008","70008","70008","0.3289598252211142","0.12789289706377396","0.5304336056758173","80009","80009","80009","0.7993096978795137","0.43882684513795217","0.9919536971460285","80009","80009","80009"
"59501","0","0","0","70261","70261","70261","0.35741411978953047","0.2165882675198212","0.5994287840785119","80262","80262","80262","0.7516380889020781","0.5026708134537591","0.9241874347317625","80262","80262","80262"
"59751","0","0","0","70514","70514","70514","0.3880650364452033","0.18955613054211454","0.632003827710416","80515","80515","80515","0.7548407679643463","0.40735592318454233","0.9292240153037988","80515","80515","80515"
"60001","0","0","0","70767","70767","70767","0.36268767522171064","0.14743492729148347","0.4659736844163917","80768","80768","80768","0.73766991939367","0.44512540155961294","0.9738955365752268","80768","80768","80768"
"60251","0","0","0","71020","71020","71020","0.43935295365480964","0.30038017576958664","0.6848167336113294","81021","81021","81021","0.7119023440638481","0.4801947926236143","0.932161814018759","81021","81021","81021"
"60501","0","0","0","71273","71273","71273","0.39738569486035896","0.2905777011520088","0.5582880455833282","81274","81274","81274","0.8234227049300499","0.5713219939567594","0.9824408740775015","81274","81274","81274"
"60751","0","0","0","71526","71526","71526","0.41886096912968424","0.18236847705737091","0.5262422536809117","81527","81527","81527","0.7571565754672174","0.5773853276486817","0.9723348930799444","81527","81527","81527"
"61001","0","0","0","71779","71779","71779","0.38357771867244955","0.0955195263911502","0.6582583868244332","81780","81780","81780","0.6968474227225827","0.4563573867954933","0.9471078970545416","81780","81780","81780"
"61251","0","0","0","72032","72032","72032","0.4053867944209418","0.22706093528814209","0.593532765844567","82033","82033","82033","0.7871416187413681","0.3653685632897709","0.9755944876573586","82033","82033","82033"
"61501","0","0","0","72285","72285","72285","0.40351753117795647","0.27907571949317844","0.5492939054317065","82286","82286","82286","0.774292824861171","0.5386772177731834","0.9719798258728516","82286","82286","82286"
"61751","0","0","0","72538","72538","72538","0.3329027042948682","0.2030171335759263","0.5292652356236102","82539","82539","82539","0.7954356530345412","0.6723727363897359","0.9790525446593837","82539","82539","82539"
"62001","0","0","0","72791","72791","72791","0.35196431685795065","0.19271225218393925","0.5830067227332072","82792","82792","82792","0.7888211748775988","0.44672377616416054","0.9648674324855863","82792","82792","82792"
"62251","0","0","0","73044","73044","73044","0.3912054584659064","0.05742962686761468","0.6121960881391091","83045","83045","83045","0.8299762313537528","0.677763717162763","0.9708205885366897","83045","83045","83045"
"62501","0","0","0","73297","73297","73297","0.38638963959014017","0.17820158066451966","0.5662426218060154","83298","83298","83298","0.7514996476216259","0.39961427512903797","0.945719364961849","83298","83298","83298"
"62751","0","0","0","73550","73550","73550","0.34262230980523467","0.11173379510643368","0.49075617583650216","83551","83551","83551","0.7987915939526731","0.5648741938949025","0.955530613746926","83551","83551","83551"
"63001","0","0","0","73803","73803","73803","0.3747840131254605","0.09871511042958775","0.6593419552684636","83804","83804","83804","0.8192766094041041","0.64614390200061","0.9743149220434976","83804","83804","83804"
"63251","0","0","0","74056","74056","74056","0.3235286724952627","0.12338643578537634","0.47242629784844564","84057","84057","84057","0.7788958435834623","0.4146408655680455","0.9602000542665436","84057","84057","84057"
"63501","0","0","0","74309","74309","74309","0.40528608517751297","0.20600328845424268","0.5940551714425423","84310","84310","84310","0.7552577753543668","0.4563173188878427","0.958654304579195","84310","84310","84310"
"63751","0","0","0","74562","74562","74562","0.36578052788458526","0.2238815334461672","0.5359217319082223","84563","84563","84563","0.8245896288007248","0.5788397125149651","0.9776976372882059","84563","84563","84563"
"64001","0","0","0","74815","74815","74815","0.3991015877024151","0.04594786856723585","0.6140843878736569","84816","84816","84816","0.7712221531553399","0.39135907609595116","0.9675828032204553","84816","84816","84816"
"64251","0","0","0","75068","75068","75068","0.3911298045187211","0.17691738653625158","0.5462797006180277","85069","85069","85069","0.7876272975764239","0.41739698402985265","0.9724025543945989","85069","85069","85069"
"64501","0","0","0","75321","75321","75321","0.44718302436733737","0.2504202503413393","0.6470761184645988","85322","85322","85322","0.769652375019865","0.5168180648446173","0.9692772823676968","85322","85322","85322"
"64751","0","0","0","75574","75574","75574","0.42109005603244476","0.19203034405593955","0.6474009221576341","85575","85575","85575","0.7455706253270102","0.3561966609098473","0.9355501264599712","85575","85575","85575"
"65001","0","0","0","75827","75827","75827","0.4136718043194409","0.2697401027662155","0.5977876532512609","85828","85828","85828","0.73890960723494","0.3731830380946762","0.9766571495722592","85828","85828","85828"
"65251","0","0","0","76080","76080","76080","0.40396992837905304","0.2429899186754073","0.6609586930099378","86081","86081","86081","0.7296815422950373","0.5856547696812455","0.9486731696378546","86081","86081","86081"
"65501","0","0","0","76333","76333","76333","0.3645220841114365","0.1943581428649176","0.534807742853107","86334","86334","86334","0.7090548746752047","0.38196023864545686","0.9714251340310521","86334","86334","86334"
"65751","0","0","0","76586","76586","76586","0.46233380082705555","0.2933237495513854","0.5994600317630797","86587","86587","86587","0.7606292783367061","0.40251675279159843","0.961657298433337","86587","86587","86587"
"66001","0","0","0","76839","76839","76839","0.440988919487192","0.16391117856546925","0.6514682722736126","86840","86840","86840","0.7814343062323078","0.6460664130720503","0.9365910028454613","86840","86840","86840"
"66251","0","0","0","77092","77092","77092","0.40242275334524813","0.23937668525257497","0.6387061790728525","87093","87093","87093","0.7733837334675872","0.5461058404539988","0.976505952639461","87093","87093","87093"
"66501","0","0","0","77345","77345","77345","0.38274515289762207","0.23389056555020515","0.5199895718096852","87346","87346","87346","0.759906283956257","0.5429547750631039","0.973713583628174","87346","87346","87346"
"66751","0","0","0","77598","77598","77598","0.3024008422546875","0.14951342132027304","0.5287731771567603","87599","87599","87599","0.6934177410627579","0.45800559132482327","0.8523101701236634","87599","87599","87599"
"67001","0","0","0","77851","77851","77851","0.40467871827244634","0.23244275710888193","0.6093582526743634","87852","87852","87852","0.8240239038522533","0.5149107451789148","0.9710497948664919","87852","87852","87852"
"67251","0","0","0","78104","78104","78104","0.3974703801740787","0.11559736522107979","0.5484673603133349","88105","88105","88105","0.8207158706149933","0.6231523477030145","0.9579429622981026","88105","88105","88105"
"67501","0","0","0","78357","78357","78357","0.36237307546061814","0.09254355733084131","0.6283953269509618","88358","88358","88358","0.7754990916504807","0.6278918192674898","0.9839190876687973","88358","88358","88358"
"67751","0","0","0","78610","78610","78610","0.3791062561817675","0.12893423243980245","0.6582099705338654","88611","88611","88611","0.6788010025641734","0.38076003236627326","0.8959599478079566","88611","88611","88611"
"68001","0","0","0","78863","78863","78863","0.4147780032917335","0.2888818444036572","0.6480163422557393","88864","88864","88864","0.7563688544066718","0.5767384781147247","0.9464807746080982","88864","88864","88864"
"68251","0","0","0","79116","79116","79116","0.4371704000273734","0.19748779978705702","0.6310474573135928","89117","89117","89117","0.8169142107934153","0.5380439761137366","0.959776945270698","89117","89117","89117"
"68501","0","0","0","79369","79369","79369","0.3695557560899675","0.18881779540554156","0.5491377485932122","89370","89370","89370","0.7275861818421332","0.48653606480059786","0.9736702174783932","89370","89370","89370"
"68751","0","0","0","79622","79622","79622","0.428530246956747","0.21562076191290236","0.5875329014835127","89623","89623","89623","0.6799726957454301","0.3699771104633906","0.8934354805306604","89623","89623","89623"
"69001","0","0","0","79875","79875","79875","0.36712024498114726","0.14622732006660769","0.7076093324673488","89876","89876","89876","0.7859326639416186","0.5633838333144321","0.9538222589901734","89876","89876","89876"
"69251","0","0","0","80128","80128","80128","0.3970889847166186","0.25550154173169504","0.5248129359608426","90129","90129","90129","0.765210369018517","0.4870766691518192","0.9606453134527296","90129","90129","90129"
"69501","0","0","0","80381","80381","80381","0.3462475501267484","0.15941268996098287","0.6021633067969042","90382","90382","90382","0.7286006134591372","0.40357757766160657","0.9805844669792808","90382","90382","90382"
"69751","0","0","0","80634","80634","80634","0.36623121515436685","0.24099167632798432","0.4764889336501879","90635","90635","90635","0.7991163472626701","0.512274197714511","0.9809058963536338","90635","90635","90635"
"70001","0","0","0","80887","80887","80887","0.44438615459618863","0.26315972168418855","0.593104691142533","90888","90888","90888","0.7593832290143163","0.3890225372225518","0.9469814089671065","90888","90888","90888"
